movie_id,movie_name,genre,description,director,star
tt0362942,Post Impact,action,"After a meteor strike starts a new ice age, a group of survivors tries to find a device that could give mankind new hope",Christoph Schrewe,"Dean Cain, 
Bettina Zimmermann, 
Joanna Taylor, 
Nigel Bennett"
tt0080172,Heroes of the East,action,A Chinese man (Liu) marries a Japanese woman through an arranged marriage and manages to insult all of her Japanese martial arts family by issuing a challenge to her that is misinterpreted ...                See full summary »,Chia-Liang Liu,"Chia-Hui Liu, 
Yuka Mizuno, 
Yasuaki Kurata, 
Naozo Kato"
tt0075174,Scorchy,action,Seattle undercover narc Jackie Parker (Stevens) is out to bust the drug smuggling ring commanded by Philip Bianco (Danova).,Howard Avedis,"Connie Stevens, 
Cesare Danova, 
William Smith, 
Norman Burton"
tt5726658,Gotham City Sirens,action,Following three of Gotham City's most notorious female criminals on one of their most dangerous missions yet.,"",""
tt2186715,Cold War,action,The police department has long been untouchable until tonight when hijackers kidnap 5 highly trained officers. Cryptic messages from the hijackers expose a mole within the task force.,"Lok Man Leung, 
Kim-Ching Luk","Aaron Kwok, 
Tony Ka Fai Leung, 
Charlie Yeung, 
Ka-Tung Lam"
tt5124096,Thanga Magan,action,"Tamizh's peaceful life is shattered when his father commits suicide. So, he tries to uncover the reason that prompted his father to kill himself.",Velraj,"Dhanush, 
Samantha Ruth Prabhu, 
Amy Jackson, 
K.S. Ravikumar"
tt8023734,Kadaikutty Singam,action,"Gunasingam, a family-loving farmer who hails from a small town, tries his best to keep his big family united despite him being misunderstood by many.",Pandiraj,"Karthi, 
Sathyaraj, 
Sayyeshaa Saigal, 
Priya Bhavani Shankar"
tt9887580,Bulletproof 2,action,"Set 25 years after, Jack is now working as a Special Agent with a mission to take down a powerful South African crime family. The officer begrudgingly goes undercover once again, this time taking the identity of Moses.",Don Michael Paul,"Faizon Love, 
Kirk Fox, 
Tony Todd, 
Cassie Clare"
tt13773512,Live Spectacle Naruto: Song of the Akatsuki,action,"Based on the events of Naruto Shippuden, Team Kakashi finds a clue regarding Orochimaru and Sasuke's whereabouts. Little does he know the Akatsuki are after him with plans to extract the Nine-Tailed fox from his body.",Akiko Kodama,"Kôdai Matsuoka, 
Ryuji Sato, 
Yui Ito, 
Yûki Kimisawa"
tt5691084,Dirt,action,"In search of a lifeline for his struggling off road racing team, a man takes on a young car thief looking for a second chance, but as their worlds collide, they must struggle to forge a successful alliance.",Alex Ranarivelo,"Kevin Dillon, 
DeRon Horton, 
Christina Moore, 
Ntare Guma Mbaho Mwine"
tt0034266,Tarzan's Secret Treasure,action,"Tarzan's jungle home, and his family, Jane and Boy, are threatened by men greedy for gold.",Richard Thorpe,"Johnny Weissmuller, 
Maureen O'Sullivan, 
Johnny Sheffield, 
Reginald Owen"
tt0045679,The Desert Rats,action,Richard Burton plays a Scottish Army officer put in charge of a disparate band of ANZAC troops on the perimeter of Tobruk with the German Army doing their best to dislodge them.,Robert Wise,"Richard Burton, 
James Mason, 
Robert Newton, 
Robert Douglas"
tt0164419,Another Meltdown,action,"A patriotic Chinese cop is reposted to fictional East European country Lavernia as punishment for ignoring orders during a plane hijack operation. There he encounters his ex-girlfriend, who...                See full summary »",Wai-Lun Lam,"Wenzhuo Zhao, 
Shu Qi, 
Andrew Lin, 
Ken Wong"
tt7179474,Ippadai Vellum,action,"A software engineer, whose weapon against impossible challenges in life is his intelligence.",Gaurav Narayanan,"Udhayanidhi Stalin, 
Manjima Mohan, 
Soori, 
Daniel Balaji"
tt2783862,Curse of the Mayans,action,Dr. Alan Green an American Archelogist leads Danielle Noble an her team of cave divers on an expedition searching the Mayan ancient records. Instead of finding glory they will find hell hidden in the underwater caves of Xibalba.,Alexa Makky,"Olga Fonda, 
Steve Wilcox, 
Carla Ortiz, 
Mark Tacher"
tt0335140,Hangga't may hininga,action,Add a Plot,Toto Natividad,"Phillip Salvador, 
Anjanette Abayari, 
Jackie Lou Blanco, 
Tirso Cruz III"
tt4059460,Hard Night Falling,action,"After an Interpol operation in Italy, Michael attends a company dinner party when suddenly, the 50 guests are held hostage by 15-20 armed men for $150,000,000 there.",Giorgio Bruno,"Dolph Lundgren, 
Hal Yamanouchi, 
Natalie Burn, 
Mario Opinato"
tt3447364,Detective Byomkesh Bakshy!,action,"While investigating the disappearance of a chemist, a detective uncovers a larger conspiracy to unsettle Calcutta.",Dibakar Banerjee,"Sushant Singh Rajput, 
Anand Tiwari, 
Neeraj Kabi, 
Divya Menon"
tt15282172,Head Bush,action,"\"Political-crime drama on Bangalore Underworld based on Agni Sridhar's Autobiography \"\"My Days in the Underworld\"\".\"",Shoonya,"Dhananjaya, 
Payal Rajput, 
Yogesh, 
Sruthi Hariharan"
tt0354579,El filibusterismo,action,"Juan Crisostomo Ibarra has changed his name and identity to rich jeweler Simoun. In disguise, he travels the world amassing wealth, which he intends to use to topple the corrupt and abusive...                See full summary »",Gerardo de Leon,"Pancho Magalona, 
Charito Solis, 
Teody Belarmino, 
Edita Vital"
tt6687650,Grease,action,Early incarnation of the story that would eventually become the classic musical Grease.,Joe DeBartolo,"Ed Azzano, 
Tony Cinquegrani, 
Bob DeBartolo, 
Joe DeBartolo"
tt7778560,Anjaniputra,action,"Anjaniputra is a Kannada movie starring Puneeth Rajkumar and Rashmika Mandanna, an action romance genre with elements of family sentiment. This family entertainer is directed by well known choreographer-turned-director Harsha A.",Harsha,"Puneeth Rajkumar, 
Rashmika Mandanna, 
Ramya Krishnan, 
Mukesh Tiwari"
tt0055408,Santo vs. the Vampire Women,action,A professor recruits a professional wrestler to protect his daughter from vampires intent on kidnaping her and marrying her to the devil.,Alfonso Corona Blake,"Santo, 
Lorena Velázquez, 
María Duval, 
Jaime Fernández"
tt11511518,Little Ukraine,action,"\"Little Ukraine is an unfolding crime drama (set in \"\"Little Ukraine\"\" NYC ) that ties the past and present hopes and dreams of a Ukrainian Jewish immigrant family as they navigate their new ...                See full summary »\"",Ante Novakovic,"Yanina Studilina, 
Gonzalo Vargas, 
Neraida Bega, 
Nikolai Tsankov"
tt1691453,Knockout,action,"A retired boxer tries to help a new student, Matthew Miller, who is being targeted by bullies. While learning to box and stand up to his tormentors the young boxer must learn to overcome his tumultuous past.",Anne Wheeler,"Steve Austin, 
Danny Mags, 
Janet Kidder, 
Emma Grabinsky"
tt1680123,Collision,action,A couple on their honeymoon in Morocco survive a deadly car accident in the middle of the desert.,David Marconi,"Frank Grillo, 
Jaimie Alexander, 
Roschdy Zem, 
Marie-Josée Croze"
tt15270560,Ashoka,action,An emperor's journey from tyranny to compassion - establishing an historic rule of Non-Violence in the Indus Valley 240BC.,"",""
tt11317170,Deadland,action,"U.S. Border Patrol Agent, Angel Waters, makes a routine apprehension that will haunt him forever.",Lance Larson,"Chris Mulkey, 
Julio Cesar Cedillo, 
David Maldonado, 
McCaul Lombardi"
tt8133888,Nela Ticket,action,A carefree young man is forced to grow up fast after he incurs the wrath of a corrupt politician.,Kalyan Krishna,"Ravi Teja, 
Malvika Sharma, 
Ajay, 
Mohammad Ali"
tt4511566,Navy Seals vs. Zombies,action,A team of Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead.,Stanton Barrett,"Ed Quinn, 
Michael Dudikoff, 
Rick Fox, 
Chad Lail"
tt14674708,Going Places,action,"After covering up a hit and run, three high school graduates face the true test of their friendship when they become entangled in a deadly crime.",Max Chernov,"Ethan Cutkosky, 
Chloe East, 
Alysia Reiner, 
Miranda Rae Mayo"
tt1020937,Awarapan,action,"A loyal henchman is ordered by his boss to keep an eye on his mistress, and trouble begins when he refuses to kill her.",Mohit Suri,"Emraan Hashmi, 
Mrinalini Sharma, 
Ashish Vidyarthi, 
Ashutosh Rana"
tt15134398,King of Kotha,action,Add a Plot,Abhilash Joshiy,"Dulquer Salmaan, 
Aishwarya Lekshmi, 
Chemban Vinod Jose, 
Prasanna"
tt0398378,Vampires: The Turning,action,An American muay-thai fighter in Thailand must join forces with a group of vampire hunters to track down and kill a vampire lord who has kidnapped his gilfriend.,Martin Jay Weiss,"Colin Egglesfield, 
Stephanie Chao, 
Roger Yuan, 
Patrick Bauchau"
tt13767804,Ne Zha,action,Stimulator champion Du Jieke challenges formula one championships for his crush on formula one driver Lu Lili to a stimulator championship.,Jem Chen,"Hannah Quinlivan, 
Yu-Ning Tsao, 
Van Fan, 
Alan Ko"
tt3551400,Unnatural,action,"A morally ambiguous corporation experiments with genetic modification resulting in the creation of a man hunting creature. When it escapes, a group of unsuspecting cabin dwellers become its prey in a horrifying game of cat and mouse.",Hank Braxtan,"James Remar, 
Sherilyn Fenn, 
Ron Carlson, 
Graham Greene"
tt6099636,MacGruber 2,action,"The continuing misadventures of bumbling former special ops agent, MacGruber.",Jorma Taccone,Will Forte
tt0248640,Hard Cash,action,"Released from prison, an infamous thief and his new crew pull of a brilliant robbery but then become embroiled with a corrupt FBI agent when they discover the money is marked.",Predrag Antonijevic,"Christian Slater, 
Val Kilmer, 
Sara Downing, 
Vincent Laresca"
tt5466576,BoBoiBoy: The Movie,action,A group of alien treasure hunters named The Tengkotak has arrived on earth and kidnapped Ochobot in order to use him to locate an ancient and powerful Power Sphere hiding on earth. BoBoiBoy...                See full summary »,Nizam Razak,"Nur Sarah Alisya, 
Anas Abdul Aziz, 
Kevin Adrian Barnaby, 
Su Ling Chan"
tt9558468,iSmart Shankar,action,A contract killer escapes after murdering a politician and must help the cops find a murderer after a slain officer's memories are transferred to his brain.,"Puri Jagannadh, 
A.R. Sreedhar","Ram Pothineni, 
Satyadev Kancharana, 
Nabha Natesh, 
Nidhhi Agerwal"
tt0048579,Samurai II: Duel at Ichijoji Temple,action,"Musashi Miyamoto returns to Kyoto after years of absence. After a series of fights against the Yoshioka School, he challenges its master to a duel.",Hiroshi Inagaki,"Toshirô Mifune, 
Mariko Okada, 
Kôji Tsuruta, 
Kaoru Yachigusa"
tt0066078,Michael the Brave,action,"At the end of the 16th century Wallachian ruler Prince Michael the Brave overcame the adversity of the Ottoman and Austrian Empires to unite Wallachia, Moldavia and Transylvania into one country.",Sergiu Nicolaescu,"Amza Pellea, 
Ion Besoiu, 
Olga Tudorache, 
Irina Gardescu"
tt0085473,Eddie Macon's Run,action,"A young man, harshly sentenced for a few minor infractions, escapes from a prison in Huntsville Texas and flees to Laredo, Texas, where he hopes to cross into Mexico for a reunion with his wife and small son.",Jeff Kanew,"Kirk Douglas, 
John Schneider, 
Lee Purcell, 
Lisa Dunsheath"
tt10172724,Untitled VeggieTales Project,action,Add a Plot,"",""
tt0168687,Apache Woman,action,"Tommy is an innocent cavalry officer who falls in love with a beautiful Apache woman (Yara Kewa) after rescuing her from a nasty gun smuggler named Honest Jeremy. When Jeremy and his gang find Tommy, gruesome violence ensues.",Giorgio Mariuzzo,"Al Cliver, 
Clara Hopf, 
Federico Boido, 
Corrado Olmi"
tt3785036,On the Job 2: The Missing 8,action,"This sequel to On the Job (2013) focuses on corruption and media censorship now that a new strongman, Duterte, is in power in the Philippines.",Erik Matti,"Christopher De Leon, 
Dennis Trillo, 
Joel Torre, 
John Arcilla"
tt0135790,Bang Boom Bang - Ein todsicheres Ding,action,"A violent chain of events ensues as a jailed criminal arranges to buy a car from a shady car dealer, unaware that his partner in freedom has squandered most of the money from their last bank robbery on horse race betting.",Peter Thorwarth,"Oliver Korittke, 
Markus Knüfken, 
Ralf Richter, 
Diether Krebs"
tt0331836,Alyas Pogi: Ang pagbabalik,action,Add a Plot,Joey Del Rosario,"Ramon 'Bong' Revilla Jr., 
Ara Mina, 
Tonton Gutierrez, 
Jeffrey Santos"
tt0096000,Robowar,action,"A clone/mix of PREDATOR, RAMBO, and ROBOCOP gone nuts jungle flick with an international cast, exotic locale and good electronic music.",Bruno Mattei,"Reb Brown, 
Catherine Hickland, 
Massimo Vanni, 
Romano Puppo"
tt1580426,Repeaters,action,"Three twenty-somethings find themselves in an impossible time loop, where each day they awaken to the same terrifying day as the preceding one.",Carl Bessai,"Dustin Milligan, 
Amanda Crew, 
Richard de Klerk, 
Alexia Fast"
tt8042080,Lost Treasure of Jesse James,action,A backwoods team of Missouri kids race to solve a 100 year old mystery and save their friends in this family friendly action adventure. Chased deep into ancient caves they must escape treasure hunters hot on their trail or be lost forever.,Adam Boster,"Steve Montana, 
Jessica Ambuehl, 
Scott Innes, 
MWW Michael Wilkerson"
tt0465676,Ye yan,action,"\"A loose adaptation of Hamlet, \"\"The Night Banquet\"\" is set in an empire in chaos. The Emperor",the Empress,"the Minister and the General all have their own enemies they would like to finish off at a night banquet.\""
tt0338769,Blood of Beasts,action,"Freya is the clan princess, pursued by Sven who wants only to become king after King Thorsson dies. Freya prefers Agnar, who was lost with a boatload of clansmen on a raid. The old king ...                See full summary »",David Lister,"Jane March, 
Justin Whalin, 
William Gregory Lee, 
David Dukas"
tt2905674,Jurassic City,action,Prehistoric animals emerge from a science lab and tear up most of Los Angeles.,Sean Cain,"Ray Wise, 
Kevin Gage, 
Vernon Wells, 
Robert LaSardo"
tt0072010,"Shoot First, Die Later",action,A police lieutenant suddenly faces the consequences of his choice to part for the local mobs.,Fernando Di Leo,"Luc Merenda, 
Richard Conte, 
Delia Boccardo, 
Raymond Pellegrin"
tt0251094,Gen-Y Cops,action,"After a lethal American attack robot, RS1, is unleashed onto the mean streets of Hong Kong, Asia's funkiest crime-fighting team finds themselves on the wrong side of then law.",Benny Chan,"Mark Hicks, 
Paul Rudd, 
Edison Chen, 
Stephen Fung"
tt0112906,Droid Gunner,action,A futuristic bounty hunter is assigned to track down four female androids smuggled to Earth for illicit purposes.,Fred Olen Ray,"Marc Singer, 
Matthias Hues, 
Rochelle Swanson, 
Robin Clarke"
tt2784134,Battle for Skyark,action,"On a dangerous future Earth filled with monsters, an orphan tries to escape back to SkyArk, a man-made city in the sky, but he soon learns that he has a much greater purpose.",Simon Hung,"Caon Mortenson, 
Garrett Coffey, 
Charlene Tung, 
Taylor Coliee"
tt3865294,Ozymandias,action,Add a Plot,Aqeeb Saddique,""
tt0111308,Suhaag,action,"Collegian Ajay Sharma was born on 2 April 1968 and lives in Bombay with his widowed mom Asha. He is friendly with fellow-collegian Raj Sinha, from a wealthy family. Ajay often gets beaten ...                See full summary »",Kuku Kohli,"Ajay Devgn, 
Akshay Kumar, 
Karisma Kapoor, 
Nagma"
tt0127069,The Panther Squad,action,"A squad of female mercenaries take on an organization called Space Clean, which is dedicated to stopping space exploration.",Pierre Chevalier,"Sybil Danning, 
Jack Taylor, 
Karin Schubert, 
Jean-René Gossart"
tt0387596,Silmido,action,Based on a true story of 1968 Korean Republic Army plan to assassinate North Korean president Kim Il-Sung. 31 criminals and death row inmates are recruited into secret training on the ...                See full summary »,Woo-Suk Kang,"Sung-Ki Ahn, 
Sol Kyung-gu, 
Joon-ho Huh, 
Jae-yeong Jeong"
tt1851988,Ko,action,"Ashwin, a famous photographer, works with Renuka, an investigative journalist. When one of their colleagues, Saro, gets killed during a political meet, Ashwin and Renuka decide to investigate.",K.V. Anand,"Jiiva, 
Ajmal Ameer, 
Karthika Nair, 
Piaa Bajpai"
tt0057200,Johnny Cool,action,Exiled American gangster Colini sends his protégé-killer Giordano to the USA to eliminate Colini's mob enemies.,William Asher,"Henry Silva, 
Elizabeth Montgomery, 
Richard Anderson, 
Jim Backus"
tt0301893,State Property,action,"Beans decides that the only way to grasp the American Dream is to take it. State Property follows Beans and his crew, as they take over the city creating mayhem as their empire builds.",Abdul Malik Abbott,"Beanie Sigel, 
Omillio Sparks, 
Memphis Bleek, 
Damon Dash"
tt0286152,Stark Raving Mad,action,A crook quietly plots his revenge against the boss who murdered his brother while working for him.,"Drew Daywalt, 
David Schneider","Seann William Scott, 
Timm Sharp, 
Patrick Breen, 
John B. Crye"
tt20496152,Rupayi,action,This movie Story rotates between relationships and neediness of money. In story line there are five major characters who fights between money and life. The script is filled with humorous ...                See full summary »,Vijay Jagadal,"Vijay Jagadal, 
Krishi Thapanda, 
Pramod Shetty, 
Shankar Murthy"
tt1693679,Hirokin: The Last Samurai,action,A reluctant samurai with a dark past sets off on a mission to fulfill his destiny.,Alejo Mo-Sun,"Wes Bentley, 
Jessica Szohr, 
Angus Macfadyen, 
Laura Ramsey"
tt1661031,Brindaavanam,action,"Indu makes her boyfriend Krishna act like her friend Bhoomi's lover so that her family will stop searching for a groom. However, their lives takes a turn when Bhoomi falls in love with Krishna.",Vamshi Paidipally,"N.T. Rama Rao Jr., 
Kajal Aggarwal, 
Samantha Ruth Prabhu, 
Prakash Raj"
tt0041098,Africa Screams,action,"Two booksellers search for diamonds in Africa, along the way meeting a visually-impaired gunner, a hungry lion, and a tribe of cannibals.",Charles Barton,"Bud Abbott, 
Lou Costello, 
Clyde Beatty, 
Frank Buck"
tt0266926,Samundar,action,Honest police officer Surajbhan would like Rajeshwar Nath to provide all the material documents that can prove Raiszada Narsingh is a hardcore criminal. When Raiszada learns of this through...                See full summary »,Rahul Rawail,"Sunny Deol, 
Poonam Dhillon, 
Anupam Kher, 
Roshni"
tt12728842,The Hike,action,A couple from East Tennessee goes on a three day hike in the Great Smoky Mountains. The fun starts to dissipate when they start finding evidence of possible criminal activity scattered ...                See full summary »,"Luke Walker, 
Vinnie Vineyard","Kandi Thompson, 
Vinnie Vineyard, 
Luke Walker, 
Travis Graves"
tt10709232,Hero,action,A fraudster gets to fulfill his childhood dream of being a superhero when he takes on a ruthless businessman whose business strategy is to crush the dreams of children.,P.S. Mithran,"Sivakarthikeyan, 
Abhay Deol, 
Arjun Sarja, 
Kalyani Priyadarshan"
tt0087660,Macross: Do You Remember Love?,action,"Earth braces for an invasion of giant male bionoids and their enemy, giant female bionoids.","Noboru Ishiguro, 
Shouji Kawamori","Arihiro Hase, 
Mari Iijima, 
Mika Doi, 
Michio Hazama"
tt2058710,The Mark,action,Chad Turner (Craig Sheffer) has been implanted with the only working biometric computer chip (aka The Mark of the Beast) in the world. The chip has the power to change the world with ...                See full summary »,James Chankin,"Craig Sheffer, 
Sonia Couling, 
Eric Roberts, 
Gary Daniels"
tt3830998,Lupin the Third: The Gravestone of Daisuke Jigen,action,Lupin and Jigen face off with an assassin who has marked Jigen as his latest target.,Takeshi Koike,"Richard Epcar, 
Akio Hirose, 
Kiyoshi Kobayashi, 
Kan'ichi Kurita"
tt11649634,Gang,action,"After getting into a big trouble, Choi Ji-hoon is transferred to Daehoon High, the worst school in Korea. Ji-hoon's goal is simple, he wants to become the top dog of the new school. Once he...                See full summary »",Bareun Jo,"Jaemin Baek, 
Ji-Hyuk Cha"
tt1262421,Wanted 2,action,Plot is unknown.,"",""
tt13835330,Thunder Chase,action,Add a Plot,"Chen Haonan, 
Zhang Yingli","Osvaldo Aenlle Liqui, 
Elaija Chekhov, 
Ivan Ponomarenko"
tt4205896,Night Walk,action,"In this modern-day Romeo and Juliet, star-crossed lovers are torn apart by cultural tensions between the East and the West. Sarah takes her American boyfriend Frank to her home country in the Arab world. After an incident during a night stroll, Frank is imprisoned by corrupt police for Sarah's murder. His quest for justice turns into a spiritual journey led by Muslim inmates, from the moderate ...                See full summary »",Aziz Tazi,"Sean Stone, 
Sarah Alami, 
Laouni Mouhid, 
Patrick Kilpatrick"
tt0368688,Direct Action,action,"Frank Gannon, a veteran cop, is being hunted by his fellow police officers after they learned he has betrayed the brotherhood and exposed to the feds wide scale corruption of the LAPD. He has one day left to prove his case and survive.",Sidney J. Furie,"Dolph Lundgren, 
Polly Shannon, 
Donald Burda, 
Rothaford Gray"
tt5815286,Jurassic Park: Island Survival,action,"\"Isla Nublar, 2005. Approx. 120 miles off the coast of Costa Rica, 87 miles away from Isla Sorna. \"\"There are several paleontologists missing on Isla Nublar. They had an expedition to explore...                See full summary »\"",Max Davidse,"Ron de Groen, 
Robin Hiert, 
Samantha van Tetering, 
Nicolas Heini"
tt0098965,Little Ninjas,action,A treasure map found by three young boys allows them reason to get their kicks in more ways than one.,Emmett Alston,"Douglas Ivan, 
Steven Nelson, 
Jonathan Anzaldo, 
Alan Godshaw"
tt2440354,Naayak,action,A young man and his lookalike team up to fight injustice and settle their personal scores with the evildoers.,V.V. Vinayak,"Ram Charan Teja, 
Kajal Aggarwal, 
Amala Paul, 
Brahmanandam"
tt15097344,D Block,action,A young engineering student along with his friends unravels the mystery around his college where several girls go missing and dead.,Vijay Kumar Rajendran,"Aashiq, 
Rj Ananthi, 
Archana, 
Arulnithi"
tt10598156,Dhaakad,action,"Agent Agni, a highly trained and deadly field agent is entrusted with the mission to gather Intel and eliminate Rudraveer, an international human and arms trafficker who has been off the radar for ten years.",Razneesh Ghai,"Kangana Ranaut, 
Arjun Rampal, 
Divya Dutta, 
Sharib Hashmi"
tt3698118,Gangnam 1970,action,"Jong-Dae and Yong-Ki make a living by picking up paper and empty bottles. Both then join different gangster clan and becomes involved in a struggle of political interests over development in Gangnam, Seoul.",Ha Yoo,"Lee Min-Ho, 
Rae-won Kim, 
Jin-young Jung, 
Kim Ji-Soo"
tt0090860,Cocaine Wars,action,A DEA undercover agent who works for the biggest cocaine exporter of the region refuses to perform a hit for the drug lord. The assignment becomes personal and decides to strike back before it's too late.,Héctor Olivera,"John Schneider, 
Kathryn Witt, 
Royal Dano, 
Federico Luppi"
tt4447090,Instant Death,action,"When the violence of a drug war becomes all too personal, a troubled Special Forces veteran seeks bloody revenge against criminals.",Ara Paiaya,"Lou Ferrigno, 
Jerry Anderson, 
Tania Staite, 
Jade Fearon"
tt3297792,Survivor,action,"During their search for a habitable planet the last living humans crash-land on a barren world, inhabited by bloodthirsty aliens and mysterious post-apocalyptic warriors.",John Lyde,"Danielle C. Ryan, 
Kevin Sorbo, 
Rocky Myers, 
Ruby Jones"
tt1243946,Nephilim,action,"NEPHILIM begins with the first signs of warfare evolving between good and evil. Set in modern times, two archangels, an atypical priest, an ex-homicide detective and a resurrected spirit ...                See full summary »",Danny Wilson,"John Savage, 
Noah Blake, 
Yuval David, 
Gulshan Grover"
tt0081081,Contraband,action,"Someone is muscling in on the two brothers' cigarette smuggling into Italy at Naples. The police is tipped off, then Mickey's stable burns down, then the killing etc. starts. Luca responds.",Lucio Fulci,"Fabio Testi, 
Ivana Monti, 
Marcel Bozzuffi, 
Saverio Marconi"
tt0134912,Provocateur,action,"In 1994 South Korea, a female North Korean spy integrates herself as a housekeeper for U.S. military officer to steal classified documents, but soon worries about her cover when she falls for the teenage son of the officer.",Jim Donovan,"Jane March, 
Stephen Mendel, 
Lillo Brancato, 
Nick Mancuso"
tt5009286,Residue,action,A private investigator reads a book of sinister origins and unknowingly puts his daughter and himself in a fight for their lives...and their eternal souls.,Rusty Nixon,"James Clayton, 
Taylor Hickson, 
Matt Frewer, 
Costas Mandylor"
tt1785669,Vikingdom,action,"A forgotten king, Eirick, is tasked with the impossible odds to defeat Thor, the God of Thunder.",Yusry Abd Halim,"Dominic Purcell, 
Natassia Malthe, 
Craig Fairbrass, 
Jonathan Patrick Foo"
tt0084324,Meri Jung,action,Two top lawyers battle against each other while the whole city witnesses the battle.,Subhash Ghai,"Anil Kapoor, 
Girish Karnad, 
Nutan, 
Amrish Puri"
tt0082968,Treasure of the Yankee Zephyr,action,"A drunken deer hunter, his pilot colleague and his daughter compete with a villainous treasure hunter to reach a lake nestled among the mountains of New Zealand, where a WWII-era plane wreck carrying a fortune in gold is submerged.",David Hemmings,"Ken Wahl, 
Lesley Ann Warren, 
Donald Pleasence, 
George Peppard"
tt1678051,Soldiers of Fortune,action,"Wealthy thrill-seekers pay huge premiums to have themselves inserted into military adventures, only this time things don't go exactly to plan.",Maxim Korostyshevsky,"Christian Slater, 
Sean Bean, 
Ving Rhames, 
Dominic Monaghan"
tt6958520,The Outer Wild,action,"After an unnatural event leaves mankind nearly extinct, a runaway girl and a rogue bounty hunter brave a dangerous wilderness to find a fabled sanctuary that can either save or destroy what's left of humanity.",Philip Chidel,"Lauren McKnight, 
Christian Oliver, 
Jeffrey Vincent Parise, 
Tory Taranova"
tt5161658,Bling,action,Will a 'bling' ring or the courage to save his city from an army of evil robots win the heart of Sam's childhood sweetheart?,"Kyung Ho Lee, 
Wonjae Lee","Taylor Kitsch, 
Jennette McCurdy, 
James Woods, 
Carla Gugino"
tt0088393,Wheels of Fire,action,"In a postapocalyptic future, a ruthless vehicular gang called the Highway Warriors is conquering the wasteland through murder and plunder. During a raid, they kidnap the sister of a road warrior named Trace. He brings hell down upon them.",Cirio H. Santiago,"Gary Watkins, 
Laura Banks, 
Lynda Wiesmeier, 
Linda Grovenor"
tt8080418,The Islander,action,A young man is haunted by visions of the future ever since he got struck by the lightning.,"Zoran Lisinac, 
Domagoj Mazuran","James Cosmo, 
Caroline Goodall, 
Marco Ilsø, 
Frances Tomelty"
tt1054122,Goemon,action,"Based on a Japanese folk legend that echoes the tale of Robin Hood, this ninja thriller follows the exploits of Goemon Ishikawa (Yôsuke Eguchi), who leaves his fighting clan after its chief...                See full summary »",Kazuaki Kiriya,"Yôsuke Eguchi, 
Takao Osawa, 
Ryôko Hirosue, 
Jun Kaname"
tt0077243,Blind Rage,action,"Five friends get together and decide to plan an operation to rob a bank. The main difference between this and other bank-robbing gangs, however, is that all five men are blind.",Efren C. Piñon,"Tony Ferrer, 
Leila Hermosa, 
Leo Fong, 
Charlie Davao"
tt0096252,Tezaab,action,From a very early age Mahesh Deshmukh has dreams of serving his country; his encouragement and dreams multiplies when his parents are killed by a gang of robbers who plan to loot the bank ...                See full summary »,N. Chandra,"Anil Kapoor, 
Madhuri Dixit, 
Anupam Kher, 
Chunky Pandey"
tt0036414,Tarzan Triumphs,action,"As WWII rages on, a group of Nazi paratroopers land on the hidden city of Palandria to exploit its wealth, and they start taking hostages. Can Tarzan, the powerful King of the Jungle, and his trusted companions, Cheeta and Buli, save them?",Wilhelm Thiele,"Johnny Weissmuller, 
Frances Gifford, 
Johnny Sheffield, 
Stanley Ridges"
tt15738214,La Princesa,action,"Refusing to marry a drug lord, Grecia is determined to pay her father's debt herself. To earn the money, she decides to bet in the Sinaloa palenques, where she meets Armando. He is ...                See full summary »",Alonso O. Lara,"Fernando Ciangherotti, 
Palmeira Cruz, 
Alfredo Rios El Komander, 
Lourdes Munguía"
tt0200642,Y'ur Height Only,action,"Mr. Giant has kidnapped the brilliant Dr. Van Kohler and is planning to use the Doctor's invention, the N-bomb, to hold the world hostage. The only one who can foil Mr. Giant's evil scheme ...                See full summary »",Eddie Nicart,"Weng Weng, 
Yehlen Catral, 
Carmi Martin, 
Anna Marie Gutierrez"
tt4834220,Pork Pie,action,"Pork Pie tracks the escapades of a trio of accidental outlaws as they travel the length of the New Zealand in a yellow mini, protesting conformity and chasing lost love, with a posse of cops and a media frenzy hot in their pursuit.",Matt Murphy,"Dean O'Gorman, 
James Rolleston, 
Ashleigh Cummings, 
Antonia Prebble"
tt0020570,White Hell of Pitz Palu,action,"A man climbs a 12,000-foot mountain to search for his wife, who was lost on their honeymoon. Another couple makes the dangerous climb with him.","Arnold Fanck, 
Georg Wilhelm Pabst","Gustav Diessl, 
Leni Riefenstahl, 
Ernst Petersen, 
Ernst Udet"
tt0116630,Indian,action,A veteran freedom fighter enraged with the rising crime and corruption in the society murders all the wrong doers one by one using an ancient martial arts technique.,S. Shankar,"Kamal Haasan, 
Sukanya, 
Manisha Koirala, 
Urmila Matondkar"
tt1180583,Vaaranam Aayiram,action,"A father and son help each other through growing up, romance, tragedy, and adventure.",Gautham Vasudev Menon,"Suriya, 
Simran, 
Ramya, 
Sameera Reddy"
tt0090630,America 3000,action,"In a post-apocalyptic wasteland where a tribe of women rule and all men are either ferals or slaves, one men rises up to free the men. Can they coexist in peace or will they die in war?",David Engelbach,"Chuck Wagner, 
Laurene Landon, 
William Wallace, 
Sue Giosa"
