title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Sweet Revenge,1976,90,Comedy,5.6,Jerry Schatzberg,B.J. Perla,Adrian Sparks,Robert Lewis-Ferguson,Norman Matlock,Evan A. Lottman,"The plot, reminiscent of the Alfred Hitchcock film Strangers on a Train, focuses on two disparate characters. Conservative Henry Bell has been eased out of his job by condescending Bruce Tick, while wealthy and wildly eccentric Karen Knightly has been abandoned by her lover Anthony Staxton-Billing, who opted to return to his wife Imogen. Both are intent on committing suicide by leaping from the Tower Bridge in London. When neither succeeds, they strike a bargain whereby each agrees to exact revenge on behalf of the other, although Henry is less enthusiastic about the plan.","","",""
Crossed Swords,1977,108,Comedy,6.2,Richard Fleischer,Berta Domínguez D.,Julian Orchard,David Hemmings,Ernest Borgnine,Murray Melvin,"\"Tom Canty, youngest son of a poor family living in Offal Court, London, has always aspired to a better life, encouraged by the local priest (who has taught him to read and write). Loitering around the palace gates one day, he sees a prince (the Prince of Wales – Edward VI). Coming too close in his intense excitement, Tom is nearly caught and beaten by the Royal Guards; however, Edward stops them and invites Tom into his palace chamber. There the two boys get to know one another, fascinated by each other's life and their uncanny resemblance; they were born on the same day. They decide to switch clothes \"\"temporarily\"\". The Prince momentarily goes outside",quickly hiding an article of national importance (which the reader later learns is the Great Seal of England),but dressed as he is in Tom's rags,he is not recognized by the guards
Seeta Aur Geeta,1972,162,Comedy,6.9,Ramesh Sippy,Javed Akhtar,Kamal Kapoor,Dharmendra,Sanjeev Kumar,Satyendra Kapoor,"Seeta and Geeta (Hema Malini in a dual role) are twin girls who were separated at birth. Geeta, a feisty girl is raised in a poor neighborhood and is a street performer, while Seeta is raised by her cruel aunt Chachi and meek uncle. Chachi treats Seeta like a servant, despite the fact that the family is living off her late parents' money. Seeta's only consolation is her old grandmother.","","",""
Chapter Two,1979,124,Comedy,6.0,Robert Moore,Neil Simon,Joseph Bologna,Barry Michlin,James Caan,Alan Fudge,"George Schneider is an author living in New York City whose hours are occupied by his work, by softball games in the park and visits from his married brother Leo, a press agent who has been trying to introduce widower George to eligible women. George's emotions are still raw from the death of his wife, and he continues to be reminded of her.","","",""
Fast Company,1979,91,Drama,5.4,David Cronenberg,Phil Savath,Nicholas Campbell,William Smith,David Graham,Cedric Smith,"\"At a racetrack, aging drag racing star Lonnie \"\"Lucky Man\"\" Johnson (William Smith) makes engine refinements to his car",which is sponsored by the international oil company Fast Co. On its first test run around a track,it blows up,but Lonnie escapes unhurt
Meteor,1979,108,Action,5.0,Ronald Neame,Stanley Mann,Sean Connery,Martin Landau,Karl Malden,Joseph Campanella,"After the asteroid Orpheus is hit by a comet, a five-mile chunk of Orpheus is sent on a collision course towards Earth, which will cause an extinction-level event. While the United States government engages in political maneuvering, smaller asteroid fragments precede the main body, wreaking havoc on the planet. The United States has a secret orbiting nuclear missile platform satellite named Hercules, which was designed by Dr. Paul Bradley (Sean Connery). It was intended to defend Earth against a massive space rock, but instead was demoted to become an orbiting super weapon now aimed at Russia. However, its fourteen nuclear missiles are not enough to stop the meteor.","","",""
Breaker Morant,1980,107,Drama,7.8,Bruce Beresford,Jonathan Hardy,Ray Meagher,John Waters,Russell Kiefel,Charles 'Bud' Tingwell,"In Pretoria, South Africa, in 1902, Major Charles Bolton (Rod Mullinar) is summoned to a meeting with Lord Kitchener (Alan Cassell). He is told that three officers of the Bushveldt Carbineers—Lieutenants Harry Morant (Edward Woodward), Peter Handcock (Bryan Brown), and George Witton (Lewis Fitz-Gerald) -- have been arrested and charged with murdering captured Boers and a German missionary. Explaining ominously that the Kaiser has protested diplomatically about the latter killing, Kitchener asks Major Bolton to appear for the prosecution. To the Major's visible dismay, he is told that witnesses which would help the defence have been sent to India and that the defence counsel is expected to give him no trouble.","","",""
9 to 5,1980,109,Comedy,6.9,Colin Higgins,Patricia Resnick,Henry Jones,Dabney Coleman,Lawrence Pressman,Sterling Hayden,"\"The film centers on the friendship between three women who work in the offices of a large corporation known as Consolidated Industries. Judy Bernly (Jane Fonda) is a naïve new employee whose husband recently left her for his secretary. On her first day, Judy meets Violet Newstead (Lily Tomlin), the supervisor of her department, and a longtime employee. Violet trains Judy and introduces her to the department executive, Franklin Hart, Jr. (Dabney Coleman), who immediately reveals himself to be arrogant and sexist. Judy soon learns that despite the fact that Violet has worked there for over 10 years, she has been passed over consistently for promotion and in fact has seniority over Hart.The third woman in the trio is Doralee Rhodes (Dolly Parton), Hart's personal secretary. Despite the fact that Doralee is happily married to a construction worker and part-time country-western singer, and Hart is also married to a sweet but oblivious woman named Missy, Hart continually makes inappropriate advances toward Doralee, pushing her patience and tolerance to the limit. Hart has also been lying to his colleagues that he's been sleeping with Doralee, causing office gossip to go wild. The women in the office treat her rudely as a result, and initially Judy shuns Doralee's attempts to be friendly.Some time passes, and Violet is once again passed over for an important promotion, even though her ideas are good enough that Hart passes one off as his own and takes all the credit for it. When Violet protests to Hart that he passed her over for a promotion because she is a woman, Hart bluntly tells her that the company would rather have a man in the position, and Violet becomes enraged, storming off on her own, but not before she reveals to Doralee that her affair with Hart is common knowledge. Doralee, who has been confused and upset about the way she's treated by her coworkers, snaps, and also rages at Hart, threatening to use her gun on him the next time he makes an indecent proposal. Judy witnesses a fellow secretary lose her job over a minor infraction and she, too, becomes enraged.The three women converge at a local bar to drown their sorrows, when Violet discovers a marijuana cigarette that her son left in her purse as a gift. They return to Doralee's house and smoke it together, prompting each of them to have a detailed fantasy about how they would take down Hart if they had the chance. Judy imagines a scenario where she's a great white hunter who hunts down Hart in the office with a shotgun. Doralee's fantasy is of her as a cowgirl who turns the tables on Hart and sexually harasses him before roasting him alive on a spit. Violet envisions a fairy tale where she is a Snow White-type character who poisons Hart's coffee and sends him falling to his death from his office window, which suddenly releases scores of oppressed \"\"prisoners\"\" chained to their desks.Things take a sudden bizarre turn the next day when each of the women's fantasies comes true in some odd respect: Violet accidentally poisons Hart's coffee",having mistaken a box of rat poison for artificial sweetener. Before Hart can drink it,he falls from his unstable chair and knocks himself unconscious in his office. Doralee finds him,summons an ambulance
The Blues Brothers,1980,133,Action,7.9,John Landis,Dan Aykroyd,John Belushi,Alonzo Atkins,Dan Aykroyd,John Candy,"\"A prisoner is roused and escorted through Joliet Prison in Illinois. Is he on his way to the gallows? No, he's up for \"\"standard parole\"\". His personal items are returned to him",including a broken watch and prophylactics. The prisoner is released -- it is Jake (John Belushi). He meets his brother Elwood (Dan Akroyd). These are the Blues Brothers. Elwood has shown up in a used Plymouth police car after having traded in their old Cadillac for a microphone. Demonstrating the power of the car,with its cop tires,cop suspension
Bronco Billy,1980,116,Action,6.1,Clint Eastwood,Dennis Hackin,Scatman Crothers,Bill McKinney,Walter Barnes,Geoffrey Lewis,"\"\"\"Bronco Billy's Wild West Show\"\" is a rundown traveling circus",the star of which is Bronco Billy McCoy (Clint Eastwood),"the \"\"fastest gun in the West.\"\" For the show's finale",a blindfolded Bronco Billy shoots balloons around a female assistant on a revolving wooden disc
The Fog,1980,89,Horror,6.8,John Carpenter,John Carpenter,James Canning,Tom Atkins,Hal Holbrook,John Houseman,"\"Set in a Northern California fishing town called Antonio Bay, the town is about to celebrate its centennial on April 21, 1980, and are having a celebration led by Kathy Williams (Janet Leigh). However, the centennial is also marked by ominous events, including the appearance of a glowing fog that spreads over land and sea.In the first scene, on the night before the town's celebration, a group of children seated around a campfire on a beach, are entertained by a ghost story, told by 'old' Mr. Machen (John Houseman) (exactly at the stroke of midnight), the resident elderly fisherman. The story being told is indicative of the history of the town's formation, which is being discovered at that exact moment by the local priest, Father Malone (Hal Holbrook), when he finds the diary of his grandfather (who was also the town's priest).The diary later reveals a dark secret unknown to the current inhabitants where, in 1880, six of the founders of Antonio Bay (including Malone's grandfather) deliberately sank and plundered the Elizabeth Dane, a clipper ship owned by Blake, a wealthy man with leprosy who wanted to establish a colony near Antonio Bay. The six conspirators lit a fire on the beach near treacherous rocks, and the crew of the clipper, deceived by the false beacon, crashed into them. Everyone aboard the ship perished. The six conspirators were motivated both by greed and disgust at the notion of having a leper colony nearby. Antonio Bay and its church were then founded with the gold plundered from the ship.The mysterious fog contains the vengeful ghosts of Blake and the clipper's crew, who have come back on the 100th anniversary of the shipwreck and the founding of the town to apparently take the lives of six people (symbolic substitutes for the six conspirators).This same night, three local fishermen, Al Williams, Tommy Wallace, and Dick Baxter, are gruesomely murdered by supernatural attackers after the fog covers their boat. Just prior to their deaths, Al and Tommy are standing on the deck of the boat and can see a ghostly looking ship pulling along side theirs, through the dense, but glowing fog.At the same time, Nick Castle (Tom Atkins) drives down a country road and picks up a hitchhiker called Elizabeth (Jamie Lee Curtis) who claims to be on her way to Vancouver. While the two drive towards town, the radio and headlights of the car start to fail, as the windows of the truck are blown out. At the same time, various odd phenomena begin to happen around the sleeping town (chairs move, television sets turn themselves on, gas stations seemingly come to life).A short time later, Nick and Elizabeth have arrived at Nick's coastal home and are relaxing when a heavy knock is heard at the door. Making his way to open the glass, front door, Nick sees an odd light shining outside, illuminating a shadowy figure. The clock strikes 1AM, and it's face suddenly cracks, just as Nick opens the door, only to see there is no one there, and the fog has dissipated.The following morning, while in her bungalow next to the beach, the local radio DJ Stevie Wayne (Adrianne Barbeau) is lying in bed when her young son, Andy, returns to the house showing her a broken plank of wood he has discovered. It reads \"\"DANE.\"\" Intrigued by the piece",Stevie keeps it and takes it with her to the lighthouse,where she is preparing for her next show and listening to various promotional tapes for her station. Stevie sets the plank on top of the tape player that is playing the promotional spots,and while she is momentarily distracted
Friday the 13th,1980,95,Horror,6.4,Sean S. Cunningham,Victor Miller,Harry Crosby,Kevin Bacon,Mark Nelson,Peter Brouwer,"\"In a brief prologue set in 1958, two summer camp counselors at Camp Crystal Lake, named Barry (Willie Adams) and Claudette (Debra S. Hayes), sneak away from a camp fire sing-along to have sex. Before they can completely undress, an unseen assailant sneaks into the room and murders them both.The film moves forward to (the present) Friday June 13th; a young woman named Annie (Robbi Morgan) enters a small diner and asks for directions to Camp Crystal Lake, much to the shock of the restaurant's patrons and staff. A strange old man named Ralph (Walt Gorney) reacts to the news of the camp's reopening by warning Annie that they are \"\"all doomed\"\". Enos (Rex Everhart)",a friendly truck driver from the diner,agrees to give Annie a lift halfway to the camp. During the drive,he warns her about the camp
He Knows You're Alone,1980,94,Horror,5.0,Armand Mastroianni,Scott Parker,James Rebhorn,Don Scardino,Lewis Arlt,Joseph Leon,"A young bride is murdered on her wedding day by the man she rejected for her current fiancé Len Gamble, a police detective. Several years later, a bride-to-be is stabbed to death in a movie theater with a dagger on Long Island while her friend sits beside her. The killer, Ray Carlton, flees into the night.","","",""
The Hollywood Knights,1980,91,Comedy,6.2,Floyd Mutrux,Floyd Mutrux,Julius Averitt,Mike Binder,T.K. Carter,Tony Danza,"\"During the opening credits, the voice of deejay Surf Sam (Dave Sebastian Williams) of radio station KBLA announces that Halloween night 1965 is hours away, and that Tubby's Drive-In, the Hollywood Knights' hangout, is closing for good that evening. An egg hits the name of director Floyd Mutrux.The leader of the Knights, Newbomb Turk (Robert Wuhl), pulls a dead body prank on an elderly woman with one of his friends hiding under the tonneau cover of the 1965 El Camino he borrowed from his older brother.Sally (Fran Drescher) and her friends are tanning (some topless) by the pool, and Newbomb catches some instant photos with his camera before they discover him and drive him off.Officer Bimbeaux (Gailard Sartain) and Officer Clark (Sandy Helberg) meet with the police chief. He warns the officers not to aggravate the situation about the drive-in on its last evening of business. He then notices that the Knights have tagged the side of the patrol car with spray paint.The Beverly Hills Residents Association meets at the home of Jacqueline Friedman (Leigh French). Bimbeaux and Clark stand by in the kitchen, arguing loudly about popular music. The doorbell brings Jacqueline and her secret lover Nevans (Richard Schaal) onto the porch where a flaming bag of dog poop awaits them, and the Knights moon them from their car as they speed off.At nightfall, three of the Knights: Wheatly (Randy Gornel), Shorty (Glenn Withrow) and Simpson (P.R. Paul) meet Newbomb at the drive-in and ask whether it is a good idea to borrow the El Camino. Simpson promises he will bring his custom rail job car later. In the patrol car, Clark asks Bimbeaux if he would look good in a mustache, and sings about Lawrence of Arabia. Bimbeaux argues the movie soundtrack has no lyrics.The Knights drive to Watts with their four club pledges, order them to strip naked and retrieve the four tires in the trunk. For initiation, they must request a song from the KBLA deejay and return to Tubby's Drive-In by 2:00 AM in the morning. Surf Sam turns over the broadcast to Doctor J (Humble Harvey Miller).Back in Hollywood, the Knights hide in a tree to wait for Sally and the girls to arrive at their secret spot to change into other, more sexy clothes for the pep rally. As they remove their bras, Newbomb loses his balance and gives them away; the girls flee as the cops arrive. Bimbeaux reads off the Knights.At Smitty's auto shop located right next door to Tubby's Drive-In, Duke (Tony Danza) and Suzie (Michelle Pfeiffer) discuss her upcoming screen test and her job as a carhop. She needs a flexible schedule to pursue her acting career. Duke complains that men making wisecracks about her disturb him, and she argues that she is the one who must tolerate it.Meanwhile, the Iron Box Twins, Brenda and Shirley Weintraub (Joyce Heiser, Roberta Wallach), arrive at the drive-in for burgers, and when the song \"\"Volare\"\" plays on the radio the girls pull off to avoid Newbomb",who tends to do a farting version of the song. Jimmy Shine (Gary Graham) discusses his deployment to Vietnam with Duke and Smitty (James Jeter),their mentor. Moosie (Moosie Drier),a youngster with a penchant for skateboards
Kagemusha: The Shadow Warrior,1980,162,Drama,7.9,Akira Kurosawa,Masato Ide,Daisuke Ryû,Hideo Murota,Jinpachi Nezu,Hideji Ôtaki,"In Japan's Sengoku period, Takeda Shingen, daimyō of the Takeda clan, meets with his brother Nobukado, and an unnamed thief whom the latter met by chance and spared from crucifixion due to the thief's uncanny resemblance to Shingen. The brothers then agree that he would prove useful as a double, and they decide to use the thief as a kagemusha.","","",""
The Last Shark,1981,88,Horror,4.3,Enzo G. Castellari,Ramón Bravo,Chuck Kaufman,James Franciscus,Giancarlo Prete,Gian Marco Lari,"While wind surfing near an unnamed seaside community, a young man is killed by a giant great white shark with the power to make the sea explode. Author Peter Benton (James Franciscus) and occasionally Irish-accented professional shark hater Ron Hamer (Vic Morrow) realize the truth but ambitious mayor William Wells (Joshua Sinclair) refuses to accept that a shark threatens their community. Fearing that a canceled wind-surfing regatta would derail his gubernatorial campaign, Wells has shark nets installed. But the sounds of teenagers splashing in the surf leads the shark to rip through the nets. The next day, the shark plows through the wind surfers, knocking them off their boards. But rather than eat the scattered teenagers, the shark targets the mayor's aide. Using its sea-exploding power, it flips the aide's boat then eats him.The mayor can no longer hide the truth. Benton and Hamer head out on the sea, planning to stuff dynamite down the shark's throat and cause it to explode. But the crafty, suspiciously wooden looking shark traps them in a cave; the men have to use their dynamite just to escape. Meanwhile, Benton's daughter Jenny (Stefania Girolami Goodwin) and some of her friends head out on a yacht, armed with some steak and a shotgun, intending to shoot the shark. Instead, its powerful bites on the bait knock Jenny into the water. Her friends pull her aboard but not until the shark bites off one of her legs. Mayor Wells's son was one of the friends she went out with, and Benton blames him for her injury. Determined to do something right, Wells goes out in a helicopter armed with a steak, apparently intending to hoist the shark into the air and suffocate it. But the shark is too powerful; when it bites into the steak dangling from a winch, it shakes the copter and knocks Wells into the sea. The shark then bites him in half then lunges into the helicopter, dragging it into the sea.Benton and Hamer go back out to blow up the shark. After an argument, Benton agrees to allow Hamer to be the one to go down with the dynamite strapped into a belt around his waist. Thinking the shark might be hiding in the downed helicopter, Hamer investigates it. But the shark sneaks up on him and attacks. Benton dives in to save him, but Hamer becomes wrapped up in a line and is towed to his death by the shark, just like Ahab in Moby Dick.Meanwhile, someone gets the wise idea to chain some spare ribs to the side of the dock. Then some yahoo in a cowboy hat and denim jacket with majestic embroidered wings shows up. He has a shotgun that shoots special bullets that can blow up a tank. Cowboy Hat, a TV cameraman and some spectators go stand on the dock. The shark takes the spare ribs, towing the surprisingly seaworthy dock out into the ocean. Apparently needing fiber, or perhaps a toothpick, the shark begins to eat the dock. Then it uses its sea-exploding power to knock a hole in the dock and people into the water. It eats Cowboy Hat and TV Cameraman but the others clamber back onto the shockingly still surprisingly seaworthy dock. Benton arrives and rescues the others but for some reason gets trapped on the dock when the shark arrives to drag it further out to sea. Hamer's corpse floats by. Benton cuddles with it, but the shark rips it from his arms. Benton realizes he has the detonator in his hand. Dramatically leaping into the ocean, he flips the switch, detonating the dynamite and knocking the shark's head off.Back on shore, Benton punches a TV reporter then gets in a car and drives away.","cult, murder, violence",train,imdb
The Burning,1981,91,Horror,6.3,Tony Maylam,Harvey Weinstein,Fisher Stevens,Lou David,Jason Alexander,Brian Matthews,"\"At Camp Blackfoot, five boy campers decide to frighten the caretaker, Cropsy (Lou David). The group heads over to his cabin with a box, and one boy goes inside, puts the box down, lights something and walks out. They rap on the window until Cropsy wakes up, and sees a wormy skull with lit candles in the eye sockets. He screams and inadverntany knocks over the skull, setting the bed afire and burning a nearby gasoline can which explodes, spreading flames all over the cabin. Cropsy runs out, engulfed in flames, and falls down a small incline into the nearby lake. One week later, at St. Catherine's hospital, an orderly takes a nebbish intern to see a man, badly burnt, who was lucky to survive. As the orderly stands by the curtain to an oxygen tent, Cropsy's charred hand grabs the orderly, who screams in terror.Five years later, Cropsy is released from the hospital, apparently very disfigured from the scorching episode. Cropsy walks the streets at night, dressed in all black clothing with a hat and hiding in the shadows so no one will get a clear look at his face. A prostitute standing by the entrance to a seedy apartment building offers to take him inside. Cropsy enters the prostitute's apartment (being careful to turn out the lights before he enters). As she is preparing, Cropsy gets close and the terrified hooker tells him to leave after seeing his (still unseen) disfigured face. Cropsy struggles with the prostitute, grabs a pair of scissors, and stabs the hooker to death.Several days later at Camp Stonewater, several of the campers are playing baseball, Cropsy is glimpsed crouching in the bushes armed with a pair of garden sheers, but he does not intervene. That evening in the cafeteria, one of the campers, Karen (Carolyn Houlihan) tells the councelor Michelle (Leah Ayres) that she likes the camper Eddy, but she is a little frightened of him because of his macho nature.The next morning, another camper named Sally (Carrick Glenn) wakes up and goes to shower. While showering, she hears a noise and screams \"\"who's there?\"\" She throws back the shower curtain and screams. Michelle",Karen,and the rest of the girls from her cabin run in and they see Alfred (Brian Backer) running away. Coucelor Todd (Brian Matthews) stops Alfred and has a serious talk with him in his office. Alfred says that he just wanted to scare Sally and that people are always picking on him. Todd says that he knows how Alfred feels because,five years ago
Escape from New York,1981,99,Action,7.1,John Carpenter,John Carpenter,Kurt Russell,Tom Atkins,Isaac Hayes,Ernest Borgnine,"\"In a dystopian 1997, World War III is nearing an end, both the United States and the still existent Soviet Union suffered greatly in the conflict and both looking for a peace resolution. Manhattan has been turned into a maximum security prison in 1988 because of a nationwide crime increase of 400% in the United States due to a gas attack by the Soviets at the start of the war in which New York was worst hit. Surrounded by a 50-foot (15 m) containment wall, all inmates are sentenced to life imprisonment, and have formed gangs which control the crumbling, garbage-strewn city.Traveling to a three-way summit between the United States, the Soviet Union and China, Air Force One, the plane of the President of the United States, is hijacked by a sole member of a revolutionary organization opposed to the government; a women impersonating a stewardess (Nancy Stephens), who kills the pilots and takes control of the plane. The militant anarchist crashes the plane into Manhattan but the unnamed President (Donald Pleasence) is safely sealed in an escape pod and survives. The United States Police Force Commissioner Bob Hauk (Lee Van Cleef) arrives at the Liberty Island command center where he and the chief of security Remy (Tom Atkins) witness the crash. Hauk assembles a platoon of soldiers and they travel to the crash site in a fleet of helicopters. But when they arrive, they find the escape pod empty, indicating that the President has been taken hostage. An emissary of the inmates, named Romero (Frank Doubleday), appears and tells Hauk and the soldiers that they have the President and if they do not leave the island in 30 seconds, the President will be killed. Romero offers them one of the President's severed fingers as evidence. With no other choice, Hauk orders his men to return to the helicopters and they fly back to Liberty Island. In his office, Hauk meets with the arrived Secretary of State (Charles Cypress) who puts him in telephone contact with the Vice President where Hauk asks for authorization of a rescue attempt and accepts it.In his office, Hauk offers a deal to a newly arrived prisoner, a scruffy, one-eyed, famous special-forces-soldier-turned-armed-robber named S.D. \"\"Snake\"\" Plissken (Kurt Russell). If Snake rescues the President",and retrieves a cassette tape that contains important information on nuclear fusion,Hauk will give him a full pardon. However,Plissken must complete his mission before the international summit that the President was due to attend
Just Before Dawn,1981,90,Horror,6.0,Jeff Lieberman,Mark Arywitz,Ralph Seymour,John Hunsaker,Gregg Henry,Charles Bartlett,"Two men named Ty (Mike Kellin) and Vachel (Charles Bartlett) are hunting in a forest and come across an abandoned church, which they go in to explore. After Ty sees their truck being crashed into a tree, Vachel is stabbed with a serrated machete by a chuckling assailant who then dons Vachel's hat and jacket. Ty, seeing the murderer come out of the church, quietly flees off into the forest. Meanwhile, forest ranger Roy McLean (George Kennedy) is at his home, where he encounters a van of five college-aged adults heading to rural property which one of them has inherited. Despite his insistence that they not venture up the mountain, the five continue along. Among them are Warren (Gregg Henry); his girlfriend Constance (Deborah Benson); Jonathan (Chris Lemmon), and his girlfriend, Megan (Jamie Rose); and Daniel, Jonathan's brother (Ralph Seymour).","","",""
Reds,1981,195,Drama,7.3,Warren Beatty,Warren Beatty,Warren Beatty,M. Emmet Walsh,Edward Herrmann,Paul Sorvino,"\"In 1915, married socialite Louise Bryant encounters the radical journalist John Reed for the first time at a lecture in Portland, Oregon, and she is intrigued with his idealism. Upon meeting him for an interview on international politics which lasts over the course of a night, she realizes that writing has been her only escape from her frustrated high society existence. Inspired to leave her husband, Bryant joins Reed in Greenwich Village, New York City, and becomes acquainted with the local community of activists and artists, including anarchist and author Emma Goldman and the playwright Eugene O'Neill. Later, they move to Provincetown, Massachusetts, to concentrate on their writing, becoming involved in the local theatre scene. Through her writing, Bryant becomes a feminist and radical in her own right. Reed becomes involved in labor strikes with the \"\"Reds\"\" of the Communist Labor Party of America. Obsessed with changing the world",he grows restless and heads for St. Louis to cover the 1916 Democratic Convention.,"",""
The House Where Evil Dwells,1982,88,Horror,4.5,Kevin Connor,Robert Suhosky,Edward Albert,Henry Mitowa,Shunji Sasaki,Toshiya Maruyama,"In 1840, in the rural and wooded hillside region of Kushiata near Kyoto, Japan, a samurai, named Shigero, comes home to find his wife, Otami, in bed with another man, named Masanori. In a violent scene, Shigero kills them both and then himself. Flash-forward to the present day, an American family of three, whom includes writer Ted Fletcher, his wife Laura, and their 12-year-old daughter, Amy, moves into this since-abandoned house and starts to experience incidents of haunting and possession. The three murdered people still haunt the house and subject each of the Fletcher family to various harassment and mischief which gets more frequent and serious with each passing day.","","",""
Cross Creek,1983,127,Drama,6.9,Martin Ritt,Marjorie Kinnan Rawlings,Rip Torn,Peter Coyote,Ike Eisenmann,Cary Guffey,"In 1928 in New York State, aspiring author Marjorie Kinnan Rawlings (Steenburgen) advises her husband that her last book was rejected by a publisher, and she has bought an orange grove in Florida and is leaving him to go there. She drives to the nearest town alone, and arrives in time for her car to die. Local resident Norton Baskin (Peter Coyote) takes her the rest of the distance to a dilapidated and overgrown cabin attached to an even more overgrown orange grove. Despite Baskin's (and her own) doubts, she stays and begins to fix up the property.","","",""
Jaane Bhi Do Yaaro,1983,132,Comedy,8.3,Kundan Shah,Ranjit Kapoor,Deepak Qazir,Satish Shah,Ravi Baswani,Rajesh Puri,"\"Professional photographers Vinod Chopra (Naseeruddin Shah) and Sudhir Mishra (Ravi Baswani) open a photo studio in the prestigious Haji Ali area in Mumbai, and hope to make enough money to keep it running. After a disastrous start, they are given some work by the editor of \"\"Khabardar\"\"",a publication that exposes the scandalous lives of the rich and the famous. They accept it and start working with the editor,Shobha Sen (Bhakti Barve),on a story exposing the dealings between an unscrupulous builder
