title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
The Ghost and Mr. Chicken,1966,90,Comedy,7.2,Alan Rafkin,James Fritzell,Liam Redmond,Don Knotts,Philip Ober,Harry Hickox,"\"Luther Heggs is a typesetter at the Rachel Courier Express the local newspaper in Rachel, Kansas, but he aspires to be a reporter. One night, observing what he believes to be a murder outside of an old, supposedly haunted house known as the Simmons Mansion, Heggs rushes to the police station with his scoop. Unfortunately, as he relates the details of his story to the Chief of Police, the murder \"\"victim\"\" walks into the room",a local drunk who had merely been knocked unconscious by his irate wife,who had brought him in to be jailed. The next morning,Heggs walks downstairs to the dining room at the Natalie Miller boarding house and overhears Ollie Weaver (Homeier)
A High Wind in Jamaica,1965,103,Drama,6.5,Alexander Mackendrick,Stanley Mann,Brian Phelan,Dennis Price,Gert Fröbe,Ben Carruthers,"A hurricane hits the isle of Jamaica in 1870. The Thorntons (Nigel Davenport and Isabel Dean), parents of five children, feel it is time to send the children to England for a more civilized upbringing and education.","","",""
Daleks' Invasion Earth 2150 A.D.,1966,84,Drama,5.9,Gordon Flemyng,Terry Nation,Philip Madoc,Ray Brooks,Roger Avon,Peter Cushing,"Tom Campbell, a London Special Constable, is on patrol near a jewellery shop. Men are burgling the shop and Tom is struck down by their getaway driver before he can stop them. Running to what appears to be a police box to call for backup, Tom enters TARDIS, a time machine operated by its pilot, Dr. Who, with his niece Louise and his granddaughter Susan.","","",""
A Stranger in Town,1967,86,Action,5.9,Luigi Vanzi,Warren Garfield,Antonio Marsina,Arturo Corso,Tony Anthony,Aldo Berti,"\"A blanket-clad gunfighter, the Stranger, rides into a largely deserted Mexican village, where he encounters Chica, a young widow with a baby son, and Paco, a bartender who orders him at knife-point to leave. After killing Paco with a bottle, he witnesses a massacre of Captain Cordoba's Mexican Army troops by the bandit chief Aguilar and his gang, who steal the soldiers' uniforms and a machine gun. Dressed in a Union Army uniform, the Stranger greets Aguilar and his dominatrix right-hand woman, Maria \"\"Maruka\"\" Pilar",and informs them that an attachment of Union soldiers,led by Captain George Stafford,will soon be arriving to deliver two bags of gold coins to Captain Cordoba's troops. In return for identifying Aguilar as Cordoba to Stafford
How to Steal a Million,1966,123,Comedy,7.5,William Wyler,George Bradshaw,Marcel Dalio,Eli Wallach,Moustache,Charles Boyer,"\"Paris, 1966...Monsieur Charles Bonnet (Hugh Griffin), the current head of the Bonnet family, custodian of the family's legendary collection of fine art, and a noted collector in his own right, is offering one of his prized paintings at auction. A Cezanne, it sells for a fabulous $515,000, the high point of the auction. When Bonnet's daughter, Nicole (Audrey Hepburn), hears the news on her car radio on her way home from work, she is shocked...and dismayed. The moment she arrives at their elegant old chateau, she runs upstairs calling her father. In his bedroom on the second floor, she opens the door to an antique wardrobe and steps inside, opens a false panel at the back of the wardrobe and climbs a hidden spiral staircase to her father's secret studio in the attic.Bonnet, it turns out, is a forger of fine art...cheerful and charming, but an unrepentant scoundrel. He is putting the finishing touches on his latest project, a flawless rendition of a famous lost Van Gogh. He has even found another painting from the same period, by an unknown artist, and has brushed dirt from the back of that canvas to transfer to his forgery. \"\"I doubt if even Van Gogh himself would have gone to such pains with his work","\"\" he boasts. \"\"He didn't have to",Papa,"\"\" Nicole retorts"
The Quiller Memorandum,1966,104,Drama,6.3,Michael Anderson,Elleston Trevor,Peter Carsten,George Sanders,Günter Meisner,Robert Flemyng,"In the dead of the night a man walks down a deserted Berlin street. He enters a phone booth, but as he dials a number, he is shot dead.","","",""
Savage Gringo,1966,82,Action,5.6,Antonio Román,Jesús Navarro Carrión,Piero Lulli,Renato Terra,Howard Ross,Alfonso Rojas,"New Mexico, 1866. A man riding alone on horseback is gunned down by several gunmen. The man is revealed to be Donato, one of Marty Hillmann's ranch hands.Soon after the opening killing, a laconic drifter (Ken Clark) arrives at the remote Hillmann ranch where he asks the owner Marty Hillmann (Alfonso Rojas) if there is any work. Introducing himself as Nebraska, the drifter subsequently impresses Hillmann with a display of gun fighting. Hillmann determines that Nebraska is the kind of man he needs on the ranch, and so he hires him to do odd jobs. A little later, Nebraska meets Hillmans beautiful young wife Kay (Yvonne Bastien), and they are clearly attracted to each other. However, Nebraska is devoted to his employer and he rejects Kay's advances.Meanwhile, a criminal named Bill Carter (Piero Lulli) is established as the villain of this story. Carter basically controls the entire nearby town with help of hired thugs, and he is determined to kill Hillmann and take Kay as his lover. Finding Donato's dead body, Hillmans first though is to blindly rush off and kill Carter, whom he knows to be responsible for the crime. However, Nebraska urges Hillmann caution because Carter will be waiting for him. Nebraska suggests that they wait and plan things out. Hillmann agrees and both he and Nebraska ride into town to report the incident to Burt, the local sheriff who has been disgraced by his alcoholism. Using the fact that Carter's men have stolen Donato's horse as evidence, Burt puts the two men who killed Donato in jail, all the while knowing that he is endangering his own life by opposing Carter.Later that night, as they ride home to the ranch together, Hillmann and Nebraska become good friends as they talk about their lives and how Nebraska ended up as a drifter. Hillmann is impressed by Nebraskas intelligence and resourcefulness, and promises to be loyal to him. At that moment, Hillmann is shot by an unseen assailant. The assailant is none other that Bill Carter himself. But the need to get his wounded friend back to the ranch prevents Nebraska from going after the culprit.The next morning, Carter's men are set free when another one of Carters men arrives at the jail with bail money for them. When Burt uncovers some evidence against them, he is shot and killed. Meanwhile, Nebraska leaves the ranch to look for Burt, unaware that the sheriff has been killed. Taking advantage of Nebraska's absence, Carter and his men show up at the Hillmann ranch. By this point, Hillmann has already died from his wounds, and Carter is anxious to retrieve the money thats owed to him. In transpires that Kay and her father had conspired with Carter to rob a bank in El Paso. However, Kay and Hillmann double crossed Carter by running off with the money. Pretending to be married, the criminal couple have been hiding out in New Mexico, and now that their hiding place has been discovered, and with Hillmann out of the way, Carter is ready to reclaim the only two things that interest him: the money and Kay. The money is quickly discovered partly buried on the property, but before the bandits can escape with it, they are thwarted by the sudden appearance of Nebraska. In the climatic gunfight, all the thugs are quickly dispatched, and the subsequence fight between Nebraska and Carter ends with the former being killed.Nebraska hands the stolen money to the new sheriff, who seems only too happy to keep the money for himself. Shaking his head, Nebraska mounts his horse and rides off, alone once again, leaving behind Kay who is alive and well, but facing a lonely, sterile future.",western,train,imdb
Massacre Time,1966,92,Action,6.5,Lucio Fulci,Fernando Di Leo,Nino Castelnuovo,George Hilton,Giuseppe Addobbati,Franco Nero,"\"New Mexico, 1866. Tom Corbett (Franco Nero) is a prospector who receives a message from a family friend named Carradine (Janos Bathra), telling him to return immediately to the home where he'd lived with his wealthy widowed mother. Years earlier upon her death, she left the house and land to Tom's brother Jeff, and insisted that Tom be sent away. Money was dispatched to him to support him, but her dying wish was that Tom stay away from Laramie Town. Neverless, Tom says goodbye to his foreman, Murray, and rides off.Upon arrival in Laramie Town, Tom finds the house where he grew up in derelict. Pigs and livestock wonder the wreckage where some people also live and work. Tom is told by two rough-looking thugs to leave because the land belongs to a man called Mr. Scott and warned to beware whenever he sees the Scott sign which is a big letter 'S' stamped onto a big letter 'J'.Riding back into town, Tom sees that the Scott sign is all over town, on the bank, the saloon, everywhere, and soon sees why the owners are feared. Jason Scott (John McDouglas), a wealthy businessman rides into the town square with his sadistic son Junior Scott (Nino Castelnuovo) with a posse of thugs surrounding them. The Scotts apprehend a family moving out of the town because of the low wages the Scotts pay them. Junior suddenly kills the elderly couple's teenage son in cold blood and laughs mechanically.Asking around where Jeff Corbett is, Tom is led to an elderly Chinese blacksmith, named Souko (Aysanoa Runachagwa), where Jeff works. Souko directs Tom to the residence of his employee. Tom finds his brother, Jeff, living in a run-down shack on the outskirts of town along with their old Indian housemaid Mercedes (Rina Franchetti). Jeff (George Hilton) is revealed to be a drunkard, having never gotten over the loss of his mother, as well as the farm. Both Jeff and Mercedes insist that Tom leave immediately and they refuse to discuss why Tom has been summoned. They are also anxious that Tom shouldn't be seen by anyone else in town who might recognize him. Determined to find out what is going on, Tom rides back into town, observed by a few of Scott's men.That evening at the local saloon, a bar-room brawl erupts when Jeff follows Tom and gets roughed up by Scott's men. Jeff handles himself admirably in the fight, despite being rolling drunk. Tom joins the fray after watching his brother's antics, and the two of them stagger out together. However, Jeff continues to insist to Tom that he leave town. Instead, Tom visits the Carradine family to find out why the letter to him was sent. But before Carradine and Tom can discuss anything, a massacre erupts. The Carradines are all killed by shadowy assailants, but Tom escapes unharmed.The next day, Tom learns that talking to the townsfolk about Mr. Scott only leads them to give dire warnings. Tom decides to go out himself to the Scott ranch to resolve what is going on. Jeff offers to come along with him. Despite being drunk, Jeffs shooting skills have not been dulled by his tequila intake. Jeff single handedly shoots six of Scott's men, plus three more at a guard post to help Tom approach the isolated Scott ranch; after gaining Toms promise that he will take the responsibility for having killed them.Tom walks into the Scott ranch to find a high-society party in progress. He confronts Scott, but the wealthy man refuses to talk, claiming he's too busy with the party. But Junior is not so different. He gloatingly demonstrates his dexterity with a whip, giving the struggling Tom a protracted and humiliating beating in front of the assembled guests.Back at Jeff's shack, a battered Tom is tended to by Mercedes. But a shadowy gunman passes the window and kills her. Enraged, Jeff resolves to join his brother's quest for vengeance against the Scotts. He tells Tom that a few mothers earlier, the Scotts had his father killed. But when Tom responds with \"\"our father?\"\" Jeff snarls","\"\"I said MY father.\"\"The two men encounter Mr. Scott at a remote",tumble-down shack where Jeff finally reveals his secret: Mr. Scott is really Tom's father. Tom and Jeff are only half-brothers. Mr. Scott reveals that it was he who sent for him for he wants Tom to live at the ranch with him as his heir. Mr. Scott had no part in the killings of Tom's father,the Carradines
Beach Red,1967,105,Drama,6.2,Cornel Wilde,Clint Johnston,Rip Torn,Cornel Wilde,Cornel Wilde,Dale Ishimoto,"The 30-minute opening sequence of the film depicts an opposed beach landing. Its graphic depiction of the violence and savagery of war was echoed thirty one years later in Steven Spielberg's Saving Private Ryan. In one scene during the landing a Marine is shown with his arm blown off, similar to Thomas C. Lea III's 1944 painting The Price.","","",""
The Dirty Dozen,1967,150,Action,7.7,Robert Aldrich,Nunnally Johnson,Ralph Meeker,Robert Ryan,Jim Brown,Lee Marvin,"In Britain, in the spring of 1944, Allied forces are preparing for the D-Day invasion. Among them are Major John Reisman (Lee Marvin), an OSS officer; his commander, Regular Army Major General Sam Worden (Ernest Borgnine); and his former commander Colonel Everett Dasher Breed (Robert Ryan). The personalities of the three men are shown to clash and the characters of the individualistic Reisman and the domineering Breed are established. Reisman is aided by his friend, the mild-mannered Major Max Armbruster (George Kennedy).","","",""
In Cold Blood,1967,134,Drama,7.9,Richard Brooks,Truman Capote,Gerald S. O'Loughlin,Will Geer,James Flavin,Charles McGraw,"\"It is November 13, 1959. Perry Smith, a dwarfish, dreamy, soft-spoken man of Cherokee Indian and Dutch descent has been paroled from prison for the past few months. He's on a Greyhound Bus drifting from an unknown location to Kansas City and strumming his guitar. A little girl is fascinated by his strumming, but after he spots her, she walks away. He is to meet up with an old prison buddy, Willie Jay. But he's also expecting to meet with Dick Hickock, another former prison buddy from the local area that had written him a letter about a \"\"perfect score\"\" they could make in western Kansas and that he will meet him at the bus terminal.Dick Hickock is a charming young man from a simple farm family that own a small tract of land and live just outside of Olathe",Kansas,a suburb of Kansas City. His father is ill and dying of cancer. He informs his father that is coughing badly outside the outhouse that he will get them a better place. With his rifle in the backseat of his 1949 Chevrolet,he is ready to pick up Perry and begin his journey.At the Greyhound terminal in Kansas City
Blackbeard's Ghost,1968,106,Comedy,6.8,Robert Stevenson,Bill Walsh,Joby Baker,Dean Jones,Elliott Reid,Kelly Thordsen,"Steve Walker (Dean Jones) arrives in a Maryland seacoast town, to take the position of track coach at Godolphin College. The night of his arrival coincides with a charity bazaar at the hotel where he will be boarding — Blackbeard's Inn, named after the notorious English pirate Captain Edward Teach and now run by the Daughters of the Buccaneers, elderly descendants of the pirate's crew. The owners are attempting to pay off their mortgage to keep the inn from being bought by the local crime boss, Silky Seymour (Joby Baker), who wants to build a casino on the land. Steve quickly discovers his track team's shortcomings and runs afoul of the dean of Godolphin College, its football coach, and Seymour. He also makes the acquaintance of attractive Godolphin professor Jo Anne Baker (Suzanne Pleshette), who is anxious to help the elderly ladies save Blackbeard's Inn.","","",""
Head,1968,86,Comedy,6.4,Bob Rafelson,Bob Rafelson,Timothy Carey,Vito Scotti,Abraham Sofaer,Micky Dolenz,"\"This movie 'Head' is about the nature of free will, conceived and edited in a stream of consciousness style with no plot at all.'Head' begins at the dedication of a bridge. As a local politician struggles with his microphone during the dedication speech, the \"\"wacky","fun-loving\"\" Monkees (Micky Dolenz",Davy Jones,Peter Tork
P.J.,1967,109,Action,6.4,John Guillermin,Philip H. Reisman Jr.,Raymond Burr,Brock Peters,Wilfrid Hyde-White,Severn Darden,"New York City private eye P.J. (Peter Joseph) Detweiler needs the work, so he accepts an offer to be a bodyguard to protect Maureen Preble, the mistress of shady millionaire William Orbison.","","",""
Alfred the Great,1969,122,Drama,6.2,Clive Donner,James R. Webb,Michael York,David Hemmings,Peter Vaughan,Julian Chagrin,"When the Vikings invade England, Alfred (David Hemmings) is about to take his priesthood vows. However, his brother, King Æthelred of Wessex (Alan Dobie), summons him to his aid and Alfred leaves for battle, where he appears to be a great tactician. Æthelred dies shortly after Alfred marries the Mercian princess Aelhswith (Prunella Ransome). Torn between following intellect or passion, Alfred at first refuses to succeed Æthelred and consummate his marriage, but is forced to accept kingship after the Danes attack again.","","",""
Linda and Abilene,1969,91,Drama,3.9,Herschell Gordon Lewis,Louise Downe,William Varris,Kip Marsh,Herbert Townsend,Larry Martinelli,"California, 1869. Abilene Carter and her older brother Todd, are suddenly orphaned on their western farm. After their parents funeral, they begin to work to take care of the family farm on their own. Abilene has a particularly hard time with the loss, visiting her parents lonely grave sites every day.On one summer day, when Abilene decides to go skinny dipping in a pretty sparse creek in a wooded area, Todd wonders along and finds himself mesmerized by the sight of his nude sister bathing. Over the next few days, an unusual cat and mouse game of incest begins as brother and sister flirt with each other and grow closer. In sexual frustration, Abilene shows off her nudable body to Todd, and both of them turn to auto-eroticism as the outlet for their passions. One night, Abilene, frightened by thunder from a storm, cries out. Todd rushes into her bedroom to see if anything is wrong and caresses his trembling sister. The caresses become more passionate and it leads to sex.As the days go by, both Todd and Abilene begin to neglect their farm chores to pursue their passions for each other. Todd eventually realizes that what they are doing is wrong and he rides into a nearby town to console himself with liquor.In a nearby saloon, Todd confides his story to Linda, the floozy bar girl. (Note: Linda was first glimpsed during the opening credits being ravished by by the town ruffian Rawhide.) Rawhide overhears Todd's story and rides out to the farm. He breaks into the homestead where he rapes the defenseless Abilene. While at the same time back in town, Todd his having sex with Linda in her room.Todd returns home to the farm the next day and finds that Abilene has been raped. Todd rides back into town to find and kill Rawhide. Meanwhile, Linda goes to the farm to look for Todd and she finds a bruised and traumatized Abilene there instead and attempts to comfort her. Soon, both Linda and Abilene find a mutual sex attraction between the two of them and they both make love with each other.Todd arrives in town and challenges Rawhide to a gun duel, which evolves into a gunfight in which both men kill each other in the street outside the saloon.The final scene shows Abilene and Linda attending Todd's funeral who is buried next to his and Abilene's parents. Now all by themselves, Linda and Abilene, a committed couple, ride away in the family wagon for home to maintain the farm all by themselves.","pornographic, revenge",val,imdb
Cannon for Cordoba,1970,104,Action,5.7,Paul Wendkos,Stephen Kandel,John Russell,Pete Duel,Raf Vallone,Nico Minardos,"\"It is 1912 and groups of Mexican revolutionaries have been attacking towns on both sides of the Mexican–American border. The most powerful of these groups is led by a former Mexican army general, Héctor Cordoba. When a surprise attack results in six cannons falling into the hands of Cordoba and his men, the United States government puts General John J. \"\"Blackjack\"\" Pershing (John Russell) in charge of seeing that the cannons will never be used against the American people. Pershing turns to Captain Rod Douglas (George Peppard)",instructing him to gather a group of men to take part in the dangerous mission into the heart of the Cordoba's territory.,"",""
The Red Circle,1970,140,Drama,7.9,Jean-Pierre Melville,Jean-Pierre Melville,Alain Delon,Paul Amiot,François Périer,Jean-Pierre Posier,"In Marseille, a prisoner named Corey is released early for good behaviour. A warder tips him off about a prestigious jewellery shop he could rob in Paris. He goes to the house of Rico, an associate of his with whom his former girlfriend now lives, where he robs Rico of his money and gun. Then he goes to a billiard hall, where two of Rico's men find him. After killing one and taking his gun, Corey buys a large car and, hiding the guns in the boot, starts for Paris. On the way, he stops at a roadside grill to eat.","","",""
"Dracula, Prisoner of Frankenstein",1972,85,Horror,4.1,Jesús Franco,Jesús Franco,Dennis Price,Luis Barboo,Howard Vernon,Fernando Bilbao,Doctor Jonathan Seward [Alberto Dalbés] runs the Halic Sewardis Klinik (Seward,"","",""
Kati Patang,1970,167,Drama,7.2,Shakti Samanta,Vrajendra Gaur,Chandrashekhar Vaidya,Madan Puri,Prem Chopra,Rajesh Khanna,"Madhavi Madhu (Asha Parekh) is an orphan living with her maternal uncle, who arranges her marriage with someone she does not know. Blinded in love with Kailash (Prem Chopra), she runs away on the day of the marriage. She discovers Kailash in the arms of Shabnam (Bindu). Heartbroken and dejected, she returns to her uncle, who committed suicide from the humiliation. Madhavi realizes that she has no one in life, and decides to leave town and head somewhere. She meets her childhood friend Poonam who tells her about her husband's untimely demise in an accident and that she is on her way, along with her baby boy Munna, to stay with her in-laws whom she has never met before. Poonam manages to compel Madhu to accompany her as her plight is pitiful.","","",""
Medea,1969,118,Drama,6.9,Pier Paolo Pasolini,Pier Paolo Pasolini,Massimo Girotti,Luigi Barbini,Giuseppe Gentile,Gerard Weiss,"The first half sums up the story of Jason and the Argonauts as they travel to Medea's barbarian land in search of the golden fleece. In fitting with the soundtrack (which features Iranian classic music, Japanese traditional music and other folklore pieces), Pasolini depicts Medea's people as a tribal people who perform rituals and sacrifices to secure their harvests. Their costumes and dances are based on those of Eastern European Mummers such as the Romanian Calusari ceremonies and their counterparts in the Balkans.","","",""
The Private Life of Sherlock Holmes,1970,125,Comedy,7.0,Billy Wilder,Arthur Conan Doyle,Christopher Lee,Robert Stephens,Stanley Holloway,Clive Revill,"\"A dusty box is opened at a lawyers offices, fifty years after being sealed. The box contains Sherlock Holmes memorabilia, such as his cap, his pipe, his magnifying glass, a plaque with the number 221B, a hypodermic needle. Also in the box is a manuscript written by Dr. Watson. It records cases to be suppressed for fifty years because of their controversial [e.g. sexual] content or circumstances. The screen transitions back in time...Sherlock Holmes (Robert Stephens) and Dr. Watson (Colin Blakely) are in their rooms at 221B Baker Street. Holmes complains he is bored, as he has no cases to work on, saying he needs a shot of 5% cocaine. Watson says, \"\"Seven per cent\"\"",Holmes says he knows Watson disapproves and has been covertly diluting the solution.Holmes,in a bad mood,complains that Watson's case histories
Tristana,1970,99,Drama,7.4,Luis Buñuel,Julio Alejandro,Fernando Cebrián,Vicente Soler,Franco Nero,Antonio Ferrandis,"The story is set in the late 1920s to early 1930s. Tristana is an orphan adopted by nobleman don Lope Garrido. Don Lope falls in love with her and thus treats her as wife as well as daughter from the age of 19. But, by age 21 Tristana starts finding her voice, to demand to study music, art and other subjects with which she wishes to become independent. She meets the young artist Horacio Díaz, falls in love, and eventually leaves Toledo to live with him. When she falls ill, she returns to don Lope. The illness results in her losing a leg, which changes her prospects; here, the film substantially varies from the novel.","","",""
Trog,1970,93,Horror,4.0,Freddie Francis,Aben Kandel,Bernard Kay,Jack May,David Griffin,John Hamill,"\"Set in contemporary England, the film follows Doctor Brockton (Joan Crawford) who learns that in the caves of the countryside, a troglodyte is alive and might be able to be helped and even domesticated. In the interest of science and the potential groundbreaking discovery of the missing link, she gets the creature to the surface. And while the rest of the townsfolk and police scatter in terror, Dr. Brockton stands steady with her tranquilizer gun and stuns the creature into submission. She brings it back to her lab for study, but runs into trouble as a few people oppose the presence of a monster in the town, especially a local businessman, Sam Murdock (Michael Gough), who is both afraid of negative commercial consequences and is suspicious of a woman heading a research facility. In the meantime, this creature, given the name of \"\"Trog\"\"",is taught by Dr. Brockton to play and share; and the capacity for language is induced by a number of surgeries and a mysterious hypnotic device that causes Trog to see or relive the ice age.,"",""
The Twelve Chairs,1970,94,Comedy,6.4,Mel Brooks,Ilya Ilf,Andréas Voutsinas,Dom DeLuise,David Lander,Ron Moody,"\"In the Soviet Union in 1927, a former Marshal of Nobility, Ippolit Matveyevich \"\"Kisa\"\" Vorobyaninov",works as the registrar of marriages and deaths in a sleepy provincial town. His mother-in-law reveals on her deathbed that her family jewelry was hidden from the Bolsheviks in one of the twelve chairs from the family’s dining room set. Those chairs,along with all other personal property,were taken away by the Communists after the Russian Revolution. Vorobyaninov wants to find the treasure. The “smooth operator” and con-man Ostap Bender forces Kisa to become his partner
Tombs of the Blind Dead,1972,101,Horror,6.1,Amando de Ossorio,Amando de Ossorio,Simón Arriaga,Andrés Isbert,Rufino Inglés,César Burner,"Legend has that in the abandoned medieval town of Berzano, at the border between Spain and Portugal, the Knights Templar (a fictionalized version of the real-life order that was dissolved in the 14th century following charges of witchcraft and heresy) leave their tombs at night and come back from the dead as revenants. The reanimated corpses are blind, because their eyes were pecked out by birds while their hanged bodies rotted on the gallows.","","",""
Daughters of Darkness,1971,87,Horror,6.5,Harry Kümel,Pierre Drouot,Fons Rademakers,Joris Collet,Paul Esser,Georges Jamin,"\"Hungarian Countess Elizabeth Bathory didn't die in 1613 walled up in her castle . She is still alive over 350 years later and still preying on young girls for their blood. Elizabeth [Delphine Seyrig] and her secretary Ilona Harxzy [Andrea Rau] have arrived at a hotel in Ostend, Belgium. Concierge Pierre [Paul Esser] is astonished to see the Countess again. He last saw her 40 years ago when he was but a young bellboy, and she hasn't changed a bit. It is winter, and the only other hotel guests are a newlywed couple, Stefan [John Karlen] and Valerie [Danielle Ouimet] Chilton, who are en route from Switzerland to England, where Stefan's mother lives. Elizabeth comments to Ilona that Stefan and Valerie are perfect, and they take the adjoining suite. Stefan is having a hard time telling his mother about his marriage. He makes one excuse after another when pressed by Valerie, even going so far as to ask Pierre, in front of Valerie, to put through a call to his mother while slipping Pierre a note that says, \"\"Say there is no reply.\"\" Stefan is not anxious to get back to England and finds reason to hang around Ostend for another day or two or three.No one can go to Belgium without visiting Brugge",walking among its medieval buildings and taking a boat ride on its many canals. Stefan and Valerie are no different. While boating along,they make a stop where they find a crowd gathered outside of a building and an ambulance arriving. Wanting to know what is going on,they join the crowd and learn that a young girl has been murdered
"Aguirre, the Wrath of God",1972,95,Action,7.8,Werner Herzog,Werner Herzog,Daniel Ades,Edward Roland,Klaus Kinski,Armando Polanah,"Opening titles lay out the background of the story. After the conquest and plundering of the Inca Empire by Spain, natives invented the legend of El Dorado, supposedly situated in the headwaters of the Amazon. In 1560 a Spanish expedition set off from Peru. This is the story of the expedition based on the surviving diary of the monk Gaspar de Carvajal.As the film opens a narrator informs us that it is the 25th of December. The expedition has just passed the final peak of the Andes Mountains and is afforded its first glimpse at the jungle. We see hundreds descending into the Amazonian jungle- Spaniards in full armor, ladies in courtly dress, a monk, and hundreds of enslaved Indians carrying food, cannons, sedans and other supplies. The expedition reaches the bottom of the mountains. While many rest, Don Lope de Aguirre (Klaus Kinski) and Gonzalo Pizarro (Alejandro Repullés) stand looking at the river and discuss what faces them. Aguirre maintains that no one can conquer that river, but Pizarro believes that their journey will be easier from this point forward. Aguirre says, No, from here we are all going under. We see only the raging river for nearly a minute.Their break is not long. The group quickly begins their trek through the jungle. They begin to make their way through the jungle. On his horse, Pizarro struggles to cut through the branches with his sword; Indians struggle to carry the cannon, sedan and other goods. As they struggle in the mud the Indians are accosted by Aguirre for nearly dropping the sedan carrying one of the lady travelers. The narrator states that the Indians are useless as leaders and are dropping off like flies because of colds caused by the dramatic climate changes. The expedition stops and sets up camp near the river. Pizarro delivers a speech to the entire group. They cannot continue like this- the terrain is too difficult, rations are almost depleted, and they cannot hope of finding a populated area for a long time. As such he has changed his plan. Rafts will be built and manned by 40 men- these men will seek food, information about hostile Indians, and directions to El Dorado. They will have one week to return. If they don't return, they will be assumed dead, and the remainder of the expedition will march back the way they came. Don Pedro de Ursua (Ruy Guerra) will be in charge of the group. His mistress Donna Inez (Helena Rojo) will accompany him. Don Lope de Aguirre will be second in command, his daughter will accompany him. Brother Gaspar de Carvajal (Del Negro) will go to take the word of God to the pagans, and Don Fernando (Peter Berling) will represent the royal house of Spain. Pizarro says no one who wasn't selected should feel rejected.The group sets off on three rafts; each raft is rowed by Indians. The Spanish cast wary looks as they can hear only the raging river and the calls of the birds in the jungle surrounding them. One of the rafts gets stuck in an eddy on the other side of the river. As they are swept about in continuous circles, the remaining two rafts land on the other side of the river. They watch, clustered in a group, shouting and gesturing at the other group. Their advice, however, cannot be heard.Ursua and Aguirre discuss the trapped men. Ursua wants to help the men, but Aguirre disagrees. He does not want to stop to help them. Ursua maintains that he is still the one giving orders. As Ursua walks away Aguirre softly says, Is that so?Ursua walks over to Armando, one of the only men who will stay loyal to him, and instructs him to form a rescue party. He is to take as many men and supplies as he needs and cross the river to retrieve the trapped party. The newly formed rescue group ventures into the jungle to find a point where they can cross the river. The remaining men begin to set up camp, putting up coverings made from trees they've cut down; the women relax, and the horse gets water. Darkness falls and the group is gathered around a campfire. They discuss their trapped comrades. Several shots sound. One asks if they are being signaled, another mentions that perhaps it is a battle.Morning comes and the trapped men are dead. The river is calm now and several of the men, led by the monk, venture curiously into the river. The rescue party has just arrived and looks down at the raft, now full of only dead bodies. One notes that three men are missing- two Indians and a Spaniard. Armando directs the rescue party to return to the main body. Be wary of the Indians, he warns, the jungle is infested. One man in the party lags a few feet behind the others. His foot is caught in a trap and he is silently swept up into a tree. A comrade turns to look for him, and retraces his steps. Blood drops onto his helmet and the leaf in front of him. He looks up, and is terror struck. He turns to catch up with the group and runs screaming, Indians! Help, Help!At the camp Aguirre is unnoticed by Carvajal and Ursua as they walk past. They discuss the burial of the murdered men. Carvajal thinks the men must be buried according to a proper Christian burial. Ursua agrees and allows him to begin preparations for the ceremony. The men have passed. Aguirre calls over Perucho, one of his devotees, and mentions that the cannon is looking rusty. Perucho nods and walks over to the aforementioned cannon. Whispering La, la, la, la, he blows on a ashy light and looks around. Seeing no one he shifts the cannon slightly and ignites it. The raft and the men who were left on it are blown to bits.Inez sits halfway in her sedan and addresses Ursua. She reminds him that he knows who is responsible, and if he is allowed to get away with this- what's next? Ursua nods, but tells her they have bigger problems- Indians- theyre everywhere and no one wants to die like the men on the raft. Aguirre wouldn't rebel against the Spanish crown. Inez is skeptical and reminds him that they are no longer in Castile.Aguirre speaks with his daughter Flores. He found a tiny sloth and shares it with her. It is a little animal that sleeps the entire day.Two Spaniards sleep on rocks at the rivers edge. One awakens with a start to realize that the river has flooded and wakes up his comrade. The narrator begins: the river flooded fifteen feet last night. The rafts were swept away. Men begin scouting wood to build new rafts. Iron is collected to forge nails to help hold it together. Aguirre pulls a lifeless Indian from the water and drops him shortly thereafter. Guzman shakes an Indian, demanding an answer- will he run away if Guzman loosens his chains? He gets no answer from the silent slave. A man walks by. Guzman turns his attention to the passerby and accuses him of taking his pot. The black slave advises a conquistador not to use a tree for the raft. His advice is rejected- the advisee is afraid to venture further into the hostile jungle.","","",""
The Discreet Charm of the Bourgeoisie,1972,102,Comedy,7.8,Luis Buñuel,Luis Buñuel,Claude Piéplu,Julien Bertheau,Fernando Rey,Jean-Pierre Cassel,"The film consists of several thematically linked scenes: five gatherings of a group of bourgeois friends, and the four dreams of different characters. The beginning of the film focuses on the gatherings, while the latter part focuses on the dreams, but both types of scenes are intertwined. There are also scenes involving other characters, such as two involving a Latin American female terrorist from the fictitious Republic of Miranda. The film's world is not logical: the bizarre events are accepted by the characters, even if they are impossible or contradictory.","","",""
