title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Brimstone & Treacle,1982,87,Drama,6.4,Richard Loncraine,Dennis Potter,Sting,Denholm Elliott,Benjamin Whitrow,Tim Preece,"For two years, Tom and Amy Bates have been struggling to cope with their altered lives, after their daughter Pattie (or Patricia) was severely injured in a hit-and-run accident. Pattie is unable to walk, completely dependent upon others for the activities of daily living, and seemingly unable to communicate beyond making unintelligible sounds. Although poorly educated and gullible, Amy Bates firmly believes that Pattie is able to understand what is being said in her presence, whereas Tom Bates has given up all hope of her recovery. In fact, judging from the sounds she makes, Pattie seems to realise what is going on around her, but Tom Bates is beyond noticing.","","",""
Superstition,1982,85,Horror,5.7,James W. Roberson,Galen Thompson,Albert Salmi,Robert Symonds,Stacy Keach Sr.,Larry Pennell,"\"A pair of young people are making out in a car in a dark area next to a large empty house. The girl says she's nervous making out there because the house has an evil reputation, but the boy convinces her there's nothing to worry about. Something resembling a corpse thuds against their car and they speed off, but the scare was a joke perpetrated by two young men who are lurking in the area. One is inside the house and the other is by the road, and they call out to one another, laughing about their joke. Then something inside the house manifests itself to the boy inside; doors start closing, and a dark presence stalks him until he's hurled against the ceiling, killing him. His friend comes inside to find him and is also stalked by the presence. He tries to escape through a window, but the window slams shut on him and holds him still while something appears behind him and slashes his lower body until his body is completely cut in half. His upper body falls outside the window while his legs fall inside the house.Inspector Sturgis pays a visit to Reverend David Thompson, a new clergyman assigned to the parish who is taking over for an elderly minister named Reverend Maier. Sturgis complains about the house, which is on property owned by the church. The two boys murdered there have brought the safety concerns of the house to the forefront, as well as the small body of water on the property, known as Black Pond. Sturgis says local teens sometimes go there to skinny dip at midnight, and there have been several drownings. Thompson tells him that the property will no longer be a concern, since there is a new priest coming to the parish who will be living there with his family, Reverend George Leahy. He and Maier go to the house and meet Arlen, the animalistic caretaker of the property grounds, who lives in a small bungalow with his aging mother. The police suspect Arlen of the two murders but are unable to establish a case against him just yet. Sturgis tells his partner, Hollister, to follow Arlen, who goes off running in the direction of the pond. Hollister investigates the dock where Arlen was standing, and is suddenly pulled under the water by a blackened, clawed hand that emerges from the pond. When Hollister doesn't return, Sturgis holds Arlen and has the pond dragged. Nobody is able to turn up his body, and Thompson announces he's going to have the pond completely drained. Arlen reacts violently, breaking free from the police and running off into the woods. Maier and Thompson talk to his mother, Elvira, who tells them her son serves a secret \"\"mistress\"\"",something the two men write off as fantasy. Back at the house,Thompson meets a friendly young girl named Mary who seems to appear out of nowhere and vanishes just the same way. Before the ministers can bless the house,a freak accident occurs when the blade of a table saw being used suddenly flies off the machine and embeds itself into Rev. Maier
La Traviata,1982,109,Drama,7.6,Franco Zeffirelli,Francesco Maria Piave,Allan Monk,Richard Oneto,Maurizio Barbacini,Cornell MacNeil,Place: Paris and its vicinity.,"","",""
The Lonely Lady,1983,92,Drama,3.1,Peter Sasdy,Harold Robbins,Joseph Cali,Lloyd Bochner,Jared Martin,Olivier Pierre,"Jerilee Randall (Pia Zadora) is an innocent schoolgirl living in the San Fernando Valley area of California with dreams of becoming a famous screenwriter. Shortly after winning a trophy for her creative writing, she meets Walt (Kerry Shale), the son of famous screenwriter Walter Thornton (Lloyd Bochner), at a party. She goes home with him, along with some other friends, and during a late evening pool party, one of Jerilee's friends (played by Ray Liotta in one of his first roles) beats her, slaps her and then sexually assaults her with a garden hose nozzle.","","",""
My Tutor,1983,97,Comedy,5.2,George Bowers,Joe Roberts,Matt Lattanzi,Bruce Bauer,Kevin McCarthy,John Vargas,"The movie opens with scenes of an aerobics class juxtaposed with a classroom of students taking an examination. The movie's two protagonists are featured in these scenes, with Terry Green (Caren Kaye) participating in the aerobics and Bobby Chrystal (Matt Lattanzi) taking, not very well it turns out, his last high school final, in French.","","",""
Psycho II,1983,113,Horror,6.6,Richard Franklin,Tom Holland,Robert Loggia,Robert Alan Browne,Anthony Perkins,Ben Hartigan,"\"Norman Bates (Anthony Perkins) is released from a mental institution after being pronounced of sound mind by his psychiatrist, Dr. Bill Raymond (Robert Loggia) after 22 years. At the hearing preceding Norman's release, Lila Loomis (Vera Miles) shows up to protest, producing a petition that she's been circulating with signatures of 743 people who do not want to see Norman return to society. Lila is the sister of Marion Crane, one of Norman's victims (from the first film), and the widow of Sam Loomis, who was Marion's boyfriend at the time of her death. When the judge refuses to acknowledge Lila's petition, she vows to see Norman returned to the institution to pay for his crimes.Dr. Raymond takes Norman back to his old home, the gloomy mansion on the hill behind the Bates Motel. A car is parked by the motel, which belongs to Warren Toomey (Dennis Franz)--the current owner of the motel. Dr. Raymond offers to introduce Norman to him, but Norman says it can wait until later. Walking up the steps to the house, Norman thinks he sees someone in his mother's bedroom window. Dr. Raymond says there hasn't been a tenant in the house for years. Norman admits he is just nervous about being back after such a long time away.Inside the house, all the furniture is covered up with sheets. Dr. Raymond asks Norman if he wants to stay somewhere else, but Norman insists on being back at home. Dr. Raymond reminds Norman that, with him living back at home, the memories from his past are likely to reoccur, but he is confident that Norman can handle it now. Dr. Raymond regrets that there won't be a trained social worker to check in on Norman occasionally, due to budget cutbacks, however Norman says that at least Dr. Raymond will come by from time to time to see him. Dr. Raymond informs Norman that the telephone has been reconnected, and that he is to report to work at noon for a pre-arranged job as a short-order cook and dishwasher at a diner down the road from the motel.After Dr. Raymond leaves, Norman takes his suitcase upstairs, and picks up the phone receiver and hears the dial tone. He sees a piece of paper under the phone, and picks it up. It is a note from Mother. It says, \"\"Norman",I'll be home late. Fix your own dinner. Love,"M.\"\" Suddenly",Norman is startled when he hears Mother's voice calling to him from her room. Norman then has a memory from his childhood. He sees his adolescent self reflected on the doorknob. Mother says
To All a Goodnight,1980,87,Horror,4.6,David Hess,Alex Rebar,Forrest Swonsen,West Buchanan,Sam Shamshak,William Lauer,"During Christmas vacation at Calvin Finishing School For Girls, a student is killed when she is accidentally pushed over a balcony by a bunch of students and falls to her death during a chase prank. Two years later as Christmas vacation has started, many of the students go home for the holidays. However five students - Nancy, Melody, Leia, Trisha, and Sam - decide to stay at their school for Christmas.","","",""
Winners & Sinners,1983,108,Action,6.6,Sammo Kam-Bo Hung,Sammo Kam-Bo Hung,Paul Chang Chung,Stanley Sui-Fan Fung,Sammo Kam-Bo Hung,Charlie Chin,"Five prisoners - Teapot (Sammo Hung), Curly (John Sham), Exhaust Pipe (Richard Ng), Vaseline (Charlie Chin), and Rookie (Stanley Fung) meet in their cell to form a friendship. Rookie assumes the leadership of the group, whilst Teapot is bullied by the others (in the later films, Roundhead, played by Eric Tsang, is the group's victim and Hung's character is the leader). Following their release, they team up with Curly's beautiful sister, Shirley (Cherie Chung), and form a company called the Five Stars Cleaning Co. While most of the group attempt to vie for Shirley's affection, Teapot ultimately forms a relationship with her.","","",""
The Black Room,1982,88,Horror,4.9,Elly Kenner,Norman Thaddeus Vane,Christopher McDonald,Jimmy Stathis,Edwin Avedissian,Stephen Knight,"\"Larry [Jimmy Stathis] thinks it's a dream come true when he rents an exotic \"\"fantasy","","",""
City Heat,1984,97,Action,5.5,Richard Benjamin,Blake Edwards,Nicholas Worth,Rip Torn,Tony Lo Bianco,Clint Eastwood,"In Kansas City, 1933, near the end of Prohibition, a police lieutenant known by his last name, Speer (Eastwood), is acquainted with a former cop turned private eye named Mike Murphy (Reynolds). Speer and Murphy were once good friends, which changed after Murphy left the force.","","",""
The Hotel New Hampshire,1984,109,Comedy,5.9,Tony Richardson,John Irving,Wally Aspell,Beau Bridges,Rob Lowe,Paul McCrane,"This novel is the story of the Berrys, a quirky New Hampshire family composed of a married couple, Win and Mary, and their five children. The parents, both from the small town of Dairy, New Hampshire, fall in love while working at a summer resort hotel in Maine as teenagers. There they meet a Viennese Jew named Freud who works at the resort as a handyman and entertainer, performing with his pet bear, State o' Maine; Freud comes to symbolize the magic of that summer for them. By summer's end the teens are engaged, and Win buys Freud's bear and motorcycle and travels the country performing to raise money to go to Harvard, which he subsequently attends while Mary starts their family. He then returns to Dairy and teaches at the local second-rate boys' prep school he attended, the Dairy School. But he is unsatisfied and dreaming of something better.","","",""
Tank,1984,113,Action,5.7,Marvin J. Chomsky,Dan Gordon,Sandy Ward,G.D. Spradlin,James Garner,Dorian Harewood,"\"Sergeant Major Zack Carey (James Garner) arrives at his last duty post, an Army base in Georgia called Fort Clemons, with his wife Ladonna (Shirley Jones) and his son Billy (C. Thomas Howell). The guard at the main gate welcomes him as he enters with his family in a station wagon. Behind him is a moving van with their belongings and a World War II Sherman tank on a trailer (he tells the guard he never said he travelled light). Personnel help him remove the tarps from his prized possession as Ladonna supervises the moving of furnishings into their on-base housing. As Zack rolls the tank onto solid ground, a staff sergeant reporter from Soldier Magazine named Jerry Elliott (Mark Herrier) interviews him, as he is the only Army man who owns a tank. He has restored it over fifteen years, adding a radio and PA system so he can drive it in parades and other events. Of his two sons, his eldest son Jonathan has died and Billy, born six years later, is just 16. When asked why anybody would want to own a tank, he replies that it is very hard to shoot yourself while cleaning it.Zack visits the base commander, Major General V.E. Hubik (Sandy Ward), who is familiar with him, welcomes him wholeheartedly and takes him on a tour of the base. Zack has made an offer on a fishing boat on which he and his wife can enjoy retirement. The General says Zack could be the next senior Sergeant Major of the Army and work out of the Pentagon, but Zack says he has only one son left who will go on his own soon, and he doesn't want to miss any quality time with him. Back at the house Elliott the reporter asks Billy what his father is like, and Billy says he is a cross between George Patton and Danny Thomas.Ladonna recommends that Zack goes to the local NCO club and he finds its more like a disco, geared to a younger crowd and much too noisy for his tastes. He does run into an old friend, Ed Tippett (Dorian Harewood) who works at the base Provost Marshall's office. When Ed says to come meet the wife, Zack says he knows Linda and Ed corrects him: Gwen is the new wife. At home Zack is slightly disheartened and talks to Ladonna about the club and his friend's divorce, saying all he wants to do is finish his duty and get on the boat, then the couple share a cuddle.At his first assembly with his command personnel the next morning, Zack stresses taking care of their own without problems reaching their superiors, and keeping to Army regulations in all matters. He also says he wants to see a proper bar on the base so Army personnel of a certain age don't have to dance, as he calls it, the funky monkey. Early the next morning Zack hits the battalion field to do his morning jog and shouts for all to hear that he finds himself alone; in moments the entire battalion has filed out of their barracks and they form ranks on the field to engage in early morning physical training with their sergeant major. The General is awakened by the sound of the troops passing. He watches Zack out his bedroom window and smiles.Sometime later, when Ladonna gets home, Zack happily announces that the sellers accepted their offer on the boat. He forgot she is entertaining the NCO wives in the house that night, so they can't eat dinner at home or celebrate yet. She suggests Zack go into town for dinner. He stops at the local bar, the Outpost Café, and talks with a woman named Sarah (Jenilee Harrison), who has aspirations to go to California and become a beautician. Zack becomes loose with the beer, says he has been in the Army for 30 years and jokes that he should go into the Navy now that he is a boat owner. He starts singing a loud shanty which interrupts a pool game being played by Deputy Euclid Baker (James Cromwell) and some of his friends. Euclid quickly makes it obvious to Zack that the Army isn't particularly welcome. He then tells Sarah she has wasted too much time on Zack and should be turning tricks with paying customers, then he slaps her. Zack says that the display was not necessary, but Euclid takes another swing at Sarah. Zack punches and roughs up Euclid, then gets hold of the deputy's service pistol; the bar patrons step back in alarm, but he simply drops it in the fish tank on the bar and leaves. Sarah yells at him that she could have lost her job, but he says a simple thank you would have sufficed. He immediately goes to Ed's house to tell him what happened, knowing he has made a mistake which will bring the local constabulary looking for him. Ed says the sheriff is a particularly mean variety of Georgian cracker, and it might take considerable money to get out of the situation.The next morning Euclid greets the sheriff, Cyrus Buelton (G. D. Spradlin) and brings his morning cup of coffee. Buelton upbraids Euclid for getting beaten up by somebody and not putting that person in jail. A mark on the deputy is a mark on him, and something he won't tolerate.Zack is spotted eating at the enlisted mess hall instead of the NCO mess, ruffling the feathers of Mess Master Sergeant Johnson (John Hancock), to whom it appears to be an unannounced inspection and a breach of etiquette. He storms over to Zack in a huff, but Zack explains he chose to come in because the food smelled good. He praises the clean facility, the quality of the food and that nobody slopped food onto the plates, all of which Johnson says is no less than he expects of his staff. When Zack gives high praise to the mess sergeant's own apple cobbler, the man softens and Zack earns his respect.Buelton and Euclid visit Sarah in her trailer. The sheriff awakens her and asks if she believes in Wonder Woman or the Lone Ranger. When she seems confused, he talks to her about thinking that Zack and Army men like him are her heroes. He demands that she roll over and drop her pants so he can enforce the lesson with his belt that there is no Lone Ranger. She complies. When he sees Euclid looking down at her and smirking, he whacks him upside the head before proceeding with Sarah's whipping, which she silently and tearlessly endures. The sheriff then visits the Provost Marshall's office. Ed has expected his arrival and excuses the white clerk at the counter to take on the visitor himself. Buelton says he wants Zack in his own jail and demands he be handed over. Ed casually says he will have him delivered at once, but doesn't move. Buelton challenges Ed and calls him Sambo. Ed says he will also order that by five o'clock the town be off limits to all military personnel to prevent more problems, knowing it would affect the town's livelihood. Ed then warns the sheriff, calling him Jim (as in Crow), not to exceed the speed limit leaving the base or risk spending time in his jail. Insulted, Buelton returns to his office and demands Euclid get every piece of information available on Zack.At a visit to the post hospital Zack sees a crying five-year-old boy being held down by his mother while a doctor stitches cuts to his bloodied face. The mother says his daddy isn't mad at him anymore, and Zack realizes what has happened. He calls the kid's Army father, Corporal Harris (Larry Jordan), into his office and asks if he hit his son. The man becomes defensive and says it is none of his business, but Zack makes it his business, offering to spar with him at the base gym if he feels the need to vent anger, and demands he get counseling. Harris continues to be stubborn, so Zack puts him against the wall and warns that he will visit the hospital daily to make sure the man doesn't lay another hand on the boy, threatening to risk his rank, retirement and the stockade if necessary to stop him, and the chastened man is dismissed.Zack and Billy talk about the boat at home, and Billy mentions naming it the Johnny Boy, saying it would be fitting since Johnny was his favorite son. Zack sets him straight, saying he and his mother had a different and unique relationship with Johnny, who always tried to prove himself (which might have been what had gotten him killed). Billy should never feel that Ladonna or he loved either of them more or less than the other. At school Billy is summoned to his locker. Euclid and Sherriff Buelton ask him to open his locker, but he finds a different lock on it and his combination doesn't work. On orders, the maintenance man breaks off the lock, and a bag of marijuana has been planted inside. Zack contritely visits the jail to see Buelton, and he and Euclid take great joy in humiliating him as he admits his fault and asks what he needs to do to get Billy back. Buelton says that the judge, who happens to be his brother-in-law, will surely send Billy to the county farm for two or three years of hard labor. The sheriff takes Zack on a tour of one of the work farms and has a supervisor pull a black worker off a truck, where he was on break from the work detail, to exercise negative feedback, which consists of beating the man for malingering. Buelton demands $10,000, which he feels Zack can afford after getting word of the article in the magazine. He also warns not to bring in any lawyers. Zack says he will play it his way as long as Billy is safe. He visits his son in jail and tells Billy that Buelton is getting revenge, he will be set free soon and to stay strong. Billy calls his dad sir, and Zack stresses to Billy that he should be as polite to his captors.Back at home Ladonna slaps Zack, furious at him for \"\"whoring\"\" and putting their son in danger. She refuses to listen and says she wants to get a lawyer and bypass any of his ideas. The next day",while Zack is conducting a firearms inspection,Ladonna pulls up in the car and confesses that she had no idea what kind of man Buelton was. At the sheriff's office,Zack quietly hands Buelton the money in a bag
Teachers,1984,107,Comedy,6.1,Arthur Hiller,W.R. McKinney,Judd Hirsch,Royal Dano,Allen Garfield,Nick Nolte,"\"The film opens with a typical Monday morning at John F. Kennedy High School located in the inner city of Columbus, Ohio; \"\"typical\"\" events including a fight between teachers",a student with a stab wound and talk of an upcoming lawsuit. We meet haggard Vice Principal Roger Rubell (Judd Hirsch) and clueless Principal Eugene Horn (William Schallert),as well as stuffy lawyer and JFK alumna Lisa Hammond (JoBeth Williams),who is in charge of taking depositions for the Calvin case
F/X,1986,109,Action,6.7,Robert Mandel,Robert T. Megginson,Brian Dennehy,Trey Wilson,Cliff De Young,Mason Adams,"\"Roland \"\"Rollie\"\" Tyler is hired by the Justice Department to stage the murder of mob informant Nicholas DeFranco. DeFranco is set to testify against his former Mafia bosses and go into witness protection",but the Justice Department is afraid he will be killed before the trial. Tyler rigs a gun with blanks and fixes DeFranco up with radio transmitters and fake blood packs to simulate bullet hits. The Justice Department supervisor on the case,Edward Mason,"asks Tyler to be the \"\"assassin\"\" wearing a disguise. He is paid $30"
Joshilaay,1989,107,Action,5.6,Sibte Hassan Rizvi,Javed Akhtar,Alok Nath,Rajesh Vivek,Anil Kapoor,Rajesh Puri,The film revolved around two men Dara (Sunny Deol) and Karan (Anil Kapoor). Both were wronged by Jogi Thakur (Rajesh Vivek) and his partner Raja Singh (Kulbhushan Karbandha). Daara was separated from his family and left near a circus where he was brought up and Karan´s family was murdered in front of him. After Jogi and Raja rob a village they are nabbed by the police. In the chase Raja betrays Yogi and hands him over to the police running away with the loot himself.,"","",""
Mad Max Beyond Thunderdome,1985,107,Action,6.2,George Miller,Terry Hayes,Adam Cockburn,Angelo Rossitto,Robert Grubb,George Spartels,"\"The film opens with an aerial view of a desert vehicle being towed by a team of camels. As the frame moves in closer, a plane flies in very close to the vehicle, knocking it's driver off. The plane, being flown by a man named Jedediah and his son, flies over the vehicle again and Jed jumps out, landing on it. Though the owner tries to catch up, Jed gets away quickly. A monkey in the back of the vehicle throws several items out for the driver, including his boots and water. The driver is Max Rockatansky, a loner who scratches a living out of the desert. He finds his small whistle in the belt of one of his boots and blows on it almost ritualistically.Some time later, Max crests a ridge and sees desert vehicles like his heading toward a remote city called Bartertown. Max approaches the gatehouse and finds a man, The Collector, who is making deals for goods with visitors. Max demands to be let inside for an hour to find the pilot who stole his vehicle and camels. He offers to trade his skills in lieu of material goods to which the Collector tells him \"\"the brothel's full.\"\" Max grabs the man and shoots the headdress off a guard who threatens him with knives. The Collector determines that Max may have more to offer and agrees to take him in.On the streets of Bartertown",which are populated by citizens and criminals alike,Max sees his vehicle and camels but is dragged away to meet with Bartertown's flamboyant and charismatic leader,"Aunty Entity. The two chat for a bit and Aunty sends a signal to her guards to attack Max. He dispatches them all fairly easily. Auntie tells him he's the first to \"\"survive the audition.\"\" Aunty and the Collector explain that Bartertown is an attempt to reconstitute civilization in the face of the post-nuclear apocalypse that has destroyed all rule of law. With neither an atomic-based nor a petroleum-based energy economy"
Mishima: A Life in Four Chapters,1985,120,Drama,7.9,Paul Schrader,Chieko Schrader,Masato Aizawa,Shigeto Tachihara,Junkichi Orimoto,Yuki Nagahara,"The film sets in on November 25 1970, the last day in Mishima's life. He is shown finishing a manuscript. Then, he puts on a uniform he designed for himself and meets with four of his most loyal followers from his private army.","","",""
When the Wind Blows,1986,84,Drama,7.7,Jimmy T. Murakami,Raymond Briggs,James Russell,David Dundas,John Mills,Robin Houston,"It is a windy spring night. A man tells Kennedy the cop that it is a fine night for a murder or robbery. Farina is frightened, but his mother still has to do laundry, so he is left in a ramshackle house with windows so weak that the wind blows through. A few doors down, Jackie is spanked by his father for refusing to do his homework; his little brother Wheezer is laughing at him. After being spanked, Jackie throws his school book out the window.","","",""
At Close Range,1986,111,Drama,6.9,James Foley,Elliott Lewitt,J.C. Quinn,Chris Penn,Tracey Walter,R.D. Call,"Brad Whitewood, Sr. is the leader of an organized crime family. One night, his estranged oldest son, Brad, Jr., contacts him after a fight with his mother's boyfriend and stays with him at his home in Homeville, Pennsylvania. Eventually, he becomes involved with his father's criminal activities, and starts a gang with his half-brother, Tommy. The boys attempt a daring heist, which results in their arrest. All of them are bailed out except Brad, Jr.","","",""
Legacy of Rage,1986,90,Action,6.0,Ronny Yu,Clifton Ko,Michael Wai-Man Chan,Tau Chu,Kwok Wing Ha,Lung Fei,"Brandon Ma (Brandon Lee) is a regular guy with a job and a girlfriend May (Regina Kent). He has two jobs, so he can support his girlfriend and his dream of owning a motorcycle. Brandon's best friend is Michael Wan (Michael Wong), an ambitious and murderous drug dealer. Michael also loves May and so he comes up with a plan using a corrupt police officer named Sharky (Lam Chung) that will win her for himself and get Brandon out of his way. It seems that the corrupt cop has been using his police connections to dominate the local cocaine trade, so Michael has him killed and uses Brandon as the fall guy. Brandon goes to jail and meets Hoi (Mang Hoi), although he thinks that he will be released soon thanks to the efforts of his good buddy Michael. However, after 8 long years, Brandon finally gets out of jail and vows revenge on Michael for betraying their friendship and stealing the love of his life.","","",""
Lucas,1986,100,Comedy,6.9,David Seltzer,David Seltzer,Charlie Sheen,Jeremy Piven,Kevin Wixted,Tom Hodges,"Lucas Bly is an intelligent and nerdy 14-year-old high school student. He becomes acquainted with Maggie, an attractive older girl who had just moved to town. After meeting Lucas on one of his entomological quests, Maggie befriends him, spending time with him during the remainder of the summer until school begins.","","",""
Native Son,1986,111,Drama,6.0,Jerrold Freedman,Richard Wesley,Victor Love,Art Evans,John McMartin,Matt Dillon,=== Book One: Fear ===,"","",""
Pretty in Pink,1986,97,Comedy,6.7,Howard Deutch,John Hughes,Andrew Dice Clay,James Spader,Jon Cryer,Jim Haynie,"\"High school senior Andie Walsh lives modestly with her underemployed working class father, Jack. Andie's best friend, Phil \"\"Duckie\"\" Dale",is in love with her,but is afraid to tell her how he truly feels. In school,Duckie and Andie
Burglar,1987,103,Comedy,5.1,Hugh Wilson,Lawrence Block,Bobcat Goldthwait,Larry Mintz,James Handy,Vyto Ruginis,"\"Bernice \"\"Bernie\"\" Rhodenbarr",a former San Francisco burglar,resumes her life of crime when a corrupt police officer named Ray Kirschman blackmails her.,""
Can't Buy Me Love,1987,94,Comedy,6.8,Steve Rash,Michael Swerdlick,Patrick Dempsey,Courtney Gains,Dennis Dugan,Seth Green,"\"Ronald Miller (Dempsey) is a typical high school nerd living in Tucson, Arizona. He has spent all summer mowing lawns to save up for a telescope. At an opportune moment, he makes a deal with popular cheerleader Cynthia \"\"Cindy\"\" Mancini (Peterson). Cindy had borrowed an expensive suede outfit belonging to her mother",without her permission,to wear to an End of the Summer/Back to School party,and needs to replace it quickly after Quint (Cort McCown) accidentally spilled red wine on it at the party. Having few options
The Living Daylights,1987,130,Action,6.7,John Glen,Richard Maibaum,John Rhys-Davies,Art Malik,Andreas Wisniewski,Joe Don Baker,"\"James Bond - agent 007 and sometimes referred to as simply '007' - and two other MI6 agents conduct a training exercise at a military base in Gibraltar with the SAS. There an assassin disguised as an MI6 agent gives a message to one of the agents (004), attaching a small note to a carabiner clip and sends it down the agents rope and then kills him by cutting his rappelling line, causing the agent to fall to his death. Bond witnesses the assassin trying to escape in a vehicle and pursues him, which results in the assassin's death.Bond is sent to Bratislava to help Agent Saunders from Station V conduct the defection of a KGB officer, General Georgi Koskov, covering his intermission escape from a concert hall in Bratislava. During the mission, Bond notices that the KGB sniper assigned to prevent Koskov's escape is a female cellist from the orchestra. Noting the unsteady manner in which she is holding the rifle, Bond concludes that she is not a professional assassin. He shoots at her rifle, blowing out the breech, preventing her from shooting Koskov. Koskov is taken by car to an operating center of the Russian gas pipeline and is shot into Austria in a cleaning plug. Saunders is furious about Bond's decision to spare the cellist, but Bond defiantly says that he will risk M's displeasure.In his post-defection debriefing, Koskov informs MI6 that the KGB's old policy of \"\"Smiert Spionam\"\"","meaning \"\"Death to Spies\"\"",has been revived by General Leonid Pushkin,the new head of the KGB. A blond assassin
Strike Commando,1987,104,Action,5.2,Bruno Mattei,Bruno Mattei,Luciano Pigozzi,Alex Vitale,Philip Gordon,Christopher Connelly,"\"Sgt. Michael Ransom (Brown) and his team of \"\"Strike Commandos\"\" are sneaking into a Vietnamese base",who are planning to lay explosives. Colonel Radek and Ransom's majors watch from a nearby vantage point. All prove to be successful,until one of the commandos is caught and killed by a sentry,rising the alarm. The commandos have no choice but to retreat
