title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Amityville 3-D,1983,105,Horror,4.2,Richard Fleischer,David Ambrose,Neill Barry,Tony Roberts,John Harkins,John Beal,"After he exposes a pair of con artists with his partner Melanie (Candy Clark) in the infamous 112 Ocean Avenue house in Amityville journalist John Baxter (Tony Roberts) is persuaded to purchase the house by real estate agent Clifford Sanders (John Harkins). While preparing the house for John, Clifford investigates footsteps in the attic. He is locked in the room, where a swarm of flies attack and kill him. John believes Clifford died of a stroke, even after Melanie shows him some photos she took of the real estate agent before his death which depict him as a rotting corpse.","","",""
The Man with Two Brains,1983,93,Comedy,6.4,Carl Reiner,George Gipe,David Warner,Steve Martin,Earl Boen,Richard Brestoff,"\"Dr. Michael Hfuhruhurr (Steve Martin), a widowed brain surgeon, is renowned for inventing a method of \"\"cranial screw-top\"\" brain surgery. He saves the life of Dolores Benedict (Kathleen Turner)",a gold-digging femme fatale who is accidentally run over by Michael when fleeing the scene of her latest husband's fatal coronary (which her malicious mind-games and scheming caused).,"",""
Gramps Is in the Resistance,1983,102,Comedy,6.7,Jean-Marie Poiré,Christian Clavier,Michel Blanc,Jacques Villeret,Christian Clavier,Roland Giraud,"\"Héléna Bourdelle, a.k.a. \"\"La Bourdelle","\"\" is a great singer and wife of maestro André Bourdelle. Joining the Resistance",he is killed by the accidental explosion of a grenade. Following the defeat,the family's mansion is taken over by German forces
Sleepaway Camp,1983,84,Horror,6.2,Robert Hiltzik,Robert Hiltzik,Loris Diran,Paul DeAngelo,Jonathan Tiersten,Thomas E. van Dell,"\"Over the opening credits, we see a closed-down summer camp in the fall that is called Camp Arawak.The film opens in the summer of 1975, with a family consisting of divorcée John Baker (Dan Tursi) and his two children, Angela and Peter, out on a lake near a summer camp in upstate New York. After their small boat accidentally flips, John and the children begin to head ashore, where John's lover Lenny (James Paradise) is calling to him. As the family swims, a pair of teenagers named Marianne and Craig are pulling a water skier named Dolores in a motorboat. Craig and Marianne switch places to that the girl can drive the boat, but they fail to notice the family in the water in time and hits them, which kills both John and Peter. The survivor, Angela, is sent to live with her eccentric aunt, Dr. Martha Thomas (Desiree Gould), and Martha's son Richard \"\"Ricky\"\" Thomas.Eight years after John and Peter's deaths",Angela,now age 14 (Felissa Rose),and Ricky
Tender Mercies,1983,92,Drama,7.3,Bruce Beresford,Horton Foote,Robert Duvall,Paul Gleason,Norman Bennett,Wilford Brimley,"\"Mac Sledge (Robert Duvall), a washed up, alcoholic country singer, awakens at a run-down Texas roadside motel and gas station after a night of heavy drinking. He meets the owner, a young widow named Rosa Lee (Tess Harper), and offers to work in exchange for a room. Rosa Lee, whose husband was killed in the Vietnam War, is raising her young son, Sonny (Allan Hubbard), on her own. She agrees to let Mac stay under the condition that he does not drink while working. The two begin to develop feelings for one another, mostly during quiet evenings sitting alone and sharing bits of their life stories.Mac resolves to give up alcohol and start his life anew. After some time passes, he and Rosa Lee wed. They start attending a Baptist church on a regular basis. One day, a newspaper reporter visits the hotel and asks Mac whether he has stopped recording music and chosen an anonymous life. When Mac refuses to answer, the reporter explains he is writing a story about Mac and has interviewed his ex-wife, Dixie Scott (Betty Buckley), a country music star who is performing nearby.After the story is printed, the neighborhood learns of Mac's past, and members of a local countrywestern band visit him to show their respect. Although he greets them politely, Mac remains reluctant to open up about his past. Later, he secretly attends Dixie's concert. She passionately sings several songs that Mac wrote years earlier, and he leaves in the middle of the performance. Backstage, he talks to Dixie's manager, his old friend Harry (Wilford Brimley). Mac gives him a copy of a new song he has written and asks him to show it to Dixie. Mac tries to talk to Dixie, but she becomes angry upon seeing him and warns him to stay away from their 18-year-old daughter, Sue Anne (Ellen Barkin).Mac returns home to a jealous Rosa Lee and assures her he no longer has feelings for Dixie, who he describes as \"\"poison\"\" to him. Later",Harry visits Mac to tell him,seemingly at Dixie's urging,that the country music business has changed and his new song is no good. Hurt and angry
Uncommon Valor,1983,105,Action,6.3,Ted Kotcheff,Joe Gayton,Harold Sylvester,Robert Stack,Kwan Hi Lim,Tim Thomerson,"\"Taking place in the early 1980s and set in the context of the Vietnam War POW/MIA issue, retired Marine Colonel Jason Rhodes (Gene Hackman) is obsessed with finding his son Frank, listed as \"\"missing in action\"\" (MIA) since 1972. After 10 years of searching Southeast Asia and turning up several leads",Rhodes believes that Frank is still alive and being kept in Laos as a prisoner of war.,"",""
Xtro,1982,84,Horror,5.6,Harry Bromley Davenport,Harry Bromley Davenport,Robert Fyfe,Peter Mandell,Philip Sayer,David Cardy,"Sam Phillips and his child Tony are playing outside their farm. The father is abducted by a strong light. Three years later, the light returns, and plants a seed. A half-human, half-alien creature grows up, and when it moves it is run over by a car. Ben is attacked and killed when he looks for the crash victim. Jane, his companion, is also killed by the hybrid creature. The monster then moves to a cottage nearby and attacks and impregnates a woman living there, before dissolving and dying. When she returns to consciousness, her belly rapidly and painfully grows to a gargantuan size that it even tears through her dress, showing movement inside her belly, and she gives birth, vaginally, to a fully formed and bloody Sam, who is connected to her by an umbilical cord like a baby is to its mother, before dying. Sam washes the blood off, steals Ben's clothes and drives his car without bothering to get rid of Jane's corpse, which will be found by a lorry-driver.","","",""
Zelig,1983,79,Comedy,7.7,Woody Allen,Woody Allen,Ralph Bell,Woody Allen,Patrick Horgan,Marvin Chatinover,"\"Set in the 1920s and 1930s, the film focuses on Leonard Zelig (Woody Allen), a nondescript man who has the ability to transform his appearance to that of the people who surround him. He is first observed at a party by F. Scott Fitzgerald, who notes that Zelig related to the affluent guests in a refined Boston accent and shared their Republican sympathies, but while in the kitchen with the servants he adopted a ruder tone, and seemed to be more of a Democrat. He soon gains international fame as a \"\"human chameleon\"\".","","",""
The Big Bang,1987,76,Comedy,5.5,Picha,Tony Hendra,William Sabatier,Michel Elias,Georges Aminel,Roger Carel,"Detectives Poley (William Fichtner), Frizer (Thomas Kretschmann), and Skeres (Delroy Lindo) are interrogating Ned Cruz (Antonio Banderas), a Los Angeles private investigator, who tells them that five years earlier, Russian mobster Skinny Faddeev gave $30 million in blood diamonds as an advance to Anton (Robert Maillet), a boxer, to intentionally lose a fight against his nephew. However, during the fight, Anton unintentionally killed the nephew. When Skinny was found dead, Anton was sentenced to life in prison. While Anton was in prison, he received over 200 letters from a woman named Lexie Persimmon.","","",""
The Last Starfighter,1984,100,Action,6.7,Nick Castle,Jonathan R. Betuel,Norman Snow,Kay E. Kuter,Robert Preston,Lance Guest,"\"Alex Rogan is a teenager living in a trailer park with his mother and younger brother, Louis. Alex often plays Starfighter, an arcade game in which the player defends \"\"the Frontier\"\" from Xur and the Ko-Dan Armada in a space battle. He becomes the game's highest-scoring player",and is approached by the game's inventor,Centauri,who invites him to take a ride. Alex does so
Razorback,1984,95,Horror,6.0,Russell Mulcahy,Everett De Roche,Gregory Harrison,John Ewart,John Howard,Bill Kerr,"Jake Cullen (Bill Kerr) is babysitting his grandson at his house in the Australian outback when a massive razorback boar attacks him, smashing through his house and dragging away his grandson to devour alive. Jake is accused of murdering the child and while his account of the events are met with considerable skepticism, he is acquitted due to lack of evidence of a boar being responsible of the attack. The event destroys his credibility and reputation, however, and he vows revenge on the boar.","","",""
Top Secret!,1984,90,Comedy,7.2,Jim Abrahams,Jim Abrahams,Warren Clarke,Val Kilmer,Jeremy Kemp,Richard Mayes,"\"Nick Rivers, a highly successful United States rock star (\"\"Skeet Surfing\"\")",travels to East Germany to perform at a cultural festival,which secretly serves the East German government as a diversion for an illegal military operation with the intent of reuniting Germany under their rule. At a dinner,Nick encounters Hillary Flammond
Rocky IV,1985,91,Drama,6.9,Sylvester Stallone,Sylvester Stallone,Dolph Lundgren,Michael Pataki,Burt Young,Tony Burton,"\"Ivan Drago, a Russian Soviet boxer, arrives in the United States with his wife, Ludmilla, and a team of trainers from the USSR and Cuba. His manager, Nicolai Koloff, takes every opportunity to promote Drago's athleticism as a hallmark of Soviet superiority. Motivated by patriotism and an innate desire to prove himself, Apollo Creed challenges Drago to an exhibition bout. Rocky has reservations, but agrees to train Apollo despite his misgivings about the match. He asks Apollo whether the fight is against the Soviet, or \"\"you against you?\"\"","","",""
Black Widow,1987,102,Drama,6.4,Bob Rafelson,Ron Bass,Terry O'Quinn,Sami Frey,Nicol Williamson,Dennis Hopper,"\"Catharine Petersen (Theresa Russell) carefully applies and checks her make-up, puts on a pair of dark glasses and disembarks from a private jet. She is met by her sister-in-law, Sara (Lois Smith), with a limousine. It develops that Catharine's husband (Sara's brother), Sam Petersen, died suddenly in his sleep the previous night, while Catharine was out of town. On the short trip back to Catharine's apartment, Sara tries to offer what comfort she can. She offers to go upstairs with her, but Catharine declines. She enters the apartment alone and goes to her husband's den. She sits at his desk, takes off her sunglasses, and stares sadly at the pictures there...of her, of them, of the events of their short life together. She goes to a sideboard, picks up a glass brandy decanter, and takes it into the bathroom. Looking impassively at herself in the mirror, she pours the contents of the decanter into the sink, and turns on the water to rinse away all traces. Then, strangely, she goes into their bedroom, lies down on the bed and weeps for the husband she just murdered.Alexandra \"\"Alex\"\" Barnes (Debra Winger) is a data analyst for the Justice Department. She arrives at the office in her usual dither",thrilled over the news of the sudden death (in his sleep) of a Jersey mob boss. Convinced it was a mob hit,she orders her co-worker and sidekick,Michael (D.W. Moffatt)
Combat Shock,1984,91,Drama,6.3,Buddy Giovinazzo,Buddy Giovinazzo,Ray Pinero,Nick Nasta,Rick Giovinazzo,Mitch Maglio,"\"The film begins with stock footage scenes of warfare in Vietnam. An American soldier named Frankie is seen running alone through the jungle as his voice narrates. He explains that he \"\"goes back there every night\"\" right before he wakes up in bed with his wife in their squalid NYC apartment. The distorted cries of his baby are heard",and his pregnant wife wakes up to tend to the boy. They argue over Frankie's unemployment and their son's health. The baby is a mutant,portrayed by a puppet. Frankie assumes it was a result of chemical weapons used during the war.,""
Good to Go,1986,90,Drama,5.1,Blaine Novak,Blaine Novak,Richard Bauer,Fab 5 Freddy,Richard Brooks,Robert DoQui,"\"S.D. Blass (Art Garfunkel) is a beat journalist for the Washington Daily Tribune newspaper in Washington, D.C. His editor-in-chief pressures him to deliver more featured stories, as it's been too long since Blass has had a decent article printed. Blass reaches out to Matthew Harrigan (Harris Yulin), a detective for the Washington Metropolitan Police department, looking for a good story to pursue. He learns about a nurse that was raped and murdered on her way home after working the night shift at Washington Metropolitan Hospital. Unbeknownst to Blass, the detective had fabricated the police report and placed the primary blame on go-go music and its concert goers. Blass take the story and publishes it with the title: \"\"Nurse Murdered at Go-Go: Music and Drugs Blamed for Violence.\"\"","","",""
Heartbreak Ridge,1986,130,Drama,6.8,Clint Eastwood,James Carabatsos,Moses Gunn,Boyd Gaines,Everett McGill,Mario Van Peebles,"\"The story opens in the drunk tank of a small town jail. Marine Gunnery Sergeant Tom Highway is sharing stories about his combat service with the other prisoners. At one point, he's interrupted by another prisoner who mocks Highway's military rank. Highway immediately beats the man, easily disarming him after he pulls a knife on the sergeant. The next day in court, Highway is given one last chance by the judge after being charged with public drunkenness and disorderly conduct. That doesn't sit well with the cop whose squad car Highway urinated on. He insults Highway, telling him his heroics are old news and that he doesn't give any serviceman discounts. Highway counters with an insult of his own and leaves.Highway returns to his base where he works in supply. He roughly turns down a bribe from another officer who offers him a supply of Cuban cigars. Highway reports to his commanding officer, who tells him he's being transferred to Camp Lejeune in North Carolina where he'll be training unmotivated marines. Highway takes the bus to Camp Lejeune, meeting a young man, Stitch Jones, a budding rock guitarist who had just been kicked out of the club he was performing in for starting a fight with a group of locals. Jones is an instant irritation to Highway with constant chatter while Highway tries to get some sleep. When the bus stops at a roadside diner, Jones waits until Highway goes into the men's room and steals his bus ticket. The bus leaves before Highway can catch up with it and Jones.Highway arrives at Camp Lejeune and reports to his commanding officer. Before meeting with the man, Highway catches up with and old friend, Sgt Major Choozoo. Highway's & Choozoo's new CO, Major Malcolm Powers, used to work in Supply and was a big football hero at Annapolis. He is even stricter than Highway and immediately assumes that Highway, who has a history of conflict with superiors, will be trouble. Highway's past also includes an incident where he struck an officer who was classmate of Powers at Annapolis Academy. Powers assigns Highway to the battalion's \"\"recon\"\" (reconnaissance) platoon",one where the men are unmotivated,slightly out of physical shape,and have already gone through several sergeants who failed to get them up to the battalion's expectations. Making matters worse
Little Shop of Horrors,1986,94,Comedy,7.1,Frank Oz,Howard Ashman,Vincent Gardenia,Steve Martin,John Candy,Jim Belushi,"\"The narrator (Stanley Jones) tells of an event that once threatened the existence of the entire human race. It occurred in \"\"the most seemingly innocent and unlikely of places\"\"",Skid Row,in New York. Three teenage girls (Michelle Weeks,Tisha Campbell-Martin
Maximum Overdrive,1986,98,Action,5.4,Stephen King,Stephen King,Christopher Murney,J.C. Quinn,Holter Graham,Pat Hingle,"\"On June 19, 1987 at 9:47 am Eastern Standard Time, planet Earth passes through the tail of a rogue comet, Rhea-M, for just over a week. In Wilmington, North Carolina, machines suddenly come to life and attack humans. A marquee sign about a bank displays an insult and an ATM calls a bank customer an \"\"asshole.\"\" (The bank client is writer-director Stephen King",in a cameo.) The town's drawbridge suddenly lifts itself,spilling cars and trucks off of it,killing several people much to the shock of the elderly bridgekeeper and his dim-witted assistant..At the Dixie Boy truck stop outside town
The Sacrifice,1986,149,Drama,7.9,Andrei Tarkovsky,Andrei Tarkovsky,Per Källman,Allan Edwall,Tommy Kjellqvist,Sven Wollter,"\"Alexander is an aging actor and writer who has taken retirement from acting and writing. He is shown to be playfully talking to a little boy he calls as the \"\"Little Man\"\" to whom he describes how his mother and he met. In Alexander's birthday",his family gathers at his cottage in the pastoral lands when the terrifying news that the low-flying jet planes signalled the start of a nuclear war between the superpowers. Alexander's dreams and the real world are somehow shown to have merged into some dreamy scenes which are hauntingly long and uncoordinated. As the family attempts to cope,"Alexander vows to God in his dreams that he would \"\"sacrifice\"\" everything he loves in order to save this world from the catastrophe caused by nuclear weapons. He is met by the queer post-man Otto in his dreams who tells him to seek help of Maria who is supposed to be a witch with powers and only whose love can bring in peace. At the end it appears like Alexander has woken up from his dream and does distinctly similar things he happened to witness in his dreams. He puts his house on fire and watches it from a distance when his family arrives and puts him into a van that indicates him to be mentally ill and been taken to an asylum. He runs to Maria","the maid for help. At the end \"\"Little Man\"\" is shown to water the dead tree he and Alexander had planted looking up to it waiting for it to bloom someday"
Robotech: The Movie,1986,87,Action,6.2,Noboru Ishiguro,Carl Macek,Greg Finley,Greg Finley,Greg Finley,Kerrigan Mahan,"In the year 1999, the alien spacecraft SDF-1 crashed on Earth, followed ten years later by the alien Zentraedi, seeking to reclaim the vessel for their rulers, the Robotech Masters. The First Robotech War erupted over the vessel, ending with victory for humankind, at the cost of the SDF-1 itself. Now, in 2027, the Robotech Masters themselves arrive in Earth’s Solar System, aiming to recover the ship’s still-functional mother computer, being studied at Earth’s Robotech Research Center in Japan. The Masters launch a covert attack on a small human settlement, killing Colonel B.D. Andrews of the Army of the Southern Cross and secretly replacing him with a clone. Following a disastrous attack by the ASC on the Masters’ flagship, the Andrews clone proposes that the military take charge of use the mother computer to formulate a defense against the Masters. When his proposal is approved, he secretly begins beaming the contents of the computer’s database to the Masters, after which they plan to destroy the Earth.","","",""
Top Gun,1986,109,Action,6.9,Tony Scott,Jim Cash,Val Kilmer,Tim Robbins,Anthony Edwards,Barry Tubb,"\"United States Naval Aviator LT Pete \"\"Maverick\"\" Mitchell and his Radar Intercept Officer LTJG Nick \"\"Goose\"\" Bradshaw fly the F-14A Tomcat aboard USS Enterprise (CVN-65). They","with Maverick's wingman \"\"Cougar\"\" and his RIO \"\"Merlin\"\"",intercept fictional Mikoyan-Gurevich MiG-28s over the Indian Ocean. During the engagement,Maverick flies his Tomcat parallel to one of the MiGs and inverts his craft in order to give the other pilot the finger – a feat that adds to his already wild reputation. Cougar is almost taken out by one of the hostile aircraft
Amazon Women on the Moon,1987,85,Comedy,6.2,Joe Dante,Michael Barrie,Phil Hartman,Rob Krausz,Arsenio Hall,Donald F. Muhich,"Fictional television station WIDB-TV (channel 8) experiences problems with its late-night airing of science-fiction classic Amazon Women on the Moon, a 1950s B movie in which Queen Lara (Sybil Danning) and Captain Nelson (Steve Forrest) battle exploding volcanoes and man-eating spiders on the moon. Waiting for the film to resume, an unseen viewer begins channel surfing—simulated by bursts of white noise—through late night cable, with the various segments and sketches of the film representing the programming found on different channels. The viewer intermittently returns to channel 8, where Amazon Women continues airing before faltering once more.","","",""
Bloodsport,1988,92,Action,6.8,Newt Arnold,Sheldon Lettich,Roy Chiao,Donald Gibb,Forest Whitaker,Norman Burton,"\"The movie begins with montages of various hopeful competitors training and practicing their fighting techniques. Interspersed with these montages are shots of the arena where the Kumite will be held. The hosts of the Kumite are rehearsing pageantry and preparing the arena for proper use.Frank Dux (Jean-Claude Van Damme), an army captain at his base, is summoned to a meeting with his colonel before going on furlough. The colonel has found out he plans to travel to Hong Kong while on furlough, and Dux's superiors want to stop him from entering the Kumite, in part because the Kumite is an illegal, underground fight. It is not sanctioned by world martial arts organizations, due to its particularly violent nature. Fatalities, though uncommon and frowned on, are considered part of the risk. Dux stages a daring escape from his base, going AWOL to travel to Hong Kong. The Army dispatches two MPs, Helmer (Norman Burton) and Rawlins (Forest Whitaker) to find Dux and bring him back.Dux first visits the home of his mentor and teacher, Senzo Tanaka (Roy Chiao). He is greeted warmly by Mrs. Tanaka (Lily Leung), who goes to tell her husband that Dux has arrived. Waiting in the living room, Dux becomes lost in thought looking at Tanaka's katana (samurai sword). He begins reminiscing about his long relationship with Tanaka: As a youth, Frank fell in with two unruly boys who made him come with them to try and steal the sword. The boys ran at the sound of people approaching, but Frank started to put the sword back on its stand when he was found by Tanaka and his son, Shingo. Tanaka admonished Dux for stealing, and Dux protested he wasn't going to steal it. Tanaka slices the visor off of Dux's baseball cap and is impressed that Dux didn't even flinch. Meeting with Dux's parents, he convinces them to let him train Frank in martial arts. At first, the young Dux becomes frustrated that he is only learning some of Tanaka's knowledge while Shingo is being trained far more intensively. Shingo is being groomed to represent his family in the Kumite as an adult. But tragedy strikes when Shingo dies as a young adult. A heartbroken Tanaka, having already lost his first family in Hiroshima, chooses to stop all training, believing his family is ended. Dux makes an impassioned plea for Tanaka to train him fully, to compete in the Kumite on Shingo's behalf, to honor both Shingo and Tanaka. Montages are shown of this training, becoming more and more intensive, until at the pinnacle, Dux is able to ignore pain and operate while blindfolded as if still fully sighted.Dux goes to see Tanaka, who is now an old man and showing the infirmities of old age. He tells Dux that when he fights, Tanaka's spirit will be there, fighting beside him, and in the Kumite, he will need it.Dux arrives at the hotel where most of the Kumite participants are staying. He meets Ray Jackson (Donald Gibb) playing a karate video game. The two play the game together and start to bond as friends and as fellow Americans. Jackson is a big, brawny, beer-swilling brawler with a scruffy beard. Not knowing anything of Dux, he likes the smaller man and treats him almost like a 'little brother.'Also at the same hotel, an American journalist named Janice Kent (Leah Ayres) is questioning two men about the kumite. She knows it is being held in Hong Kong over the next three days and is trying to get a story on it. The two men don't acknowledge even knowing what the kumite is.Helmer and Rawlins arrive at the Tanaka home to find out if Dux was there and if the Tanakas knew he was going to Hong Kong. Mrs. Tanaka says that Dux came by to pay his respects, but she doesn't know if he was heading to Hong Kong. Rawlins is sure she does know and tries to press her, but Helmer steps in, simply thanking Mrs. Tanaka for speaking to them.Dux and Jackson go to check in at their hotel and are told that a Victor Lin is looking to speak to them. Lin (Ken Siu) comes across Dux and Jackson at that moment and introduces himself, saying he is one of the Kumite agents and he's been assigned to assist them with their stay in Hong Kong. He leads them through the streets of the city to a run-down, seedy part of the city (no man's land, as Lin calls it), explaining that the Kumite is being held in Hong Kong at the permission of the \"\"Triad","\"\" the Chinese Mafia. At the entrance to a back alley being guarded by several tall",burly,stoic men. Victor speaks to them in Chinese
Born in East L.A.,1987,85,Comedy,6.0,Cheech Marin,Cheech Marin,Paul Rodriguez,Cheech Marin,Daniel Stern,David Perez,"Rudy Robles (Marin) is told by his mother to pick up his cousin Javier (Paul Rodriguez) at a factory before she leaves for Fresno. Robles arrives shortly before immigration officials raid the factory looking for illegal immigrants. Because he is carrying no identification, and his mother and sister are not available to verify he is a US citizen, Robles is deported with the illegals to Mexico.","","",""
Fatal Attraction,1987,119,Drama,6.9,Adrian Lyne,James Dearden,Stuart Pankin,Tom Brennan,Fred Gwynne,Michael Douglas,"\"Dan Gallagher (Michael Douglas) is a successful, happily married New York attorney living in Manhattan when he meets Alexandra (Alex) Forrest (Glenn Close), an editor for a publishing company, through business. While his wife, Beth (Anne Archer), and daughter, Ellen (Ellen Hamilton Latzen), are out of town for the weekend, Dan has a passionate affair with Alex. Though he thought it was understood to be a simple fling, she begins clinging to him.Dan explains that he must go home and Alex's cuts her wrists in a suicide attempt. Dan helps her to bandage her wrists and later leaves. He thinks the affair is forgotten, but she shows up at various places to see him. She waits at his office one day to apologize and invite him to the opera Madama Butterfly, but he turns her down. She then calls his office until he tells his secretary he will no longer take her calls. Alex then calls his home at all hours and informs him that she is pregnant and plans to keep the baby. Although he wants nothing to do with her, she argues that he must take responsibility. She shows up at his apartment (which is for sale) and meets Beth, feigning interest as a buyer. Later that night, Dan goes to Alex's apartment to confront her about her actions. In response, she replies that she will not be ignored.Dan moves his family to the New York village of Bedford, but this doesn't deter Alex. She has a tape recording delivered to him filled with verbal abuse. She stalks him in a parking garage, pours acid on his vehicle, and follows him home one night to spy on him, Beth, and Ellen from the bushes in his yard; the sight of their family life literally makes Alex sick to her stomach. Her obsession again escalates. Dan approaches the police to apply for a restraining order against her (claiming that it is \"\"for a client\"\")",to which the police lieutenant claims that he cannot violate her rights without probable cause and that the adulterer has to own up to his adultery.At one point,while the Gallaghers are not home,Alex kills Ellen's pet rabbit
The Garbage Pail Kids Movie,1987,100,Comedy,2.7,Rod Amateau,Linda Palmer,Anthony Newley,Kevin Thompson,Bobby Bell,Mackenzie Astin,"A garbage can spaceship is seen flying near Earth. The same garbage can is then shown inside an antique shop owned by Captain Manzini. A boy named Dodger is being assaulted by four older teenage bullies in a park. Juice, the leader, steals Dodger's money and drops him in a puddle. Dodger goes to Manzini's antique shop where he works. Manzini takes Dodger's clothes and cleans them while warning him to stay away from the garbage can. Later, Dodger sees Tangerine, Juice's girlfriend, who seems to be the most compassionate one towards Dodger, and tries to persuade her to buy something. Dodger is attracted to Tangerine and covertly smells her hair while she is distracted. The other bullies enter the shop and attempt to rough up Dodger again, but he manages to outwit them. However, amidst the tussle, the garbage can is knocked over. The bullies then bring Dodger into a sewer, handcuff him to a rail, and open a sewage pipe on him. Dodger is saved by little mysterious people named the Garbage Pail Kids.","","",""
The Gate,1987,85,Horror,6.0,Tibor Takács,Michael Nankin,Stephen Dorff,Sean Fagan,Louis Tripp,Scot Denton,"\"Glen (Stephen Dorff) returns home to find his house abandoned. Nobody answers his calls, but there is a half-eaten dinner in the kitchen and the eerie sound of laughter from somewhere nearby. He goes into the backyard and climbs into the treehouse, where he finds a lit lantern and a doll. The tree is abruptly struck by lightning and collapses.Glen awakens to the sound of men at work; it was only a nightmare. Through his window, he sees that the workers have cut down the tree in his backyard and a fragment of a geode has been unearthed. Glen returns with his friend Terry to dig for more. Though the workers have attempted to fill the hole left by the tree, Glen and Terry breach the surface and uncover a large geode. In the process, Glen catches a splinter and leaves a small bit of blood behind. With Glen's parents leaving town for three days, they leave his sister Alexandra (\"\"Al\"\") in charge. Al decides to throw a party. Upstairs",Terry and Glen break open the geode. They discover it has left strange writing on a notepad,and read the incantations aloud. They go downstairs just as the party-goers have begun playing a levitation game. Everyone is shocked when they successfully levitate Glen.That night,Glen sees his bedroom wall stretching
"Good Morning, Vietnam",1987,121,Comedy,7.3,Barry Levinson,Mitch Markowitz,J.T. Walsh,Tom T. Tran,Robin Williams,Juney Smith,"\"With the war in Vietnam escalating in 1965, Airman Adrian Cronauer arrives in Saigon to work as a radio host for the US Army. He's met at the airbase by Sgt Edward Garlick. Garlick takes him to the radio station where Cronauer is introduced to Lt Stephen Hauk and Sgt Major Dickerson. Cronauer has been brought in as a comic host for the morning show, having worked on the island of Crete and gaining popularity with American servicemen there.Dickerson and Hauk both lay out their agenda for Cronauer: the boisterous and wisecracking Cronauer will follow their programming to the letter. Cronauer immediately finds himself at odds with both officers who will not let him play rock n' roll music (it's considered too subversive in the war environment) and will read only censured news from the teletypes -- news items first have to be examined by twin servicemen who use red pens to block out any news that may be considered upsetting to US servicemen. Cronauer launches into his 1st broadcast with his catchphrase \"\"GOOOOOOOOOOOOD MORNIIIIIIIIINNNNNNNG VIETNAAAAAAAAAAAM!!!\"\" and the show is an instant hit with the young soldiers with the host spouting scatological humor",odd characters of his own creation,criticism of the war effort and American elected officials (including Richard Nixon and Lyndon Johnson) and celebrity impressions and blasting rock n' roll music in defiance of station rules. After his 1st broadcast,Cronauer receives accolades from all of his colleagues but derision from Hauk
No Man's Land,1987,106,Drama,6.1,Peter Werner,Dick Wolf,M. Emmet Walsh,Charlie Sheen,Al Shannon,D.B. Sweeney,"\"When an undercover detective is gunned down while investigating a string of Porsche thefts, Lieutenant Vincent Bracey (Randy Quaid) assigns 22-year-old San Diego officer Benjamin \"\"Benjy\"\" Taylor (D. B. Sweeney) to infiltrate a Porsche garage suspected to be a front for the grand theft auto scheme. Benjy is chosen because of his extensive mechanical knowledge of German cars and his rookie status","which dissuades others from suspecting that he is a cop. Bracey wants Benjy to obtain evidence that millionaire playboy Ted Varrick (Charlie Sheen) is the mastermind behind the thefts and the murder of the detective.Using the alias \"\"Billy Ayles\"\"",Benjy moves to Los Angeles and gets a job at Technique Porsche as a mechanic. After Benjy fixes Ted's Porsche one night,the two men become close friends
Number One with a Bullet,1987,103,Action,4.8,Jack Smight,Gail Morgan Hickman,Robert Carradine,Barry Sattels,Mykelti Williamson,Ray Girardin,"\"Nick Barzack (\"\"Berserk\"\")",an irrational,unkempt and unpredictable cop,and Frank Hazeltine
Pathfinder,1987,86,Action,7.2,Nils Gaup,Nils Gaup,Ingvald Guttorm,Nils Utsi,Helgi Skúlason,Mikkel Gaup,"At the beginning of the French and Indian War in 1754, the Mingo Indians allied to the French massarcre the Mohican tribe allied to British. Pathfinder and Chingachgook discover the only survivor, a child named Uncas. Angered that the British did not protect their allies the Mohicans, Pathfinder gains entry to the British fort and threatens the Scottish commander Colonel Duncannon until it is discovered that the British were unaware due to a Mohican messenger being killed before he could bring the news.","","",""
