title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Emanuelle and the Last Cannibals,1977,94,Horror,5.0,Joe D'Amato,Joe D'Amato,Percy Hogan,Donald O'Brien,Gabriele Tinti,Geoffrey Copleston,"In a New York City psychiatric ward, photojournalist Emanuelle learns about a girl there who was found in the Amazon rainforest. Emanuelle discovers that she appears to have been raised by the Apiaca, a tribe of cannibals thought to be lost. She contacts Professor Mark Lester, the curator at the National History Museum and persuades him to come with her to the Amazon.","","",""
Pete's Dragon,1977,128,Comedy,6.3,Don Chaffey,Malcolm Marmorstein,Sean Marshall,Mickey Rooney,Charles Tyner,Gary Morgan,"\"In early 20th-century Maine, Pete (Sean Marshall) is fleeing his adoptive family, the Gogans, who mistreat him and use him as a slave. As family matriarch Lena Gogan (Shelley Winters) and company attempt to lure him back (\"\"The Happiest Home in These Hills\"\")",an unseen force,which Pete calls Elliott,distracts the Gogans by knocking Willie (Jeff Conaway) and the rest of the family into the mud. Frustrated
Buck Rogers in the 25th Century,1979,89,Action,6.5,Daniel Haller,Glen A. Larson,Felix Silla,Henry Silva,H.B. Haggerty,Gil Gerard,"\"In 1987, NASA astronaut Captain William \"\"Buck\"\" Rogers is piloting the space shuttle Ranger 3 when he flies into an unexpected space phenomenon and is frozen for 504 years. In the year 2491",his shuttle is found drifting in space by the alien ship Draconia,which is headed to Earth for a trade conference,under the command of Princess Ardala and her aide de camp
Convoy,1978,110,Action,6.3,Sam Peckinpah,Bill Norton,Burt Young,Kris Kristofferson,Ernest Borgnine,Ernest Borgnine,"\"In the Arizona desert, truck driver Martin \"\"Rubber Duck\"\" Penwald is passed by a woman in a Jaguar E-Type",which leads to an encounter with a sheriff's deputy. Proceeding on his way,Rubber Duck runs into fellow truck drivers Pig Pen/Love Machine and Spider Mike,"when another \"\"trucker\"\" informs them over the C.B. that they are okay to increase their speed. The \"\"trucker\"\" turns out to be Sheriff \"\"Dirty Lyle\"\" Wallace"
Five Deadly Venoms,1978,101,Action,7.0,Cheh Chang,Kuang Ni,Pai Wei,Chien Sun,Chien Sun,Dick Wei,"\"The movie opens with Yang Tieh caring for his elderly teacher. The teacher is very ill and the treatments Yang Tieh administers are ceasing to be effective. Teacher believes that his time is up, and he is dying. He tells Yang Tieh that there is no longer time to put off what he needs Yang Tieh to do. He has been instructing Yang in the \"\"Poison Clan\"\" Kung-Fu technique",but he is dying now. He tells Yang that he had other pupils besides Yang,and is deeply concerned about what they are doing. Poison Clan kung-fu can be used to harm and oppress people,for many evil puposes. Many clan members have done so
Invasion of the Body Snatchers,1978,115,Horror,7.4,Philip Kaufman,W.D. Richter,Leonard Nimoy,Art Hindle,Tom Luddy,Jeff Goldblum,"\"On an unidentified planet, a strange lifeform in the shape of gel-like spores drifts up into the atmosphere, where it moves slowly through space, drifting until it reaches Earth. The spores enter the atmosphere and are swept downward, emerging in a rainstorm in San Francisco. On the ground, the spores begin to develop, growing on leaves of earthly plants and taking the shape of small pods with a pink flower in the middle.Elizabeth Driscoll (Brooke Adams) notices one of the pods, taking it back to the home she shares with her boyfriend, Geoffrey (Art Hindle). Unable to find the flowering pod in any of her botany books, she hesitantly identifies her new find as a cross-breeding of two different species, a \"\"grex.\"\"Matthew Bennell (Donald Sutherland) is an inspector for the health department who uncovers unsanitary conditions at a French restaurant. As he threatens the owner with indictment over finding rat droppings in the food",the other employees quietly slip out to the parking lot and smash Matthew's windshield with a bottle of wine. Matthew is cold and calculating,refusing to let them see his frustration at finding his car vandalized,but when he gets home he calls Elizabeth. They work together at the health department
Kasme Vaade,1978,147,Action,6.4,Ramesh Behl,Madan Joshi,Azaad Irani,Vijayendra Ghatge,Amitabh Bachchan,Randhir Kapoor,"\"Suman (Raakhee) and Amit (Amitabh Bachchan) love each other and plan to marry soon. Amit lives with his younger brother, Raju (Randhir Kapoor), and Raju already calls Suman \"\"Bhabhi\"\". Amit is a teacher in a college",but Raju is unemployed and a little bit spoiled by Amit and Suman's pamperings.,"",""
Martin,1977,95,Drama,7.0,George A. Romero,George A. Romero,Lincoln Maazel,Roger Caine,James Roy,John Amplas,"\"Martin (John Amplas), a young man who looks around 20-years-old, boards a train in Indianapolis, Indiana for New York. At night, he breaks into a sleeping car and sedates a woman with a syringe full of narcotics. She struggles, but he tells her not to struggle or be upset because she wont feel pain. After a few minutes, the woman falls asleep, and Martin has sex with the unconscious woman. Afterwards, he slices her wrists with a razor blade so he can drink her blood. The woman bleeds to death in her sleep.In the morning, the train stops in Pittsburgh, Pennsylvania where Martin disembarks. He is met by Tata Cuda (Lincoln Maazel) an elderly and hostile old man who claims to be his cousin from the Old World. Together, they travel by another train to the town of Braddock, a dying industrial suburb. They walk to Cuda's large house where he shows Martin his living quarters. Cuda then accuses Martin of being an 84-year-old vampire from his old country. He has taken in Martin because he is family since Martin's parents are said to have recently died, but tells him, \"\"First I will save your soul. Then I will destroy you.\"\" Cuda tells Martin that he is free to come and go as he pleases",but he also threatens to destroy Martin without salvation if he kills a single person from the neighborhood,also adding his granddaughter,Christina (Christine Forrest) lives with him.Martin chases Cuda to his own room
The Concorde... Airport '79,1979,113,Action,4.4,David Lowell Rich,Arthur Hailey,Alain Delon,Eddie Albert,Robert Wagner,John Davidson,"\"December 1979. An American-owned French operated Concorde super-sonic jet takes off from the Charles de Gaulle Airport in Paris. Captain Paul Metrand (Alain Delon) makes conversation with Isabelle (Sylvia Kristel), the purser whom is his current lover. They land at Dulles Airport in Washington DC.Maggie Whalen (Susan Blakely) is an investigative reporter who recaps the arrival of the Concorde and reports on the \"\"Goodwill\"\" flight on the Concorde the following day",which leads to a story of future boyfriend Kevin Harrison (Robert Wagner) and his Buzzard missile project. Carl Parker shows up at Maggie's house with a claim about documentation of illegal arms deals to communist nations. Carl is shot before a passerby triggers a fire alarm,scaring the assailant away.Meanwhile,Captain Joe Patroni (George Kennedy) introduces himself to Captain Metrand as being the pilot for the Concord flight to Paris and to Moscow for the upcoming 1980 Summer Olympics to be held eight months from then. The next morning
The Prize Fighter,1979,99,Comedy,5.6,Michael Preece,Tim Conway,David Wayne,Tim Conway,Don Knotts,Irwin Keyes,"Set in the 1930s, Bags, an ex-boxer and Shake, his manager have bottomed out as fight trainers. Their latest fighter has lost and fired them. Without a home or even money for food. Bags tells Shake about getting back into the ring, despite Bags' record of 20 losses by knockout (out of 20 fights). One night, while at a carnival, Shake talks Bags into appearing at a $50 amateur fight. Unbeknownst to them, in the crowd is a local mobster known as Mr. Mike. Spotting opportunity, Mr. Mike arranges for Bags' opponent to take a dive in the round. Bags knocks the other boxer with a right hook, winning the money. Afterwards, Mr. Mike approaches Bags and Shake, introducing himself as a local businessman, and invites them to his mansion for dinner. During dinner, he explains that he would like to arrange Bags to get a shot at the Heavyweight title. His plan involves arranging Bags to fight the top three contenders for the title, then Bags will have a shot with the Heavyweight champ, known as the Butcher. Believing that Bags' right hook gives him a shot. Bags and Shake agree. What they don't know is that Mr. Mike is using both men as pawns in a plan to get his hands on a old boxing gym so he can tear it down for to build a new property over it.",depressing,train,wikipedia
Quintet,1979,118,Drama,5.0,Robert Altman,Frank Barhydt,David Langton,Paul Newman,Craig Richard Nelson,Fernando Rey,"The story takes place during a new ice age. The camera tracks a blank, frozen, seemingly deserted tundra until two blurry, distant figures can just be made out. They are the seal hunter Essex (Paul Newman) and his pregnant companion, Vivia (Brigitte Fossey), the daughter of one of Essex's late hunting partners. They are traveling north, where Essex hopes to reunite with his brother, Francha (Thomas Hill).","","",""
Bad Timing: A Sensual Obsession,1980,123,Drama,6.9,Nicolas Roeg,Yale Udoff,Daniel Massey,Denholm Elliott,Stefan Gryff,Harvey Keitel,"In Cold War Vienna, Milena (Russell), a young American woman in her twenties, is rushed to the emergency room after apparently overdosing. With her is Alex Linden (Garfunkel), an American psychiatrist who lives in the city as a teacher. Through myriad fragmented flashbacks, the narrative depicts the story of their romance, which ultimately amounts to an unhealthy sexual obsession on the part of Alex.","","",""
"Bon Voyage, Charlie Brown (and Don't Come Back!!)",1980,75,Comedy,7.1,Bill Melendez,Charles M. Schulz,Scott Beach,Scott Beach,Scott Beach,Daniel Anderson,"\"Charlie Brown is surprised in class, when it is announced that he and Linus have been selected as part of a student exchange program. Charlie leaves school to pack, and willingly invites Snoopy and Woodstock to come along. The surprises continue as Charlie finds a letter in the mailbox: and it's addressed to him! However, it's written in a 'strange language.'Shortly after going inside, Charlie receives a call from Peppermint Patty, who says that she and Marcie have also been accepted as part of a student exchange program, and will be on the same flight as Charlie and Linus.At the airport, the other kids see their friends off, with the majority calling \"\"Bon Voyage","Charlie Brown.\"\" \"\"And don't come back!\"\" yells Lucy. After they have gotten to the ticket counter",everyone is shocked that Snoopy was able to procure a First Class ticket,over their economy-class seats.During the plane flight
Beau-père,1981,123,Comedy,6.9,Bertrand Blier,Bertrand Blier,Pierre Le Rumeur,Patrick Dewaere,Michel Berto,Maurice Ronet,"Rémi is a struggling pianist with a wife named Martine, a model who is getting too old to find desirable work, and a 14-year-old stepdaughter Marion. When Martine is killed in a car crash, Marion expresses her desire to stay with Rémi in their apartment, but is taken away by her father Charly, an alcoholic who dislikes Rémi. Marion comes back, much to her father's disapproval, and takes up babysitting to help make ends meet while Rémi gives piano lessons. Soon, Marion tells Rémi she is physically attracted to him, but he resists her advances because of her young age.","","",""
Excalibur,1981,140,Drama,7.3,John Boorman,Thomas Malory,Nicholas Clay,Nicol Williamson,Nigel Terry,Gabriel Byrne,"\"In ancient England, warfare reigns between Uther Pendragon (Gabriel Byrne) and the Duke of Cornwall (Corin Redgrave). To bring peace, Merlin (Nicol Williamson) secures the mystical sword Excalibur from the Lady of the Lake (Hilary Joyalle) and gives it to Uther. Impressed by this symbol of power and Uther's promise of land, Cornwall relents and recognizes Uther as king. Cornwall hosts a celebration, where his wife, Igrayne (Katrine Boorman) dances. Uther cannot hide his lust and the fragile truce is broken.Uther besieges Cornwall's castle. He again asks Merlin to intervene. Merlin agrees to give him Igrayne but only if Merlin will receive the result of Uther's lust. That night, Uther's men draw Cornwall out of his castle and ambush him, killing him. Merlin transforms Uther to resemble Cornwall. Uther enters the castle, makes rough love to Igrayne and impregnates her as Cornwall breathes his last.Nine months later, Igrayne gives birth to a son. Upon seeing his son for the first time, Uther vows to become a peaceful king and secure his kingdom for his son. Merlin, who has not been seen since the night Cornwall died, appears and takes the child, as per their agreement. Igrayne is distraught and as Merlin disappears into the forest, Uther tries to stop him but is attacked by knights still loyal to Cornwall. Mortally wounded, Uther drives Excalibur into a stone, declaring no one will have the sword but him. Standing nearby, Merlin recites a spell that will keep the sword in the stone until Arthur is old enough to claim it.For the next sixteen years, no one is able to pull the sword from the stone. Annually a joust is held to see who will be able to try; if any man succeeds, he will be crowned king. Sir Ector (Clive Swift) brings his son, Kay (Niall O'Brien) and Kay's squire, Arthur (Nigel Terry). When Arthur forgets Kay's sword, he goes to the stone and draws Excalibur for Kay to use in the joust. Incredulous, the crowd sees that Arthur has removed the sword. Ector reveals that Arthur was brought to him as a baby by Merlin, who bid the man to raise Arthur and protect him. Many of the other knights refuse to recognize Arthur, who is not a knight, as their king. Only Leondegrance (Patrick Stewart) acknowledges Arthur as the rightful king. After a quick tutorial in the mystic arts, Merlin leads Arthur to Leondegrance's castle, which is besieged by the other knights. Arthur fights bravely but wins the day when he admits that he is not himself a knight and kneels to ask one of the rebel knights, Uryens (Keith Buckley) to remedy the situation. Uryens recognizes Uther Pendragon's courage flows through Arthur's veins and knights him. That night, Arthur begins his courtship of Guenevere (Cherie Lunghi), Leondegrance's daughter.Under Arthur, the kingdom is prosperous, the various fiefdoms are united, and many people flock to his gleaming castle, Camelot. The land's mightiest knights have joined Arthur's fellowship. These knights include Lancelot (Nicholas Clay), who had earlier taught Arthur an important lesson in humility. Lancelot, the best knight in the world, had defeated all of Arthur's knights; Arthur himself won only by calling on Excalibur's mystical powers. The sword shattered because Arthur had misused it. Recognizing his sin, Arthur repented and the Lady of the Lake returned Excalibur to Arthur, whole. Lancelot swore his allegiance to Arthur that day. However, he spends little time in Camelot because of his love for Guenevere. In order to maintain his and Guenevere's honor, Lancelot stays in self-imposed exile. Arthur marries Guenevere, establishes the Round Table and peace unites the kingdom.This fact is not lost on another of the castle's denizens, Morgana la Fey (Helen Mirren), Arthur's half-sister. As a child, she had watched Uther ravish Igrayne as her father (Cornwall) died. Now she hides a bitter plan to destroy Arthur and his kingdom. She goads Gawain (Liam Neeson) into accusing Guenevere and Lancelot of infidelity. He challenges the absent Lancelot to a joust. Lancelot's squire, Perceval (Paul Geoffrey), is knighted so he can joust in Lancelot's place but at the last minute Lancelot arrives and defeats Gawain. Then he collapses from a self-inflicted wound, incurred the night before as he wrestled with his unchaste desires for Guenevere in the forest.Merlin has grown tired from helping men forge their kingdoms and accepts that soon science and the Christian God will take the place of magic. Morgana rejects his conclusions and seduces Merlin into revealing all of his secrets, tricking him into reciting the ancient spell of \"\"making\"\"",the very same spell Merlin had used to alter Uther's likeness to that of Cornwall. She learns the chant and uses it to imprison Merlin in his cave. Meanwhile,Guenevere has slipped into the forest to find Lancelot. They make love and fall asleep. In a scene that both Morgana and Merlin witness,Arthur finds them and
Cannibal Ferox,1981,93,Horror,5.1,Umberto Lenzi,Umberto Lenzi,John Bartha,Robert Kerman,Venantino Venantini,Miguel Ángel Rincón,"\"In New York City, an unnamed man is visiting an apartment to get heroin (using the term \"\"horse\"\") from his dealer named Mike. Instead of finding his usual pusher",the man finds two mobsters who are also looking for Mike,who had apparently skipped town owing them $100,000. After questioning the man about Mike's whereabouts
Pieces,1982,85,Horror,6.0,Juan Piquer Simón,Dick Randall,Jack Taylor,Christopher George,Ian Serra,Gérard Tichy,"\"Boston, 1942. A mother walks into a room and catches her son, Timmy, doing a jigsaw puzzle of a naked female. Very irrigated, she says she is going to burn it. She order her son to get her a plastic bag which to dispose of the remains. Tommy instead takes an axe from a closet and murders his mother. He then saws her dead body into pieces and sits down to finish his puzzle. A woman neighbor shows up at the house and knocks on the front door where there is no answer. After phoning the house and still getting no response, she calls the police. Two policemen force their way into the house and enter Timmy's bedroom where they find blood covering the floor. One of the policemen says \"\"Something's been butchered up here. Let's hope it was an animal\"\". Inside a closet",they find the woman's decapitated head. In another closet in the hallway,"they find the blood-splattered Timmy who screams \"\"Mommy!\"\" The policemen console him where he tells the officers that a maniac broke in and murdered his mother.40 years later. An unseen person enters a fancy apartment and goes to a closet where he recovers a box containing shoes and clothes",mostly covered in dried blood. Along with it is the remains of the nude jigsaw puzzle.Somewhere on a college campus
Sweet Sixteen,1983,90,Horror,5.1,Jim Sotos,Erwin Goldman,Patrick Macnee,Logan Clarke,Bo Hopkins,Don Stroud,"\"In a few weeks, Scottish teenager Liam will turn 16. The film opens with him using his tripod-mounted telescope outdoors on a clear night to show other children the stars and planets. He and his friends exemplify the violent \"\"ned\"\" subculture; they no longer attend school",but instead,hang around isolated areas or wander about all day long. They get money by illicitly selling untaxed cigarettes in a pub,and defy the police. Liam's mother is currently in prison
Taps,1981,126,Drama,6.8,Harold Becker,Darryl Ponicsan,Ronny Cox,Sean Penn,Billy Van Zandt,Timothy Hutton,"\"Bunker Hill Military Academy has just concluded another school year. Cadet Brian Moreland, a junior, meets privately with the academy commandant, retired Brigadier General Harlan Bache. Bache promotes Moreland to Cadet Major, the paramount rank at BHMA. Bache also reflects on the time when he was a cadet at West Point (Moreland's intended college), as well as a graduate of BHMA prior to that, and how he dreads his forthcoming retirement. Moreland is congratulated first by his friend Cadet Captain Alex Dwyer, as well as by Cadet Captain David Shawn and Cadet Lieutenant Edward West. Shawn leads a celebration in the hallway. The commencement is celebrated with a parade and pass and review. Following the ceremonies, General Bache announces that BHMA's board of trustees is selling the school to real estate developers. The school will remain open for one year in order to allow the seniors to graduate and give the underclassmen time to apply to other schools. The delay gives many cadets hope that BHMA can be saved. Bache also hopes that the institute can be saved, as he remarks to Moreland \"\"We are here","and the condos are not\"\".","",""
Querelle,1982,108,Drama,6.7,Rainer Werner Fassbinder,Jean Genet,Roger Fritz,Hanno Pöschl,Hanno Pöschl,Burkhard Driest,"The plot centers on the handsome Belgian sailor Georges Querelle, who is also a thief and murderer. When his ship, Le Vengeur, arrives in Brest, he visits the Feria, a bar and brothel for sailors run by the madame Lysiane, whose lover, Robert, is Querelle's brother. Querelle has a love/hate relationship with his brother; when they meet at La Feria, they embrace, but also punch one another slowly and repeatedly in the belly. Lysiane's husband Nono tends bar and manages La Feria's underhanded affairs with the assistance of his friend, the corrupt police captain Mario.","","",""
The Slumber Party Massacre,1982,77,Horror,5.6,Amy Holden Jones,Rita Mae Brown,David Millbern,Michael Villella,Joseph Alan Johnson,Jim Boyce,"\"In a suburban Los Angeles neighborhood, a paperboy tosses a newspaper with the headline that screams: \"\"MASS MURDERER OF 5 RUSS THORN ESCAPES\"\". In one house",18-year-old Trish Deveraux (Michele Michaels) wakes up,dresses,and gathers some dolls to throw away. Over her radio alarm clock
Summer Lovers,1982,98,Comedy,5.8,Randal Kleiser,Randal Kleiser,Peter Gallagher,Vladimiros Kyriakidis,Carlos Rodríguez Ramos,Hans van Tongeren,"Americans Michael Pappas (Peter Gallagher) and Cathy Featherstone (Daryl Hannah), a young couple who have just graduated from college, have known each other about 10 years and have been together about half that time. They vacation for the summer on the Greek island of Santorini. When they visit a nude beach crowded with other young tourists, they are hesitant at first but find themselves getting caught up in the uninhibited energy that surrounds them.","","",""
I guerrieri dell'anno 2072,1984,90,Action,4.8,Lucio Fulci,Elisa Briganti,Cosimo Cinieri,Al Cliver,Fred Williamson,Claudio Cassinelli,"Rome, Italy, The 21st Century. WBS TV's chief of programming, Cortez (Claudio Cassinelli), is fuming at the constituently high ratings enjoyed by a rival American companys show, 'Kill-Bike' contests The show has features gladiatorial fights to the death on motorcycles, and has made a hero of a man called Drake (Jared Martin) the unbeaten champion. Cortez is all the more bitter because it was he who discovered Drake in the first place. WBS's current answer to the American show is 'The Danger Game', a simulation game showing the hallucinations of a contestant experiencing the approach of violent death. Fear, panic, and screaming at the extremely realistic simulations triggers a further increase in the intensity. Unfortunately for the station, even this spectacle fails to compete against the American show.Cortez and his two female assistants, Sybil (Penny Brown) and Sarah (Eleanor Gold) receive a video message from the mysterious station boss, Sam, demanding that they recreate the formula of gladiatorial contest and set them back to where they began: in the Coliseum. Sam orders the WBS station, a sort-of flying saucer controlled by a computer system called Junior, to fly over there and initiate training of the future contestants who will be chosen from the Death Rows around the world. Meanwhile, Drake has been imprisoned for the murder of three men who killed his wife Susan (Valerie Jones) after they broke into his house, and he (conveniently for WBS) is now under the sentence of death for taking the law in his own hands.Drake is brought to the training compound and a detector strip is seared into his wrist. There, he has to contend with the sadistic Chief of the Praetorian Guard, Raven (Howard Ross), and the hostility of the other future contestants. Some of them are introduced; Abdul (Fred Williamson) is an African-American Muslim extremist; Akira (Haruiko Yamanouchi) is a notorious Japanese serial killer; Kirk (Al Cliver) is a German-born robber/killer; and Tango (Tony Sanders) is a Latin American terrorist. Drake also meets an old friend of his from his WBS days, a deformed employee with a fiber optic eye called Monk (Donald O'Brien), who offers Drake some reassurance.The next day, Drake is strapped into a 'hate stimulator' device, designed to measure the point when man can be provoked into murder. Despite the best efforts of the machine, which creates holographic images of his wife's killers taunting him, Drake does not crack. Cortez's assistant, Sarah, is perturbed by this and becomes attracted to the prisoner. Drake soon earns the respect of the other prisoners after facing off in a battle of wits with the vicious Raven, who is impotent to actually harm the prisoners because of the upcoming TV show. Sarah meets and befriends Drake and shows him videotape evidence she has discovered that proves he was set up for his wifes murder merely to get him on the show. A strangely powerful microprocessor smuggled in by Monk facilities an escape attempt. When it fails, footage of Drake and the other prisoners in their escape attempt turns up immediately on the TV news. Who is the mystery cameraman? Raven is given limited access to torture the prisoners with electric shocks. But the harrowing experience bonds the principle gladiators even more. Meanwhile, Cortez is becoming more enraged by Sarah's investigation of Drake.The following evening, Sarah visits Professor Towman (Cosimo Cinieri), the inventor of Junior, the WBS computer system, looking for a way to gain access to the restricted files. The professor has become a mystic and talks about his inevention's soul. Professor Towman gives Sarah a pass-chip to access the computer when he is suddenly murdered by a unseen assailant. Sarah gives chase and sees that the killer is Sybil. But before Sarah can try to capture Sybil, she too is shot and killed by an unseen assailant.Meanwhile, the WBS Gladiator Contest commences, with each contesting racing around the modified arena in modified motorcycle carts fighting in a chariot-like run. Many contestants are killed, including Tango. Suddenly, Sarah interrupts the games by riding into the arena on a motorcycle. She has discovered from the computer chip that Junior will trigger the bracelet devices of all the surviving gladiators to kill them all 20 minutes after the show ends. Revealing this information to Drake and the rest of the men, they mount an attack on the control tower, killing all the guards, including Raven. But most of the gladiators, including Akira, are killed in the assault. Drake, Sarah, Abdul and Kirk break into the main control room and discover that Cortez is found to have plotted the death of the survivors in order to discredit Sam and take over as station head. Cortez is killed by Abdul who shoots him. Then, a computer screen image of the company boss, Sam, appears and informs them that 'Sam' is really just a video projection of the computer, emanating from a space satellite, 200,000 miles above the Earth. The computer knew of Cortez plan but let it happen to a point.The four surviving rebels force entry into the main terminal of 'Sam', with the aid of Sarah's pass key. But Kirk is killed when he unwisely tries to remove his bracelet himself. Then, the three surviving rebels are attacked in the control room by Monk, who is revealed to be the traitor who filmed the escape attempt with a mini-camera built into his eye. After a bitter fight, Drake kills him and Sarah uses some of the information stored on his camera chip to access the destruction codes. In the nick of time, Sam is blown up, and the deadly bracelets are deactivated. With the battle won, Drake and Sarah fly off together in a hover-vehicle to start a new life for themselves, elsewhere.","violence, sadist, sci-fi",test,imdb
Suburbia,1983,94,Drama,6.9,Penelope Spheeris,Penelope Spheeris,Timothy O'Brien,Grant Miner,Chris Pedersen,Andrew Pece,"A hitchhiking teenage runaway, Sheila (Jennifer Clay), is picked up on Interstate 605 in the Greater Los Angeles Area by a woman with a toddler. When the car gets a flat tire, they find a telephone booth on the edge of an abandoned tract housing district. While the mother is on the phone, the toddler is attacked and killed by a stray dog.","","",""
The Year of Living Dangerously,1982,115,Drama,7.1,Peter Weir,David Williamson,Noel Ferrier,Bembol Roco,Ali Nur,Michael Murphy,"Guy Hamilton (Mel Gibson), a neophyte foreign correspondent for an Australian network, arrives in Jakarta on assignment. He meets the close-knit members of the foreign correspondent community including journalists from the United Kingdom, the United States, and New Zealand, diplomatic personnel, and a Chinese-Australian dwarf of high intelligence and moral seriousness, Billy Kwan (Linda Hunt). Hamilton is initially unsuccessful because his predecessor, tired of life in Indonesia, had departed without introducing Hamilton to his contacts. He receives limited sympathy from the journalist community, which competes for scraps of information from Sukarno's (Mike Emperio) government, the Communist Party of Indonesia (PKI), and the conservative Muslim military. However, Kwan takes a liking to Hamilton and arranges interviews for him with key political figures.","","",""
Gremlins,1984,106,Comedy,7.3,Joe Dante,Chris Columbus,Keye Luke,Hoyt Axton,Zach Galligan,Scott Brady,"Kingston Falls is a small, economically depressed town in the northeastern U.S. that had been hit hard by the loss of jobs in the 70s and 80s. Many of the people were out of work. One such person was Rand Peltzer, a middle-aged man who we see in Chinatown in New York looking for a Christmas present for his son Billy as the movie opens. Rand had become an inventor of dubious skills. He made a little money selling his usually-unreliable inventions, but it was Billy, who had a job as a bank teller, who was keeping the family just barely above water.","","",""
The Ice Pirates,1984,94,Action,5.6,Stewart Raffill,Stewart Raffill,John Matuszak,Bruce Vilanch,Jeremy West,Robert Urich,"The film takes place in a distant future where water is so scarce and rationed that it is considered an immensely valuable substance, both as a commodity and as a currency in ice cubes. The Templars of Mithra control the water and they destroyed worlds that had natural water leaving the galaxy virtually dry. Pirates dedicate their lives to raiding ships and looting the ice from the cargo holds to make a living.","","",""
Mutant,1984,99,Horror,5.1,John 'Bud' Cardos,Michael Jones,Danny Nelson,Bo Hopkins,Wings Hauser,Marc Clement,"\"In the opening scene, a man wearing a uniform with EPA stamped on the right sleeve, investigates an old house in the dead of night. After finding footprints and a strange yellow substance on the ground, he enters the house through the basement door and after looking around, finds an arm belonging to a dead person. Suddenly an unseen person attacks him and picks him up by his neck and kills him.In the next scene, we see two men driving a white convertible car along a rural country road somewhere in rural Georgia. They are Josh Cameron (Wings Hauser) and his younger brother Mike (Lee Montgomery) who soon run into trouble when they're run off the road by a pickup truck full of rednecks and find themselves looking for a gas station. They hitch a ride in another pickup truck where the driver takes them to a fork in the road who tells them that the nearest town is Goodville which may have a phone and a garage.Josh and Mike arrive in Goodville in the middle of the night which resembles a ghost town. They see a man stagger out of a local bar called Jack's Tavern. Mike hears a noise where he investigates and finds the man dead in an alleyway. Josh and Mike go inside the bar where they ask the barman Jack for a telephone to call the police to report a dead body. But the same rednecks who ran them off the road are at the bar and their leader, a sadistic and psychotic hillbilly named Albert accosts them which leads to him pulling out a knife and trying to kill them leading to a barroom brawl which is broken up by the arrival of Sheriff Will Stewart (Bo Hopkins) which force Albert and his gang to leave, but they vow to kill the \"\"Yankee city boys\"\".Mike leads Josh and the sheriff back to the alleyway only to find the body gone and another derelict there. Mike tries to explain that the derelict is not the same man",but both Sheriff Stewart and Josh do not believe him. However,Sheriff Stewart finds some suspicious yellow fluid on the ground and takes a sample of it. He tells Josh and Mike to get their car repaired and leave town by the next day.With no motel in town,the sheriff drives the two brothers to a boarding house to spend the night (the same ominous house from the opening scene) where they are given rooms by the cheerful inn owner Mrs. Maley. As Josh and Mike settle in
