title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Too Late the Hero,1970,145,Action,6.6,Robert Aldrich,Robert Aldrich,Ian Bannen,Denholm Elliott,Sam Kydd,Ronald Fraser,"In the 1942 Pacific War theater of World War II, Lieutenant Sam Lawson, USN (Robertson), is a Japanese language interpreter who — so far — has avoided combat. His commanding officer (Henry Fonda in a cameo role) unexpectedly cancels his leave and informs Lawson that he is to be assigned to a British infantry commando unit in the New Hebrides Islands for a combat mission.","","",""
The Touch of Satan,1971,90,Horror,2.3,Don Henderson,James E. McLarty,Michael Berry,Hal K. Dawson,Lew Horn,Lee Amber,"Jodie Lee Thompson (Michael Berry) is taking a trip to San Francisco from Austin, TX. Stopping at a small town for some supplies, the gas station attendant informs Jodie that there's a killer on the loose, and that a local farmer was recently murdered.Jodie drives off, and eventually takes a detour through an area where some trees and a small pond are. While having some food, he is surprised to meet a young woman. She tells him that her name is Melissa Strickland (Emby Mellay). Melissa eventually invites Jodie back to her family's walnut farm, where he meets her parents Luther (Lee Amber) and Molly (Yvonne Winslow).After dinner, Jodie prepares to go to sleep, when he is shocked when a wrinkled old woman with white hair and a badly scarred face appears in his room for a few moments. Jodie tells Melissa, who claims that he saw her Great-Grandmother, Lucinda. When Jodie inquires about her face, she explains that Lucinda was badly-burned as a young girl.The next day, Jodie and Melissa go into town for some supplies. Going into one store, Jodie is surprised that alot of people are going out of their way to avoid Melissa. Melissa explains that this is because the townspeople say that she is a witch. Jodie finds this laughable and hard to believe.On the drive back to the farm, Melissa offers to show Jodie where she does her witchcraft out of. Going to a small shed, the two talk over what Melissa's witch powers are, when Luther comes by. He doesn't give much information, but Melissa suspects that Lucinda has gotten out of the house again. Feeling something is wrong, Melissa asks Jodie to take her back to the house.The two arrive in time to see Lucinda having killed a Sheriff's deputy, with Luther and Molly trying to restrain her. Melissa manages to calm Lucinda, and has Molly take her inside. Luther shocks Jodie when he takes the keys from his car, and puts Jodie in the barn, handcuffing him to a pipe.As he is in the barn, Jodie's thoughts return to the gas station attendant who claimed that there was a killer in the area who had killed a farmer recently, and Jodie now feels that Lucinda is the killer.Melissa comes into the barn to talk to Jodie, who insists that they should have turned Lucinda into the police some time ago. Melissa claims she can't do that, and she has to take care of the family, claiming they are cursed. Jodie refuses to believe this as well.Later on that evening, Jodie is allowed dinner and goes to his room in the house. Melissa goes to the shed, and through her powers, coaxes Jodie to dream a certain dream:In it, Melissa is a young woman, in the 19th century. She is seated with her sister Lucinda and their parents reading a Bible, when some townspeople come carrying torches, and chanting 'burn the witch!'The father goes out to see the villagers who claim that a plague has struck their village, but left the Strickland family without any problems. The villagers then say that this is due to Lucinda being a witch, and soon after drag her from the house and burn her on a pyre.Melissa pleads for anyone to help her, when a strange wind is heard, and a voice asks Melissa if she will accept the Devil in exchange for the saving of her sister. Melissa agrees, and is able to put out the fire. She then lays curses upon the villagers who run off.Melissa is then seen untying her sister who has been badly burned.Jodie then goes to the shed where he finds Melissa. Through discussion, Melissa explains that she sold her soul to the Devil in exchange for saving her sister's life. This resulted in her staying youthful-looking for 127 years, but due to the deal, Lucinda aged and goes through her violent attacks.Even with everything he is told, Jodie still claims that he can't believe it all, but does love Melissa. Suddenly, Lucinda appears at the door, intending to kill Jodie. Melissa then causes her sister to catch fire, and she and Jodie escape from the shed before it burns to the ground.The next day, Jodie is given the chance to leave. He promises Luther he will not tell what he saw, but still refuses to believe what Melissa said was true.Jodie drives off a ways, but then has second thoughts, and turns back. Heading back to the pond and forested area, he finds Melissa waiting there. Jodie tells her that he still loves her, even if the Devil is inside her soul. They then make love, and Melissa tells Jodie that his love has set her free.However, this comes with a price: having freed Melissa, she has now begun to age to what she really is, and will now die. Jodie then calls upon the Devil, and gives his soul for Melissa, returning her to her youthful form, and now sharing in the curse that has fallen over the Strickland family.",murder,train,imdb
Zatoichi Meets Yojimbo,1970,115,Action,7.0,Kihachi Okamoto,Kihachi Okamoto,Shintarô Katsu,Kanjûrô Arashi,Toshiyuki Hosokawa,Shigeru Kôyama,"In the middle of a rainstorm, Zatoichi witnesses (more likely, overhears) a man being killed by a group and then dragged off into the brush. Tired of wandering, he decides to visit his hometown not noticing until later that the townspeople are living in fear of a local yakuza gang. At a teahouse, he meets Umeno, a former love interest. In the meantime, the boss's eldest son returns from university expecting a large sum of money to be paid to him, but the boss refuses. The youngest son, who is also wanting the money, hires Yojimbo (Toshiro Mifune) to assassinate him as he is the boss's top enforcer. Yojimbo, however, is more than happy to bide his time drinking and making him wait.","","",""
The Abominable Dr. Phibes,1971,94,Comedy,7.0,Robert Fuest,James Whiton,Alex Scott,Edward Burnham,Terry-Thomas,Joseph Cotten,"Dr. Anton Phibes was an expert in theology and music who was supposedly killed in a car crash in 1921, shortly after the death of his beloved wife, Victoria, during an operation. However, he survived the crash, horribly scarred by the accident and left unable to speak, forcing him to remake his face with prosthetics and use his knowledge of acoustics to regain his voice. Resurfacing in 1925, Phibes believes that his wife died a victim of incompetent doctors, and begins elaborate plans to kill them.","","",""
Angels Hard as They Come,1971,85,Action,4.6,Joe Viola,Jonathan Demme,Dirty Denny,Scott Glenn,Don Carerra,Charles Dierkop,"Somewhere in Southeast Asia, the present day. A group of five extreme outdoor female Chinese backpackers arrives at the entrance to Kana Jungle, home of the untamed, aboriginal Tiger Tribe. The group's leader is Bai Xue (Yu Nan), a wealthy company CEO; the others are Ta (Mavis Pan), a wild animal protectionist, Yanyan (Patricia Hu), a dancer and martial artist, Tongtong (Wu Jingyi), an archaeologist and polyglot, and Bai Xue's cousin Dingdang (Wang Qiuzi), who sells outdoor clothing on the internet. All of the women have been friends since childhood; also joining them is former professional soldier Wang Laoying (Collin Chou), best friend and former comrade-in-arms of Bai Xue's late younger brother Bai Yun. Meeting them at the entrance to Kana Jungle is US-educated Dennis (Andy On), who says he's making a documentary for National Geographic, and his Tiger Tribe friend Sen (Shi Yanneng), who is engaged to Princess Haer (Wangdan Yili) and will act as guide for Dennis' group. Bai Xue's group and Dennis had met by chance in Pattaya Beach, Thailand, three days earlier and had decided to team up. However, after they're all threatened by a tiger the first night in camp, and Dennis' men suddenly produce Uzis to scare it off, the women become suspicious and next day decide to go on their own. They're later attacked by the Tiger Tribe, and Yanyan, Dingdang and Tongtong are captured for sacrifice. Ta goes missing, but Bai Xue and Laoying try to rescue their three friends. Meanwhile, Dennis' group is also attacked by the Tiger Tribe, and only he and Sen separately survive. Dennis, whose real mission was to steal the tribe's store of precious stones, reports back to his father. Enraged, the latter decides to send in an elite force of mercenaries, led by Black Dragon (Kohata Ryu), to get the job done.","violence, murder",train,wikipedia
The Omega Man,1971,98,Action,6.4,Boris Sagal,John William Corrington,Charlton Heston,Anthony Zerbe,Paul Koslo,Eric Laneuville,"\"A science fiction thriller based on the 1954 novel \"\"I am Legend\"\" by Richard Matheson.Set in 1977",two years after biological warfare wiped out the entire world population,except for Robert Neville (Charlton Heston) and a few that have been mutated into light-sensitive flesh-eating psychopathic zombies who are partially blind. Convinced by their fanatic leader,former news broadcaster Matthias (Anthony Zerbe)
Walkabout,1971,100,Drama,7.6,Nicolas Roeg,Edward Bond,David Gulpilil,Robert McDarra,Luc Roeg,Barry Donnelly,"Somewhere in harbourside Sydney, Australia, a family lives within a high-rise apartment building where the mother is preparing a meal and listening to the radio. Her fourteen year old daughter (Jenny Agutter) and six year old son (Luc Roeg) swim in the building's pool overlooking a view of the ocean while their father (John Meillon), deep in troubled thought, watches them from their balcony.One day, the father takes his children, still in their school uniforms, on a picnic into the Outback. He parks the car and reads while his daughter sets up a blanket with their lunch. Her brother plays nearby with his water gun and toy soldiers. Suddenly, and for reasons unclear to his children, the father announces it is time to go and brandishes a gun, firing several shots at them. The boy thinks it all to be a game but his sister understands the danger and shields her brother as they run from their mad father. She watches in horror as her father returns to the car and sets it on fire before seating himself within and putting a bullet into his head. Quickly, and keeping her brother's eyes averted, the girl retrieves their radio, a scarf, and what food she can carry before setting off into the wilderness with her brother.The siblings walk for hours under the hot sun, calmed by irrelevant radio broadcasts, and walking past a host of wild creatures. Come nightfall, they make a crude camp for themselves, much to the boy's delight. In the morning, the girl leads them up a rocky hillside where she hopes to find some bearings. However, she can see nothing but a broad spanse of wilderness. When they finish their lemonade, the girl opens a can of vegetables from which they drink the juice. Recalling an uncle's story of military training, the girl suggests they eat salt to retain water and surmises to her brother that they may spend some time in the desert. She remains stoic, but wary, while her brother is blissfully unaware of their situation, remaining entertained by the radio and his toys. Eventually, after becoming filthy and tired, they come upon a lone tree standing over a pool of water where parakeets flock and feast on fallen fruit. The boy puts on in his mouth and proclaims that it 'tastes lovely'. They wash in the water and the girl scolds her brother to take care of his clothes so they will last. When he asks if they are lost, the girl replies that they are not, trying to remain chipper. They sleep to the sounds of the radio as night animals stir around them.In the morning, the girl wakes to find that their water hole has dried up and the fruit has either been eaten or spoiled. The girl decides to remain where they are, hoping that the water will return. As they nap in the hot sun, the boy spots an aborigine youth (David Gulpilil) pursuing an animal for food. They make contact and the children attempt to communicate with the aborigine boy. However, he does not understand their language and merely stares at them with curiosity. The girl repeats their need for water but the word is incomprehensible to the aborigine. When her brother mimics drinking, the aborigine understands and shows them how to dig for water using a hollow tube to drink through. Assuming that he will lead them to civilization, the siblings accompany the aborigine, unaware that he is on a 'walkabout', a coming-of-age journey that every male aborigine youth must take alone in order to be initiated as an adult in his tribe.As they travel the Outback, the aborigine kills and harvests food for them, giving them all plenty to eat and drink. The move from the desert to greener pastures and forests where wildlife becomes plentiful. When the boy becomes sunburnt from going shirtless, the aborigine rubs pig fat on his back to alleviate the burn. While communication between them remains limited, the trio share food and play together, though cultural differences are evident; the boy attempts to share his toy soldiers with the aborigine, but he finds no use for them and tosses them aside. Despite their time together, the aborigine and the girl develop a tension, in part due to their sexual maturity. While the girl remains wary and tries to keep her distance, the aborigine develops feelings for her. When he tries to talk to her, she does not understand, though her brother attempts to find meaning using pantomime. The aborigine boy stops near a rock cliff and draws a story on the rock face. The girl follows his lead and draws a house, hoping the boy will understand. He seems to.Aborigine workers and children surround a solitary house and trailer in the Outback, painted white with plaster from the figurines they're making. Their boss, a gruff white male overlooks their progress, berating them at times, while his wistful wife walks the property. She comes upon the aborigine boy and speaks to him but he rebuffs the woman's advances and walks away. The woman spots the children the boy is with but they remain unaware of her presence and follow the aborigine further into the wilds.So near and yet so far away, less than a few miles from the children's location, a group of scientists fiddle with weather balloons, though the men seem more interested in the solitary woman on their team. They look over at her every time she leans and one man goes so far as to eliminate further competition for her affections by letting loose one of their balloons, inciting a short chase by the other men. The balloon drifts away and eventually is caught in brambles and found by the aborigine boy. Tired, the girl asks him when they will reach their destination. Her brother translates the aborigine's signs that they should arrive that day.Later, they come upon a homestead overlooking a field of green and backed by a forest. The girl runs ahead along a picket fence but is upset to find that the home is deserted and crumbling. They set up residence there and the aborigine boy tries to speak to the girl but does not understand her sorrow. He watches her as she tours the home and begins to cry after finding some old photographs. He remains confused but understand when the girl asks for 'water'. Later on, the aborigine shows the boy a paved road near the homestead before going hunting. He chases an animal with his spear but is knocked aside as a truck carrying white men drives past and guns the animal down. The boy watches in silent confusion as the men tote the animal away.He returns to the homestead and ignores the girl's hello. His feelings culminating, he decides to perform a courtship dance for the girl, perhaps knowing that he can never return to his tribe. He paints himself with white clay and puts feathers on his arms and head. However, his dance frightens the girl and she shuts herself inside the house with her brother while he continues to dance outside into the night. Despite his visibly exhaustion, the girl refuses to speak to him. When her brother tells her of the road that he found with the aborigine, the girl decides that they will continue along their journey alone come morning.The next day, they dress fully in their school uniforms and collect their things. The boy looks for the aborigine, who has disappeared, but the girl insists that he went back to his people and that his absence is for the best. Her brother then tells her he tried to offer the aborigine his penknife as a gift, but the boy didn't take it. Puzzled, the girl follows her brother to where the aborigine had propped himself in a hanging position in the low branches of a tree, dead of exhaustion and heartbreak. The girl swats a few ants off the boy's body, looks at him sadly, and then takes her brother to the road. They follow it to a row of buildings near a mine quarry and knock on one of the trailer doors. An older man answers begrudgingly and tells them to leave. When the girl begs for help, he tells them where they can wait for someone to collect them. The siblings walk away from the trailer and its well watered lawn to the old mine where they play together among scrap metal.Years later, a young man returns home where he greets his wife, the girl now grown, and tells her that he's been promoted to a position that will finance a vacation on the Gold Coast. His wife's mind wanders and when he asks her what she's thinking of, she replies, 'nothing'. But we see her visions of years past when she and her brother bathed and played happily, and without trivial needs, in the Outback with their aborigine friend.","insanity, mystery, storytelling, flashback",val,imdb
Wanda,1970,102,Drama,7.1,Barbara Loden,Barbara Loden,Milton Gittleman,Peter Shupenes,Anthony Rotell,M.L. Kennedy,"Wanda Goronski, an unhappy housewife, stays on her sister's couch after leaving her husband. Showing up to a court divorce hearing late, she relinquishes her rights to her children and grants her husband a divorce.","","",""
Blood from the Mummy's Tomb,1971,94,Horror,5.6,Seth Holt,Christopher Wicking,Hugh Burden,James Villiers,Mark Edwards,George Coulouris,"\"An expedition led by Professor Fuchs (Keir) locates the unmarked tomb of Tera (Leon) an evil Egyptian queen. A cabal of priests drugged her into a state of suspended animation and buried all of her evil relics with her. Fuchs is obsessed with Tera and takes her mummy and sarcophagus back to England, where he secretly recreates her tomb under his house. For days \"\"before her birthday","\"\" his daughter Margaret (also Leon) - who bears an uncanny resemblance to Tera and was born at the instant they recited her name - has recurring nightmares. Fuchs gives her the old queen's ring and tells her to \"\"wear it always.\"\" Of course",this only makes matters worse. Queen Tera's evil power begins to tempt Margaret,as she learns how she's feared by her father's former colleagues.
Pete 'n' Tillie,1972,100,Comedy,6.2,Martin Ritt,Peter De Vries,Walter Matthau,Philip Bourneuf,Henry Jones,Lee Montgomery,Pete Seltzer (Matthau) is introduced to Tillie Schlaine (Burnett) at a party. Her friends Gertrude and Bert are the hosts and attempting to fix her up.,"","",""
Solaris,1972,167,Drama,8.0,Andrei Tarkovsky,Stanislaw Lem,Jüri Järvet,Vitalik Kerdimun,Anatoliy Solonitsyn,Donatas Banionis,"\"This is the summary for the 169-minute English-subtitled dvd version.During the opening credits, the chorale-prelude in F minor by Johann Sebastian Bach is playing.Part One:Plants move gracefully through a flowing stream of water. A man, Chris Kelvin (Donatas Banionis), stands silently amidst lush plant life and a rippling lake, observing the living beauty of nature. He walks back through a field, past a lake next to a free-standing wooden house. He washes his hands in the lake as he hears a car approaching. An older man, Berton (Vladislav Dvorzhetskiy), and his young son (Vitalik Kerdimun) get out of the car and are greeted by Chris' father (Nikolay Grinko), who tells them that Chris makes an hour-long walk each morning. While the boy starts to play with a girl already present, inside the house, Berton explains he wants to discuss something with Chris: they are getting confusing messages from a station in orbit around the planet Solaris, to which Chris himself is scheduled to leave the next day. It begins to rain, but Chris remains outside, immersing himself in the falling drops with a background of singing birds and dripping water.While drying himself in the house, Chris is shown an old video from Berton, one which his father has already seen many times. In the video, a board of inquiry discusses an exploration mission on the planet Solaris. After 24 days, two scientists, Vishnyakov and Fechner, went missing over an ocean in their air vehicle. Due to adverse weather conditions, a massive search was called off, only Berton's craft carried on. When Berton returned to base, he arrived in deep shock, refusing to get near the ocean ever again. The next part of the video shows a young Berton giving his testimony: due to the adverse flying conditions, his craft had entered an extremely dense fog bank. When he finally cleared the fog, he noticed the ocean became still and transparent. A boiling substance arose from the water, and reshaped into many forms and colors, among which an elaborate garden. A film is started, made by Berton's craft, briefly showing the planet's ocean and some boiling white foam, but to everyone's surprise, the rest of the footage shows only the fog that Berton mentioned. One of the scientists on the board mentions that the bio-magnetic current of the ocean, which is hypothesized to be the planet's cerebral system, may have interfered with the camera, but others imply that Berton may have been imagining things. The next part of the video shows an apprehensive Berton describing a twelve feet high shape of an unknown newborn infant appearing on the water surface. The scientists, however, explained away this experience as an elaborate hallucination caused by the atmospheric influence of the planet; however, one of the scientists, professor Messenger (Georgiy Teykh), contends this explanation, and calls for additional probing of the planet. It is implied by his argumentation that many years of study of the planet (called Solaristics) have actually yielded very little understanding of Solaris, as the researchers are painfully confronted with the limits of their knowledge. Despite professor Messenger's argumentation, the board decides to discontinue all research activities on the planet.Berton stops the tape, stating that his story is still ridiculed. He requests to talk to Chris alone, and will be waiting outside. Chris' father laments that he and Chris have seen each other so little over the years, but Berton insisted on coming on this final day before Chris is leaving. Berton's son, playing outside, is scared by the sight of a horse, a species he has apparently never seen before. Chris goes outside to talk to Berton. Berton claims that Solaristics has stalled since all that is done is theorizing. Chris is not interested in speculations, only in facts; all research should either be stopped, or more extreme measures taken to advance the field of Solaristics, like bombarding the planet with high-intensity radiation. Berton disagrees, as he is concerned how immoral science could destroy the planet. When Chris says that all science is, in essence, immoral (referring to Hiroshima), and suggests that Berton may have indeed been hallucinating that day, Berton angrily leaves by car. Father berates Chris for his cold attitude towards Berton, and reminds him that Chris will probably not be back before his own father's funeral.Chris' mother (Olga Barnet) is watching a program about Solaris; the ocean is still theorized to be a thinking substance, despite lack of conclusive evidence. Although there used to be place for 85 scientists at the station, all but three still remain: astrobiologist Sartorius, cyberneticist Snaut and physiologist Gibarian. The program is interrupted by a video call from Berton's car. Berton has one thing he wants Chris to know. After the incident, he and professor Messenger visited the widow and orphaned son of the deceased scientist Fechner. Fechner's son looked exactly the same as the child that Berton saw on Solaris' surface. Chris is listening in from the next room. Berton disconnects the call, and during his long car ride through a futuristic city, he seems mesmerized and visibly haunted by memories.Back at his parents' home, Chris is burning all books and papers related to his research which he no longer needs. He will be taking some personal videos. Chris' mother is crying as he puts a picture of a young woman in the fire. He makes one final round through the house as the horse walks by.Chris makes the trip to the planet, finally arriving at the circular space station that hovers miles above the ocean surface. Once inside the landing bay, there is no one to greet him. He proceeds, to find that the station is in disarray: wires are sticking out of the walls, some of the panels seem to be short-circuiting, and there is junk everywhere. He sees the door to Dr. Snaut's quarters, but there is no response to his knocking. He looks down a hall, and sees a human figure walking away; a children's ball is rolling towards him. He then finds Snaut (Jüri Järvet) in another room, singing. Snaut seems startled at the sight of Kelvin. He tells Chris that Sartorius is in his quarters, and Gibarian is dead by suicide. Chris knows Gibarian and is skeptical, but Snaut says Gibarian was suffering from a profound depression since an unnamed mysterious disorder began. Chris insists on meeting with Sartorius, but Snaut replies that Sartorius is in his lab and is unlikely to let Chris in. He shows Chris out, urging him to pick a room and come back tomorrow; he also warns him not to lose his head if he sees other people on board, but refuses to elaborate. Just before the door closes, Chris sees another man lying in a make-shift hammock.After picking a room, Chris goes to Gibarian's quarters. There is a child's drawing titled \"\"human being\"\" on the door. Gibarian's room is a giant mess",but there is a note addressed to Kelvin taped to a video screen. Chris starts the video and sees a recording of Gibarian (Sos Sargsyan) speaking to him. Gibarian assumes that the others have already informed Chris about his death. He has a warning for Chris,but can't explain what is happening; he fears it is only the beginning,and everyone will be affected. He assures Chris he has not gone mad; as for the research
Twins of Evil,1971,87,Horror,6.6,John Hough,Tudor Gates,Dennis Price,Alex Scott,Peter Cushing,David Warbeck,"\"The Gellhorn twins, Maria [Mary Collinson] and Frieda [Madelaine Collinson] have journeyed from Vienna to Karnstein in order to live with their aunt and uncle, Gustav [Peter Cushing] and Cathy [Kathleen Byron] Weil, following the death of their parents. Gustav Weil is a severely puritanical witch hunter who spends his nights searching out and burning the devil's servants--suspected witches and vampires. One of his greatest arch-enemies is Count Karnstein [Damien Thomas], said to practice the black arts and worship the devil, all under protection of the emperor. Karnstein is becoming weary of tedious black masses and bogus manifestations of the devil; he wants the real thing. When he becomes bored with the current 'sacrifice' of a village virgin, he completes the sacrifice himself. The blood seeps through a crack in the table, which just happens to be the tomb of Marcilla Karnstein [Katya Wyeth]. Marcilla resurrects and makes Karnstein vampire, too. Aunt Cathy enrolls the girls in school where the choirmaster Anton Hogger [David Warbeck] takes an immediate liking to Frieda. However, Frieda finds Count Karnstein more fascinating. One evening when Frieda has had enough of Uncle Gustav, she sneaks out of the house. She meets with Count Karnstein's carriage and is taken to the castle where he makes her vampire.Meanwhile, Anton Hoffer writes a letter to the church elders complaining about Gustav's burnings. \"\"By burning","\"\" Anton scolds","\"\"you char the body. The soul will only re-create itself in another body and continue with its carnage. Only a stake through the heart or decapitation will end their tormented evil.\"\" For all his knowledge",however
Female Vampire,1973,72,Horror,4.7,Jesús Franco,Gérard Brisseau,Jean-Pierre Bouyxou,Raymond Hardy,Jack Taylor,Luis Barboo,"Beautiful but mute Countess Irina Karlstein [Lina Romay] suffers from the curse of her ancestors--vampirism. She is doomed to go from victim to victim, making love to them but taking their lives at the height of their orgasms. It means a life of loneliness, punctuated only with a lot of one-night stands and dead bodies.After claiming her first victim, a birdfarmer at the edge of the forest, Irina leaves her home in the mountains of Madeira (Portugal) to spend some time at the seashore. While lounging at the hotel pool, she is approached by a journalist named Anna [Anna Watican], who wants to interview Irina regarding her bloody family. Later, when Irina is getting hungry again, her renfield [Louis Barboo] sends up the hotel masseur with a note saying that she needs his services. The next time she gets hungry, Irina drains Anna. She pays a visit to a dominatrix [Monica Swinn] and ends up draining her. And so the cycle continues.Irina's murders are raising suspicion with Dr Roberts [Jesus Franco], who takes his autopsy findings to his friend Dr Orloff [Raymond Hardy], a blind metaphysician. They both agree that it looks like the work of a vampire. Roberts suspects Irina Karlstein and wants to destroy her, but Orloff questions whether the experience of being drained by a vampire might actually be worth it. Irina finds herself attracted to Baron Von Rathony [Jack Taylor], who is himself in love with Irina, and they go to her ancestral home in the mountains. He thinks that it's destiny that they be together, but Irina's destiny is different from his. She ends up taking his life, too. Dr Roberts decides to put an end to Irina. He breaks into her house, kills her renfield, and finds Irina in the bath. As he watches her luxuriating in the red water, however, he cannot bear to kill her. And so Irina goes back into the mountains the same way she came...alone.","paranormal, murder",test,imdb
Blazing Saddles,1974,93,Comedy,7.7,Mel Brooks,Mel Brooks,Burton Gilliam,Slim Pickens,Mel Brooks,Mel Brooks,"\"In the American Old West of 1874, construction on a new railroad led by Lyle (Burton Gilliam) runs into quicksand. The route has to be changed, which will require it to go through Rock Ridge, a frontier town where everyone has the last name of \"\"Johnson\"\" (including a \"\"Howard Johnson\"\"","a \"\"Dr. Samuel Johnson\"\"","a \"\"Van Johnson\"\" and an \"\"Olson N. Johnson\"\"). The conniving State Attorney General Hedley Lamarr (Harvey Korman) wants to buy the land along the new railroad route cheaply by driving out the townspeople. He sends a gang of thugs",led by his flunky assistant Taggart (Slim Pickens)
Blood for Dracula,1974,106,Horror,6.1,Paul Morrissey,Paul Morrissey,Joe Dallesandro,Arno Jürging,Vittorio De Sica,Udo Kier,"In the first years of the 1920s, a sickly and dying Count Dracula, who, as a vampire, must drink virgin blood to survive, travels from Transylvania to Italy just before the rise of Mussolini into power, following his servant Anton's plan and thinking he will be more likely to find a virgin in a Catholic country. At the same time, all of Dracula's family has vanished because of two reasons, the lack of virgins in their hometown and how the family's reputation prevents any normal family from choosing to bring women to the renowned castle. Shortly after arriving in Italy, Dracula befriends Marchese di Fiore (De Sica), an impecunious Italian landowner who, with a lavish estate falling into decline, is willing to marry off one of his four daughters to the wealthy aristocrat.","","",""
Flesh for Frankenstein,1973,95,Horror,5.8,Paul Morrissey,Paul Morrissey,Joe Dallesandro,Arno Jürging,Marco Liofredi,Udo Kier,"The movie starts with the Frankenstein children, little nine-year- old Monica (Nicoletta Elmi) and her brother, Erik (Marco Liofredi), playing dissection with a doll. When they are through taking its guts out, Erik, with Monica's approval, chops its head off with a miniature guillotine.We next see the children in the company of their mother, Baroness Katrin Frankenstein (Monique van Vooren) as she brings them home after removing them from a school she no longer approves of. On the way the Baroness observes shepherds Nicholas (Joe Dallesandro) and Sacha (Srdjan Zelenovic). She chides Nicholas for neglecting his work as he sports with a peasant girl.At home her complaints to Baron Frankenstein (Udo Kier) - who is both her brother and her husband - are ignored as he is too busy working on his laboratory project. In the lab he is laboring with Otto (Arno Juerging), his assistant, to create a pair of super-humans by literally piecing together the best body parts they can find. The Baron believes that if he can bring these creatures to life and get them to mate, he can create a race of superior beings only obedient to his commands. The girl creature (Dalila Di Lazzaro) who is lying naked on a table in his lab is almost finished, but the Baron needs a head for his male creation. The Baron is not only concerned with creating living beings, but making ultimately beautiful ones, so he wants to find a male head with a Serbian nose.That night as the maid (Liù Bosisio) serves the family dinner, the Frankensteins argue. The Baroness does not know what to do with the children now they have been taken out of school so the Baron suggests she take them on a picnic. Despite scoffing at this idea, the next day she leads the children into the country-side where she again runs into Nicholas romantically involved with a girl. She scolds him and tells him to report to her at the castle the next morning.Later that day, Nicholas kids his friend Sacha about his desire to be a monk and his lack of interest in girls. He manages to convince Sacha to go with him that night to the local brothel for some fun, though Sacha appears to agree to go along only to make Nicholas happy.The Baron tests out his female creation by making love to it while Otto watches. The Baron has the rather strange fetish of reaching inside her stitches and fondling her gallbladder as the does it.The Baron has determined that in order to ensure the creatures will mate the male must have a large sexual appetite. To select a brain with this characteristic, Otto and he wait outside the brothel that night. They can tell from the sounds there is such a man inside, but they misidentify that man as Sasha (who has the Serbian nose the Baron wants), instead of Nicholas. As Sasha and a drunken Nicholas make their way home that night they are set upon by the Baron and Otto. Nicholas is knocked out and Sasha beheaded. The Baron and his assistant then take their prize back to the lab.The next morning Nicholas awakes and finds Sasha's headless body. He buries him and decides it is time to leave town. Before he does, however, he stops at the castle to keep his appointment with the Baroness. She convinces him instead to stay and become the new stable boy and her secret lover.With Sasha's head on the male's body the Baron's work nears completion. Despite the fact that they do not eat solid food or talk much, he decides to bring his creations to the family dinner table that night. Nicholas, who is serving dinner, is appalled to find his friend's head now attached to a much taller body and decides something sinister must be happening in the Baron's lab.The maid is also snooping around the lab and is caught by Otto who proceeds to chase her down and rape her. When he tries to fondle her gallbladder, as the Baron enjoys doing, however, he accidentally kills her.With the children's help Nicholas sneaks into the lab and observes the Baron's first attempt to mate his creations. Despite ordering the female creature to kiss the male multiple times, the male does not respond and the Baron is furious.Nicholas then goes to the Baroness to warn her about the Baron's work and is surprised when she comes to the Baron's defense. She tells Nicholas not to bother the Baron. She beleives Nicholas's only function at the castle is to serve her sexual needs. At this he storms out of her bedroom in disgust.The Baron is convinced that someone has been in his lab fooling with his work. He confronts his wife, who turns Nicholas in; in return for the Baron's promise to order the male monster to serve her sexual needs for two hours (She does not realize he is dud in the area). Later in her bedroom as she instructs the monster in pleasing her she tells him to hold her tight. He does this too much, however, and breaks her back, killing her.In the lab, the Baron and Otto have caught Nicholas and have him hanging from a pulley by his wrists in mid-air. The Baron plans to use him to fix the male monster's libito problem. When the Baron is out of the room, however, Otto brags to Nicholas he is just as smart as the doctor and proceeds to demonstrate this by making love to the female creature while fondling her gallbladder. He fails to do it right and this kills her. The Baron returns to find the girl creature dead and in a rage strangles Otto.The monster returns to the lab carrying the Baroness's body. At this new turn of events the Baron losses he temper again. He blames Nicholas for ruining his plans and gets a knife to kill him. Before the can commit the murder, however, the monster runs a pike through the Baron's back and out his belly. He dies.Nicholas tells the monster to let him down so they can escape. The monster tells him he finds himself too horrible to live and commits suicide by tearing open his stitches and disembowing himself.This leaves Nicholas hanging from the ceiling while the only two other people left alive in the castle - little Monica and Erik - enter the lab. Instead of freeing Nicholas, however, they pick up large scalpels and we are given the eerie feeling the dissection scene at the beginning of the film is about to be repeated with Nicholas taking the place of the doll. The screen fades to black.","cult, gothic, violence",test,imdb
"Lacombe, Lucien",1974,138,Drama,7.6,Louis Malle,Louis Malle,Pierre Blaise,Pierre Decazes,Stéphane Bouy,René Bouloc,"In June 1944, as the Allies are fighting the Germans in Normandy, Lucien Lacombe, a 17-year-old country boy, tries to join the Resistance. The local Resistance leader, the village schoolteacher, turns him down on grounds of age. Arrested by chance, Lucien is taken to the local headquarters of the Carlingue, the French auxiliaries of the Gestapo. There he unwittingly denounces the teacher, who is brought in and tortured. Seeing that Lucien could be useful, the Carlingue recruit him into their lawless regime of extortion and terror.","","",""
