title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
One Hundred and One Dalmatians,1961,79,Comedy,7.3,Clyde Geronimi,Bill Peet,Rod Taylor,David Frankham,Frederick Worlock,Frederick Worlock,"In London, we are introduced to a dalmatian dog named Pongo, and his 'pet' (owner), Roger (note: dogs in this film refer to their owners as 'pets,' much the way humans refer to dogs the same way). Roger is a brooding musician, who seems to have no problems with the life of a bachelor. Pongo, however, wants more out of life. Viewing dogs and their owners going by, Pongo spies Perdita, a female dalmatian, and her 'pet,' Anita.Pongo tricks Roger into going to the park earlier than normal, and through a rather wet incident, ends up allow Roger and Anita to meet. Sometime afterward, the two are wed, and move in together, hiring a maid to help with the housework. Pongo and Perdita are also eagerly expecting puppies, when Anita's old schoolfriend Cruella De Vil comes to call. Cruella has come to see the puppies, only they are not due for several more weeks. Cruella asks Anita to keep her informed when they arrive, and leaves. Roger afterwards, decides that Cruella's name would be the perfect thing to use in his new song, and playfully sings it much to Anita's discontent. Pongo meanwhile, tries to assure Perdita, who is now sad over their having puppies.The puppies eventually arrive, with Perdita delivering a litter of 15 puppies. Cruella shows up shortly afterwards, offering to buy them all. However, Roger interjects, deciding not to sell them, causing Cruella to storm off, angered at this news.Time passes, and the puppies grow bigger, and gain their spots. One evening, while Roger and Anita take their dogs for a walk, a pair of bandits named Horace and Jasper break into their house, and steal the puppies.The Police and Scotland Yard are unable to find any clues to the abduction. Roger suspects Cruella, but nothing is turned up at her home. Pongo suggests to Perdita to use the 'Twilight Bark' to spread the word to look for their puppies. Though known moreso as a gossip chain, Pongo's use of the 'Bark' sends the message regarding their puppies through London and across the countryside. In the town of Suffolk, a group of animals in a small shed are alerted: an old dog named 'Colonel,' a cat named 'Sergeant Tibbs,' and a horse named 'Captain.' Tibbs explains that he heard dogs barking at the abandoned 'DeVille place' nearby. After Captain the Horse notices smoke coming from the chimney, Tibbs is sent to investigate.Inside the supposedly-abandoned mansion, he finds a number of puppies in the main hall. One of the puppies explains to Tibbs that there's 99 of them altogether. Tibbs notices a small group with collars watching a nearby TV. Realizing they number 15, he surmises they are the missing puppies. However, Tibbs is noticed by Horace and Jasper, who attempt to kill him.Tibbs relays what he knows to the Colonel, and the 'Twilight Bark' travels back to London, where Pongo and Perdita are alerted. After sneaking out of Roger and Anita's house, they meet a Great Dane, who gives them directions to head towards Suffolk. The two then set off across the cold, snowy countryside.Back in Suffolk, Tibbs and the Colonel observe a car heading toward the house. Tibbs goes in to investigate, and finds Cruella demanding Horace and Jasper skin the puppies immediately for a dog-skin coat, as the police are looking everywhere now. When it seems the henchman are not going to act immediately, Cruella storms off, promising that if the dogs aren't skinned by morning, she'll call the police on them. Once she leaves, Jasper tells Horace they'll watch the rest of their television program before getting to work.With this 'ultimatum,' Tibbs sneaks the puppies out of the room. However, once the program ends, the two crooks find the puppies missing, and chase them through the old mansion. Just then, Pongo and Perdita arrive in the mansion, and distract the two crooks long enough for the puppies to escape to the shed where Captain, the Colonel and Tibbs live.In the aftermath, Pongo and Perdita are surprised by the number of puppies, as well as Cruella's plan to make dog-skin coats. Pongo decides that 84 extra puppies will go with them, as they head back to London.The family makes their way across the snow countryside, eventually hiding out in an old dairy barn, thanks to a Collie who had heard of their plight by the 'twilight bark.' The Collie informs Pongo that the family should head toward Hensford, where a Labrador will be waiting for them.After spending the night in the barn, they head towards Hensford, where the Labrador explains that a moving truck in the area is heading for London, and they can all sneak aboard. However, just after they arrive, Cruella and the crooks arrive, certain the dogs are in the town.Watching two puppies playing in some soot, Pongo decides that they'll all roll in the soot, making them look like Labradors. The ruse seems to work and almost all the dogs are in the truck, until one puppy gets covered with snow, emerging un-sooted. Pongo manages to get the last puppy on the truck before it starts up, and Cruella and the crooks give chase.Cruella violently tries to force the truck off the road, but ends up going down a ravine. Forcing the car up the other side, much of it is broken apart as she fiercely tries to stop the truck, eventually getting caught in it's bumper. Careening behind the truck, trying to get it to flip over, Cruella's plans are thwarted when Horace and Jasper collide with her destroying both her car and their van, ending the chase.Back in London, as Roger and Anita prepare for Christmas, everyone laments the loss of their pets. However, with a knock on the front door, Pongo, Perdita and all 99 puppies enter. Roger is overjoyed, and much to Anita's worry, decides to keep them all, with plans to move to the country, and start a Dalmatian Plantation.","cute, entertaining",val,imdb
The Parent Trap,1961,129,Comedy,7.2,David Swift,Erich Kästner,Leo G. Carroll,Brian Keith,Crahan Denton,Charles Ruggles,"In 1986, American Nick Parker (Dennis Quaid) and Briton Elizabeth James (Natasha Richardson) meet and get married during an ocean cruise on the RMS Queen Elizabeth II. After the birth of their twin daughters—Annie and Hallie (Lindsay Lohan)—Nick and Elizabeth get a divorce. The divorcing couple agrees that each parent will raise one of the twins without telling her about her sister, and thereafter lose contact with one another. Nick raises Hallie in Napa Valley and becomes a wealthy wine grower, while Elizabeth raises Annie in London and becomes a famous and successful wedding gown designer.","","",""
The Exterminating Angel,1962,95,Drama,8.0,Luis Buñuel,Luis Buñuel,Augusto Benedico,Claudio Brook,César del Campo,Luis Beristáin,"During a formal dinner party at the lavish mansion of Señor Edmundo Nóbile and his wife, Lucia, the servants unaccountably leave their posts until only the major-domo is left. After dinner the guests adjourn to the music room, where one of the women, Blanca, plays a piano sonata. Later, when they might normally be expected to return home, the guests curiously remove their jackets, loosen their gowns, and settle down for the night on couches, chairs and the floor.","","",""
Bandini,1963,157,Drama,7.7,Bimal Roy,Jarasandha,Ashok Kumar,Asit Kumar Sen,Dharmendra,Rajan Verma,"\"The film is set in a prison in around 1934 in pre-Independence India, where Kalyani is serving life imprisonment prison for committing a murder, and we learn the circumstances of her crime in flashback as she divulges it to the jailor. The film is set in Bengal in the 1930s, during the British Raj, where Kalyani (Nutan) is the daughter of the postmaster (Raja Paranjpe) of the village, who falls in love with a freedom fighter, Bikash (Ashok Kumar), who later leaves her in the village promising to come back but never does. The society treats them harshly. Broken by her father's misery and that of her own, Kalyani moves to the city, to the singing of the sad song \"\"O Jaanewale Ho Sake To Laut Ke Aana\"\". In the city she works as a caretaker of an obnoxious and mentally unstable woman",who turns out to be the wife of Bikash. Kalyani learns that her father came to the city looking for her and died in an accident. That prompts her to poison her lover's wife,identifying her as the cause of her miseries in a moment of insane rage. Director Bimalda captures her emotions as she resolves to commit the crime,with light and darkness falling on her face due to a welder's torch and the thumping of Iron in the background
The Whip and the Body,1963,87,Horror,6.6,Mario Bava,Ernesto Gastaldi,Tony Kendall,Christopher Lee,Luciano Pigozzi,Jacques Herlin,"\"In a nameless Baltic country in the 19th Century, Kurt Menliff (Christopher Lee) arrives at his seaside castle after many years of wondering through Europe. But he is not warmly received for everyone knows that he is a sadist who gets sexual gratification from whipping his lovers. His former lover is Nevenka Menliff (Daliah Lavi), who is now married to Kurt's spineless younger brother Christian (Luciano Stella). Kurt and Christian's father, an invalid Count (Gustavo De Nardo) has never forgiven Kurt for leaving in the first place. The maid, Giorgia (Harriet White Medin) is anxious to get back at him for causing the suicide of her daughter who stabbed herself in the throat after Kurt walked out on her years ago. Nevertheless, Kurt is allowed to stay because he is family.The following morning, Kurt confronts his other cousin Katia (Ida Galli) whom he knows to be secretly in love with Christian. He smugly assures her that he feels her pain, as he is interested in Nevenka. Katia flees from this unwanted revelation. Kurt next enters the large, cavernous living room where his father spends most of the time. Kurt explains that now he has returned home, he feels that he deserves to be next in line to inherit the family estate. But the Count assures him that there is no chance of that happening. \"\"Everything you were to inherit","you forfeited forever\"\"","he tells Kurt. \"\"You did it yourself","with your infamy!\"\" Angered"
Jason and the Argonauts,1963,104,Action,7.3,Don Chaffey,Jan Read,Laurence Naismith,Jack Gwillim,Michael Gwynn,Michael Gwynn,The film opens as soldiers invade the city of Iolcus. King Aeson's (Ciarán Hinds) brother Pelias (Dennis Hopper) is leading the charge. Inside the temple he goes to embrace his brother but produces a dagger and kills him during the embrace. This is witnessed by his wife Polymele (Diana Kent) and his son Jason (Jason London). He intends to do the same to Jason but one of the guards rescues him and takes him out of the palace through a secret tunnel.,"","",""
The Night Walker,1964,86,Horror,6.3,William Castle,Robert Bloch,Jess Barker,Robert Taylor,Lloyd Bochner,Hayden Rorke,"\"The plot of the play focuses on an arranged marriage. The heroine, Maria, is in love with a suitable potential mate, Frank Heartlove; but her mother (known only as the Lady) coerces Maria into a marriage with a rich old miser, Justice Algrip. Maria's Nurse describes him as \"\"this old stinking dog's flesh","\"\" among other choice epithets. At the marriage feast",Maria's cousin,the prankster Jack Wildbrain
A Fistful of Dollars,1964,99,Action,7.9,Sergio Leone,Adriano Bolzoni,Joseph Egger,Daniel Martín,Antonio Prieto,Antonio Prieto,"A stranger arrives at the little Mexican border town of San Miguel. Silvanito, the town's innkeeper, tells the Stranger about a feud between two families vying to gain control of the town: on the one side, the Rojo brothers: Don Miguel, Esteban and Ramón; on the other, the family of the town sheriff, John Baxter. The Stranger decides to play each family against the other in order to make money, and proves his speed and accuracy with his gun to both sides by shooting with ease the four men who insulted him as he entered town.","","",""
Witchcraft,1964,79,Horror,6.1,Don Sharp,Harry Spalding,Victor Brooks,Barry Linehan,Jack Hedley,David Weston,"In the 17th Century the Lanier family buried a Whitlock woman alive as a witch and took over the Whitlock estate. A bitter hatred of the Lanier family continues into the present. However two descendants, Amy Whitlock (Diane Clare) and Todd Lanier (David Weston), fall in love and plan to marry regardless of the families' objections.","","",""
Dr. Goldfoot and the Bikini Machine,1965,88,Comedy,5.1,Norman Taurog,Elwood Ullman,Dwayne Hickman,Jack Mullaney,Frankie Avalon,Fred Clark,"As the film opens, we see numerous shots of San Francisco. We soon see a young brunette woman, clad in a trenchcoat and fedora. She seems a tad over-dressed for the weather, but stranger things happen regarding her:- As she walks into the middle of a street, a car hits her, but it is the car that falls apart.","","",""
Teesra Kaun,1965,127,Action,7.1,Mohammed Hussain,Bal Kishan Mouj,Rajan Haksar,Feroz Khan,Kamal Mehra,Kamal Mehra,"The story revolves around a train journey in Howrah-Bombay Mail. Three Bollywood-stricken, Nagpur-based slackers, Vijay Verma, Bingo Nagpurkar, and Khoka Ganguli, board the Howrah-Bombay Mail, to head to Bombay to watch a cricket match, and to meet Bollywood megastar Mithun Chakraborty. During this trip, they drink a lot of alcohol. Vijay notices that the people in the next room in his train coach, are a couple with an attractive young woman. He goes over to introduce himself, and finds that the man calls himself Mr. C.K. Kadam, and the young woman's name is Manjula. Vijay wants to change his seat, so that he can near Manjula, but unfortunately that seat is taken up by a young man, Pankaj Nigam. Vijay attempts to forcibly take the seat from Pankay, and a fight ensues, and Vijay is asked to leave them alone. During a stopover, Pankaj leaves the train, and when the train starts, Mr. Kadam finds that Manjula has been killed. The police begin their investigation, and they have two suspects namely, Pankaj Nigam, and Vijay Verma. They also find out that Pankaj is not who he claims to be, and that his real name is Sanjay Chopra. Further investigations prove that neither Vijay nor Pankaj could have possibly murdered Manjula, leaving the police, Vijay and his friends on one hand, and Sanjay Chopra, to hunt for the third suspect, the one who actually killed Manjula, and the one who may also kill anyone who stands in his/her way.",murder,test,wikipedia
The Sand Pebbles,1966,182,Drama,7.5,Robert Wise,Richard McKenna,Simon Oakland,Mako,Richard Attenborough,Richard Crenna,"\"For troubled hero Jake Holman (Steve \"\"Lightning\"\" McQueen)","no good deed goes unpunished.Transferred in 1926 to the U.S.S. San Pablo (whose crew is nicknamed the \"\"Sand Pebbles\"\")",a gunboat serving on the Yangtze River Patrol in China,engineer Holman finds that Chinese coolies are actually doing most of the work on the ship. When he insists on working on the ship's engines himself
Savage Pampas,1965,112,Drama,5.7,Hugo Fregonese,Hugo Fregonese,Ron Randell,Ángel del Pozo,Mario Lozano,Robert Taylor,"\"The movie starts out with deserter gaucho soldiers bringing women and treasures to a rebel named Padron who lives with a Native American Indian tribe. A loyal pair of soldiers confront Padron but he convinces them to desert also by offering them the women of their choice. One of the soldiers chooses a girl that a Native American wants, so the soldier and the Indian fight over her.Later, Captain Martin and some of his troops track down Padron and his brother out on the plains. He shoots Padron's horse out from under him. However, his brother attacks the captain who he drags behind his horse until the rebel is finally shot and killed. The hatred that Captain Martin feels for the Padrons is massive.Captain Martin and his soldiers return to the fort with rebel Padron. He ties the prisoner spread-eagle on the ground with wet leather straps that will tighten and kill him as the sun dries them out. Inside the fort, the Captain learns that he is assigned a new second in command, Lt. Del Rio. Del Rio has just graduated top of his class of cadets at new military academy. Martin also unhappily learns that he has to transport a group of \"\"professional\"\" women to the fort to keep the men happy and to prevent them deserting.Outside",Padron talks with one of the soldiers who asks him about his hoard of women. The soldier decides to desert and helps Padron escape. Once free of the fort,Padron goes back and buries his brother who was killed by Captain Martin.The Captain and a group of soldiers find the trail of escaped Padron as they set out to go to the train station to pick up the women. On the way there,Martin visits the grave of Teresa Padron in a nearby village.At the train station
Viy,1967,77,Drama,7.2,Konstantin Ershov,Konstantin Ershov,Vladimir Salnikov,Aleksey Glazyrin,Pyotr Vesklyarov,Pyotr Vesklyarov,"It is Lent, vacation time for the students from the Seminary in Kiev. They are heading home to their families, stealing food at the markets, getting drunk, and hassling young ladies along the way. As more and more students reach their homes, the only ones left traveling are Khoma Brut [Leonid Kuravlev] and his two friends, Khaliava [Vadim Zakharchenko] and Gorobetz [Vladimir Salnikov]. As evening approaches, it becomes foggy and the road has disappeared, so they start looking for a place where they can spend the night and get a glass of vodka. Just when it looks like they're going to be forced to spend the night under the stars, they come to a house. An old woman [ Nikolai Kutuzov] answers their knocks on the gate. At first, she refuses to put them up for the night, but she finally relents. One gets to sleep in the house, another in the loft, and Khoma gets stuck with a haypile near the pigpen. During the night, Khoma is awakened by the old lady's advances on him. She chases him around the barn until she catches him, jumps on his back, grabs her broom, and the two of them go flying. Khoma realizes that the old hag is a witch. By invoking the name of Christ, he brings her back to earth. He finds a stick and beats her royally until she suddenly turns into a beautiful young girl. Leaving the girl lying on the ground, Khoma runs all the way back to the Monastery.No sooner does Khoma return but the Rector [Pyotr Vesklyarov] summons him. The Rector informs Khoma that he has been contacted by a famous Sotnik [Aleksei Glazyrin] living near Kiev. The Sotnik's daughter Pannochka [Natalya Varley] is dying from a beating she received the other day, and her dying request was that Khoma Brut be the one to say the last prayers for her salvation. Khoma refuses the job, but the Rector gives him no choice. Either say the prayers or receive lashings in front of the entire seminary. Against his will, Khoma goes along with the servants sent by the Sotnik to fetch him. It's a long drive in a horse-drawn wagon, and Khoma tries to get away several times. Each time he is prevented from leaving by the servants. Yet, when he asks the servants why the girl needs to have such solemn prayers said for the deliverance of her soul, they are strangely silent.When Khoma gets to the Solnik's house, he learns that Pannochka, has requested that he, Khoma Brut, say prayers over her for three nights in a row. Kohma is roundly questioned by the dead girl's father about his chastity, but Khoma denies ever knowing her that way. The vigil is set to start that night. Pannochka's body is moved into the church, and Khoma is served dinner, during which the villagers tell stories about how Pannochka has bewitched men in the past. Later that evening, Khoma is locked in the church where Pannochka's body is lying in state. He lights candles to chase away the gloom, sets up a pedestal, and begins to pray. Feeling pretty chipper at his praying ability, he sniffs a little tobacco. Unfortunately, his sniffs awaken Pannochka's corpse. She sits up in her coffin and wafts down to the floor. Now knowing that Pannochka is indeed a witch, Khoma draws a circle around his pedestal. For the rest of the night, until cockcrow, Khoma prays as Pannochka searches the room and circles the pedestal looking for a way to get to him.The next day, Khoma eats his borscht and, when asked how the night went, he admits only to hearing some noises. Calling himself a Cossack, he convinces himself that Cossacks have no fear. When night comes, armed with a bit of vodka, Khoma bravely agrees to be holed up in the church for his second night. He again draws a circle and begins his prayers. Pannochka awakens and, for the rest of the night, she circles the room, riding in her coffin, looking for Khoma and calling out his name. At cockcrow, she again returns to her coffin.Day three. Khoma emerges from the church, dancing and singing mindlessly until he takes off his hat and the villagers notice that his hair has turned white. Khoma pleads with the Solnik to let him return home, but the Solnik offers him a thousand pieces of gold or a thousand lashes. Once more, Khoma tries to escape the village, but he is met by two Cossacks who stop him. Armed with several flasks of vodka, Khoma enters the church for night three. Once again, Khoma draws his circle and begins his prayers. This night, however, Pannochka summons demons from hell. They rise from the floors, crawl out of the walls, and drop from the ceilings. Then, Pannochka summons the big demon, Viy. Viy points his finger at Khoma and directs all the other demons to get him. The demons penetrate the circle and jump on Khoma.When the villagers open the church doors at sunrise, they find Khoma dead. Back at the Seminary, Khoma's friends Khaliava and Gorobetz discuss Khoma's desmise. Their conclusion: Khoma didn't have enough faith in God. Or maybe he had too much vodka. [Original Synopsis by bj_kuehl.]",psychedelic,test,imdb
Barbarella,1968,98,Comedy,5.9,Roger Vadim,Jean-Claude Forest,Giancarlo Cobelli,John Phillip Law,Milo O'Shea,Milo O'Shea,"\"In The Future, a beautiful astronomatrix named Barbarella (Jane Fonda) floats through the galaxy in her spaceship, the Alpha-7. Suddenly she receives an urgent call on her monitor from none other than the President of Earth (Claude Dauphin). He informs her that a young scientist named Durand-Durand went missing sometime during a mission to the North Star and is believed to have landed somewhere in the Tau Ceti star system. Not much is known about this region of space-- the President worries that Durand's invention, the positronic ray, may fall into the hands of a primitive culture; beings who might seek to use this technology as a weapon and launch an intergalactic war. Since the Earth, free of all conflict for centuries, lacks military and police personnel, the President tasks Barbarella with a mission to find the scientist. He teleports her some weapons and a device that will signal the presence of Durand-Durand. The latter has a \"\"tonguebox\"\" incorporated in its design which can translate any language.Barbarella spends most of the journey to Tau Ceti in suspended animation. She awakens just in time to lose control of her spacecraft and crash land on Planet 16",which her spaceship informs her contains an atmosphere similar to Earth's. She changes into a new outfit to explore the arctic terrain. The first humanoids she meets are a pair of twin girls-- they jabber to her excitedly in a language she can't understand. Before she can adjust her tonguebox,one of them knocks Barbarella unconscious with a piece of ice. The girls then pull the dazed explorer along in their sled,which is attached to a manta ray-like creature that glides across the ice.The girls arrive with Barbarella at the wreck of another craft where several other sets of twin children are sheltered and indigo-blue bunny rabbits abound. Barbarella recognizes the wreck as the Alpha-1
Guns for San Sebastian,1968,111,Action,6.6,Henri Verneuil,William Barby Faherty,José Chávez,Jorge Martínez de Hoyos,Anthony Quinn,Sam Jaffe,"In 1743 Mexico, a womanizing outlaw, the army deserter Leon Alastray (Anthony Quinn) is wounded and pursued by the Spanish military into a church. He is given sanctuary by a sympathetic priest (Sam Jaffe), who will not turn Alastray over to the military. The church authorities side with the army, and when the priest still refuses to hand Alastray over they send him to minister to a remote village, San Sebastian. The priest smuggles Alastray, who is proudly atheistic and anti-clerical, past the soldiers surrounding the church. Alastray feels guilty for what has happened to the priest, so accompanies him to the village to ensure he gets there safely. However he is angry and embittered throughout the trip.","","",""
Targets,1968,90,Drama,7.3,Peter Bogdanovich,Peter Bogdanovich,Tim O'Kelly,Boris Karloff,Sandy Baron,Arthur Peterson,"\"A movie clip from the film 'The Terror' is shown (the climatic flooding scene at the end featuring actors Boris Karloff, Dick Miller, Jack Nicholson, etc.). The clip ends with the final fade out and it is being shown in a small screening room somewhere in Hollywood. The elderly star of the film, Byron Orlock (Boris Karloff), tells the producer Marshall Smith (Monty Landis) that he has decided to retire from acting because he considers his performance no longer frightening in mainstream society. Marshall and the film's director Sammy Michaels (director Peter Bogdanovich) try to convince him to appear in their next film, but Orlok refuses and plans to return to his native England to live out the rest of his days, and refuses to even read the new script that Sammy gives to him. Orlok walks out with his young secretary Jenny (Nancy Hsueh), whom is Sammy's current girlfriend. Sammy follows him outside to persuade him to stay in Hollywood, but Orlok tells Sammy that he considers himself to be an anachronism because people are no longer frightened by horror pictures. \"\"The world belongs to the young. Let them have it\"\"",says Orlock.Across the street,a young man named Bobby Thompson (Tim O'Kelly) is seen buying a high-powered semi-automatic .303 caliber hunting rifle and pays with it by check. He goes out to the parking lot to his white convertible and places the newly purchased rifle in his car truck which has more then a dozen firearms of various calibers. Bobby drives along a freeway listening to the car radio and munching on Baby Ruth candy bars. He arrives home in a suburb of the San Fernando Valley where he lives with his wife Ilene (Tanya Morgan) and his parents and has dinner with them.Across town,Orlok is dining with Jenny at a local restaurant when his manager Ed Laughlin (Arthur Peterson) arrives and tries to persuade him to stay in town at least for a few days to attend the premier of 'The Terror' at a local Racine drive-in theater the following evening. But Orlok refuses and even refuses to speak to Marshall over a phone that Ed tries to set up.After dinner
Midnight Cowboy,1969,113,Drama,7.8,John Schlesinger,Waldo Salt,Dustin Hoffman,John McGiver,Barnard Hughes,Gilman Rankin,"\"As the film opens, Joe Buck (Jon Voight), a young Texan working as a dishwasher, dresses in new cowboy clothing, packs a suitcase, and quits his job. He heads to New York City hoping to succeed as a male prostitute for women. Initially unsuccessful, he succeeds in bedding a well-to-do middle-aged New Yorker (Sylvia Miles), but Joe ends up giving her money.Joe then meets Enrico Salvatore \"\"Ratso\"\" Rizzo (Dustin Hoffman)",a street con man with a limp who takes $20 from Joe by offering to introduce him to a known pimp,who turns out to be a Bible thumper (John McGiver). Joe flees the encounter in pursuit of Ratso. Joe spends his days wandering the city and sitting in his hotel room. Soon broke,he is locked out of his hotel room and most of his belongings are impounded.Joe tries to make money by agreeing to receive oral sex from a young man (Bob Balaban) in a movie theater. When Joe learns that he has no money
The Wild Bunch,1969,135,Action,7.9,Sam Peckinpah,Walon Green,Robert Ryan,Warren Oates,L.Q. Jones,Ben Johnson,"\"The movie takes place in 1913, during the height of the Mexican Revolution. In the fictional town of San Rafael, Texas, the Wild Bunch - led by Pike Bishop (William Holden), and also including Dutch Engstrom (Ernest Borgnine), Lyle and Tector Gorch (Warren Oates and Ben Johnson), Angel (Jaime Sanchez), Buck (Rayford Barnes), and Clarence 'Crazy' Lee (Bo Hopkins), among others - enters the town, with half of them dressed as United States cavalry soldiers. They ride past a group of children who are torturing a pair of scorpions by putting them on a hill of red ants (this image was suggested by Emilio Fernandez; he said that he and his friends had done similar things as children), a very symbolic image which symbolizes the events of the film. The gang breaks into the bank and holds it up, but on the roof of a hotel across the street is a ragtag posse of bounty hunters, led by Patrick Harrigan (Albert Dekker), a railroad detective, and Deke Thornton (Robert Ryan), a former member of the gang being ambushed, along with scruffy bounty hunters Coffer (Strother Martin), T.C. (L.Q. Jones), Huey (Paul Harper), and Jess (stuntman Bill Hart).The gang's escape is interrupted by the local temperance union, which is holding a parade in the town, led by Reverend Wainscoat (Dub Taylor), playing \"\"Shall We Gather At The River?\"\" (a hymn used as a funeral song in innumerable John Ford Westerns",used here for ironic effect). Various members of the gang,inside and out of the bank,spot the bounty hunters and Pike uses a bank teller as a decoy
Escape from the Planet of the Apes,1971,98,Action,6.3,Don Taylor,Paul Dehn,Sal Mineo,Albert Salmi,William Windom,Bradford Dillman,"The preceding film, Beneath the Planet of the Apes, ends with the apes' future Earth being destroyed by a nuclear weapon.","","",""
McCabe & Mrs. Miller,1971,120,Drama,7.6,Robert Altman,Edmund Naughton,Warren Beatty,John Schuck,Corey Fischer,William Devane,"In 1902 Washington State, a gambler named John McCabe (Warren Beatty) arrives mysteriously and mumbling to himself in the town of Presbyterian Church (named after its only substantial building, a tall but mostly unused [in the film] chapel). McCabe quickly takes a dominant position over the town's simple-minded and lethargic miners, thanks to his aggressive personality and rumors that he is a gunfighter.","","",""
$,1971,121,Comedy,6.3,Richard Brooks,Richard Brooks,Warren Beatty,Arthur Brauss,Gert Fröbe,Scott Brady,"\"Set in Hamburg, West Germany, several criminals take advantage of the German privacy bank laws to use safe deposit boxes in a German bank to store large amounts of illicit cash. These include a Las Vegas mobster known only as the Attorney (Robert Webber) as well as a ruthless drug smuggler known as the Candy Man (Arthur Brauss) and a crooked overbearing U.S. Army sergeant (Scott Brady) and his meek-mannered partner the Major (Robert Stiles), who conspire on a big heroin and LSD smuggling score. Joe Collins (Warren Beatty), an American bank security consultant, has been spying on them and makes mysterious and elaborate preparations to steal their money (totaling more than $1.5 million) with the help of Dawn Divine (Goldie Hawn), a hooker with a heart of gold.On the day of the robbery, Joe has Dawn phone in a bomb threat to the bank president, Mr. Kessel (Gert Fröbe), to create a diversion. Joe locks himself inside the bank vault with a gold bar normally displayed in the lobby to supposedly save it. The bank is closed and evacuated while Joe uses duplicate keys to empty the criminals' three safe deposit boxes into Dawn's large-size deposit box. (It is implied that Joe had obtained the necessary bank info and secretly copied the criminals' keys while they were engaged in sexual trysts with Dawn.) Despite the fact that Kessel insists on burning through the wall to rescue Joe instead of waiting for the time lock to open, Joe succeeds in the heist and is hailed as a hero for \"\"preventing\"\" the robbery of the gold bar.The next day",the three criminals,one by one,discover that their boxes are empty and they cannot complete their schemes or go to the police to report the thief. The Attorney flees the country while the others (Sarge
Dr Jekyll & Sister Hyde,1971,94,Horror,6.6,Roy Ward Baker,Robert Louis Stevenson,Ralph Bates,Philip Madoc,Gerald Sim,Lewis Fiander,"Dr. Henry Jekyll dedicates his life to the curing of all known illnesses, however his lecherous friend, Professor Robertson, remarks that Jekyll's experiments take so long to actually be discovered, he will no doubt be dead by the time he is able to achieve anything. Haunted by this remark, Jekyll abandons his studies and obsessively begins searching for an elixir of life, using female hormones taken from fresh cadavers supplied by murderers Burke and Hare, reasoning that these hormones will help him to extend his life since women traditionally live longer than men and have stronger systems. In the apartment above Jekyll's lives a family: an elderly mother, her daughter Susan Spencer, and Susan's brother Howard. Susan is attracted to Jekyll, and he too returns her affections, but is too obsessed with his work to make advances. Once mixing the female hormones into a serum and drinking it, it not only has the effect of changing Jekyll's character (for the worse) but also of changing his gender, transforming him into a beautiful but evil woman. Susan becomes jealous when she discovers this mysterious woman, but when she confronts Jekyll, to explain the sudden appearance of his female alter ego, he calls her Mrs. Hyde, saying she is his widowed sister who has come to live with him. Howard, on the other hand, develops a lust for Mrs. Hyde.","","",""
Count Dracula's Great Love,1973,85,Horror,5.2,Javier Aguirre,Javier Aguirre,Álvaro de Luna,Paul Naschy,Paul Naschy,Víctor Barrera,When their carriage loses a wheel while traveling over the Borgo,"","",""
