title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Gertrud,1964,116,Drama,7.3,Carl Theodor Dreyer,Hjalmar Söderberg,Bendt Rothe,Axel Strøbye,Lars Knutzon,Baard Owe,"Gertrud, a former opera singer in Stockholm in the early 20th century, is married to the lawyer and politician Gustav Kanning. Gertrud tells her husband that he has become more in love with his career and status than with her. She also tells him that she has met another man who loves her more than anything else, and that she therefore prefers him to her husband and wants a divorce.","","",""
Battle of the Bulge,1965,167,Drama,6.8,Ken Annakin,Philip Yordan,Dana Andrews,Robert Ryan,Hans Christian Blech,George Montgomery,"Military Intelligence officer and former policeman Lt. Col. Daniel Kiley (Fonda) and his pilot, Joe, are flying a reconnaissance mission over the Ardennes forest, spotting a German staff car. Under the ground in a subterranean lair, German Col. Martin Hessler (Shaw), a fictional character loosely based on SS-Standartenführer Jochen Peiper, is briefed by his superior, Gen. Kohler (Werner Peters). Kohler points out a clock with a 50-hour countdown, which is the time allotted for the operation, beyond which Germany has no resources for full-scale attack. At the same time German soldiers disguised as American troops, led by Lt. Schumacher (Ty Hardin), are tasked with seizing vital bridges and sowing confusion behind the Allied lines.","","",""
Inside Daisy Clover,1965,128,Drama,6.1,Robert Mulligan,Gavin Lambert,John Hale,Harold Gould,Roddy McDowall,Peter Helm,"\"In the mid-1930s, Daisy Clover (Natalie Wood) is a teenage tomboy, who lives in a ramshackle trailer with her eccentric mother (Ruth Gordon) on a California beach and dreams of Hollywood stardom. She submits a song recording to the well-known film producer Raymond Swan (Christopher Plummer), who puts her under contract. Ray and his wife Melora (Katharine Bard) foster Daisy's rise to fame by any means necessary, forcing Daisy to deal with the pressures of stardom and the Swans' manipulation of her life and career. Daisy reluctantly accepts the placement of her mother in a mental institution, to protect Daisy's reputation as \"\"America's valentine\"\"",and is told to tell any interviewers that her mother is dead.,"",""
Return from the Ashes,1965,105,Drama,7.0,J. Lee Thompson,Julius J. Epstein,Maximilian Schell,Herbert Lom,Jean Marc,Jacques Cey,"\"In the winter of 1945, on a train bound for Paris, a small boy kicks monotonously at the outside compartment door of a crowded compartment--and then opens the door and jumps from the train. His mother howls in anguish, an unnamed passenger pulls the brake cord, the conductor comes and escorts the distraught mother to an empty compartment in the next car--and everyone else in the compartment wonders why one fellow passenger, a woman, sat mute and motionless throughout the entire shocking episode. And then someone notices the concentration-camp tattoo on her right forearm. The fact of the matter is that Dr. Michele Wolf (Ingrid Thulin) has seen--and experienced--such horrors that a little thing like a little boy jumping off a moving train to his death looks like the spilling of milk in comparison. And not a man or woman on board could possibly dispute that--especially not a Gentile.Michele arrives in Paris, books a room under an assumed name, and then calls the number of her old home. Her husband, Stanislaus Pilgrin (Maximillian Schell) picks up the phone and says hello, but Michele does not answer. And on the other end of the wire, Stan's companion, Fabienne Wolf (Samantha Eggar), Michele's stepdaughter from a previous marriage, urges Stan to hang up.Michele goes up to her room and recalls the years that brought her to this pass. She met Stan before the outbreak of war in Europe. He was much younger than she (thus making her what is today called a \"\"cougar\"\") and made his living",such as it was,as a professional chess player. Michele,as she would later admit
The Jokers,1967,94,Comedy,6.6,Michael Winner,Dick Clement,Michael Goodliffe,Daniel Massey,Michael Crawford,Michael Hordern,"\"Michael Tremayne is booted out of Sandhurst. He and his brother David want to do something \"\"big\"\". They decide to do a crime as a \"\"grand gesture\"\". The brothers take Inge",David's new inamorata,on a tour of London,including the Tower of London. At a dinner party they learn that you cannot be charged with theft unless you intend to permanently deprive the owner of their property. David proposes stealing the crown jewels and sending letters out beforehand
Nevada Smith,1966,128,Drama,6.9,Henry Hathaway,Harold Robbins,Steve McQueen,Pat Hingle,Raf Vallone,Arthur Kennedy,"In the West of the 1890s, a trio of outlaws, Bill Bowdre (Arthur Kennedy), Jesse Coe (Martin Landau) and Tom Fitch (Karl Malden), robs, tortures and brutally kills the white father and Indian mother of young Max Sand (Steve McQueen). The outlaws have stolen the father's grey horse with a double SS brand. Max sets out to avenge their deaths and uses this clue to trail the men.","","",""
The Champagne Murders,1967,105,Drama,5.8,Claude Chabrol,Claude Brulé,George Skaff,Anthony Perkins,Henry Jones,Maurice Ronet,"Taking a prostitute to a park after drinking, Paul Wagner is attacked by unknown assailants, who leave him with a serious head injury and strangle her. Unable to manage the family champagne business, it is run for him by Christine Belling and her assistant Jacqueline. Christine tries to take advantage of him by selling the company, but he refuses to sign. On a business trip to Hamburg with Christine's husband Christopher, he gets drunk and goes to a park with a whore, who is found strangled in the morning. Going with Christopher to the party of a promiscuous artist, he again gets drunk and she is found strangled in the morning.","","",""
Camelot,1967,179,Comedy,6.5,Joshua Logan,Alan Jay Lerner,Laurence Naismith,David Hemmings,Gary Marshal,Pierre Olaf,"\"During the opening credits, like the Broadway production, the studio orchestra plays a potpourri overture that features the \"\"Camelot March\"\" and the title song. The action begins in early morning darkness as a chorus sings a few lines from \"\"Guenevere.\"\" Arthur (Richard Harris) talks to his unseen teacher",Merlyn (Laurence Naismith),asking him why everything that has happened to them happened. Before a battle begins at dawn with Lancelot (Franco Nero) and his Joyous Gard knights,Arthur
I Was Nineteen,1968,115,Drama,7.5,Konrad Wolf,Wolfgang Kohlhaase,Vasiliy Livanov,Johannes Wieke,Jaecki Schwarz,Kalmursa Rachmanov,"Its April 16th, 1945. Soviet soldier Georg Hecker (Jaecki Schwarz) is announcing to German troops over a loudspeaker system that the war is over and they should surrender to the Russian army. Ich bin Deutscher (Im a German) Georg says. Georg and his parents left Köln, Germany when he was only 8 years old and Georg was raised in Moscow. He is now 19 and returning to the Fatherland as a Soviet soldier. Georg is traveling with his platoon through German towns on the way to Berlin.April 22nd 1945, the Russians are coming into the German town of Bernau. A section of troops are given the task of finding any Nazis in the town. The Russian General (Mikhail Glusski) makes Lieutenant Hecker the commandant and gives him control of the town. As soon as Georg and his troops are left alone, a very young German girl (Jenny Gröllman) appears. The girl is clearly in post traumatic shock from having lived through the war. She saw a woman commit suicide and feels that everyone is better off committing suicide. They girl lost her parents and his confused as to what she should do. She asks Georg if she should Stay in this town? Go home? Go west? They leave the girl and tell her to figure it out for herself.While in Bernau, the troops come across a house with a red flag. Checking if they are Soviet supporters, the troops instead find the towns Mayor (Erich Giesa) and his wife attempting to make a good impression on their new rulers by offering them wine and pretending to be communist sympathizers. The troops instead drink their wine and confiscate their house. As soon as the commandants quarters are set up, Georgs first order of business is to meet with a reverend who wants to hold a service in the town. We are not sure as to Georgs decision as the next scene is quickly ushered in. Georg is having a printer make copies of flyers that have been produced, and after he answers no to being either a Communist or Nazi party member, Georg appoints the old printer as the new mayor of Bernau.While in his quarters, Georg is fixing a tear in his uniform while a female Soviet soldier (Galina Polskikh) eats nearby. Soon thereafter, the same German girl that Georg spoke to briefly is brought into the room by one of the other Russian troops. The girl asks if she can sleep in Georgs quarters and he quickly tells her no. Through this act, the female soldier discovers that Georg can speak German. The girl expresses her fears of the Russian troops and, incensed, the female soldier begins to yell at the German girl about the terrible things that happened in her home town. The girl quickly replies I didnt do anything and its not my fault. Russian tanks arrive and continue through the town without stopping to assist the small number of troops in Bernau.Still in Bernau, Georg sleeps with the radio on and hears German news reports of 15 year old Hitler Youth and wounded soldiers carrying out the German counter offensive. Georg is awakened, given breakfast and then leaves. As he is leaving, he again comes across the German girl. They say nothing and only stare as the Soviet truck drives away.April 23rd 1945, trying to find a new place to set up headquarters, Georg and his troops find a Nazi supply unit. Being mostly officers, the unit does not believe Georg when he tells them the war is over and it is best that they surrender. The commanding officer says that he must file a formal request for permission to surrender.April 24th, 1945, driving farther into Germany, they come across a group of Russian soldiers about to execute a man who they believe to have been a Nazi camp guard. Georgs friend Wadim (Vasili Livanov) tries to convince them not to. After finding the German mans Nazi uniform, Wadim leaves and a gunshot is heard.At this point, the film shows actual footage of a Sachsenhausen concentration camp executioner explaining how he operated the gas chambers and the crematorium. A quick shot of Georg standing in a shower is shown, perhaps washing off the sins of his Fatherland. According to the executioner, 13,500 Russians were killed in this manner in only two months.Wadim and another soldier, Sascha (Aleksei Ejbozhenko), sit in a German mans apartment. They ask him how he could live under a Nazi regime, then the German explains to them the seduction of the Nazi party. Sascha takes records that belong to the man. As the German man explains the ideas of Germanness more, Sascha plays the records, while Gregor and Wadim look through German books to try and understand things better.April 30th, 1945, given a special mission as truce bearers, Wadim and Gregor approach Sandau fortress, which contains a number of SS officers. When they present themselves to the fortress, a rope ladder comes down and SS Colonel Lewerenz (Johannes Wieke) along with an adjutant (Jürgen Hentsch) greet Georg and Captain Heymann (Wadim). After being given the terms of surrender, Colonel Lewerenz says that the decision must be made by his fellow officers as a group. The adjutant returns with the news that the other officers refuse to surrender. Gregor and Wadim enter the fortress to try and reason with the other officers. Gregor and Wadim tell the officers that not only is Sandau surrounded, but so too is Berlin. The officers do not believe them and say that their intelligence says otherwise. Disregarded as Goebels propaganda, Wadim still tries to convince them it is best to surrender. They are told that those who surrender will be given extra rations and will be taken care of.Deeper into the fortress, a teenage soldier tells his commanding officer (Kurt Böwe) a harrowing story of how he single handedly destroyed a tank and its driver with a bazooka. The boy says that he was given a chocolate bar for his efforts. Disgusted that he only received sweets, the commanding officer gives the boy his own Iron Cross. Approached by one of the officers who talked to Wadim and Gregor, the commanding officer and he discuss matters, suggesting even killing Gregor and Wadim. The other officers along with Colonel Lewerenz decide that they will surrender only with the unconditional surrender of the German Army. Wadim and Gregor give them until 7am to surrender, or the Soviet army will storm the fortress.Gregor and Wadim are blindfolded and escorted out of the fortress a different way than they came. When they reach the exit, the same officers that escorted them to Sandaus exit, escape down the river on a raft. Gregor continues to warn the Germans of the impending attack via loudspeaker. They surrender only 5 minutes before 7am.May 1st, 1945 Gregor, Wadim, Sascha and their driver Dshingis (Kalmursa Rachmanov) speed down the autobahn swerving around the flaming wrecks of German automobiles. Celebrating the surrender of the German Army, soldiers dance and sing as officers sing, drink and make tiny meat filled pastas called pelmeni. The soldiers decorate the courtyard with lights and a band of German firefighters plays music. While enjoying their meal, the Soviet General comes into the officers dining hall and brings with him former concentration camp inmates who are to be their guests of honor for having resisted the Nazis. A coincidence, one of the inmates actually turns out to be an old family friend of Gregors. Sadly, Gregor does not remember him.Having had too much to drink, Gregor falls and hurts himself. He hears the voice of his mother who tells him that he is always doing things too early. He smoked when he was 8 and was drinking schnapps when he was fifteen. Wadim is discussing with one of the camp inmates and asking him how he should explain the war to children. Being a school teacher, Wadim is very confused as to what he should do. The inmate tells how Hitler came into power and Wadim still asks how he should clarify that Goethe and Auschwitz are both German names.May 2nd, 1945, the troops come to a small town in the countryside and appoint one of the former inmates as the new mayor. As they dive away, they play the war ballad about Jamara. While driving, Gregor discusses things with one of the other inmates. Gregor asks about how things were in Germany before the war. The inmate asks Gregor what he is planning to do after the war, Gregor ponders that maybe school is an option. The inmate jumps onto another truck as he tries to make his way home and Gregor whistles Jamara as they drive away.Gregor and his troops reach a clearing in a small valley and find a whole platoon of troops playing dominoes, volleyball and soccer, cooking and sunbathing. Gregor finds another soldier who is just as young, if not younger than he is. They talk briefly and then encounter a German counter offensive in which the German troops were disguised as Russians and using a Russian tank. In the exchange, the young soldier is killed. Gregor and his troops are able to get away.May 3rd, 1945, Russians discover that there are counter offensives going on all over Germany. The General reports that in every counter offensive, the Germans are disguising themselves as Russians. Gregor, Wadim, Sascha and Dshingis are stationed at a small farmhouse and are setting up a surrender site. The young children at the farmhouse dont like or trust the Russian troops, even though Gregor is a German. Along the road are wounded and weary German soldiers. Again over the loudspeaker, Gregor tells them to surrender. Slowly, one by one the troops cross over the river and the small footbridge that separates them from the road.Among the surrendered is the same young boy from Sandau who received the Iron Cross for his valiant efforts. The farm family then offers to take him in. Gregor begins to make friends with one of the German soldiers (Dieter Mann). While packing up to leave, they are attacked by a group of SS resistance soldiers from across the river. They begin to fire back and Gregors German friend even joins in. After the exchange, it turns out that Sascha has been killed. Enraged, Gregor announces over the loudspeaker that he will have vengeance and kill all of the troops for having killed his friend. They finish packing up, along with all of the German prisoners. Gregors German friend asks him to mail a letter for him, everyone packs up and leaves.","autobiographical, murder",test,imdb
Mad Monster Party?,1967,94,Comedy,6.6,Jules Bass,Len Korobkin,Allen Swift,Allen Swift,Allen Swift,Boris Karloff,"\"NOTE: All voices by Allen Swift, except where noted.Baron von Frankenstein [voice of Boris Karloff], the scientist who discovered the secret to creation, has just perfected the secret to destruction. In order to celebrate his discovery, the baron invites all his monster friends -- Dracula, the Werewolf, the Mummy, the Invisible Man, Dr Jekyll/Mr Hyde, the Creature from the Black Lagoon, and the Hunchback of Notre Dame -- to his Caribbean Island of Evil for a big party. The baron also has another reason for hosting such a gala. He has decided to retire as head of Monsters Incorporated and to pass on his secrets to his only \"\"living\"\" heir -- geeky",allergy-ridden pharmacist Felix Flankin,son of the baron's sister,the white sheep of the family. As the SS Herring bearing all the guests nears the island
"Django, Prepare a Coffin",1968,92,Action,6.4,Ferdinando Baldi,Franco Rossetti,Terence Hill,Luciano Rossi,George Eastman,Giovanni Ivan Scratuglia,"Django is wounded and his wife is killed when the gold transport that he guards is attacked by the men of his ”friend” David Barry, who wants the gold to finance a political career.","","",""
Theatre of Death,1967,91,Horror,5.7,Samuel Gallu,Ellis Kadison,Christopher Lee,Joseph Fürst,Leslie Handford,Fraser Kerr,"Horror, murder, mystery and mayhem make up the principal ingredients","","",""
Torture Garden,1967,93,Horror,6.1,Freddie Francis,Robert Bloch,Jack Palance,Bernard Kay,John Phillips,Peter Cushing,"Five people visit a fairground sideshow run by showman Dr. Diabolo (Burgess Meredith). Having shown them a handful of haunted house-style attractions, he promises them a genuinely scary experience if they will pay extra. Their curiosity gets the better of them, and the small crowd follows him behind a curtain, where they each view their fate through the shears of an effigy of the female deity Atropos (Clytie Jessop).","","",""
The Trip,1967,82,Drama,6.1,Roger Corman,Jack Nicholson,Peter Fonda,Beach Dickerson,Dennis Hopper,Dick Miller,"\"Paul Groves (Peter Fonda), a television commercial director, takes his first dose of LSD while experiencing the heartbreak and ambivalence of divorce from his beautiful but adulterous wife (Susan Strasberg). He starts his trip with a \"\"guide","\"\" John (Bruce Dern)",but runs away and abandons him out of fear.,""
The Vulture,1966,91,Horror,4.2,Lawrence Huntington,Lawrence Huntington,Keith McConnell,Akim Tamiroff,Broderick Crawford,Patrick Holt,"Hopeless but eager would-be private detective Cedric Gull (Hulbert) has just obtained a diploma from a backstreet 'School of Detection' and is keen to put his new qualification to good use. Fortuitously, he happens to stumble across a crime scene at the office of a diamond merchant, who has just been robbed and assaulted and is being tended by his secretary Sylvia (Brook). The police arrive on the scene, but despite Cedric's proud boasts about his sleuthing qualifications, they decline his kind offers of help.","","",""
A Sky Full of Stars for a Roof,1968,100,Comedy,5.8,Giulio Petroni,Alberto Areal,Mario Adorf,Sandro Dori,Federico Boido,Paul Branco,"Roger Pratt and his band stop a stagecoach and kill the driver and the passengers, including a priest and a young woman, but the man he expected is not there so he also shoots his informant. Tim, who in fact is that man, arrives later by horse to the scene and starts digging graves. Harry watches him, approaches and gives help, and then rides off without saying a word.","","",""
Pretty Poison,1968,89,Comedy,7.0,Noel Black,Stephen Geller,George Ryan's Winslow High-Steppers,Ken Kercheval,Anthony Perkins,Joseph Bova,"\"Dennis Pitt is a disturbed young man on parole from a mental institution who becomes attracted to teenager Sue Ann Stepenek. He tells her that he is a secret agent, and takes her along on a series of \"\"missions\"\" that eventually end in murder. While Dennis is wracked with guilt over both what he has done and what he has allowed to happen","Sue Ann is excited by the \"\"adventure\"\" and entreats Dennis to run away with her to Mexico. First",however,they have to get rid of her disapproving mother.
"Rachel, Rachel",1968,101,Drama,7.1,Paul Newman,Stewart Stern,Bernard Barrow,Frank Corsaro,James Olson,Terry Kiser,"Rachel Cameron (Joanne Woodward) is a shy, 35-year-old spinster schoolteacher living with her widowed mother in an apartment above the funeral home once owned by her father in a small town in Connecticut. School is out for summer vacation and Rachel figures it will just be another lonely and boring summer for her. (It's implied that she may even hate summer as her job provided somewhat of an escape from her domineering mother who's always trying to compare her to her sister who married a successful man). Fellow unmarried teacher and best friend Calla Mackie (Estelle Parsons) persuades her to attend a revival meeting, where a visiting preacher encourages Rachel to express her need for the love of Jesus Christ. Rachel is overwhelmed by God's grace, baring so much pent-up emotion, that she is humbled after the service; comforting her, Calla suddenly begins to kiss Rachel passionately. Is Calla a lesbian, bisexual, or did she merely react to the emotion of the moment? The film does not answer this question, but Rachel's reaction is to withdraw from the friendship for the time being.","","",""
The Swimmer,1968,95,Drama,7.6,Frank Perry,Eleanor Perry,Bill Fiore,David Garfield,Burt Lancaster,Tony Bickley,"\"On a sunny day in an affluent suburb in Connecticut, a fit and tanned middle-aged man in a bathing suit, Ned Merrill (Burt Lancaster), drops by a pool party being held by old friends, the Westerhazys. They offer him a cocktail while nursing their own hangovers from the night before. As they share stories, Ned realizes that there is a series of backyard swimming pools that could form a \"\"river\"\" back to his house","making it possible for him to \"\"swim his way home\"\". Ned dives into the pool",emerging at the other end and beginning his journey. Ned's behavior perplexes his friends,who apparently know worrisome things about his recent past which he seems to have forgotten.
Horror House,1969,92,Horror,4.7,Michael Armstrong,Michael Armstrong,Mark Wynter,Dennis Price,Richard O'Sullivan,Frankie Avalon,"\"In swinging London, a group of twenty-something friends are attending a rather dull party, and they decide to gather for kicks at an old supposedly haunted mansion where one of their number used to play as a child. Among the group is American ringleader Chris, his bored partygirl girlfriend Sheila, promiscuous Sylvia who has her eye on handsome two-timing Gary, and his \"\"good girl\"\" date Dorothy. Also tagging along are nervous",heavy-set Madge and her sarcastic,hot-tempered boyfriend Peter,and sweet faced Richard (who suggested going to the mansion)
The Italian Job,1969,99,Action,7.2,Peter Collinson,Troy Kennedy Martin,Noël Coward,Tony Beckley,John Le Mesurier,Raf Vallone,"\"A Lamborghini Miura drives through the Italian Alps, enters a tunnel, crashes and explodes. A bulldozer pulls the remains from the tunnel and dumps them down a steep alpine gorge. Some time later dapper mobster Charlie Croker (Caine) is released from prison. He soon meets with the widow (Goldoni) of his friend and fellow thief Roger Beckermann (Brazzi), victim of the Miura crash. She gives Croker her husband's plans for the robbery that attracted the attention of the Italian Mafia. The plans outline a way to rob the payroll of Turin-based automaker Fiat, and spirit it out of Italy.Croker decides to continue the plan despite the risks, but needs a large, well-equipped gang. He breaks into jail to meet Mr Bridger (Coward), a criminal who runs a gangland empire from prison. Croker explains \"\"the Italian Job\"\" but Bridger dismisses the plan out of hand","and indeed orders Croker be given \"\"a good going-over\"\" for disturbing his privacy.Bridger changes his mind shortly after",when it is announced that China is delivering a consignment of gold to Turin,as down-payment to Fiat for the building of a car factory. With this backing
The Swimming Pool,1969,122,Drama,7.1,Jacques Deray,Jean-Claude Carrière,Alain Delon,Thierry Chabert,Steve Eckardt,Paul Crauchet,"Jean-Paul, a writer and Marianne, his girlfriend of just over two years, are holidaying at a friend's villa. There is a tension in their relationship which excites Marianne: the film begins with a scene in which they are together beside the villa's swimming pool and she urges him to claw her back. He does as she asks, but then throws her into the pool and jumps in after her. In a later scene he takes a branch and uses it to lash her bare buttocks, playfully but with a force that increases as the scene cuts away.","","",""
The Bird with the Crystal Plumage,1970,96,Horror,7.1,Dario Argento,Dario Argento,Renato Romano,Mario Adorf,Umberto Raho,Enrico Maria Salerno,"\"In the opening credits, a person, unseen except for a black-leather gloves and wearing a dark coat, takes photos of a young woman walking the streets of Rome. The next day, the woman is found murdered. The third mysterious killing in several months.Sam Dalmas (Tony Musante) is an American writer currently living in Rome with his model girlfriend Julia (Suzy Kendall). Sam meets with Carlo (Renato Romano) who gives him a check for his most recent gig. But after two years of not writing anything, Sam is practically broke. He tells Carlos that he plans to leave Italy and return to the USA with Julia. On his way home that night, Sam passes a small art gallery where he witnesses the attack of a woman (Eva Renzi) by a mysterious black-gloved assailant dressed in a raincoat. Attempting to reach her, Sam is trapped between two mechanically-operated glass doors and can only watch as the villain makes his escape after stabing the woman.Eventually the police arrive and Sam discusses what he saw to Inspector Morosini (Enrico Maria Salerno). Sam says that he knows where was something odd about the scene, but he cannot place what's wrong about it. The police take Sam to the police station where they interrogate him all night. In the morning, Sam is permitted to leave, but Morosini takes his passport because he considers Sam an important witness and must not leave Italy. Morosini tells Sam that they have been three unresolved murders and that a \"\"dangerous maniac\"\" is loose in Rome. Sam phones the airport to cancel his airplane reservation and heads back to his apartment. On his way back",someone swings a meat cleaver at his head,but an elderly woman on the street warns him just in time. The black raincoat killer flees before Sam can identify him.Later that day,Sam goes back to the police station to report his attack and he is told that a black-leather glove was found at the crime scene and has been analyzed. Apparently
Aradhana,1969,169,Drama,7.6,Shakti Samanta,Sachin Bhowmick,Madan Puri,Manmohan,Abhi Bhattacharya,Ashok Kumar,Dr. Murali Krishna (Akkineni Nageswara Rao) loves Anuradha (Savitri) in college but keeps to himself. Anuradha becomes the victim of her classmate Sarala's (Rajasree) jealousy and trickery and complains about Murali to Principal. The event results in hatred between them and Murali losing scholarship. Murali gets help from his uncle Lingaiah(Ramana Reddy) and goes to London for higher studies. Lingaiah in return plans to give his daughter Lakshmi(Girija) to Murali upon his return. Lingaiah appoints Anuradha as caretaker of innocent Lakshmi. Anuradha comes to know about their plan and sacrifices her love for her cousin Lakshmi. Lakshmi has different plans; She is in love with her cousin Yoganandam (Relangi) and not interested in Murali. She asks Anuradha to write replies to Murali's letters on her behalf. Anuradha goes through a lot of struggle in the process.,"","",""
The Werewolf Versus the Vampire Woman,1971,82,Horror,5.3,León Klimovsky,Paul Naschy,Paul Naschy,José Marco,Luis Gaspar,Barta Barri,The corpse of Waldemar Daninsky [Paul Naschy] bears the mark of the werewolf (a,"","",""
Performance,1970,105,Drama,6.7,Donald Cammell,Donald Cammell,Anthony Morton,Stanley Meadows,John Bindon,James Fox,"Chas (James Fox) is a member of an East London gang led by Harry Flowers (Johnny Shannon); his specialty is intimidation through violence as he collects pay-offs for Flowers. He is very good at his job, and has a reputation for liking it. His sexual liaisons are casual and rough. When Flowers decides to take over a betting shop, owned by Joey Maddocks (Anthony Valentine), he forbids Chas to get involved, as he feels Chas' complicated personal history with Maddocks (which is at least partly gay) may lead to trouble. Chas is angry about this and later humiliates Maddocks, who retaliates by wrecking Chas' apartment and attacking Chas. Chas shoots him, packs a suitcase and runs from the scene.","","",""
The Virgin and the Gypsy,1970,95,Drama,6.0,Christopher Miles,D.H. Lawrence,Maurice Denham,Franco Nero,Norman Bird,Mark Burns,"\"It can be seen as a moral fable. The tale relates the story of two sisters, daughters of an Anglican vicar, who return from overseas to a drab, lifeless vicarage in the post-war East Midlands. Their mother has run off, a scandal that is not talked about by the family. Their new home is dominated by a blind and selfish grandmother along with her mean spirited, poisonous daughter. The two girls, Yvette and Lucille, risk being suffocated by the life they now lead at the Vicarage. They try their utmost every day to bring colour and fun into their lives. Out on a trip with some friends one Sunday afternoon, Yvette encounters a Gypsy and his family and this meeting reinforces her disenchantment with the oppressive domesticity of the vicarage. It also awakens in her a sexual curiosity she has not felt before, despite having admirers. She also befriends a Jewish woman and her amour. When her father finds out about this friendship, he threatens her with \"\"the asylum\"\" and Yvette realises that at his heart her father",too,is mean spirited and shallow. At the end of the novel,one of the daughters is rescued during a surprise flood that washes through the home and drowns the grandmother. The rescuer who breathes life and warmth back into the virginal Yvette is the free-spirited Gypsy. The flood could be seen as a metaphor for washing away the old
Where's Poppa?,1970,82,Comedy,6.4,Carl Reiner,Robert Klane,Michael McGuire,Vincent Gardenia,Paul Sorvino,Barnard Hughes,"His mother, an 87-year-old widow, is ruining Gordon Hocheiser's love life. He resents her so much, Gordon tries to scare her to death by donning a gorilla suit and attacking her in bed, only to end up on the receiving end of her cane. An attempt is made to persuade Sidney, his brother, to take their mother off Gordon's hands. Sidney has troubles of his own, though, repeatedly getting mugged in Central Park.","","",""
Bananas,1971,82,Comedy,6.9,Woody Allen,Woody Allen,Woody Allen,Miguel Ángel Suárez,Jacobo Morales,Carlos Montalbán,"\"Fielding Mellish (Woody Allen) is the protagonist, but he does not appear until after the opening credits. The cold open, which featured the assassination of the president of the fictional \"\"banana republic\"\" of San Marcos and a coup d'état that brings Gen. Emilio Molina Vargas (Carlos Montalban) to power",sets up the situation in which Mellish would become embroiled. The scene was in the form of a championship boxing telecast on Wide World of Sports,with Don Dunphy as the host and Howard Cosell as the commentator.,""
Big Jake,1971,110,Drama,7.1,George Sherman,Harry Julian Fink,Bruce Cabot,John Wayne,Christopher Mitchum,Harry Carey Jr.,"\"In 1909, there is a raid on the McCandles family ranch by a gang of ruthless outlaws led by John Fain. They massacre the ranch hands and kidnap \"\"Little\"\" Jake",the grandson,leaving a ransom note and heading back for Mexico,where they have been hiding out. Martha
