title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
The Loneliness of the Long Distance Runner,1962,104,Drama,7.5,Tony Richardson,Alan Sillitoe,Alec McCowen,Dervis Ward,Michael Redgrave,James Bolam,"\"\"\"The Loneliness Of The Long Distance Runner\"\" begins with Colin Smith (Tom Courtenay) running",alone,along a bleak country road somewhere in rural England. In a brief voiceover,Colin tells us that running is the way his family has always coped with the world's troubles
The Magic Sword,1962,80,Drama,4.8,Bert I. Gordon,Bert I. Gordon,Liam Sullivan,John Mauldin,Jacques Gallo,Gary Lockwood,"\"George (Gary Lockwood) is the foster son of Sybil (Estelle Winwood), an elderly sorceress. She brought him up after his \"\"royal parents died of the plague\"\" in his infancy. He has fallen in love at first sight with Princess Helene (Anne Helm).","","",""
Dementia 13,1963,75,Horror,5.7,Francis Ford Coppola,Francis Ford Coppola,Ron Perry,Bart Patton,Patrick Magee,Peter Read,"\"One night, while out rowing in the middle of a lake, John Haloran (Peter Read) and his young wife Louise (Luana Anders) argue about his rich mother's will. Louise is upset that everything is currently designated to go to charity in the name of a mysterious \"\"Kathleen.\"\" John tells Louise that",if he dies before his mother (Eithne Dunn),Louise will be entitled to none of the inheritance. He promptly drops dead from a massive heart attack. Thinking quickly,the scheming Louise throws his fresh corpse over the side of the boat
Gay Purr-ee,1962,85,Comedy,6.7,Abe Levitow,Dorothy Jones,Mel Blanc,Mel Blanc,Mel Blanc,Robert Goulet,"\"The story is set in 1895 France and takes place predominantly in Paris. However, it begins on a farm in rural Provence. The lovely housecat Mewsette and the accomplished but shy mouser Jaune Tom are in love (\"\"Mewsette\"\")",until the former is frustrated with his plebeian ways (and those of the farm),"to the point of calling him a \"\"clumsy country clod\"\". Inspired by the human Jeanette's stories of glamour and sophistication in Paris (\"\"Take My Hand","Paree\"\")"
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964,82,Horror,2.3,Ray Dennis Steckler,Gene Pollock,Ray Dennis Steckler,William Turner,Pat Kirkwood,Atlas King,"\"Free spirited Jerry (Steckler as \"\"Flagg\"\")",his girlfriend Angela (Sharon Walsh),and his buddy Harold (Atlas King) head out for a day a seaside carnival. In one venue,a dance number is performed by Marge (Carolyn Brandt)
13 Assassins,1963,125,Action,7.4,Eiichi Kudô,Kaneo Ikegami,Michitarô Mizushima,Tetsurô Tanba,Chiezô Kataoka,Chôichirô Kawarasaki,"In 1844 in Japan as the Tokugawa Shogunate faces extinction, Lord Matsudaira Naritsugu of Akashi rapes, tortures, and murders his own citizens at will. He is protected because the Shogun is his half-brother. Sir Doi Toshitsura, the Shogun's Justice, realizes the situation will become more dangerous after Naritsugu ascends to a higher political position. After a wronged party publicly commits seppuku as a way of showing disdain for Lord Naritsugu, Sir Doi seeks out a trusted older samurai, Shimada Shinzaemon, who served under the former shogun. Sir Doi secretly hires him to assassinate Naritsugu. However, Naritsugu's loyal retainers – led by Hanbei, an old contemporary of Shinzaemon – learn of the plot by spying on Doi's meetings.","","",""
The Fall of the Roman Empire,1964,188,Drama,6.7,Anthony Mann,Ben Barzman,Stephen Boyd,James Mason,Omar Sharif,Alec Guinness,"In the winter of 180 A.D., the Roman emperor Marcus Aurelius fights to keep Germanic barbarians from invading his northern territories on the Danube frontier (a war which in fact had been ongoing for over a decade, with no end in sight as of 180). His deputies are the Greek ex-slave Timonides, a closet Christian, and the stern and honest general Gaius Livius. Livius has close connections with the imperial family, being the lover of Aurelius' philosopher daughter Lucilla and a friend of her brother Commodus. Nevertheless, he is amazed to hear that Aurelius wants to make him his heir. Despite his military obligations the emperor has egalitarian ideals, dreaming of a day when Rome grants equal rights to men of all nations. He knows that he will not live to achieve this end, and trusts Livius to do so more than his charismatic but brutal son. The discovery that his father has effectively disinherited him hurts Commodus immensely, and damages the almost brotherly relationship he had enjoyed with Livius.","","",""
Kashmir Ki Kali,1964,168,Comedy,6.9,Shakti Samanta,Ranjan Bose,Madan Puri,Anoop Kumar,Dhumal,Shammi Kapoor,"Wealthy and pampered Rajiv Lal (Shammi Kapoor) is the only son of widowed Rani Maa. At the silver jubilee anniversary of the mill that his father, the late Sanjiv Lal opened, he announces a bonus of 5 lakh rupees for all the workers, annoying his mother. A servant at the house, Karuna (Mridula Rani), suggests marrying him off to stop his immature antics, to which Rani Maa agrees. Her manager, Shyamlal, arranges for her to meet some girls, as she insists that Rajiv will marry a girl of her choice. Rajiv returns home and sees all the girls - he correctly surmises that his mother is getting him married, and he pretends to be a mute who walks with a limp in order to chase all the prospective suitors off. His plan succeeds, although he is in a dilemma as his mother is furious at him. One of his friends suggests that he should go away to their bungalow in Kashmir - after all, Rani Maa never goes there.","","",""
Man's Favorite Sport?,1964,120,Comedy,7.1,Howard Hawks,Pat Frank,Rock Hudson,John McGiver,Norman Alden,Forrest Lewis,"\"Roger Willoughby (Rock Hudson) arrives late to his work because a lady has occupied his parking space. He tries to move her car but he only succeeds in getting a parking fine by a police officer (James Westerfield), who doesn't believe his weird story. Roger is a fishing tools expert and shop assistant who has even written a book about the sport. He teaches Major Phipps (Roscoe Karns) how to use a rodding cane at the department store where he works in, at Abercrombie and Fitch, in the fishing sports department. Roger gives him advice which he has heard from somebody else.Roger's customers, Abigail Page (Paula Prentiss) and Isolde 'Easy' Mueller (Maria Perschy), want Roger to participate on the fishing competition in lake C..... Easy is a public relations officer, and Abigail is an important person of the community. Roger will compete against Major Phipps. However, Rock tries to get out of the idea, as he has not idea about fishing. His boss, William Cadwalader (John McGiver) pushes him to win the competition.Abigail and Easy are both interested in Roger, although they realise fast that he has no idea about fishing. They pay John Screaming Eagle (Norman Alden) not to say anything about Roger being useless with fish. John is also a small conman. He isn't unable to put up even his net. Roger's boss pushes Roger to go, so he can't say no. Both girls watch him doing stupid things, and during a lunch together they laugh about a caterpillar which fell onto his salad, and his eating it subsequently.Abby helps Roger, explaining things for him. For example, she recommends him to use a scooter, but it ends up being driven by a bear. Also, when she tries to teach him how to drive a boat to go to the location of the catch, he ends up almost drowning and inside a safety balloon-like trousers, which he doesn't recommend his boss for selling.Roger can't even swim, but Abigail is attracted to him anyway. The frist time Abigail makes him use a fishing cane, he catches a fish. Roger feels disgusted by the slimmy fish. He loses his catch and pushes her into the water. He catches another fish with his baggy clothes after falling to the river. Roger is made to hold a fish for hours as part of his training.Easy tells them that another champion, Filroy from Chicago, is going to compete, so that he can quit. However, Roger knows that he can't say his boss that, so the girls plot to put one of his arms in plaster so that he will have an excuse not to participate. They put the plaster after he has seen her breasts due to the heavy rain. The girls go to meet Filroy, but he is with a broken arm in a plaster, so they can't have Roger hurt at the same time. So now they need to take the plaster out.Roger waits for the call of his girlfriend. Abigail asks for a pill at night as she is interested in him. No surprise, she tries to entice a kiss from him, but he says he has no time. She takes a pill and falls asleep in Roger's room. Furthermore, nobody tells him that Tex Connors (Charlene Holt) is about to arrive the following morning. When she arrives the day of the contest, she sees Easy trying to get Roger out of a stuck sleeping bag. He says that he was trying to try the new equipment. Tex also sees Abigail going out of Roger's room so she almost splits up with him.To win, Roger reads his own book. The book is useless for him. Screaming Eagle watches him as he fishes a fish without even noticing it. Roger is also lucky the second day, when he catches one falling from a tree: a fish commits suicide when the thread gets tangled on a tree brunch. After that, he decides to kiss Abigail, but she pronounces it of poor quality.The third day, the bear scares him causing him to catch another fish. He wins the competition and promises himself never to fish again. He doesn't want to celebrate his win with his boss. A weeping Abigail tells him to \"\"come out\"\" and tell the truth. Mr Bagley (Regis Toomey) and Mr Skaggs (Forrest Lewis)",the organizers,hear his confession. He renounces because a bear helped him. Major Phipps has won and Cadwalader fires Roger.Abigail has left. Easy doesn't want to tell him where she is,but he pays to Screaming Eagle to tell him and take him there. Abigail tells him to go away
Send Me No Flowers,1964,100,Comedy,6.9,Norman Jewison,Julius J. Epstein,Paul Lynde,Dave Willock,Tony Randall,Rock Hudson,"George Kimball (Rock Hudson), a hypochondriac, lives with his wife Judy (Doris Day) in the suburbs. Judy learns from the milkman that their neighbors, the Bullards, are getting a divorce, and shares the news with George.","","",""
The Spy with My Face,1965,88,Action,5.9,John Newland,Joseph Calvelli,Robert Vaughn,Bill Gunn,Leo G. Carroll,Michael Evans,"Mr. Waverly (Leo G. Carroll) gives U.N.C.L.E. agents Solo, Kuryakin, Arsene Coria (Fabrizio Mioni) from Italy, and Namana (Bill Gunn) from Liberia their assignment: they are to take a top secret code to a hidden location. After they leave, Waverly sends another agent, Australian Kitt Kittridge (Donald Harron), to follow them without their knowledge.","","",""
The Money Trap,1965,91,Drama,6.2,Burt Kennedy,Walter Bernstein,Tom Reese,Ricardo Montalban,Joseph Cotten,James Mitchum,"Joe Baron (Glenn Ford) is an under-appreciated, under paid cop who lives a life of luxury because of his very wealthy, beautiful and much younger wife, Lisa Baron (Elke Sommer), and the stock that her father left behind. Unfortunately for the happy couple, when their stock's dividends stop coming in, Joe finds himself in some serious need of cash to continue his life style. To further heighten Joe's concerns, Lisa intimates she is unwilling to lower her standard of living.","","",""
Repulsion,1965,105,Drama,7.6,Roman Polanski,Roman Polanski,Patrick Wymark,James Villiers,Hugh Futcher,Ian Hendry,"Carol Ledoux (Catherine Deneuve), a Belgian manicurist, lives in Kensington, London, with her older sister Helen (Yvonne Furneaux). Carol practically sleepwalks through her days, and interacts awkwardly with men. A would-be suitor, Colin (John Fraser), is flummoxed by her behaviour and she rebuffs his advances, disgusted by them.","","",""
Who Killed Teddy Bear,1965,94,Drama,6.6,Joseph Cates,Leon Tokatyan,Sal Mineo,Daniel J. Travanti,Bruce Glover,Jan Murray,"Norah Dain (Juliet Prowse), a nightclub disc jockey and aspiring actress living alone in a Manhattan apartment, receives a series of obscene phone calls from someone who seems to be watching her on a daily basis. She also finds a decapitated teddy bear in her apartment. At first it is not clear to either the viewer or Norah who is making the calls. A police detective, Lt. Dave Madden (Jan Murray), whose own wife was raped and murdered, takes a personal interest in Norah and her case. Lt. Madden engages in suspicious behavior such as suggesting to Norah several times that he himself could be the caller, secretly tape recording his discussions with Norah, listening to tapes of Norah and other women talking about obscene phone calls, and obsessively studying pornography and the behavior of sex perverts, despite the fact that he is exposing his ten-year-old daughter to such adult concepts and he is being reported to his superiors at work.","","",""
Harper,1966,121,Drama,6.8,Jack Smight,William Goldman,Paul Newman,Robert Wagner,Harold Gould,Arthur Hill,"Private investigator Lew Harper's (Paul Newman) marriage to Susan (Janet Leigh) is on the rocks and he doesn't have many friends, but one of them, mild-mannered attorney Albert Graves (Arthur Hill), brings him a case in Santa Theresa, 90 miles up the coast from Los Angeles. Ralph Sampson, the millionaire husband of hard-boiled Elaine Sampson (Lauren Bacall), has disappeared after flying from Las Vegas to L.A. Ralph, worth $20 million, is described as money-driven, crazy, alcoholic and egotistical. Elaine, physically disabled from a horseback riding accident, doesn't even seem to like her husband and believes he is off with another woman. She just wants to know where he is.","","",""
Murderers' Row,1966,105,Action,5.8,Henry Levin,Herbert Baker,Richard Eastham,Tom Reese,Duke Howard,Karl Malden,"\"The film begins with a shot of the United States Capitol being destroyed. It is actually a scale model being used in the demonstration of a heliobeam weapon in the headquarters of the Bureau of International Government and Order (\"\"BIG O\"\"). BIG O is a secret organization with the goal of world domination that previously appeared in The Silencers.","","",""
The Russians Are Coming the Russians Are Coming,1966,126,Comedy,7.0,Norman Jewison,William Rose,John Phillip Law,Theodore Bikel,Ben Blue,Jonathan Winters,"\"A Russian submarine called Спрут (\"\"Octopus\"\") draws too close to the New England coast one morning when its captain (Theodore Bikel) wants to take a good look at America and runs aground on a sandbar near the fictional Gloucester Island",which,from other references in the movie,is located off the coast of Cape Ann or Cape Cod
The Ugly Dachshund,1966,93,Comedy,6.5,Norman Tokar,Albert Aley,Dean Jones,Kelly Thordsen,Mako,George Bruggeman,"\"Fran Garrison (Suzanne Pleshette) and her husband Mark (Dean Jones) are a young happy married couple and the proud owners of an award-winning Dachshund named Danke. The movie begins with them frantically getting into the car and heading to the hospital as \"\"the pain has started and it's about time\"\". In a hurry to the hospital",Officer Carmody tries to pull them over for going 50 mph in a 25 mph zone. After notifying that they are on the way to the hospital and indicating that Fran is the one in labor,Officer Carmody pulls in front of them and turns on the sirens to escort them to the county hospital.,""
Dynamite Jim,1966,85,Drama,5.1,Alfonso Balcázar,José Antonio de la Loma,Miguel de la Riva,Luis Dávila,Osvaldo Genazzani,Marcello Selmi,"Dynamite Jim starts off with a fun opening credits photo montage of characters from the film. It tends to center on the sexy female cast members of Rosalba Neri & Maria Pia Conte.The film starts with Civil War union soldiers purchasing a shipment of gold from a Mexican banker. This banker is, of course, unethical and hires outlaw Slate (Aldo Sambrell) to follow the shipment and steal it back. We are then introduced to our hero Jim (Luis Dávila) who is playing poker and entertaining married women in a saloon. To get away from the women's husbands, Jim escapes on the pinto pony that belongs to the man hired by the Union Army to get the gold shipment to its destination.As Jim arrives in another town, he is targeted by a second group of crooks headed by Pablo (Fernando Sancho) who mistakenly recognize him as the gold courier by the horse he is riding. After escaping an attempt on his life that results in Jim running around town in only his underwear, he meets up with the beautiful Union Army agent Margaret played by Rosalba Neri. She also believes him to be the official courier and shows him where the gold is hidden and what the plans are for its transportation.Pablo & his gang pose as circus performers and steal gold hidden under the stage in the saloon. Margaret accuses Jim of being in on plot to steal gold when the real courier shows up in town. Pablo & his gang find out that gold is fake so they capture Jim and are about to torture him with a sombrero filled with hornets when Slate & his gang of outlaws show up. Huge gunfight occurs and Jim is able to get away.Margaret tells her lover, a Confederate Captain, a story about her husband dying in the war. When an undertaker show up with a coffin, everyone quickly figures out it contains contains the missing gold. Slate's gang go the bathhouse to confront the undertaker & a fist fight starts with all the men wearing only towels.Pablo & his gang steal the coffin with gold from the church & replace it with a real coffin with the dead body of the undertaker. The banker & his hired gang headed by Slate ambush Margaret as she tries to leave with the casket. They open it to reveal the dead undertaker. Soldiers show up & come to her rescue & kill the gang.As Pablo rides out of town with coffin filled with gold, Jim hides under the wagon. Jim beats up Pablo who ends up crashing down hill and gets killed when the coffin falls on him. The casket is empty with no gold inside. Jim then realizes that the coffin itself is made of gold. Jim & the women end up in Paris rich & happy.",violence,train,imdb
The Jungle Book,1967,78,Comedy,7.6,Wolfgang Reitherman,Larry Clemmons,Phil Harris,Bruce Reitherman,Louis Prima,George Sanders,"\"Mowgli is a \"\"man cub\"\" raised by the Indian wolf Raksha and her pack",led by Akela,in an Indian jungle ever since he was brought to them as a baby by the black panther Bagheera. Bagheera trains Mowgli to learn the ways of the wolves,but the boy faces certain challenges and falls behind his wolf siblings while Akela disapproves of him using human tricks like building tools instead of learning the ways of the pack.
Bandolero!,1968,106,Drama,6.5,Andrew V. McLaglen,James Lee Barrett,Rudy Diaz,Andrew Prine,Tom Heaton,James Stewart,"Posing as a hangman, Mace Bishop (James Stewart) arrives in the Texas town of Val Verde with the intention of freeing his brother Dee (Dean Martin) from the gallows. Dee and his gang have been arrested for a bank robbery in which Maria Stoner's (Raquel Welch) husband was killed by gang member Babe Jenkins (Clint Ritchie). After freeing his brother, Mace successfully robs the bank on his own after the gang has fled with the posse in pursuit.","","",""
Isadora,1968,131,Drama,6.9,Karel Reisz,Melvyn Bragg,Jason Robards,Lado Leskovar,Tony Vogel,James Fox,"In 1927, Isadora Duncan has become a legend as the innovator of modern dance, a temperamental bohemian, and an outspoken advocate of free love. Now past 40, she lives in poverty in a small hotel on the French Riviera with her companion Mary Estelle Dempsey/Mary Desti (named only as Mary in the film) and her secretary Roger, to whom she is dictating her memoirs. As a young girl in California, Isadora first demonstrates her disdain for accepted social standards by burning her parents' marriage certificate and pledging her dedication to the pursuit of art and beauty. In 1896, she performs under the name of Peppy Dora in a rowdy music hall in Chicago and publicly embarrasses the theatre manager into paying her $300 so that she can take her family to England. Modeling her free-form style of dance and costume after Greek classicism, she rapidly acquires international acclaim.","","",""
Mad Doctor of Blood Island,1968,89,Horror,4.6,Gerardo de Leon,Reuben Canoy,Bruno Punzalan,Ronald Remy,John Ashley,Tony Edmunds,"A woman running naked through the jungle on Blood Island is killed by something that resembles a man. At the same time, a ship arrives at the island carrying American pathologist Bill Foster (Ashley), who is investigating the discovery of green blood; Sheila Willard (Pettyjohn), who has come to find her father; and Carlos Lopez (Ronaldo Valdez), who wants to get his mother, Mrs. Lopez (Tita Muñoz), off the island. The captain of the ship claims that the island is cursed and tells a story of a man they picked up on a raft who bled green blood.","","",""
Night of the Living Dead,1968,96,Horror,7.8,George A. Romero,John A. Russo,Karl Hardman,S. William Hinzman,Keith Wayne,George Kosana,"\"Bickering siblings Johnny and Barbra are traveling by car to a rural cemetery, where they visit their father's grave. Johnny teases his sister's fear of the cemetery after dark, saying \"\"They're coming to get you","Barbra!\"\" They are approached by a pale-faced man who stumbles toward them and attacks Barbra. Johnny pulls the man off of Barbra and struggles with him",but is knocked unconscious and possibly dead after tripping and hitting his head violently on the edge of a gravestone. The man then pursues Barbra back to the car,but Barbra cannot start it because the keys are in Johnny's pocket. She takes the car out of gear and it begins to drift away on its own
If....,1968,111,Drama,7.4,Lindsay Anderson,David Sherwin,Malcolm McDowell,Peter Jeffrey,Richard Warwick,Peter Sproule,"\"Set in a British independent boys boarding school in the late 1960s (most of the scenes were filmed at Cheltenham College in Gloucestershire, with the remainder at Uppingham School in Rutland and Aldenham School in Hertfordshire, England, UK). Mick Travis (Malcolm McDowell) is one of three non-conformist boys among the returning class. They are watched and persecuted by the \"\"Whips\"\"","senior boys given authority as 'prefects' over juniors. The prefects are entitled to the services of \"\"Scum\"\"",who are first-year boys assigned to run errands,"make tea and generally act as unpaid servants. This refers to the old tradition of \"\"fagging\"\" which still persisted in many British independent boys' schools.The early part of the film shows scenes in the school as the pupils return at the start of a new term. Mick Travis"
How to Commit Marriage,1969,95,Comedy,5.3,Norman Panama,Ben Starr,Tim Matheson,Irwin Corey,Bob Hope,Paul Stewart,"Nancy, the 19-year-old daughter of Frank and Elaine Benson (Bob Hope and Jane Wyman), wants to marry David (Tim Matheson), the 20-year-old son of Oliver Poe (Jackie Gleason). What the bride doesn't know is that her parents are about to get a divorce.","","",""
Girly,1970,102,Comedy,6.5,Freddie Francis,Brian Comport,Howard Trevor,Hugh Armstrong,Dido Plumb,Michael Bryant,"\"Four individuals live in a secluded manor house in the English countryside, where they engage in an elaborate role-playing fantasy called The Game. In The Game, each individual assumes the role of a member in a \"\"happy\"\" family",completely subsuming his or her individual personality to the point that each individual is known only by the identity he or she is playing: Mumsy (the mother,Ursula Howells),Nanny (the nanny
Fellini Satyricon,1969,129,Drama,6.8,Federico Fellini,Petronius,Max Born,Mario Romagnoli,Fanfulla,Salvo Randone,"[The film is loosely based on the book Satyricon attributed to Petronius Arbiter, and dated to the time of the rule of Nero (37-68 AD). The book is considered to be one of the first, if not the first, novels to have been written, but has only survived in fragments. The film imitates this by being fragmentary itself, leaving gaps between events, and even stopping in mid-sentence. However, there is a definite plot. Breaks in the plot representing the missing parts are given below with a double hyphen --]The film opens with the protagonist Encolpio, a student, who is furious with his room-mate Ascilto, who has run off with their boy-slave Gitone. Encolpio tracks down Ascilto to the baths, and during a fight Ascilto admits to having sold the boy to Vernacchio who runs a theatre. Encolpio goes to the theatre and challenges Vernacchio during a performance, and gets the boy back through the intervention of a magistrate who is attending the play.Encolpio and Gitone walk through the streets of Rome to go home. Seeing the magistrate has followed them and is beckoning to them, they dive into a brothel, and escape out of a back door, and then return to Encolpio's apartment. Ascilto returns too, and the two argue and decide to split up and divide their possessions. Gitone, allowed to choose who he goes with, chooses Ascilto. Only an earthquake saves Encolpio from committing suicide.--We find Encolpio in a museum, admiring the works. He bumps into an impoverished old man, Eumolpus, a poet, who is declaiming on the greatness of the classics and bemoaning the wretched state of modern art. Eumolpus takes Encolpio under his wing, and takes him to a feast at the villa of Tremalchio, a rich merchant despised by Eumolpus for his lack of culture. At the villa the guests are bathing before the meal, and Tremalchio seeing Eumolpus praises him as a colleague poet.The guests enter the villa for the meal. During the meal the poet Eumolpus and the host Trimalchio become steadily more drunk, and in the end have an argument when Eumolpus accuses Trimalchio of plagiarism. Trimalchio orders his slaves to throw Eumolpus in the furnace, and a fierce fight follows in the kitchens.Trimalchio gets morbid and takes his guests to the tomb where he will be buried when he dies. He bids everyone to act out his funeral. During the mock funeral a tale is told: a beautiful, newly-widowed woman decides to starve herself to death by her late husband's dead body in his tomb. A soldier who is guarding the bodies of recently executed prisoners, hears her wailing and goes to her. While they are together, the family of one of the executed takes his body, and when the soldier realises this he contemplates suicide as better than the punishment he will get. The widow however offers the body of her husband to hang up in the place of the criminal, to save the soldier's life.Walking home after the feast, Encolpio finds the battered but still living Eumolpus. He stays with him, and they fall asleep by a lake.--Encolpio awakes, and to his shock everything has changed. He has been taken prisoner by Lichas, a treasure seeker who collects beautiful things and people and takes them to the sickly young Caesar who lives exiled on an island. Encolpio is bundled on to a ship, and sees that Ascilto and Gitone have been captured too.During the voyage Lichas's eye falls on Encolpio, and marries him in a ceremony on the deck.","","",""
Kelly's Heroes,1970,144,Comedy,7.6,Brian G. Hutton,Troy Kennedy Martin,Hal Buckley,Gavin MacLeod,Telly Savalas,Jeff Morris,"During a thunderstorm in early September 1944, units of the 35th Infantry Division are nearing the French town of Nancy. One of the division's mechanized reconnaissance platoons is ordered to hold their position when the Germans counterattack. The outnumbered platoon also receives friendly fire from their own mortars.","","",""
THX 1138,1971,86,Drama,6.6,George Lucas,George Lucas,Robert Duvall,Marshall Efron,John Pearce,Don Pedro Colley,"\"In the 25th century, sexual intercourse and reproduction are prohibited, whereas use of mind-altering drugs is mandatory to enforce compliance among the citizens and to ensure their ability to conduct dangerous and demanding tasks. Emotions, coitus, and the concept of family are a taboo. Everyone is clad in identical uniforms and has shaven heads to emphasize equality, except the police androids (who wear black) and robed monks. Instead of names, people have designations – reminiscent of licence plates – with three arbitrary letters (referred to as the \"\"prefix\"\") and four digits; shown on an identity badge worn at all times.","","",""
The Wizard of Gore,1970,95,Horror,5.2,Herschell Gordon Lewis,Allen Kahn,John Elliot,Phil Laurenson,Jim Rau,Don Alexander,"\"Magician Montag the Magnificent delivers hectoring speeches about the nature of reality to his audience and then performs mutilation tricks on female \"\"volunteers\"\". The women appear unharmed immediately afterward but later collapse",dead,in public or at home—mutilated in the same grisly fashion suggested by Montag's stage tricks (cut in half with a chainsaw,drilled through with a punch press
Wuthering Heights,1970,104,Drama,6.4,Robert Fuest,Emily Brontë,James Cossins,Timothy Dalton,Harry Andrews,Hugh Griffith,=== Opening (Chapters 1 to 3) ===,"","",""
Dirty Harry,1971,102,Action,7.7,Don Siegel,Harry Julian Fink,John Vernon,Reni Santoni,Harry Guardino,John Larch,"\"The film opens with a scrolling shot of a marble wall: a tribute to all the officers killed in the line of duty in the city of San Francisco.The shot of the wall fades into the silenced barrel of a rifle, and a long, dark-haired Caucasian man staring down it. Through the scope and the cross-hairs, we see his target: a young, beautiful blond woman, swimming in a rooftop pool. He follows her with his sights for a moment before pulling the trigger, hitting her in the back. She flails in agony in the water, and the pool slowly fills with her blood as she dies.Inspector Harry Callahan (Clint Eastwood) enters the rooftop pool area as the title cards roll. Harry inspects the dead body and looks up to the probable area of the shooter. He walks down the street to the building and up to the roof. He walks over to where he figures the shooter was stationed, looks down and across the street at the pool. Looking down, Harry finds a shell casing. Using a pen, he carefully picks it up and places it in an evidence bag. As he stands, he sees a piece of paper speared on a television antenna. He reads it and realizes what it is.In the mayor's office, the ransom note is blown up and put on a screen. The mayor reads out the demands of the sniper, dubbed \"\"Scorpio\"\". He demands $100",000 to stop his killing spree,"or he \"\"will target either a catholic priest","or a nigger\"\". The mayor discusses his options with the police chief"
In the Devil's Garden,1971,91,Drama,5.5,Sidney Hayers,John Kruse,Freddie Jones,James Cosmo,Anthony Ainley,Tony Beckley,"In January 1945, as the Second World War in Europe is reaching its end, much of the Netherlands remains under Nazi occupation. One night, a Nazi collaborator is shot dead on his bicycle. The family whose house he falls down in front of moves the body in front of the neighboring house, where the Steenwijk family lives. The Nazis, assuming that the Steenwijks killed the collaborator, execute the parents and older brother together with a large number of hostages. Burning the Steenwijk's house to the ground, they imprison the younger brother, Anton. The other person in his unlit cell is an older woman. Anton can see only her mouth. She spends the next few minutes comforting him until he is removed from the cell.","","",""
Multiple Maniacs,1970,91,Comedy,6.5,John Waters,John Waters,Rick Morrow,Paul Swift,David Lochary,Howard Gruber,"\"Lady Divine is the owner and operator of a show called The Cavalcade of Perversion, a free exhibit of various perversions and fetish acts and obscenities such as the \"\"Puke Eater\"\". The show is free",although the various performers must persuade and even physically drag reluctant passers-by to attend.,"",""
Devil's Nightmare,1971,95,Horror,5.9,Jean Brismée,Pierre-Claude Garnier,Lucien Raimbourg,Daniel Emilfork,Jacques Monseau,Lorenzo Terzon,"Baron von Rhoneberg (Jean Servais), a former World War II German general, sacrificed his daughter as the war ended. This condemned his family to be placed under a terrible curse. Many years later, he tells the story to a reporter who wishes to write an article about it and take pictures of his castle. However, the Baron is against any photographs. Despite his protests, the young woman goes up to visit the castle and take pictures but is killed when a dry thunderstorm suddenly rolls in while she is in close proximity to it. Her body is taken back to the town where it is discovered she has a burn in the shape of a lobster-like claw on her arm which is confirmed as the Mark of the Devil.","","",""
Shaft,1971,100,Action,6.6,Gordon Parks,Ernest Tidyman,Moses Gunn,Rex Robbins,Charles Cioffi,Christopher St. John,"NYPD Detective John Shaft II (Samuel L. Jackson) is called in to investigate the racially motivated murder of Trey Howard (Mekhi Phifer), committed by Walter Wade, Jr. (Christian Bale), the son of a wealthy real estate tycoon. Shaft briefly meets a potential eyewitness to the murder, Diane Palmieri (Toni Collette), but she disappears soon after and cannot be found for the trial. Wade is released on bail and flees to Switzerland.","","",""
Valdez Is Coming,1971,90,Drama,6.7,Edwin Sherin,Roland Kibbee,Phil Brown,Jon Cypher,Ralph Brown,Hector Elizondo,"Aging town constable Bob Valdez (Burt Lancaster) is tricked into killing an innocent man by powerful rancher Frank Tanner (Jon Cypher), whose hired gun R.L. Davis (Richard Jordan) shot up the hovel where the wrongly accused man and his Indian wife were trapped. Valdez believes it would be a fair gesture to raise $200 for the widow, $100 from Tanner and the rest from others in town.","","",""
Across 110th Street,1972,102,Action,7.0,Barry Shear,Luther Davis,Frank Adu,Paul Benjamin,Yaphet Kotto,Gerry Black,"\"A trade of drug money is occurring between two Italians (from the South of 110th street in New York) and three blacks (from Harlem to the North of 110th Street). Suddenly, two men (Paul Benjamin & Ed Bernard) uniformed as police officers knock on the door. When they enter one of the two men dressed as cops holds the drug dealers hostage with a machine gun. When one of the black hostages reaches for his pistol, the man shoots everyone in the room to death, except his partner. When the two killers rush out with the drug money, they hop in a car with their driver (Antonio Vargas). When the driver nervously hits a few of the cars around them, it attracts the attention of an African-American cop, who is shot to death by the man with the machine gun before he realizes what's going on. Another cop (this one white) comes upon the situation and pulls his gun, but is fatally hit by the getaway car.Seemingly before the cops are aware of the situation, the two crime syndicates are aware that they've been ripped off. Mafioso Nick D'Salvio(Anthony Franciosa) is coached by his Don (who is also his father-in-law) that this is an opportunity to keep the blacks in check and that he must severely punish the men responsible for the robbery and the murder of the two Italians. D'Salvio pays a visit to the black crime boss in Harlem, Doc Johnson (Richard Ward). Johnson promises to put his main henchman, Shevvy (Gilbert Lewis), on the the trail of the thiefs. But D'Salvio threateningly intones that, while Shevvy may find them, the punishment must be left to the Italians. Johnson, unintimidated, taunts D'Salvio as a \"\"punk errand boy\"\"",causing D'Salvio to try to attack him. However,D'Salvio's henchman hold him back and calm him before they leave.The police have finally arrived and are all over the building where the drug theft and massacre occurred. Aging Cpt. Mattelli (Anthony Quinn) arrives prepared to oversee the investigation. However Mattelli's chief lets him know to his chagrin that the much younger (and African-American) Lt. Pope (Yaphet Kotto) will be leading the investigation. Pope mistrusts Mattelli because he rightly believes Mattelli to be a drunk,a racist
