title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Something for Everyone,1970,112,Comedy,7.0,Harold Prince,Harry Kressing,Wolfrid Lier,Michael York,Klaus Havenstein,Walter Janssen,"A handsome young stranger, Konrad Ludwig, is fascinated by a castle near the Bavarian village of Ornstein. He dreams of owning and living in the castle, which is the property of widowed Countess Herthe von Ornstein, who lives in the dower house, unable financially to open and live in her castle.","","",""
Zabriskie Point,1970,113,Drama,6.9,Michelangelo Antonioni,Michelangelo Antonioni,Paul Fix,Bill Garaway,G.D. Spradlin,Rod Taylor,"\"In a room at a university campus in 1970, white and black students argue about an impending student strike. Mark (Mark Frechette) leaves the meeting after saying he is \"\"willing to die","but not of boredom\"\" for the cause",which draws criticism from the young white radicals. Following a mass arrest at the campus protest,Mark visits a police station hoping to bail his roommate out of jail. He is told to wait but goes to the lock-up area
Born to Win,1971,88,Comedy,5.7,Ivan Passer,David Scott Milton,Irving Selbst,Robert De Niro,Jay Fletcher,Hector Elizondo,"\"The film starts with a thirty-old not-very-good-looking man preparing some joints.Days and nights are touch and go for JJ (George Segal) a petty thief and heroin addict who runs errands and commits robberies to support his habit.He met his girl friend Parm (Karen Black) one night while stealing her car. They have a sexy-kinda conversation and Parm lets him to sleep in her flat. They will stick together through everything JJ gets involved in. While delivering a package of illicit drugs for local drug dealer and pimp Vivian (Hector Elizondo), JJ decides to steal it but is caught by the police. He runs away and hides inside a laundramat dryer machine, but detective Danny (Robert DeNiro) puts the machine to work and waits for him to go out non-chalantly.Finally caught, the police agree to let him go if JJ turns \"\"narc\"\" and sets up the Geek in a sting operation with detective Danny (Robert De Niro)","something Jay Jay doesn't want to do because he feels it will ensure his death. JJ arranges a meeting between himself and Vivian. Vivian tells him to go to Kennedy airport the following morning at 9 o'clock for a 800-dollar package.Before doing the \"\"deed\"\"",he goes to sleep with Parm,and she says she loves another man during the fastfood dinner they share
The Go-Between,1971,116,Drama,7.2,Joseph Losey,Harold Pinter,Alan Bates,Michael Redgrave,Richard Gibson,Roger Lloyd Pack,"The story follows a young boy named Leo Colston (Dominic Guard), who in the year 1900 is a guest of his wealthy school friend, Marcus Maudsley (Richard Gibson), to spend the summer holidays at his family's Norfolk country house. While there, Marcus is taken sick and quarantined with the measles. Left to entertain himself, Leo befriends Marcus's beautiful elder sister Marion Maudsley (Julie Christie), and finds himself a messenger, carrying messages between her and a tenant farmer neighbor, Ted Burgess (Alan Bates), with whom she is engaging in a secret illicit affair.","","",""
They Call Me Trinity,1970,115,Comedy,7.4,Enzo Barboni,Enzo Barboni,Terence Hill,Farley Granger,Luciano Rossi,Luciano Rossi,"Trinity, a lazy, ne'er-do-well gunfighter with an unnaturally fast drawing ability and marksmanship, is dragged on a travois by his horse to a way station and restaurant. There, he encounters a pair of bounty hunters with an injured Mexican prisoner. Trinity calmly takes the Mexican away from the two men, killing them before they can shoot him in the back. The pair reach a small town, where they witness the local sheriff, a large, burly man with a similarly fast drawing ability to Trinity, gunning down three men after they harass him for not allowing one of their criminal friends to be released.","","",""
Play Misty for Me,1971,102,Drama,6.9,Clint Eastwood,Jo Heims,James McEachin,Jack Ging,Duke Everts,Don Siegel,"\"Dave Garver (Clint Eastwood) is a KRML radio disc jockey who broadcasts nightly from a studio in Carmel-by-the-Sea, California, often incorporating poetry into his program. He lives a rather freewheeling bachelor lifestyle. At his favorite bar, seemingly by chance, he encounters a woman named Evelyn Draper (Jessica Walter). Dave drives her home, where she reveals that their meeting was not accidental; she sought him out after hearing the bar mentioned on his radio show. He guesses correctly that she is the recurring caller who always requests the jazz standard \"\"Misty\"\". The two have sex.","","",""
Murmur of the Heart,1971,118,Comedy,7.5,Louis Malle,Louis Malle,Michael Lonsdale,Henri Poirier,Marc Winocourt,Benoît Ferreux,"Laurent Chevalier is a nearly 15-year-old boy living in Dijon in 1954, who loves jazz, always receives the highest grades in his class and who opposes the First Indochina War. He has an unloving father who is a gynecologist, an affectionate Italian mother, Clara, and two older brothers, Thomas and Marc. One night, Thomas and Marc take Laurent to a brothel, where Laurent loses his virginity to a prostitute before they are disrupted by his drunken brothers. Upset, he leaves on a scouting trip, where he catches scarlet fever and is left with a heart murmur.","","",""
Man of the East,1972,123,Action,6.5,Enzo Barboni,Enzo Barboni,Enzo Fiermonte,Terence Hill,Gregory Walcott,Riccardo Pizzuti,"\"The young English nobleman Sir Thomas Fitzpatrick Phillip Moore (Terence Hill) arrives in the West following the wish of this late father who years earlier had to leave England due to an affair. The trouble led to a conflict with \"\"Vicci Windsor\"\". In the West",the young man joins up with his father's former pals,the stagecoach robbers Monkey (Dominic Barto),Holy Joe (Harry Carey Jr.) and Bull (Gregory Walcott).
Fear Is the Key,1972,103,Action,6.3,Michael Tuchner,Alistair MacLean,John Vernon,Peter Marinker,Ray McAnally,Barry Newman,John Talbot is talking on radio to a girl and another man who are flying a plane. He hears them being machine gunned to death by another plane.,"","",""
The Tall Blond Man with One Black Shoe,1972,90,Comedy,7.2,Yves Robert,Yves Robert,Jean Rochefort,Bernard Blier,Robert Castel,Jean Saudray,"Bernard Milan, the second-in-command of France's Counter-Espionage department, is out to discredit his chief Louis Toulouse so that he can supplant him. When a French heroin smuggler who has been arrested in New York claims that the drug smuggling was a secret mission on the orders of French Counter-Espionage (actually on Milan's orders), the resulting bad press reflects on Toulouse, who cannot prove that Milan was responsible. In retaliation, Toulouse hatches a plot to deal with his ambitious subordinate: in a room which he knows is filled with hidden microphones, he sends his assistant Perrache to Orly airport at 9:30AM the next morning, making Milan (who has been listening) believe that Perrache has gone to meet a master spy who will expose Milan's treachery. However, Toulouse secretly instructs Perrache to choose someone at random from the crowd of travelers arriving at that time.","","",""
The Groundstar Conspiracy,1972,96,Action,6.0,Lamont Johnson,Leslie P. Davies,Cliff Potts,Roger Dressler,Michael Sarrazin,Michael Sarrazin,"Employee John David Welles attempts to steal rocket booster plans from the Groundstar facility. His attempt goes awry and he is badly disfigured in an explosion and barely escapes. He stumbles to the home of Nicole Devon, and collapses. She calls an ambulance, the authorities are alerted, and soon Welles is operated on, given plastic surgery and interrogated by a gung-ho government official named Tuxan. But Welles claims to have no memory of his crime. In fact, he claims no memory of his life at all, save for brief glimpses of a woman and small boy frolicking on a beach.","","",""
American Graffiti,1973,110,Comedy,7.4,George Lucas,George Lucas,Ron Howard,Charles Martin Smith,Paul Le Mat,Wolfman Jack,"\"It's the last night of summer in 1962, and a number of friends are meeting at Burger City for one last hurrah. They include:-Steve Bolander (Ron Howard), The recently-graduated Class President.-Curt Henderson (Richard Dreyfuss), another recent graduate and Steve's best friend, who was awarded the local Moose Lodge's first scholarship.-Laurie Henderson (Cindy Williams), who is heading into her Senior Year in high school, and was the head cheerleader, as well as Steve Bolander's girlfriend. She is also Curt's younger sister.-Terry \"\"The Toad\"\" Fields (Charles Martin Smith)",a rather nerdish and socially awkward kid with glasses and a mutual friend of Steve and Curt.-John Milner (Paul Le Mat),a young man and high school graduate in his early 20s who spends most of his days fixing cars for a living and racing a yellow deuce coupe,said by some to be the fastest car in the Valley.At Burger City
Arnold,1973,94,Comedy,5.7,Georg Fenady,Jameson Brewer,Farley Granger,Patric Knowles,John McGiver,Jamie Farr,"A fake psychic, Blanche Tyler (Barbara Harris), and her boyfriend, George Lumley (Bruce Dern), attempt to locate the nephew of a wealthy and guilt-ridden elderly woman, Julia Rainbird (Cathleen Nesbitt). Julia's recently deceased sister gave the baby boy up for adoption, but Julia now wants to make him her heir, and will pay Blanche $10,000 if the man, Edward Shoebridge, can be found. During his investigation, George Lumley discovers that Shoebridge is thought to be dead, but he tracks down another criminal, Joseph Maloney (Ed Lauter), who paid for the tombstone over an empty grave.","","",""
Beyond Atlantis,1973,91,Action,4.1,Eddie Romero,Charles Eric Johnson,Vic Diaz,George Nader,Andres Centenera,John Ashley,"A man brings a woman named Syrene (Leigh Christian) to an island, and she pays him with some pearls. The inhabitants of the island appear to be inbred, with oversized eyes, and they kill an intruder that they find. Back on the mainland, the fisherman Manuel the Barracuda (Vic Diaz), pays East Eddie (Sid Haig), who runs the piers, with some pearls. Eddie shows them to Logan (Ashley), a local hustler, and they decide to find the source of the pearls. Logan meets Vic Mathias (Patrick Wayne), who has a boat, and strikes a deal with him to use the boat to look for the pearls. Dr. Katherine Vernon (Lenore Stevens) overhears this and talks to Logan, who agrees to meet her the next day. At a museum, Dr. Vernon tells Logan she wants to find the pearls solely for their scientific value. The party sets off for the island, confronting Manuel the Barracuda and finding the location. The group encounters Syrene and her people, who can live both on land and in the sea, and she agrees to show the party where the pearls are, but Syrene and her father Nereus (George Nader), want to mate Syrene with one of the group, specifically, Vic. She leads them to beds of pearls and the first mate is mysteriously killed. Vic wants to leave, but Logan and Eddie want to make one more dive. Syrene enraptures Vic and they mate. Nereus decides that the group must die, and Vic, Logan, Eddie and the crew have to fight their way back to their boat. Katherine is jumped by Syrene, but Syrene is killed, thus ending any chance for the race of sea people to continue. They all march into the sea as Logan takes a blanket of pearls from Syrene's funeral pyre. Manuel arrives and tries to double-cross the surviving pearl hunters. A fight breaks out and the case of pearls falls overboard, with Logan trying to convince Eddie and Vic that they can find the pearls.",cult,train,wikipedia
Torso,1973,92,Horror,6.5,Sergio Martino,Sergio Martino,John Richardson,Roberto Bisacco,Luc Merenda,Ernesto Colli,"\"Over the opening credits a man is with two women, all of them nude and on a bed fooling around, while a camera is taking photographs. After the credits, a professor is speaking with his students, and Jane (Suzy Kendall) an American exchange student attending college in Rome, Italy speaks with the professor after class. Stefano (Roberto Bisacco) offer's Jane's friend, Dani (Tina Aumont), a ride home, but she turns him down. She later tells Jane and the man seem to be always following her.Later, Flo (Patricia Adiutori), another one of Jane's friends, is with Sean, making out in a parked car at an overpass. Sean sees someone wearing a ski mask watching them. Sean gets out of the car and runs after the person. Flo gets out of the car, turns on the headlights and looks for Sean. When the headlights are turned off, Flo heads back to the car where the man with the ski mask stabs her in the chest.The next day, Dani shows Carol (Cristina Airoldi) the news of Flo's death. Classes are canceled for the day and Jane goes to see Professor Franz (John Richardson). The two of them have a drink at a local bar and Franz invites Jane to a concert. Across town, Stefano picks up a prostitute, but seems reluctant to do anything with her. When she demands that Stefano pay, regardless of his actions, Stefano hits and chokes the woman. She leaves behind an unsettled Stefano.The next day, Dani watches Carol being taken away by two bikers. They gloved killer is driving around, passing Dani who looks right at the driver. At a hippy party, Carol is kissing the two men and smoking dope, but when one of them tries to further the interaction, she puts her joint out on his chest. Carol leaves and ends up in a marshy area. She sees the masked killer standing a short distance away in the fog and runs away, but the killer catches up with her and knocks her down to the ground. Carol is strangled with a scarf and her head is pushed underwater. When Carol is dead, the killer gets a knife and cuts into Carol's eyes.The next day, the police show the students of the art class the scarf that connects the two recent murders. Dani tells Jane that the two bikers who took Carol and that they had no scarfs. At her house, Dani gets a phone call in which the killer threatens her about her scarf knowledge. Dani's uncle comes home (Jane had seen the man earlier talking to Carol) and suggests that Dani go to the country house in Perugia for a few days to hide out and relax.Meanwhile, Inspector Martino interviews a vender and ask him if he remembers selling a scarf. The man denies any recollection, but after the inspector leaves, the vender gets on a pay phone can tells someone that he wants money to keep quiet about a transaction concerning the scarf in question. A little later, Stefano talks to Dani saying that she \"\"belongs\"\" to him. Dani remembers Stefano wearing the scarf. She gets away from Stefano",calls Jane and asks her to come over.After Dani tells Jane about Stefano,his scarf and the threatening phone call,Jane says she will be coming to the country house a little later then the rest of them. That evening
Charlotte's Web,1973,94,Drama,6.9,Charles Nichols,E.B. White,Paul Lynde,Henry Gibson,Don Messick,Don Messick,"One spring, on a farm in Somerset County, Maine, Fern Arable (Dakota Fanning) finds her father about to kill the runt of a litter of newborn pigs. She successfully begs him to spare its life. He gives it to her, who names him Wilbur and raises him as her pet. To her regret, when he grows into an adult pig, she is forced to take him to the Zuckerman farm, where he is to be prepared as dinner in due time.","","",""
Executive Action,1973,91,Drama,6.7,David Miller,Dalton Trumbo,Robert Ryan,Will Geer,Ed Lauter,Gilbert Green,"A narrator states that when President Lyndon Johnson was asked about the Kennedy Assassination and the Warren Commission report, he said he doubted the findings of the Commission. The narration ends with the mention that the segment did not run on television and was cut from a program about Johnson, at his own request.","","",""
Godzilla vs. Megalon,1973,78,Action,4.8,Jun Fukuda,Jun Fukuda,Robert Dunham,Robert Dunham,Sakyo Mikami,Fumiyo Ikeda,"In the year 1973, the most recent underground nuclear test, set off near the Aleutians, sends shockwaves as far south as Monster Island, disturbing the monsters, causing Anguirus to fall into a fault opened up by the consequential earthquakes and Rodan to fly off, while Godzilla decides to stay put.","","",""
A Reflection of Fear,1972,89,Drama,5.8,William A. Fraker,Edward Hume,Leonard Crofoot,Mitchell Ryan,Gordon Anderson,Gordon De Vol,"The film is set in an alienated mansion in Eastern Canada that houses Marguerite, 15, the main protagonist, her mother Katherine and her maternal grandmother, Julia.","","",""
Scream Blacula Scream,1973,96,Horror,5.6,Bob Kelljan,Joan Torres,Bernie Hamilton,Richard Lawson,Michael Conrad,Arnold Williams,"After a dying Voodoo queen, Mama Loa, chooses an adopted apprentice, Lisa Fortier (Pam Grier) as her successor, her arrogant son and true heir, Willis, (Richard Lawson) is outraged. Seeking revenge, he buys the bones of Mamuwalde the vampire from the former shaman of the voodoo cult, and uses voodoo to resurrect the vampire to do his bidding. However, while it brings Mamuwalde back to life, he quickly bites Willis upon awakening. Willis now finds himself in a curse of his own doing: made into a vampire hungering for blood and, ironically, a slave to the very creature he sought to control. Meanwhile, Justin Carter (Don Mitchell), an ex-police officer with a large collection of acquired African antiquities and an interest in the occult, begins to investigate the murders caused by Mamuwalde and his growing vampire horde. Justin meets Mamuwalde at a party Justin hosts to display the African collection pieces before being moved to the University's museum. They discuss the artifacts, unbeknown to anyone else, that were from the region of Africa Mamuwalde hails from, including pieces of jewelry once worn by his late wife Luva. Mamuwalde also meets Justin's girlfriend, Lisa Fortier, at the party and he discovers that Lisa is naturally adept at voodoo. Lisa discovers Mamuwaldes' true nature after a friend of hers, Gloria, falls victim to his bite and resurrected as a vampire who nearly feeds on her if not for Mamuwalde's intervention. He later asks her for help to cure him of his vampire curse. Justin, with the help of L.A.P.D. Lieutenant Harley Dunlop (Michael Conrad), pulls together several other cops to go to the Mamuwalde residence to investigate the recent deaths. While Lisa is performing the ritual to cure Mamuwalde, using a voodoo doll fashioned to look like him, Justin, Harley and their men raid the house, fighting against Blacula's vampire minions which include several friends of theirs. Willis is killed during this scuffle. Justin manages to find Lisa and Mamuwalde and interrupts the ritual. Lisa refuses to help Mamuwalde after she witnesses him kill the other police officers in the house in a fit of rage. As Mamuwalde, now calling himself Blacula, is about to bite Justin, Lisa stabs the prince's voodoo doll killing Mamuwalde and destroying the menace of Blacula forever.",blaxploitation,train,wikipedia
Serpico,1973,130,Drama,7.7,Sidney Lumet,Peter Maas,Tony Roberts,Allan Rich,John Medici,Jack Kehoe,"\"Frank Serpico (Al Pacino) covered in blood and slumped in the backseat of a police car as it races to a hospital with lights and sirens blaring. He has just been shot in the face. The rest of the movie tells the story of Serpico's career up to this moment, starting with him becoming a police officer in 1960. He is very idealistic and believes in non-brutal methods to catch criminals. Serpico also refuses to join in on police corruption, specifically that which involves shaking down and taking payoffs from gambling and drug dealing organizations. His refusal to take bribes earns him the suspicion of his fellow officers throughout the majority of the precincts to which he is assigned. Additionally, Serpico finds trouble fitting in due to his embrace of the counterculture of the 1960s: He moves to Greenwich Village, grows his hair and beard long to the point where he must maintain a plainclothes appearance, and associates with a more left-wing crowd that is distrusting of the NYPD.At first Serpico tries appealing to his bosses about the corruption, but gets nowhere. He enlists a highly-connected fellow officer, Bob Blair (Tony Roberts) in his fight against corruption, but not even he can crack the city administration's general indifference. His campaign and the resulting complications and harassment within the department take a toll on his mental health and his relationship with fiancee Laurie (Barbara Eda-Young), who ultimately leaves him. After meeting a sympathetic police inspector who agrees to assist him with both disrupting the gambling rackets and later calling attention to the problem by going to the New York Times, he is transferred to narcotics, as he has always wanted. However, he finds himself in an even more corrupt and hostile atmosphere than before, where he has mostly enemies and almost no allies due to the reputation he has garnered. As a result, he is shot in the face during a raid on a heroin lab due to his fellow officers' reluctance to come to his aid. After being left for dead and eventually discovered by two uniformed officers, the story takes over from the beginning and shows a recuperating Serpico being tended to by his family and few remaining friends as well as being anonymously harassed with hate mail.At the end of the film, Serpico testifies to the Knapp Commission on police corruption. The film ends with him waiting to board a ship; despite being promoted to detective (a lifelong ambition of his) and being decorated by the department for \"\"conspicuous bravery in action\"\" (along with the two officers who abandoned him during the drug raid) he resigns from the NYPD and emigrates to Switzerland.\"","dark, neo noir, violence, atmospheric, flashback, romantic",train,imdb
"Silent Night, Bloody Night",1972,81,Horror,5.2,Theodore Gershuny,Theodore Gershuny,James Patterson,Walter Klavun,Patrick O'Neal,John Carradine,"\"On Christmas Eve, 1950, a man in flames runs from the house that Wilfred Butler built while a person is heard playing organ music inside. Wilfred Butler was buried on New Year's Day, and his house was left to his grandson Jeffrey Butler. The house remained empty for over 20 years, until Jeffrey finally decides to sell it.At a hospital for the criminally insane, an inmate escapes with a wrench, runs into a parked car, and speeds away. At the same time, John Carter, a lawyer from nearby New York City, arrives at the Butler estate with his girlfriend Ingrid. Meanwhile, Diane drives by a man who is at the side of the road by a car (he is seen beating on the windshield).John goes to see Mayor Adams (Diane's father) about buying the house and also meets newspaper publisher Charlie Towman, \"\"communications director\"\" Tess Howard",and Sheriff Bill Mason. Meanwhile,the unseen escaped inmate arrives at the deserted Butler house,kills a barking dog
Coonskin,1974,100,Action,6.4,Ralph Bakshi,Ralph Bakshi,Scatman Crothers,Scatman Crothers,Frank DeKova,Frank DeKova,"In the South, Sampson and the local Preacherman plan to bust out their friend Randy from prison. As they rush to the prison, the two are stopped by a roadblock and have a shootout with the police. Meanwhile, Randy and another cellmate named Pappy escape from inside the prison and wait for Sampson and the Preacherman to help them get out. While waiting for them, Randy unwillingly listens to Pappy tell a story about three guys that resemble Randy and his friends. Pappy's story is told in animation set against live-action background photos and footage.","","",""
Death Wish,1974,93,Action,6.9,Michael Winner,Brian Garfield,Vincent Gardenia,Steven Keats,William Redfield,Fred J. Scollay,"\"Paul Kersey (Charles Bronson) and his wife Joanna (Hope Lange) vacation in Hawaii. They return to New York City, where Paul works as an architect.Joanna and their daughter Carol Anne (Kathleen Tolan) shop for groceries at D'Agostino's. Three hooligans (one played by Jeff Goldblum) are wreaking havoc in the supermarket. They catch Joanna's address after she asks that her groceries be delivered. They follow her to the apartment, burst in and trash the apartment. They search for money but find only $7. The hooligans then rape Carol and savagely beat Joanna, escaping scot-free.Paul's son-in-law Jack Toby (Steven Keats) calls to tell him only that Joanna and Carol are in the hospital. After waiting impatiently, Paul is told by a doctor that his daughter is okay and that she was sedated and put to bed, but his wife has died. Devastated, he is told by police that the likelihood of catching the criminals is small since his wife is dead and his daughter, the only witness, traumatized from her ordeal of being raped, cannot speak. That night, a frustrated Paul goes out for a walk and quickly encounters a mugger who attempts to rob him with a gun. Carrying a sock full of quarters, Paul swings it at the would-be-mugger and flees, narrowly escaping from being shot.The next day, Paul's boss gives him an extended business vacation to Tucson, Arizona to meet a client, Ames Jainchill (Stuart Margolin), who shows him the ropes. Paul witnesses a mock gunfight at Old Tucson, a reconstructed Western frontier town used as a movie set. At a gun club, Ames is impressed when Paul shoots near bulls-eye accuracy. He reveals that he was a \"\"CO\"\" (conscientious objector) during the Korean War who served his country as a combat medic. Ames drops him at the airport",slipping a little going-away present into Paul's bag.Back in New York,Paul visits Jack who tells him that his daughter is catatonic and will likely never recover. At home,Paul opens his suitcase and the gift box that Ames left him to find a nickel-plated .32 Colt Police Positive revolver. He pockets the gun and takes a stroll that night. While walking alone in Riverside Park
McQ,1974,111,Action,6.2,John Sturges,Lawrence Roman,Al Lettieri,Roger E. Mosley,Clu Gulager,Julian Christopher,"\"About an hour before dawn just outside Seattle in 1973, a man dons sunglasses and fits a silencer to a pistol. He then drives into the city and eventually to a corner where a policeman sees his car and approaches - and is promptly shot dead by the man. He then drives to a police impound lot where another officer, Wally Johnson, is parking a car; the killer shoots him dead. The killer then drives to a corner coffee shop; as he washes his hands his police badge briefly appears, indicating he is a dirty cop. The shop proprietor greets him, for he is Stan Boyle, a detective sergeant. While the proprietor goes to the kitchen, Boyle sees a car pull up outside; he goes to the car and gives the driver a carrying case with the murder weapon inside - but as he returns to his own car the driver shoots him down with a shotgun then escapes.Boyle's partner is Lon McQ, a lieutenant, and after being noisily awakened by his telephone on his dockside houseboat, McQ learns from police Sergeant J.C. Davis of the shootings. McQ deduces the shootings to be the work of Manuel Santiago, a businessman who fronts for massive shipments of narcotics from Canada. McQ's suspicion about Santiago is hardened when he is fired on near his car by a hitman who he shoots dead and identifies as Patty Samuels.McQ visits the hospital where Boyle is in critical condition and comforts Boyle's wife Lois. He asks her about the previous night where they were attending a show and Stan got a phone call to leave. After his questioning he drives to police headquarters where his superior, Captain Ed Kosterman, has rounded up street radicals he believes may be responsible for the shootings; here he greets city councilman Franklin Toms, who is close to him as well as the Boyles.McQ greets Kosterman in the station commisary and Ed orders McQ not to harass Santiago, pointedly reminding him of a previous case where a hood was brutally assaulted by McQ and the police had to deal with backlash from several lawyers. McQ blows him off and drives to Santiago's harborside business where he photographs him greeting a suspicious type just before he drives to a downtown diner. It is there that a news broadcast reveals that Stan Boyle has died of his shotgun injuries; when Santiago goes to the restroom and uses a payphone to inform someone of Boyle's death, McQ jumps him and rams him head-first into the mirror then punches him unconscious and dumps him in the trough.For this McQ is taken off duty and assigned to a desk until further notice by police brass, but instead of taking this punishment McQ angrilly quits the force, though he gives J.C. Davis the roll of film on Santiago and tells him to get an identification on the suspect with Santiago. Days later following Boyle's funeral Lois comes by McQ's houseboat where he comforts her and she suggests they get in his \"\"Green Hornet","\"\" a splashy Pontiac",and just drive away.Later McQ shows up at the office of Pinky Farrell,a private detective
All the President's Men,1976,138,Drama,7.9,Alan J. Pakula,Carl Bernstein,Jason Robards,Dustin Hoffman,Hal Holbrook,Martin Balsam,"On June 17, 1972, a security guard (Frank Wills, playing himself) at the Watergate complex finds a door kept unlocked with tape. He calls the police, who find and arrest five burglars in the Democratic National Committee headquarters within the complex. The next morning, The Washington Post assigns new reporter Bob Woodward (Robert Redford) to the local courthouse to cover the story, which is thought to be of minor importance.","","",""
Eaten Alive,1976,91,Horror,5.5,Tobe Hooper,Alvin L. Fast,Robert Englund,Stuart Whitman,William Finley,Mel Ferrer,"After refusing a request from frisky customer named Buck (Robert Englund) who wants anal sex, the naive and inexperienced prostitute Clara Wood (Roberta Collins) is evicted from the town brothel by the madam, Miss Hattie (Carolyn Jones). Clara makes her way across the local swamp to a decrepit hotel, called the Starlight Hotel, to check into a room for the night where she encounters the scruffy and mentally disturbed proprietor Judd (Neville Brand) and his pet crocodile in the swamp beside the front porch. Upon realizing Clara was a prostitute, Judd attacks her while ranting and raving. When Clara tries to defend herself, Judd stabs her with a pitchfork and feeds her to the crocodile.Some days later, a fractious couple, the outgoing Faye (Marilyn Burns) and her mentally disturbed husband Roy (William Finley), along with their young daughter Angie (Kyle Richards) arrive at the hotel to check in since they are driving across country. They soon experience the trauma of the Angie's persistantly barking and overly curious pet dog being eaten by the crocodile. Faye and Roy take their daughter to their room to try and try to calm her down.The insane Roy decides to shoot the crocodile with a shotgun for eating their dog, but Judd intervenes. During the struggle, Roy shoots Judd in his right leg, but it is revealed that Judd's right leg is a wooden prostetic which he apparently lost years earlier when it was bitten off by his pet crocodile. Judd angrily stabs Roy with a scythe before he is attacked and devoured by the huge crocodile which breaks through the porch railing and swallows Roy whole.After getting Angie to sleep, Faye goes into the bathroom for a bath, however she is interrupted by Judd who begins to beat her. Angie wakes up and runs from the hotel. However, Angie gets trapped underneath the hotel by Judd, who proceeds to tie up Faye in a vacant room where he spends the rest of the movie sexually fondling her while Angie remains trapped under the floorboards of the hotel.That evening, Harvey Wood (Mel Ferrer) and his daughter Libby arrive at the Starlight Hotel seeking information on the whereabouts of Clara, Harvey's daughter who had run away from home several months earlier. Judd calmly denies having ever seen Clara when he is shown a photo of her. Never less, Harvey and Libby check into separate rooms and then leave to try and locate her at Miss Hattie's brothel.Accompanied by Sheriff Martin (Stuart Whitman), Harvey and Libby question Miss Hattie, who lies to them by denying ever seeing Clara (apparently still angry over Clara upsetting her business). Harvey returns to the hotel while Libby stays in town to eat dinner with Sheriff Martin. When Harvey hears Angie's crying underneath the floorboards of the porch, he begins to investigate and is attacked by Judd who stabs him in the neck with his scythe. Judd then drags his dead body to the swamp to be eaten by the crocodile.While Sheriff Martin and Libby are at the local bar having dinner and drinks, Martin kicks out Buck and his sluttish girlfriend Lynette (Janus Blythe) after a fight nearly breaks out between Buck and another local redneck barfly. The pair venture to the hotel, much to the annoyance of Judd who had already warned Buck to stay away from his land. While in their room to have sex, they hear Angie's cries for help. Buck goes to investigate and is pushed off the porch and into the swamp by Judd, where he is quickly eaten alive by Judd's crocodile. Lynette hears the commotion, and goes outside only to be chased by Judd and his scythe into the nearby swamps. She manages to get to a road where she flags down a passing car and gets away.At the same time, Libby arrives back at the hotel and goes up to her room. Judd arrives back also, and opens up the gate for the crocodile to get in under the house so it can eat Angie. Meanwhile, Libby discovers Faye tied up in the room. After freeing her, the two women attempt to leave, however Judd chases them back upstairs where he wounds Faye with the scythe. Libby escapes out a window and begins to help Angie out of the swamp she has managed to get into to evade the crocodile. Judd throws the severly wounded Faye off a balcony and then he attempts to push Angie back into the swamp while struggling with Libby. But at the last second, Faye arrives and pushes Judd over the fence into the swamp, where he is devoured by his pet crocodile. Sheriff Martin arrives at the hotel minutes later to arrest Judd after being alerted by Lynette only to find the bloodied but alive Faye, and the shaken but unwounded Libby and Angie. All that is left of Judd is his prostetic wooden leg floating in the swamp beside the hotel.","grindhouse film, murder, cult, horror, violence, insanity",train,imdb
Annie Hall,1977,93,Comedy,8.0,Woody Allen,Woody Allen,Woody Allen,Tony Roberts,Paul Simon,Donald Symington,"The comedian Alvy Singer (Woody Allen) is trying to understand why his relationship with Annie Hall (Diane Keaton) ended a year ago. Growing up in New York, he vexed his mother with impossible questions about the emptiness of existence, but he was precocious about his innocent sexual curiosity.","","",""
March or Die,1977,107,Drama,6.3,Dick Richards,David Zelag Goodman,Gene Hackman,Marcel Bozzuffi,Terence Hill,Rufus,"Soon after the Great War, Major Foster (Hackman), the commander of a detachment of the French Foreign Legion, suffers the haunting memories of leading an army of 8,000, now reduced to 200. He has become an alcoholic as a result, and his only friend is his faithful Sergeant, Triand (Rufus Narcy).","","",""
Telefon,1977,102,Action,6.5,Don Siegel,Peter Hyams,Frank Marth,Patrick Magee,Roy Jenson,Donald Pleasence,"\"After the Cuban Missile Crisis, the Soviet Union planted a number of long-term, deep-cover sleeper agents all over the United States, spies so thoroughly brainwashed that even they did not know they were agents and can be activated only by a special code phrase (a line from Robert Frost's poem \"\"Stopping by Woods on a Snowy Evening","\"\" followed by their real given names). Their mission was to sabotage crucial parts of the civil and military infrastructure in the event of conflict.","",""
