title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Double Agent 73,1974,73,Action,3.8,Doris Wishman,Judy J. Kushner,Louis Burdi,Louis Burdi,Joseph Chiaro,Frank Silvano,"Chesty Morgan, a woman whose bust is 73 inches in size, plays Jane Tennay, a large breasted secret agent. Her agency wants her to assassinate, one by one, an organized crew of low grade heroin pushers. In order for her to prove her killings, they plant a tiny camera in her big left breast. Each time she needs a photo taken, she takes off her shirt and clicks over her left breast.","","",""
The Longest Yard,1974,121,Comedy,7.1,Robert Aldrich,Tracy Keenan Wynn,James Hampton,John Steadman,Charles Tyner,Harry Caesar,"Paul Crewe (Adam Sandler) is a former NFL player who, one night, gets drunk and goes joyriding in his girlfriend's Bentley, crashing it. It is revealed that he was arrested for shaving points in a big game, although it was never proven.","","",""
Monty Python and the Holy Grail,1975,91,Comedy,8.2,Terry Gilliam,Graham Chapman,Eric Idle,Eric Idle,Eric Idle,Graham Chapman,"\"The credits are rolled to deeply ominous music with several false starts, interlaced with apologies for the inadequacies of each, during which numerous titlers are fired en masse. In the end, credits that are heavily laced with references to moose, llamas and other furry animals roll to highly festive Latin music.Little is to be seen but fog over a grassland while the sound of a galloping horse—a sound that could only be made on cobblestone, but not grass—is heard. From the fog emerge two pedestrians: King Arthur (Graham Chapman), dressed in chain mail, a tunic and a crown; and Patsy (Terry Gilliam), who appears to be fulfilling the role of beast of burden, and is using two half-coconuts percussively.They approach a castle and Patsy perfectly mimics the sound of a galloping horse coming to a stop. Two guards become barely visible atop the castle wall. Arthur announces that he is looking for knights to join him at Camelot, and wishes to recruit the master of the castle. Unfortunately, the two guards are immediately distracted by Patsy's half-coconuts. Arthur tries to return the conversation to the quest, but the guards are unable to turn their attentions from the possible causes for coconuts appearing in Mercia (England), as Arthur claims that they found them there, or how a bird, or a set of birds, might have brought one up from the tropics. Frustrated, Arthur and Patsy emulate riding off.The scene changes to a plague village. A cart is being drawn through the streets, and is attended by a disheveled man (Eric Idle) who strikes a triangle and calls for the residents to \"\"bring out your dead.\"\" A peasant (John Cleese) tries to lay a decrepit man on the cart",without calling attention to the fact that he is still alive. The attendant refuses to accept living cargo (citing regulations). When the peasant tries to abstractly request a favour,the attendant looks up and down the street to make sure there are no witnesses,and strikes the elderly subject a deadly blow to the head
The Super Cops,1974,90,Action,6.6,Gordon Parks,Lorenzo Semple Jr.,Arny Freeman,Dan Frazer,Bernard Kates,Charles Turner,The film opens with archival footage from a press conference where NYPD officers Dave Greenberg and Robert Hantz are lauded by Commissioner Patrick V. Murphy commends them for the sheer volume of drugs and weaponry that the two cops have removed from the streets.,"","",""
The Trial of Billy Jack,1974,170,Action,4.6,Tom Laughlin,Tom Laughlin,Victor Izay,Tom Laughlin,Gus Greymountain,Sparky Watt,"Billy Jack (Tom Laughlin) goes to court facing an involuntary manslaughter charge stemming from events in the earlier film. He is found guilty and sentenced to a prison term. Meanwhile, the kids at the Freedom School—an experimental school for runaways and troubled youth on a Native American reservation in Arizona—vow to rebuild the school. They raise funds and acquire a new building, eventually starting their own newspaper and television station. Inspired by Nader's Raiders, they begin using the newspaper and TV station to conduct investigative reporting, angering several politicians and townspeople in the process with their exposés.","","",""
The Beast,1975,98,Drama,5.7,Walerian Borowczyk,Walerian Borowczyk,Marcel Dalio,Pierre Benedetti,Guy Tréjan,Roland Armontel,"Businessman Philip Broadhurst dies and leaves his estate to his daughter, Lucy, on the condition that, within six months of his death, she marries Mathurin, the Marquis Pierre de l'Esperance's son, and be married by Cardinal Joseph do Balo, the brother of Pierre's uncle, the crippled Duc Rammaendelo de Balo, who shares their crumbling farmhouse with Pierre's daughter Clarisse, and their servant Ifany.","","",""
Revolver,1973,111,Drama,7.0,Sergio Sollima,Dino Maiuri,Bernard Giraudeau,Reinhard Kolldehoff,Alexander Stephan,Marc Mazza,"\"Dorothy Macha (Ray Liotta) is a gang boss involved in illegal gambling all over the city. With the help of three goons, known as \"\"the three Eddies\"\"",he controls several games that take place in the underground. On one occasion,just before a big game,Macha loses his card man. With no chances left
Blood Bath,1975,86,Horror,3.7,Joel M. Reed,Joel M. Reed,William Chen,Curt Dawson,Norman Bush,Harve Presnell,"\"In Venice, California, student Daisy (Merissa Mathes) leaves a club alone after having an argument with her beatnik boyfriend Max (Carl Schanzer). Walking through the deserted streets, she stops to admire some gruesome paintings in a gallery window painted by artist Antonio Sordi (Campbell), who coincidentally also comes by to look in on his \"\"lost children.\"\" After a friendly conversation",Sordi convinces the young woman to pose nude for him that night. At his bell-tower studio,Sordi is possessed by the spirit of a long-dead ancestor and suddenly transforms into a vampiric monster who hacks the screaming Daisy to death with a cleaver. Afterwards,he lowers her mutilated corpse into a vat of boiling wax.
Death Machines,1976,93,Action,4.1,Paul Kyriazi,Joe Walders,Ron Ackerman,Joshua Johnson,Ronald L. Marchini,Michael Chong,"\"Three separate duo's of karate kick-boxers fight it out under the watchful eye of glamorously sinister Madame Lee, (Mari Honjo) an ersatz Asian \"\"Dragon Lady.\"\" Her handsome and dapper Asian assistant",Mr. Lu,also stands observing nearby. They watch two Asian kickboxers fight,two African kickboxers fight
The Man Who Fell to Earth,1976,139,Drama,6.6,Nicolas Roeg,Paul Mayersberg,Jackson D. Kane,Rip Torn,Bernie Casey,Buck Henry,"Thomas Jerome Newton is a humanoid alien who comes to Earth from a distant planet on a mission to take water back to his home planet, which is experiencing a catastrophic drought.","","",""
Hum Kisise Kum Naheen,1977,169,Action,7.1,Nasir Hussain,Sachin Bhowmick,Tariq,Om Shivpuri,Kamal Kapoor,Rinku,"The story begins with a wealthy man selling his entire estate in Africa, converting it to diamonds. He carries them in a belt. He suffers a heart attack in the washroom and requests a passerby to deliver the diamonds to his son, Rajesh (Rishi Kapoor).","","",""
Damien: Omen II,1978,107,Horror,6.2,Don Taylor,Harvey Bernhard,Lew Ayres,Lucas Donat,Nicholas Pryor,William Holden,"A week after the burial of Robert and Katherine Thorn, archaeologist Carl Bugenhagen (Leo McKern) learns of the survival of their adopted son Damien. Confiding to his friend Michael Morgan (Ian Hendry) that Damien is the Antichrist, Bugenhagen attempts to convince him to give Damien's guardian a box containing the means to kill Damien. As Morgan is unconvinced, Bugenhagen takes him to some local ruins to see the mural of Yigael's Wall, which was said to have been drawn by one who saw the Devil and had visions of the Antichrist as he would appear from birth to death. Though Morgan believes him upon seeing an ancient depiction of the Antichrist with Damien's face, both he and Bugenhagen are buried alive as the tunnel collapses on them.","","",""
The Great Alligator,1979,89,Horror,4.5,Sergio Martino,Cesare Frugoni,Claudio Cassinelli,Romano Puppo,Enzo Fisichella,Bobby Rhodes,"A teenage girl purchases a baby American alligator while on vacation with her family at a tourist trap in Florida. After the family returns home to Chicago, the alligator, named Ramón by the girl, is promptly flushed down the family's toilet by her surly, animal-phobic father and ends up in the city's sewers.","","",""
Meatballs,1979,94,Comedy,6.2,Ivan Reitman,Len Blum,Todd Hoffman,Bill Murray,Jack Blum,Russ Banham,"Tripper Harrison is the head counselor of a group of new counselors-in-training (CITs) at Camp North Star, a cut-rate summer camp. Camp director Morty Melnick falls victim to Tripper's practical jokes mainly by being taken from his cabin in the middle of the night and relocated to an unusual place.","","",""
Phantasm,1979,89,Horror,6.6,Don Coscarelli,Don Coscarelli,Ralph Richmond,Kenneth V. Jones,David Arntzen,A. Michael Baldwin,"\"In the opening scene, an attractive blond woman wearing a lavender colored dress is making out with a man in a local cemetery, which suddenly ends when the woman pulls out a dagger and stabs the man to death.Meanwhile, 24-year-old musician Jody Pearson is raising his 13-year-old brother Mike in a small southern California town disturbed by the mysterious deaths of its citizens. Reggie, a family man and ice cream vendor, joins the brothers in their suspicions that the local mortician, dubbed \"\"The Tall Man\"\"",is responsible for the deaths.Mike relays his fears to a fortuneteller and her granddaughter about the possibility of Jody departing and leaving him in the care of his aunt,along with his suspicions about The Tall Man. Mike is shown a small black box and told to put his hand into it. After the box grips his hand,Mike is told by the granddaughter not to be afraid and as the panic subsides
Suhaag,1979,164,Action,6.5,Manmohan Desai,K.K. Shukla,Shashi Kapoor,Jeevan Dhar,Amjad Khan,Hercules,"The story is about Raj (Akshay Kumar) & Ajay (Ajay Devgan) who are best friends studying in the same college. Madhu (Nagma) & Pooja (Karisma Kapoor) are their respective girlfriends. Raj is from a rich family. He stays with his uncle (Gufi Paintal) as his father (Dalip Tahil) lives in another town. Ajay Sharma was born on 2 April 1967 and lives in Bombay with his widowed mother Asha (Aruna Irani). Raj treats Ajay's mother as his own mother & they share a brotherly relationship. After graduating from college, Raj's maternal uncle asks Ajay to bring his birth certificate so that he can make his passport and find work for him in Canada. Ajay goes home to look for his birth certificate and finds out that his real name is Ajay Malhotra and his father, Dr. Ravi Malhotra (Romesh Sharma), is still alive, serving a life sentence in prison for stealing a patient's organs. Ajay questions his mother and finds out that his father was framed by the hospital owner, Rai Bahadur (Suresh Oberoi). Upon discovering the truth, Raj and Ajay go to fight Rai Bahadur & release his father. In the course of their investigation it is revealed that Raj's father whose name is Dr. Sinha (Dalip Tahil) also a key member of the Rai Bahadur's hospital & was involved in framing Ajay's father. Rai bahadur counterattacks by killing Raj's father before he could go to court. Then Raj and Ajay bring the corpse of Dr.Sinha in courtroom just before the deadline of time of case. They create an illusion that Dr. Sinha is still alive and by that they made corpse pointing finger at Rai bahadur. Angry Rai tries to shoots at him into the court. Then in the chase of police he got killed.","good versus evil, romantic",train,wikipedia
Zombie,1979,91,Horror,6.8,Lucio Fulci,Elisa Briganti,Ramón Bravo,Al Cliver,Ian McCulloch,Ugo Bologna,"\"A man fires a bullet into the head of a body wrapped in a sheet. He says to an off screen person, \"\"The boat can leave now. Tell the crew.\"\"Several days later",an apparently abandoned sailboat sails into New York harbor. Two officers of the harbor patrol board the boat to investigate and find the living quarters in squalor and disarray. They are suddenly attacked by a rotting,bloated zombie (Captain Haggerty) which bursts from the hold,gorily killing one officer by biting his throat out
Altered States,1980,102,Horror,6.9,Ken Russell,Paddy Chayefsky,William Hurt,Miguel Godreau,Peter Brandon,Charles Haid,"\"Edward Jessup is a university professor of abnormal psychology who, while studying schizophrenia, begins to think that \"\"our other states of consciousness are as real as our waking states.\"\" Jessup begins experimenting with sensory deprivation using a flotation tank",aided by two like-minded researchers,"Parrish and Rosenberg. At a faculty party he meets fellow \"\"wonder kid\"\" and biological anthropologist Emily",and the two eventually marry.
The Boogey Man,1980,82,Horror,4.7,Ulli Lommel,Ulli Lommel,Ron James,Raymond Boyden,Jay Wright,Nicholas Love,"The film opens with Willy and Lacey as children watching their mother and her boyfriend preparing to make out. When the mother notices them, she has her boyfriend tie Willy to his headboard before sending Lacey to her room. She frees Willy from his bed and Willy enters their room and repeatedly stabs his mother's boyfriend with a chef knife in front of a large mirror.","","",""
The Children,1980,93,Horror,5.4,Max Kalmanowicz,Carlton J. Albright,Gil Rogers,Tracy Griswold,Nathanael Albright,Jeptha Evans,"Two maintenance employees of a nuclear power plant are conducting an outdoor safety check when they become anxious to leave. Eager to get to the local bar and have a drink, they skip part of the test. Unfortunately a large buildup of pressure causes a yellow toxic gas to leak from one of the pipes. The gas forms into a large cloud that drifts across the ground.Nearby, a school bus carrying six students home from school is driving along the road. Cathy Freemont (Gale Garnett) passes the bus and waves to the children, when suddenly the large cloud of toxic gas drifts into the road. Both vehicles drive through it.Cathy arrives home, but the school bus is detained somewhere. Sheriff Billy Hart (Gil Rogers) finds the bus haphazardly parked along the side of the road, apparently abandoned in a hurry, with no sign of the children or the bus driver. Hart pays a visit to the home of Tommy Button, one of the children on the bus. Tommy lives with his mother, Leslie (Suzanne Barnes), and her female lover, Dr. Joyce Gould (Michelle Le Mothe). Leslie apparently spends her life dazed and heavily medicated, while Dr. Gould is hostile toward the sheriff for no good reason. She accompanies him to the site of the abandoned bus, where she finds Tommy's things on board. When Hart departs, Joyce goes to walk home when she spots a figure standing in a nearby cemetery. She recognizes it as Tommy, just as it disappears among the gravestones. She rushes up into the cemetery, where she stumbles across the horribly mutilated body of the bus driver; he seems to have been burned from within his clothes, his flesh horribly charred and disfigured. Suddenly Tommy appears behind Joyce, his fingernails black. Relieved, she sweeps him into a reassuring hug, suddenly screaming in agony as her flesh begins to char. Tommy's hands are roasting Joyce alive, and her burnt body falls beside that of the bus driver.The five children have been transformed into smiling zombies by the cloud of radioactive vapors, intent on burning alive anybody who comes into their path. They move through the town, visiting their parents and families, most of whom are caricatures of bad parenting. Little Janet Shore's parents are swingers who don't even know or care where their daughter is. Paul MacKenzie's sister is a slutty blonde who is more interested in bedding the dopey town deputy. Cathy Freemont is pregnant with her third child, yet she still gives in to smoking in times of stress. John Freemont (Martin Shakar) joins the sheriff in the hunt for the children, trying to keep from Cathy that their daughter Jenny is among the missing children.John and Sherrif Hart find charred bodies all over the town of Ravensback, the handiwork of the children. Nobody suspects that the children are behind the deaths, and everybody makes the mistake of hugging the kids when they come across them. John and Hart make the connection about the killer children and John rushes home to protect Cathy and the youngest Freemont child, Clarkie, who escaped the cloud of poisonous gas because he was at home that day with a cold. Along the way, they encounter Janet Shore, who is dazed like the other zombies, but apparently still human--her fingernails are normal. They take her along in the back of Hart's squad car.Meanwhile at the Freemont house, the zombified Jenny attempts to return home, and Cathy joyfully rushes out to greet her, but John intervenes and Jenny scorches his hand before he can get away from her.John and Hart barricade the house and start firing on the children, who have congregated in the yard outside the house. Bullets have no effect on the zombies, which get back up and continue to walk around. While the adults are distracted, one of the killer children sneaks into an upstairs window of the house and fries Clarkie to death. It then tries to kill Cathy, but John attacks it with a sword, slashing out and chopping off its hands. It instantly dies, howling in pain.Armed with a machete, John hunts the children, cornering them in a barn, until he has hacked most of them to death. Unfortunately, he forgets about Janet Shore, whose fingernails have changed to black. She chars Hart to death, lurching at him out of the back seat of his car. John hacks Janet to death in retaliation.John is distracted by the cries of Cathy from inside of the house--the baby is being born. As the sun rises, the sounds of Cathy giving birth to her child fill the house. The baby is born and all seems well, until John notices it nursing at Cathy's breast, its fingernails black.",murder,train,imdb
Death Ship,1980,91,Horror,4.8,Alvin Rakoff,John Robins,Richard Crenna,Nick Mancuso,Murray Cruchley,Saul Rubinek,"\"A mysterious black freighter sails through the night, apparently deserted. Detecting a cruise ship close by, the ship alters course as disembodied voices announce in German, \"\"Battle Stations! Enemy in sight!\"\" Aboard the cruise ship",the prickly Captain Ashland is making his final voyage,attended by his replacement,Captain Trevor Marshall
Superman II,1980,127,Action,6.8,Richard Lester,Jerry Siegel,Gene Hackman,Jackie Cooper,Christopher Reeve,Christopher Reeve,"\"Before the destruction of Krypton, the criminals General Zod, Ursa and Non are sentenced to banishment into the Phantom Zone. Years later, the Phantom Zone is shattered near Earth by the shockwave of a space-borne hydrogen bomb. The three criminals are freed and find themselves with superpowers granted by the yellow light of Earth's sun. They travel to the White House and force the President of the United States to surrender on behalf of the entire planet during an international television broadcast. When the President pleads for Superman to save the Earth, Zod demands that Superman come and \"\"kneel before Zod!\"\"","","",""
Zigeunerweisen,1980,144,Horror,6.9,Seijun Suzuki,Yôzô Tanaka,Akaji Maro,Hatsuo Yamaya,Yoshio Harada,Yoshio Harada,"Vacationing in a small seaside village, Aochi, a professor of German, runs into Nakasago, a former colleague turned nomad. Nakasago is being pursued by an angry mob for allegedly seducing and killing a fisherman's wife. Police intervene and Aochi vouches for his friend, preventing his arrest. The two catch up over dinner where they are entertained by and become smitten with the mourning geisha Koine. Six months later, Aochi visits his friend and is shocked to find that he has settled down and is having a child with Sono, a woman who bears a remarkable resemblance to Koine. Nakasago plays him a recording of Zigeunerweisen and they discuss inaudible mumbling on the record. Nakasago suddenly takes to the road again with Koine, leaving Sono to birth their child alone. Both men enter affairs with the other's wife. Sono later dies of the flu and is replaced by Koine as a surrogate mother. Nakasago takes to the road yet again. Aochi learns of Nakasago's death in a landslide. Koine visits Aochi and requests the return of the Zigeunerweisen record but he is sure he never borrowed it.",psychedelic,train,wikipedia
Deadly Blessing,1981,100,Horror,5.5,Wes Craven,Glenn M. Benest,Michael Berryman,Jeff East,Ernest Borgnine,Douglas Barr,"\"Martha (Maren Jensen) and Jim Schmidt (Douglas Barr) live on an isolated farm named 'Our Blessing', where most of the neighboring population are \"\"Hittites\"\"","an austere religious community who according to one of the characters \"\"make the Amish look like swingers\"\". Jim was a Hittite",but left the community when he got married.Jim tells a neighbor,Louisa Stohler (Lois Nettleton)
The Dorm That Dripped Blood,1982,88,Horror,4.9,Stephen Carpenter,Stephen Carpenter,David Snow,Robert Fredrickson,Woody Roll,Jake Jones,"\"A young college man is seen running from an unseen pursuer. As he is hiding, hands grab his throat and he is strangled to death.Dayton Hall is a dormitory that is about to be turned into an apartment complex. Five students have volunteered to help with the cleanup, supervised by Joanne. At a party, Joanne's boyfriend, Tim, tries to convince her to move into an apartment with him, but Joanne wants time to think about it. After she says goodbye to Tim (who is leaving with some friends to go skiing), Joanne prepares the cleaning schedule for the next two weeks. She learns that one of the five students, Debbie, has to leave that night with her parents, leaving Joanne with Patti, Brian, and Craig.Debbie helps with the cleanup for a long as she can and then goes back to her own dorm to wait for her parents. Before she leaves, she heads to the room to get the inventory list from the storage room. Debbie's mother and father arrive and wait for her in their Bronco truck. The father walks up the stairs of the dorm to her room to see what is taking so long, but on the stairway he encounters someone who beats him with a nail-studded baseball bat. While the mother continues to wait in the truck, the back door of the truck slowly opens. Debbie comes down the stairs and sees her dead father at the foot of the stairs. She runs outside to the truck, only to find her mother's dead body inside. Debbie is hit on the head and falls to the ground unconscious. The unseen killer drags her to the truck's back tire, puts the vehicle in reverse and mashes Debbie's head. The dead bodies of Debbie, her mother and father are put in the truck and driven away.The next morning, Patti goes to the supply room. She sees a homeless bum scavenging in the trash bin. When she tells the others about the \"\"wired-looking guy with the fuzzy hair\"\"",Brian says that the man is named John Hemmit; he often hangs around Dayton Hall,but he is harmless. Bill talks to Joanne and complains about someone stealing his power drill. Afterwords,Joanne meets with Bobby Lee Tremble
The Great Muppet Caper,1981,97,Comedy,7.1,Jim Henson,Tom Patchett,Charles Grodin,Peter Ustinov,Jim Henson,Jim Henson,"The film begins with Kermit the Frog, Fozzie Bear, and Gonzo the Great commenting on the opening credits from a hot-air balloon and introducing the premise of the movie to the audience. Throughout the film, the characters frequently break the fourth wall, discussing (for example) each other's acting choices and singing ability in the middle of a scene.","","",""
Mommie Dearest,1981,129,Drama,6.6,Frank Perry,Christina Crawford,Howard Da Silva,Steve Forrest,Michael Edwards,Harry Goz,"Joan Crawford (Faye Dunaway) is a driven actress and compulsively clean housekeeper who tries to control the lives of those around her as tightly as she controls herself. To prepare for a work day at MGM Studios, she rises at 4:00 a.m. and engages in a strict morning ritual: scrubbing her face and arms with soap and boiling hot water, then plunging her face into a bowl of rubbing alcohol and ice to close the pores. When Helga (Alice Nunn), a new maid, thinks she has Joan's living room in spotless condition, Joan finds one minor detail that she overlooked and loses her temper.","","",""
Silsila,1981,182,Drama,7.2,Yash Chopra,Mrs. Preeti Bedi,Shashi Kapoor,Jagdish Raj,Sharmila Roy Chowdhry,Amitabh Bachchan,"Orphaned at very young age, brothers Shekhar Malhotra (Shashi Kapoor) and Amit Malhotra (Amitabh Bachchan) lead independent lives. Shekhar is a Squadron Leader with the Indian Air Force, and Amit is an emerging writer. Shekhar has fallen in love with the lovely Shobha (Jaya Bachchan), while Amit seeks to woo the attractive Chandni (Rekha). Amit finds professional success as a playwright in Delhi, enjoying a successful launch into the circles of Delhi's intellectual elite. Amit's passion and dedication to his craft wins Chandni's affections for Amit, and they share a brief, blissful period of courtship.","","",""
The Cabbage Soup,1981,102,Comedy,6.5,Jean Girault,René Fallet,Jacques Villeret,Henri Génès,Philippe Ruggieri,Marco Perrin,"Claude Ratinier (Louis de Funès), known as Le Glaude, is an old man who lives on a small farm across the road from his long-time friend Francis Chérasse (Jean Carmet), known as Le Bombé. The two are described as the last surviving members of their breed, still living in a rural fashion while the rest of the world has modernized. They spend their days getting drunk and eating cabbage soup, while they spend their nights getting drunk and farting.","","",""
Victory,1981,116,Drama,6.6,John Huston,Yabo Yablonsky,Osvaldo Ardiles,Paul Van Himst,Mike Summerbee,Hallvar Thoresen,"\"Nighttime at a German POW camp during WW2. A prisoner crawls on his belly alongside one bunkhouse and underneath another. Reaching the barbed-wire fence, he starts cutting through them with wire clippers. A patrol dog catches his scent and races toward him, barking. Alarms sound, a search light illuminates the prisoner, who gets tangled in more barbed wire and razor ribbon in his panic. German machine-gun fire replaces half of the prisoner's internal flesh and blood with bullet shrapnel, and he collapses in the barbed wire.Two cars, one bearing a Swiss flag emblem, ride through the German countryside and arrive at the POW camp. Three English POW's don their military uniforms and stride out of their bunkhouse to meet the occupants of the cars. Three German officers introduce two Swiss Red Cross diplomats, Herrs Rinder and Doktor, to the senior English POW, Colonel Waldron (Daniel Massey). Waldron exchanges military salutes with two of the German officers, including Major Karl von Steiner (Max von Sydow); Waldron and Steiner look at each other as they exchange salutes, in a manner that suggests they're familiar with each other. Waldron's two cohorts are Major Rose (Tim Pigott-Smith) of the English Intelligence Committee, and Wing Commander Shurlock, who is introduced by the camp's high Kommandant (George Mikell) as head of the camp's \"\"Escape Committee--\"\" the three English officers discreetly provide aid to allied POW's seeking to escape from the camp. The two Swiss officials are there to investigate the killing of an English officer during an escape attempt. The senior German officer assures all parties gathered that the killing was \"\"accidental\"\" and asks to conduct a tour of the camp",to ensure the Swiss officials that the prisoners are being treated properly within the guidelines of the Geneva Convention.Steiner turns as he walks,watching some allied POW's kick a soccer ball around. One of them,an American named Hatch (Sylvester Stallone)
Basket Case,1982,91,Comedy,6.2,Frank Henenlotter,Frank Henenlotter,Lloyd Pace,Bill Freeman,Joe Clarke,Kevin VanHentenryck,"\"Dr Julius Liflander (Bill Freeman) tries to leave his home/laboratory, but he gets scared by the movement of the surrounding trees. Back home, he locks himself up and tries to call the police. A huge hand attacks him and kills him viciously.Duane Bradley (Kevin Van Hentenryck) arrives to New York from the northern small town of Glen Falls, to the ugly Hotel Broslin. Anthony (Robert Vogel), the hotel manager, mocks him and asks for twenty bucks a night. Duane is loaded, pays in cash and is given room 7. On her way up, Josephine (Dorothy Storngin) chit-chats about the old guest in his room. Once inside his room, Duane unlocks his basket and feeds it a huge quantity of hamburgers. Duane reads a thick volume of medical papers, where he appears as a patient. At night, Belial, the body in the basket, tries to talk to him, but Duane only wants to sleep. We know that Belial can leave the basket on his own. Josephine warns Duane that Bryan \"\"Mickey\"\" O'Donovan (Joe Clarke) was peeping through the keyhole because he saw the wad of bills which Duane had.Duane takes the basket to see Dr Harold Needleman MD (Lloyd Pace). Sharon (Terri Susan Smith) is the receptionist. She tries to make small conversation with Duane",who sees Dr Needleman under the name of Duane Smith. Duane rejects Sharon at first,but then he asks for her number and sets on a date. Needleman looks at the huge scars on the right side of Duane's body. When Needleman gets rid of Duane,he tries to contact Lifflander and when he can't
The New York Ripper,1982,85,Horror,6.3,Lucio Fulci,Gianfranco Clerici,Cosimo Cinieri,Paolo Malco,Andrea Occhipinti,Jack Hedley,"An old man is walking his dog in New York City when the dog retrieves a decomposed human hand. It is identified by the police as belonging to Ann-Lynne, a local prostitute. Lieutenant Fred Williams (Jack Hedley), the burned-out police detective investigating the murder, interviews the young woman's nosy and obnoxious landlady, Mrs. Weissburger (Babette New), who tells him that during her daily spying and eavesdropping on her tenants, she overheard the girl last week over the phone arranging to meet a man who spoke with a strange, duck-like voice.","","",""
Tron,1982,96,Action,6.7,Steven Lisberger,Steven Lisberger,Stuart Thomas,Stuart Thomas,David Warner,David Warner,"Kevin Flynn is a software engineer, formerly employed by the computer corporation ENCOM(INT) (EN Commercial( International)), who now runs a video arcade called Flynn's. He wrote several video games, but Ed Dillinger, another ENCOM engineer, stole them and passed them off as his own, earning himself a series of promotions until reaching Senior Executive VP. Having left the company, Flynn attempts to obtain evidence of Dillinger's actions by hacking the ENCOM mainframe, but is repeatedly stopped by the Master Control Program - MCP for short - an artificial intelligence written by Dillinger. However, since its inception, the MCP has become power-hungry, illegally appropriating business and even government programs and absorbing them to increase its own capabilities; it informs Dillinger of its plans to subjugate the Pentagon and the Kremlin, and expresses interest in China with its request for Chinese-translation programs, blackmailing Dillinger into compliance with records of his theft of the games.","","",""
Blood Rage,1987,82,Horror,5.8,John Grissmer,Bruce Rubin,William Fuller,Chad Montgomery,Douglas Weiser,Douglas Weiser,"Todd and Terry are blond and identical twins. In 1974, one night at a drive-in theater, Terry sees his parents kissing inside the car and escapes from the backseat with Todd. Deep inside, Terry soon becomes violent from always seeing people, including his parents, having sex. Taking a carpenter's hatchet, he murders a teenager having sex with his girlfriend in the backseat in their car, and frames a shocked Todd by smothering the blood onto him and placing the hatchet into his hand. When their mother Maddy (Louise Lasser) and the police arrive on the scene, Todd without question is found guilty and is locked in a asylum.","","",""
Boogeyman II,1983,79,Horror,2.1,Bruce Pearn,Ulli Lommel,Ulli Lommel,Rock Mackenzie,Sholto von Douglas,Raf Nazario,"As young children, Laura Porter and her brother Henry witness their parents' brutal murder by a hooded man, whom they believe to be the Boogeyman. As an adult, Henry has attended group therapy, improving such that he is instead currently looking for work. Laura joins this group as he leaves, meeting the other members: nyctophobic Mark, germaphobic Paul, masochistic Alison, agoraphobic and commitment-averse Darren, and Nicky, a bulimic girl who fears extreme weight gain.","","",""
Deal of the Century,1983,99,Comedy,4.6,William Friedkin,Paul Brickman,Gregory Hines,Graham Jarvis,William Marquez,Vince Edwards,"\"Eddie Muntz (Chase) is a small-time American arms dealer who talks his way into a job with a large defense corporation selling high-tech military unmanned aerial vehicles to a South American dictator (William Marquez). Muntz arrives in war-torn and impoverished \"\"San Miguel\"\" to sell weapons to both its leader and the rebels seeking his ouster.","","",""
The Meaning of Life,1983,107,Comedy,7.5,Terry Jones,Graham Chapman,Eric Idle,Eric Idle,Eric Idle,Graham Chapman,"\"The film begins with a stand-alone 17-minute supporting feature entitled The Crimson Permanent Assurance (directed by Terry Gilliam). Set in London, England in present day 1983, a group of elderly office clerks in a small accounting firm rebel against their emotionlessly efficient, yuppie corporate masters. They commandeer their building, turn it into a pirate ship, and sail into a large financial district, where they raid and overthrow a large multinational corporation (before ultimately sailing to the edge of the earth and falling off).The film proper consists of a series of distinct sketches, broken into seven chapters.Part I: The Miracle of BirthA woman in labour is taken into a hospital delivery room, where she is largely ignored by doctors (John Cleese and Graham Chapman) and nurses, who are more concerned with using the hospital's most expensive equipment to impress the hospital's administrator (Michael Palin). The woman in labour notices that hospitals are changing, with \"\"lots and lots of machinery\"\".The Miracle of Birth Part II - The Third World In YorkshireA Roman Catholic man (Palin) loses his employment. He goes home to his wife (Terry Jones) and an impossible number of children",where he discusses the church's opposition to the use of contraception,"leading into the musical number \"\"Every Sperm Is Sacred\"\". Watching this unfold",a Protestant man (Chapman) proudly lectures his wife (Eric Idle) on their church's tolerance towards contraception and having intercourse for fun
Funny Dirty Little War,1983,80,Comedy,7.0,Héctor Olivera,Roberto Cossa,Ulises Dumont,Víctor Laplace,Lautaro Murúa,Rodolfo Ranni,"Ricardo Guglielmini is the mayor of Colonia Vela, a small country village in an undisclosed province of central Argentina. He plots with Héctor Suprino, a local Peronist spin doctor, and Reinaldo, a union leader, to get the town's deputy mayor, Ignacio Fuentes, kicked out of office, due to his increasing popularity, which threatens Guglilemini's decades-long hold on the mayorship.","","",""
