title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Saturn 3,1980,88,Horror,5.1,Stanley Donen,Martin Amis,Harvey Keitel,Roy Dotrice,Roy Dotrice,Douglas Lambert,"\"The film opens at a space station in the vicinity of the planet Saturn. An announcer is paging Captain James (Douglas Lambert) as the ship he is piloting is leaving in just a few minutes. We see James enter a locker room where he starts to put on his spacesuit and we see another figure in a spacesuit lurking in the corner wearing a helmet so we can't see his face. James addresses the figure as Benson (Harvey Keitel). Benson has apparently just failed a mental stability exam and James is replacing him on this mission. Before James is finished putting on his suit, however, Benson straps himself down and opens the airlock venting the locker room. James is killed and his body flushed out into space. Benson closes the door and then takes James's place on the mission.Benson flies the ship through the rings of Saturn and lands it on a moon at the Saturn 3 experimental food station. It is a remote and isolated underground facility crewed by just two scientists: the older Adam (played by a 64 year-old Kirk Douglas) and the beautiful young Alex (played by a 33 year-old Farrah Fawcett). Despite their age difference the two are happy as lovers.Adam and Alex escort Benson inside the facility. Despite their warm greeting, Benson seems cold. He tells them they are behind schedule on developing the new food sources that the over-populated Earth desperately needs. He has brought a new robot - HECTOR - that he will assemble and program to help speed the project. Once Hector is operational he will be so effective that one of the scientists will no longer be needed.When Alex and Benson are alone, he makes it clear that he is interested in having sex with her. She tells him she is exclusively with Adam and Benson responds that on Earth it is considered inhospitable to refuse his request. Alex, who was born in space and has never visited Earth, though she is curious about it, points out that they are not on Earth and continues to ignore his advances. He, in turn, tells her that Adam is \"\"obsolete.\"\"Alex escorts Benson to his quarters where he tells her he will take a \"\"blue dreamer\"\" and get some sleep. Alex tells him she does not know what a \"\"blue dreamer\"\" is and Benson gives her a blue pill and suggests that she try it.Alex shows the pill to Adam who dismisses it is a sleeping/hypnotic drug used to keep people from going crazy in the isolation of space duty. Despite her negative reaction to Benson","the fact that he is from Earth and his description of the effect of the \"\"blue dreamer\"\" raises her interest. Reluctantly Adam agrees to try the drug with her one night (A scene was apparently filmed that shows their dream sequence",but it was cut from the final film. A still from this segment,however
Moonraker,1979,126,Action,6.2,Lewis Gilbert,Christopher Wood,Michael Lonsdale,Geoffrey Keen,Richard Kiel,Roger Moore,"\"The 1st part of the pre-title teaser shows a space shuttle (called a \"\"Moonraker\"\") being carried on a large cargo plane. Inside the shuttle",two men emerge from hidden compartments and start launch procedures for the shuttle. They fly off,destroying the cargo plane they were being ferried on. The shuttle was built for the British government and was en route there when it was stolen. M,head of MI6
The Wanderers,1979,112,Drama,7.3,Philip Kaufman,Richard Price,Jim Youngs,Alan Rosenberg,Tony Ganios,Erland van Lidth,"\"Joey and Turkey are members of the Wanderers, an all-Italian street gang. In the Bronx, Joey tries to dissuade Turkey from joining a rival gang, the Fordham Baldies. Before Turkey can ask, Terror's girlfriend Peewee overhears Joey insulting the Baldies, calling them a \"\"bunch of pricks with ears\"\". Joey and Turkey flee and the Baldies chase them. Richie—the leader of the Wanderers—and Buddy come to help but they also flee from the Baldies. After being cornered",the Wanderers are helped by a tough stranger named Perry,who has recently moved to the Bronx from New Jersey. After much persuasion,Perry joins the Wanderers.
Any Which Way You Can,1980,116,Action,6.1,Buddy Van Horn,Stanford Sherman,Barry Corbin,Bill McKinney,Michael Cavanaugh,William Smith,"Two years after throwing his fight with Tank Murdock, Philo Beddoe is still fighting in underground bare-knuckle boxing matches to make money on the side. Philo decides to retire when he realizes that he has started to enjoy the pain. Philo and his manager Orville decide to end his career. The problem is Jack Wilson, a new breed of fighter from the east coast who mixes martial arts with boxing. He is so effective at maiming his opponents that his handlers cannot book fights for him.","","",""
Brubaker,1980,131,Drama,7.1,Stuart Rosenberg,W.D. Richter,Matt Clark,Tim McIntire,David Keith,Yaphet Kotto,"In 1969, a mysterious man (Robert Redford) arrives at Wakefield State Prison in Arkansas. As an inmate, he immediately witnesses rampant abuse and corruption, including open and endemic sexual assault, torture, worm-ridden diseased food, insurance fraud and a doctor charging inmates for care. Brubaker eventually reveals himself—during a dramatic standoff involving Walter (Morgan Freeman), a deranged prisoner who was being held in solitary confinement—to be the new prison warden, to the amazement of both prisoners and officials alike.","","",""
Cruising,1980,102,Drama,6.5,William Friedkin,William Friedkin,Al Pacino,Jay Acovone,Randy Jurgensen,Don Scardino,"\"In New York City, body parts are showing up in the Hudson River at the same time that a serial killer is targeting gay men. The police believe it to be the work of one man. In the opening scene, two uniformed policemen, DiSimone (Joe Spinell) and Dresher (Mike Starr), are driving in their patrol car checking out a report of another dead body sighted. They pick up two young men for brawling in the streets and while in their car, the two cops proposition to them in order not to arrest them.The film then shifts to Patrolman Steve Burns (Al Pacino), who wants to be a detective and physically resembles the victims, agrees to go deep undercover to catch the killer. He will infiltrate the gay community, particularly the S&M and leather bars where the victims were known to frequent, and only his supervisor Captain Edelson (Paul Sorvino) will know his true identity. The killer's victims were picked up in the bars and taken to cheap hotels, where they were tied up and stabbed to death.Steve, under the name John Forbes, moves into an apartment in the area and quickly befriends his neighbor Ted. Ted is a struggling playwright who lives with his dancer boyfriend Gregory (James Remar). Through Ted, Steve quickly learns about living a gay lifestyle, but Ted doesn't go to the bars because he works nights at his full-time job. Steve starts going to the gay bars and clubs that specialize in S&M as part of his investigation, but over time he starts to embrace that lifestyle.However, the pressure of the job is taking a toll on Steve, and it begins to affect his relationship with his girlfriend Nancy (Karen Allen). He not only can't tell her about the job, but he also doesn't want to tell her that he might be developing feelings for Ted.Another victim is found, this time inside an adult bookstore. But the police catch a break in that the killer left a fingerprint. Steve's investigation leads to a waiter named Skip, who works in a steakhouse that uses knives similar to the murder weapon. He is taken into custody, and the other detectives attempt to beat a confession out of him, until it's revealed that his prints do not match the killer's. A disgusted and exhausted Steve nearly quits the case as a result, but the Captain is able to convince him to continue the investigation. He then tells Steve to follow a new lead: the killer may have been a former student of the first victim, a college professor.With a copy of the college's yearbook, Steve recognizes one of the students from the bars named Stuart. Steve then begins to stalk Stuart, hoping to catch him in the act. But one night before heading out, Steve wants to see Ted and instead encounters Gregory. Gregory knows that Ted is developing feelings for \"\"John\"\" because Steve can hear their arguments about him. Gregory pulls a knife on \"\"John\"\" and tells him to stay away from Ted. Later that night",Steve meets Stuart in a park,and they agree to a liaison in a tunnel. As they are undressing,Stuart pulls a knife
Do Aur Do Paanch,1980,132,Action,6.8,Rakesh Kumar,Gyandev Agnihotri,Shashi Kapoor,Shashi Kapoor,Vishal Desai,Shreeram Lagoo,"Vijay (Amitabh Bachchan) and Sunil (Shashi Kapoor) are petty burglars. They don't go well with each other and are sworn enemies. Their respective bosses command them to go to a school where their task is to abduct a rich man Seth Mathur's (Shreeram Lagoo) son, Bittoo and bring him in so as to demand a huge ransom. Vijay and Sunil fake their identities and join the school as Ram and Lakshman, respectively. Ram is appointed as a P.E. instructor while Lakshman is made the music teacher. On their journey towards the task, Ram meets Anju (Parveen Babi) the principal's daughter while Lakshman meets Shalu (Hema Malini) the dance teacher. Both the ladies, unaware of their background and motive, fall in love.","","",""
Seems Like Old Times,1980,102,Comedy,6.7,Jay Sandrich,Neil Simon,Robert Guillaume,Marc Alaimo,George Grizzard,Charles Grodin,"Nick Gardenia (Chevy Chase), an out-of-luck writer, has the use of a friend's oceanside cabin in Big Sur, California. He is interrupted by a pair of bank robbers, Warren 'Dex' Dexter (Judd Omen) and B.G. Ramone (Marc Alaimo), who use Nick to rob a bank in Carmel. Their modus operandi is to take an innocent person and force them at gunpoint to rob banks, take the money and toss their captive out of their moving car. Unfortunately for Nick (as in one of Chase's signature pratfalls), he trips in the bank, is helped up and looks directly into a security camera.","","",""
Christmas Evil,1980,100,Horror,5.5,Lewis Jackson,Lewis Jackson,Brandon Maggart,Joe Jamrog,Jeffrey DeMunn,Andy Fenwick,"\"Suburban New Jersey, Christmas Eve, 1947. Harry catches his mother being sexually groped by his father, who is dressed up as Santa. Heartbroken, the child then rushes up to the attic and cuts his hand with a shard of glass from a shattered snow globe.33 years later in the year 1980, the adult Harry (Brandon Maggart) now works in \"\"a lousy position\"\" as the manager of the Jolly Dreams toy factory. At home",he has taken it upon himself to become the next true Santa; he sleeps in a Santa costume,and his apartment is resplendent all year round with Christmas toys and décor. From the roof of his building,he uses binoculars to spy on neighborhood children to see if they have been 'bad or good' (two children are doing household chores and playing with their doll
Ghost Story,1981,110,Drama,6.3,John Irvin,Peter Straub,Miguel Fernandes,Melvyn Douglas,Craig Wasson,Craig Wasson,"\"In a small New England town, four elderly men form what they call the \"\"Chowder Society","\"\" regaling themselves with the telling of scary \"\"ghost stories.\"\" Membership in the club",in fact,requires that one present such a story. The four old friends consist of Ricky Hawthorne (Fred Astaire)
Fighting Back,1982,98,Action,6.0,Lewis Teague,Thomas Hedley Jr.,Pat Cooper,Jim Lovelett,Jonathan Adam Sherman,Yaphet Kotto,"The film opens with Philadelphia TV reporters viewing and broadcasting a news story about violence in society since JFK Assassination in 1963. With the increase in crime, Philadelphia is becoming unsafe. Proud Italian-American John D'Angelo (Tom Skerritt) runs a deli in town. While driving with his wife, Lisa (Patti LuPone), D'Angelo comes across a pimp known as Eldorado (Pete Richardson) brutalizing one of his prostitutes. John's wife confronts the pimp and the pimp chases the D'Angelos, ramming his car into the back of the D'Angelos' vehicle, injuring Lisa and killing their unborn baby. John's mother Vera (Gina DeAngles) is assaulted in the neighborhood.","","",""
Inseminoid,1981,93,Horror,4.0,Norman J. Warren,Nick Maley,David Baxt,Barrie Houghton,Trevor Thomas,Robin Clarke,"\"On a desolate planet, a team of 12 Xeno project scientists are conducting an archaeological excavation of the ruins of an ancient civilisation. Shortly after an underground tomb network is found to contain crystals and wall inscriptions, photographer Dean White (Dominic Jephcott) is engulfed in a rock blast and left incapacitated. Deciphering the alien language in the caves, xenolinguist Mitch (Trevor Thomas) theorises that the civilisation was built on the concept of dualism: the planet orbits a binary star, and a pair of twins seems to have ruled the race that once inhabited it. Medical assistant Sharon (Heather Wright) discovers that an energy field surrounds the crystals, which causes her to deduce that a \"\"chemical intelligence\"\" controlled life on the planet.","","",""
Megaforce,1982,99,Action,3.6,Hal Needham,Bob Kachler,Ralph Wilcox,Henry Silva,Evan C. Kim,Anthony Pena,"\"Hunter: \"\"Remember the name of the place?\"\"Zara: \"\"Lion's Head Hotel","London.\"\"The peace-loving Republic of Sardun is facing constant incursions from hostile neighbor Gamibia. Unwilling to retaliate and initiate war",high-ranking Sardunian military officials Major Zara and General Byrne-White arrange a rendezvous with MegaForce,a hi-tech and super-secret phantom army of top-shelf fighting men from all over the world
A Room in Town,1982,90,Drama,6.8,Jacques Demy,Jacques Demy,Jean-François Stévenin,Michel Piccoli,Richard Berry,Georges Blaness,"The story is set during a workers' strike in Nantes in 1955. Young shipyard worker François Guilbaud is one of the strikers, and he rents a room from Madame Langlois, a widow who sympathizes with the strikers although she is herself upper-class, born a baroness. His girlfriend Violette Pelletier, who works in a shop and lives with her mother, wants to get married but he is unwilling, partly because they have no money and nowhere to live.","","",""
Venom,1981,92,Horror,5.8,Piers Haggard,Alan Scholefield,Nicol Williamson,Klaus Kinski,Paul Williamson,Oliver Reed,"The story opens with a Creole woman digging up a small briefcase from the ground in the pouring rain. She then proceeds to get in her car and drives down the Louisiana road. Meanwhile, at a local burger joint, high school senior, Eden (Agnes Bruckner), is working with her best friends, Rachel (Laura Ramsey) and CeCe (Meagan Good) while the rest of her friends hang around the place. Ricky (Pawel Szajda) is aimlessly flirting with Patty (Davetta Sherwood) and Tammy (Bijou Phillips) by giving them alcohol. Eric (Jonathan Jackson) and Sean (D. J. Cotrona) talk about important matters until Ray Sawyer (Rick Cramer) pulls up in his tow truck. Everyone stares and whisper rumors about him while Ray picks his order up. Ray is Sean's biological father. After he leaves, Rachel says how much he scares her, while Tammy flashes Ray while he eats in his truck. After work, Eden begins to bike home alone, but Eric catches up to her to talk to her about going to college in New York. While they were talking, Ray drives up and asks if Eden's alright. When he is sure, he begins to leave when another car, carrying the Creole woman from the beginning of the film - who is CeCe's grandmother - passes by. CeCe's grandmother's car falls halfway off the bridge. Ray gets out of the truck and helps Eric save the woman. Ray saves her, but the woman begs Ray to get the suitcase. As Ray reaches into her car to get it, the suitcase lid flies open as the car falls off of the bridge and begins to sink into the water below. Upon opening, the suitcase releases several horrifying snakes. As the car sinks into the bayou the snakes attack Ray. The ambulance arrives to find Ray dead along with CeCe's grandmother. CeCe arrives shaken up over the tragedy, and takes a charm that was on her grandmother's corpse. CeCe then surprises Eden and Eric by questioning them about the condition of Ray's body.","","",""
BMX Bandits,1983,88,Action,5.5,Brian Trenchard-Smith,Patrick Edgeworth,James Lugton,Angelo D'Angelo,John Ley,David Argue,"After a successful Sydney bank robbery, with the robbers wearing pig masks and brandishing shotguns, the man in charge, The Boss (Bryan Marshall), plans a further and larger payroll robbery for two days later worth at least $1.5 million, hoping that he can trust his less-than-competent gang headed by Whitey (David Argue) and Moustache (John Ley) to do the job properly, with anyone who doesn't answering to him.","","",""
The King of Comedy,1982,109,Comedy,7.8,Martin Scorsese,Paul D. Zimmerman,Lou Brown,Whitey Ryan,Robert De Niro,Jerry Lewis,"Robert De Niro plays the simplistic, driven, and uncool Rupert Pupkin. Jerry Lewis plays a quiet, tired Johnny Carson-like cardboard cut-out of himself Jerry Langford.From the moment we see Rupert, he's shoving himself through a large crowd of autograph seeking fans outside a TV studio, separating himself from the group to show that hes after something different. But all this breaks down the moment Jerry Langford exits the studio. The crowd turns crazed and climbs over each other to get close to Jerry. Rupert sees the possibility of a break and goes for it. Rupert pushes back the mob and tries to help Jerry get inside his waiting limousine. But waiting inside for him is the obsessed stalker Masha (Sandra Bernhard), who's hidden in Jerry's car. Rupert slams the door on her face.We're stopped with a flash-bulb freeze frame. From inside the world of Jerry's car, two hands press hard against the window looking out toward the crazed fans in a mob outside trying to fight their way in. Between the hands peering intensely inside is the illuminated face of our most confident and committed protagonist. Immediately we're faced with opposite sides of a looking glass.Masha is pulled out and Jerry is pushed in. Rupert takes advantage of his situation and jumps into the car with Jerry, again separating himself from the manic autograph hounds just outside the door. As he enters the car, he leaves behind the identity of just being a fan. He and Jerry now have a connection. He now has been given the green light, the blessing of being in the right place at the right time to get what he wants. By coming in contact with his dream nothing stands in his way of reaching out and taking it.Their conversation in the car lets us know Rupert is a comedian who deeply admires Jerry. Jerry is tired and politely hears him out. The rest of the film soars high into Rupert's imagination based on this simple exchange.Rupert is deceivingly simplistic. His will to succeed is never sidetracked or affected by outside realities. Rupert only wants one thing: to be a TV talk show host. Nothing will stand in his way. Without a moments hesitation we find him in ruthlessly embarrassing situations, worthless confrontations, simply for his insistence on turning aspiration into execution. As we follow him and Masha to the bitter end, we see there's no stopping Rupert in getting what he wants. He'll eventually succeed, but to a questionable cost. All he wants is Jerry to recognize his talent and put him on the show. He wants to be friends with Jerry. He wants to be better than Jerry. He wants to bury Jerry.He never stops to consider fantasy from reality.","","",""
Star Wars: Episode VI - Return of the Jedi,1983,131,Action,8.3,Richard Marquand,Lawrence Kasdan,Anthony Daniels,Sebastian Shaw,Ian McDiarmid,Mark Hamill,"\"The opening crawl reveals that Han Solo's friends are engaged in a mission to rescue the smuggler from Jabba the Hutt and that the Galactic Empire is building a new armored space station which is even larger and more powerful than the first Death Star.Near the forest moon of Endor the new Death Star is being constructed in orbit, and a command star destroyer arrives and launches a shuttle with a fighter escort -- a shuttle bearing the Dark Lord of the Sith. Fearing his arrival, the commander of the new Death Star informs Darth Vader (David Prowse, voice: James Earl Jones) that the station will be operational on schedule, but when Vader challenges this \"\"optimistic\"\" appraisal of the situation",the commander admits that he needs more men to accelerate construction. Darth Vader,however,informs the commander that the Emperor (Ian McDiarmid) will be arriving soon
Videodrome,1983,87,Horror,7.2,David Cronenberg,David Cronenberg,James Woods,Reiner Schwarz,Leslie Carlson,David Bolt,"\"Max Renn (James Woods) is the president of CIVIC-TV (Channel 83, Cable 12), a sleazy Toronto UHF television station specializing in sensationalistic programming. Displeased with his station's current lineup (which mostly consists of softcore pornography), Renn is on a seemingly endless quest for something that isn't so \"\"soft\"\" and will \"\"break through\"\" to a new audience.One morning Renn is summoned to the clandestine office of Harlan (Peter Dvorsky)",who operates CIVIC-TV's pirate satellite dish,"a technologically advanced satellite run on an amalgamation of high-tech components that allows it to pirate broadcasts from as far away as Asia. Harlan shows Renn \"\"Videodrome","\"\" a plotless television show apparently being broadcast out of Malaysia"
Broadway Danny Rose,1984,84,Comedy,7.4,Woody Allen,Woody Allen,Woody Allen,Jack Rollins,Sandy Baron,Corbett Monica,"The story of Danny Rose (Woody Allen) is told in flashback, an anecdote shared amongst a group of comedians over lunch at New York's Carnegie Deli.","","",""
C.H.U.D.,1984,88,Horror,5.6,Douglas Cheek,Parnell Hall,Vic Polizos,Michael O'Hare,Daniel Stern,John Heard,"\"The film opens with a woman walking her dog down a empty, darkened city street. As she passes by a manhole, she is attacked by a creature, and the dog is pulled in after her.George Cooper (John Heard) lives with his girlfriend Lauren (Kim Greist). George, a once-prominent fashion photographer, has since forgone the fame and fortune. His current project is photographing New York City's homeless population, specifically those known as \"\"undergrounders\"\"","or people who reside within the bowels of the city. Lauren is a current fashion model who met George during one of his photo jobs.A police captain named Bosch (Christopher Curry) is introduced. Bosch has a personal interest in the recent flood of missing persons (most of whom are homeless) being reported to his precinct. Bosch interviews A.J. \"\"The Reverend\"\" Shepherd (Daniel Stern)",who runs the local homeless shelter and soup kitchen. Shepherd believes recent events to be a part of a massive government cover-up and has the evidence to prove it which include an NRC radiation detector and a boot which is part of an anti-contamination crewperson.Bosch's superiors know more than they are letting on and seem to be taking their cues from an overly glib,weasely type named Wilson (George Martin)
Dune,1984,137,Action,6.3,David Lynch,Frank Herbert,Freddie Jones,José Ferrer,Leonardo Cimino,Kyle MacLachlan,"\"In the opening monologue, Princess Irulan (Virginia Madsen) explains that after the fall of the machine titans and the reclaiming of the universe by humans, the people established training programs to gain knowledge they had lost in their apathy. The two training regimens, each gender specific, enabled humans to establish knowledge in math and psychic abilities. The universe is dominated politically and economically by the spice melange, which extends life and enhances certain psychic powers. The Galactic Spacing Guild and its prescient alien navigators use the spice to \"\"fold space\"\" and safely guide interstellar ships to any part of the universe instantaneously. Melange can be obtained in only one place: the desert planet of Arrakis",also known as Dune. The inhabitants of Dune,the nomadic people called the Fremen,have a legend that tells of the coming of a messiah from another world.The year is 10
Fanny Hill,1983,98,Comedy,5.2,Gerry O'Hara,John Cleland,Wilfrid Hyde-White,Barry Stokes,Alfred Marks,Oliver Reed,"\"Frances \"\"Fanny\"\" Hill is a rich Englishwoman in her middle age",who leads a life of contentment with her loving husband Charles and their children. The novel consists of two long letters (which appear as volumes I and II of the original edition) addressed by Fanny to an unnamed acquaintance,who is only identified as ‘Madam.’ Fanny has been prevailed upon by the ‘Madam’ to recount the ’scandalous stages’ of her earlier life,which she proceeds to do with ‘stark naked truth’ as her governing principle.
"Grandview, U.S.A.",1984,97,Drama,5.5,Randal Kleiser,Ken Hixon,M. Emmet Walsh,C. Thomas Howell,William Windom,Patrick Swayze,"\"Eighteen-year-old Tim Pearson, a soon-to-be graduate of Grandview High School, wants to go to Florida to study oceanography. Tim's father, Roger Pearson, loans Tim his brand new Cadillac to go to the Prom with his date Bonnie Clark. Later, while parked near a stream, Tim and Bonnie are making out in the Cadillac, when they feel the car moving, only to discover that the car is falling into the stream. Tim and Bonnie walk to \"\"Cody's Speedway\"\" to get a tow truck",Bonnie calls her father,"who is so angry about the accident that he punches Tim. Mechanic Michelle \"\"Mike\"\" Cody comes to Tim's defense","and has Ernie \"\"Slam\"\" Webster"
1984,1984,113,Drama,7.1,Michael Radford,Michael Radford,Richard Burton,Cyril Cusack,David Trevena,Gregor Fisher,"\"Winston Smith is a man who lives in Airstrip One, the remnants of Britain broken down by war, civil conflict, and revolution. A member of the middle class Outer Party, Winston lives in a one-room London apartment flat. His sustenance consists of black bread, synthetic meals, and \"\"Victory\"\"-branded gin. Telescreens in every building",accompanied by microphones and cameras,allow the Thought Police to identify anyone who might compromise the Party's regime. Children are encouraged to inform the officials about potential thought criminals,including their parents.
Slapstick of Another Kind,1982,82,Comedy,2.5,Steven Paul,Kurt Vonnegut Jr.,Ben Frank,Jerry Lewis,Jerry Lewis,Merv Griffin,"The People's Republic of China is severing relations with all other nations. They have mastered the art of miniaturization, and have shrunk all their people to the height of 2 inches. The ambassador of China, Ah Fong (Pat Morita), announces during a press conference that the key to all knowledge can be found from twins.","","",""
American Ninja,1985,95,Action,5.4,Sam Firstenberg,Paul De Mielche,Michael Dudikoff,Don Stewart,Guich Koock,John Fujioka,"Private Joe Armstrong (Michael Dudikoff) is conscripted into the U.S. Army by a judge, as an alternative to prison. Joe ends up fighting off the Black Star Order of ninjas while stationed in the Philippines. He saves Patricia Hickock (Judie Aronson) — daughter of Colonel William Hickock, Joe's commanding officer — from a kidnapping attempt. Although the rest of Joe's platoon is wiped out by the Black Star ninjas, Joe's popularity with his fellow GIs takes a nosedive, even as he is targeted for revenge by the Black Star Master ninja (Tadashi Yamashita).","","",""
Explorers,1985,109,Comedy,6.4,Joe Dante,Eric Luke,Bradley Gregg,Danny Nucci,Chance Schwass,Bobby Fite,"Ben Crandall is a young teen living in the suburbs of Washington DC who experiences vivid dreams about flying through clouds and over a vast, city-like circuit board...usually after falling asleep watching old sci-fi films (The War of the Worlds is a favorite). Every night, upon waking from the dream, he draws the circuit board. Ben shows the sketches to his friend, child prodigy Wolfgang Muller. At school, Ben develops a crush on Lori Swenson - but he isn't sure whether it's mutual. Both boys meet punkish-but-likable Darren Woods, with whom they share their circuit board-concepts. Wolfgang builds an actual microchip based on Ben's drawings. The chip enables the generation of an electromagnetic bubble which surrounds a pre-determined area. As the boys discover, the bubble is capable of moving at near-limitless distances and speeds without the usual ill-effects from inertia. They construct a rudimentary spacecraft out of an abandoned tilt-a-whirl car; they name their ship the Thunder Road, after Bruce Springsteen's song of the same title. Their experiments with the Thunder Road draw attention from the US Government, which sends agents to scout the area for unidentified flying objects.","","",""
Gymkata,1985,90,Action,4.4,Robert Clouse,Charles Robert Carner,Sonny Barnes,John Barrett,Richard Norton,Buck Kartalian,"\"Jonathan Cabot (Thomas) is approached by the Special Intelligence Agency (SIA) to play \"\"the Game\"\". The Game is an athletic competition in the fictional country of Parmistan",a tiny mountain nation which is supposedly located in the Hindu Kush mountain range. Parmistan forces all foreigners to play the Game,which is basically an endurance race with obstacles,all the while being chased by local Parmistan warriors. If a person wins
Jagged Edge,1985,108,Drama,6.5,Richard Marquand,Joe Eszterhas,Robert Loggia,Ben Hammer,Peter Coyote,Dave Austin,"\"An intruder in a black mask ties up San Francisco socialite Paige Forrester at her remote beach house and kills her with a hunting knife. He writes the word \"\"Bitch\"\" on the wall with her blood. Her husband Jack is arrested for her murder by Thomas Krasny",a district attorney. Jack tries to hire high-profile lawyer Teddy Barnes to defend him. Barnes used to work for Krasny,and she is reluctant to take the case,as she stopped working in criminal law after an incident with Krasny.
Murphy's Romance,1985,107,Comedy,7.0,Martin Ritt,Max Schott,James Garner,Dennis Burkley,Michael Prokopuk,Michael Crabtree,"\"After driving through the night in their pickup truck holding their life's belongings, divorced mother Emma Moriarty (Sally Field) and her son Jake (Corey Haim) arrive at their new home in Eunice, AZ. The property is a run-down ranch fixer-upper, so they resignedly set to work cleaning and repairing. Emma has grown up working hard and is handy with hardware, and they work well together to get the place in shape. She goes into town to install flyers under car windshields to advertise her services as a horse boarder and trainer. When she comes to the corner drug store on the main road, she stops to admire the beautiful vintage car parked there before starting to add her flyer; she is interrupted by the store and car owner, a widower named Murphy Jones (James Garner), who says her paper will cover the stickers championing his various causes. She asks if she can display it in the store window. After reading the sheet, he agrees. She sits at the old-fashioned soda fountain to learn about her new neighborhood. She tells Murphy she has moved there from Modesto, CA, this time; he tells her the town is progressive enough to have a cross-dresser, but she should go elsewhere to raise public consciousness.Jake starts at his new school (he notes that they have no computers), and Emma spends a lot of time alone waiting for business to perk up (or actually start), and she keeps Jake up late playing rounds of cards. One evening they go to town together and spot Murphy playing fiddle at the weekly dance. He stops to talk to them during a break and tells them he shares the stage with other local town officials. The available women outnumber him, so he is a busy widower. He has an ongoing feud with the town over parking his classic car in front of the store and not feeding the parking meter. Vandals have been a problem, so he wants to keep the car close where he can watch it. While Emma is in the town hall to get a license for her business, she overhears him while he pays his fines (he has 22 outstanding tickets at $10 per day to pay off to avoid getting arrested). When Emma says one can't fight city hall, Murphy replies that one can wrestle them. He proposes that the town plant a tree, which he will pay for, in place of the meter, and the officials give in; soon the public works department removes the meter and installs Murphy's tree.Things become tough for Emma, as the bank can't provide her a loan while she has no collateral (though she argues she is her own collateral) and is paying off the truck. She stops by Murphy's pharmacy to see if she can get a loan. He shows her that he is carrying several townspeople on his books to help keep them on their feet, and since he hardly knows her she would be at the bottom of the list. Back at home she tells Jake they have to be frugal as money is running out. The boy goes into town to find a job, and Murphy offers him a dishwasher job after school, then takes him for a ride in the 1927 car, which he has maintained showroom new. On the way he picks up the town's oldest resident, Amos Abbott (Charles Lane), who is walking down the side of the road. He tells them he has found love at age 89 with an elderly widow. The cantankerous senior asks Murphy to let him off before getting to his destination, however, as he complains that Murphy drives too fast at the car's top speed of 30 mph.Emma finds Murphy one day at a horse auction. She has already strolled the grounds and checked out some of the animals up for bid. She sits with him and points out the problems with each horse that comes up on the block, until a healthy one appears for Murphy to bid on; he ultimately buys the horse and boards it at Emma's, where he comes and watches her train it, and he starts to admire her character.On the way home one afternoon, Emma is tailgated by a rambunctious young driver who causes her to swerve off the road and hit her head. He stops to check on her, but she faints when he says he has no insurance. Murphy visits her in the hospital where she is crying at the thought of the expenses of staying there. He has some good news for her: he put the word out and some folks from town have put up their horses at her place. She breaks down and sobs that she worries she is raising her son all wrong, then blurts out that she is 33 years old and living like a nun. He cajoles her into taking a walk down the hospital hallway with him while he addresses her concerns; he has observed that her son is a fine young man, and to avoid living like a nun she should say yes next time she is asked. Before leaving he wryly notes that her hospital gown was open in the back the whole time they were talking.Emma finally gets home to find a new problem waiting on her porch: her ex-husband Bobby Jack (Brian Kerwin) has found her and claims he has changed his spots and is a reformed man. Emma worries about his past habits, including spending money they didn't have (but helping himself to hers), but he is out of work and she can't bring herself to put him out, so they settle into an awkward routine. Of the three, Jake is happiest, enjoying having his dad back in his life.Murphy meets Bobby Jack in the stable, and they civilly maintain an aloof tolerance. Emma sets her ex to work with her on taking care of the horses. When the house's only toilet stops up (due to a flushed cigar butt), Murphy comes to the rescue as Bobby Jack is inept at plumbing. Making small talk, Murphy notes that he can also sew as he was an only child and his mother was a widow who taught him how to follow a pattern. He ignores Bobby Jack's comments on that information. Emma invites Murphy to stay for dinner, and soon it becomes a ritual, with Murphy spending more evenings at the house.During a game of cards, Murphy excuses himself and Bobby Jack. On the porch Murphy calls him out for dealing off the bottom of the deck when they're only playing using matchsticks for money. He warns not to do it again, especially in front of Jake. When Bobby wonders what they'll tell Emma and Jake about why they stepped out, Murphy replies, \"\"Tell them we had a pissing contest and you won.\"\"Low on funds",Bobby Jack helps himself to Emma's wallet while she is sleeping,and the next day uses the money to buy Jake a hat to impress his son. Murphy is in the shop,buying his signature shirt (which the clerk says keeps him out of fashion
Holly - The Movie,1984,85,Comedy,6.4,Xaver Schwarzenberger,Bernd Eilert,Peter Kuiper,Karl Lieffen,Sky du Mont,Karl Schönböck,"The film starts with debris floating in the middle of the ocean, including a toilet seat, through which Otto emerges and begins to relate how he has gotten to be in this situation.","","",""
The Quiet Earth,1985,91,Drama,6.7,Geoff Murphy,Craig Harrison,Anzac Wallace,Bruno Lawrence,Norman Fletcher,Tom Hyde,"5 July begins as a normal winter morning near Hamilton, New Zealand. At 6:12 a.m., the Sun darkens for a moment, and a red light surrounded by darkness is briefly seen.","","",""
