title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Shoot to Kill,1988,110,Action,6.8,Roger Spottiswoode,Harv Zimmel,Frederick Coffin,Michael MacRae,Sidney Poitier,Robert Lesser,"The film opens with a man entering the fine jewelry store he owns in Seattle. He frantically gathers up a consignment of diamonds and is arrested when the security alarm in the store goes off. He tells the police he needs to take the diamonds back to his house where his wife is being held hostage. As the police surround his house, the criminal inside demands to go free. To make his point, the criminal lets the housekeeper free, only to shoot her in the back, killing her. He exits the house with the store owner's wife, however they are both covered in a bed comforter, preventing police snipers from killing him or the woman. The police, lead by FBI agent Warren Stantin, follow the man and his hostage to the waterfront where he boards a boat. The wife is shot dead and the killer escapes with the diamonds.Stantin later receives a tip that the killer may have retreated to the mountains that boarder Washington State and British Columbia. A hiking party has chartered the services of a woman named Sarah, an expert guide in the region and the killer has joined them. Stantin hires Sarah's boyfriend, John Knox, to follow them. Knox, a fiercely independent and private man, is also an expert guide and tracker. At first he resists Stantin's attempts to hire him but later agrees.As Stantin and Knox slowly catch up with Sarah's party, one of them, Norm, slips and falls off a ridge. As the killer, whose name is Steve, tries to help him up, his pistol falls into a crevice where he can't retrieve it. He has Norm hand it back to him and then lets go of his arm, letting him plummet into the canyon. When the rest of the party backtracks and sees what happened, Steve throws some of them over the cliff and forces the last man, Harvey, backward until he too falls. Sarah is horrified and panics, however, Steve quickly takes control and tells her to lead him to the Canadian border. Sarah reluctantly agrees.","violence, neo noir",val,imdb
The Terror Within,1989,88,Horror,4.7,Thierry Notz,Thomas McKelvey Cleaver,Joseph Hardin,Andrew Stevens,Tommy Hinkley,Al Guarino,"\"In a post-apocalyptic future, human survivors are fighting a group of mutant monsters they refer to as \"\"Gargoyles\"\".","","",""
Zombie 3,1988,84,Action,4.9,Lucio Fulci,Claudio Fragasso,Ottaviano Dell'Acqua,Massimo Vanni,Luciano Pigozzi,Rene Abadeza,"\"A group of scientists at a top secret research center in the Phillippines are experimenting with a chemical compound called 'Death One'. It has the universal property of bringing the dead back to life. The military, who are funding the research, are more interested in its capability as a biological weapon for the substance causes tissue mutation and eventual death in living subjects. Professor Holder requests permission to leave the project, but before he can do so, the center is attacked in a commando-style raid. The two attackers, whom are presumably agents of another military power, make off with a box containing samples of 'Death One'. The box is damaged by the pursuers' gunfire and one of the commandos is shot and killed. The other accidently infects himself by touching the fluid leaking from the case, but manages to escape to a nearby hotel. He checks in and holes up in his room, seriously ill. He is apparently rotting away while still alive, and tries to stem the infection by cutting off his own hand with a machete.Soldiers, wearing white bio-warfare suits, arrive at the hotel and find the man dead, but in the intern he has infected a bellhop and killed a maid. The head of the military clean-up crew, General Morton (Mike Monty) orders everyone in the hotel and the surrounding area to be rounded up and killed to prevent the infection from spreading. Afterward, General Morton orders the casualties buried in a mass grave. Despite a warning by Dr. Holder and his assistant, the man's body is then burned by General Morton's right-hand men, Tracey (Bruno Mattei) and Cheney (Claudio Fragasso), sending infected ash flying into the air for miles around. Meanwhile, a radio DJ in a nameless city comments on the situation whilst expounding ecological theories.The following day, three U.S. Army soldiers on holiday from their base, are driving around in their jeep. They are Kenny (Deran Sarafian), Roger (Richard Raymond), and Bo (Alex McBride). The three soldiers encounter a group of three young woman heading along the same route by a large trailer. The group makes up Nancy (Ulli Reinthaler), Carol (Marina Loi), Lia (Deborah Bergamini), as well as Susanna, Jane, Jane's boyfriend Tom, and the trailer driver Joe. Nancy, Carol and Lia flirt with the soldiers through the back window, but soon chaos strikes as the bus is attacked by infected birds.On another road not far away, a young couple, named Patricia (Beatrice Ring) and Glenn, are out on a drive discussing ecological issues. They discover many dead birds strewn across the road. When Glenn climbs out to investigate, his is savagely pecked by one, He soon starts to feel ill and the couple stop at a disused garage for help. While exploring the cobwed-strewn interior, Patricia is attacked by zombies. One of them, wields a machete, but she runs outside where the zombie strikes a gas line. Patricia lights it with her cigarette lighter and the whole garage, and zombies, are set on fire. Patricia is forced to drive away with the increasingly sick Glenn.The three soldiers and the bus party seek help at the same hotel where the infected terrorist stayed, which is now abandoned. One of the girls, Susanne, has fallen ill after getting pecked by one of the infected birds. Kenny and Roger explore the building and find a crate full of guns left behind by the soldiers. Bo goes off with Carol in the jeep to look for help, but the whole area seems deserted. When the jeep breaks down, Carol wonders off in search for water. As she explores a residential apartment building, she is attacked by a zombie who pushes her into a swimming pool. Bo dives in after her, but when he pulls her out, she has no legs, having been ripped off by zombies in the pool itself. Carol then rises up as a zombie and tries to kill Bo, but he fights her off. Dozens of zombies swarm around to attack, and Bo is forced to run away. He flags down Patricia who is driving Glenn to the Santa Monica hospital. Bo persuades her to drive him back to the hotel to check on his friends. When nightfall arrives, Glenn dies and comes back as a zombie who attacks Patricia while shes still driving. Swerving the car, Patricia and Bo manage to throw the zombie Glenn out, only to be attacked on a bridge by zombies approaching from both sides. Bo is overwhelmed, torn apart, and eaten alive by the zombies. Patricia is forced to leave him behind and drives away.At the hotel, the couple, Jane and Tom, are attacked and killed by a flying zombie head that emerges from a freezer. Susanna, the sick girl whose vital signs have almost disappeared, suddenly rises up and attacks Nancy. In the struggle, the zombie Susanna falls though a first floor window and drops 'dead' at Kenny's feet. Patricia finally arrives at the hotel in her car to meet the dwindling group. Before she can rest or explain to them about Bo's fate, the hotel is attacked 'en masse' by hundreds of zombies. Kenny and Roger hold them off by shooting them in the head, which they discover is the only way of stopping them. But despite 'killing' dozens of zombies, more and more keep breaking through the front door and windows. The five survivors are forced to flee out the back door where they take canoes on the nearby river bed and row away into the night. In the morning, the group stops for a rest at a remote river bank. Soldiers from General Morton's clean-up crew arrive and shoot the bus driver in cold-blood. Kenny and Roger fire back at the soldiers, hitting a few of them, before withdrawing into the woods.Kenny, Roger, Nancy, and Patricia stumble through the dense jungle as soldiers swarm over every village and town in the area, indiscriminately killing people both infected and not infected, and burning the bodies in large funeral pyres. The four survivors hide out in an abandoned hospital. Nancy and Patricia find a pregnant woman left behind and about to give birth. Nancy tries to help the pregnant woman deliver the baby while Patricia wonders off and the two men get into another gunfight with General Morton's soldiers who have followed them to the hospital. Nancy is killed when a zombie baby bursts through the woman's womb and tears her face to pieces. Patricia encounters the zombie Glenn and has a fierce struggle with him in which she is forced to behead him to save herself. The three survivors make it outside the back door to a medical helicopter, only Roger is attacked by zombies as he tries to get on the helicopter. He is badly mauled, when the soldiers arrive and shoot Roger and the zombies to pieces. Kenny and Patricia manage to escape in the helicopter. Arriving over the city, they find it in flames in the mist of a full-blown war between the soldiers and zombies. Turning on the helicopter radio, they hear the DJ, who is now a zombie himself, dedicating a record to \"\"all the undead around the world.\"\" The two survivors are forced to fly away from the city","with Patricia wondering if there is anything worth returning to.\"","good versus evil, violence",test
Batman,1989,126,Action,7.5,Tim Burton,Bob Kane,Michael Keaton,Michael Keaton,Michael Gough,Jack Palance,"\"In a back alley of Gotham, a tourist family is mugged, and the mother and son threatened. Shortly thereafter, the crooks who swiped the husband's wallet are accosted by a costumed vigilante, that resembles a giant bat. The vigilante tells one of the crooks to tell his friends about him. When the crook pleads to know 'what' this creature is, the costumed man replies, \"\"I'm Batman.\"\"When the two crooks are found by the Police",Lt. Eckhardt shows up at the scene,dismissing their description of a man dressed up like a bat. However,the crime scene is soon found by Alexander Knox
Fletch Lives,1989,95,Comedy,6.1,Michael Ritchie,Gregory McDonald,R. Lee Ermey,Hal Holbrook,George Wyner,Richard Libertini,"\"Irwin M. Fletcher (Chevy Chase) is back. Our hero starts out dressed in drag as a waitress at a Greek restaurant. He is there getting a story about a gambling ring that is run out of the restaurant. When he gets back to the office with the story, his boss is happy with it,but denies Fletch a vacation he promised him, saying he needs to finish another story first. Of course, Fletch is angry. The phone rings, and it is an attorney from Louisiana calling to tell Fletch that his great aunt has died and left him her plantation- \"\"Belle Isle\"\" - there. Fletch immediately quits his job and tells his boss to send his stuff to \"\"his mansion in Louisana.\"\" He flies down",and the attorney - Amanda Ross (Patricia Kalember) takes him to see the plantation. It is a mess. Fletch says that with a little spackling and Napalm it would make a nice mausoleum. The go in the house and Fletch meets the caretaker,"\"\"Calculus Entropy\"\" (Cleavon Little). He worked for Fletch's aunt and wants to continue on with Fletch. The caretaker doesn't seem quite the simpleton that he makes out though.Fletch's attorney takes him back to town to sign papers and make him dinner. She informs him that someone wants to buy his property for $225","000.00. Fletch is immediately suspicious and tells her \"\"no sale.\"\" They hit it off and end up spending the night together. While they are both sleeping"
Licence to Kill,1989,133,Action,6.7,John Glen,Michael G. Wilson,Benicio Del Toro,Everett McGill,Frank McRae,Wayne Newton,"\"James Bond (Timothy Dalton) is on leave in Florida to serve as best man at the wedding of Felix Leiter (David Hedison) and Della Churchill (Priscilla Barnes). With Cold War tensions cooling down, Leiter has transferred to the Drug Enforcement Agency (DEA), and he's spent the last several months attempting to capture elusive drug kingpin Franz Sanchez (Robert Davi). He is considered one of the most ruthless drug lords around, operating an invisible drug empire that stretches all the way from Alaska to Chile, and he's proven impossible to catch, having managed to kill, intimidate or bribe every major politician in the Western Hemisphere who could give him up.As Bond, Leiter, and Leiter's fishing buddy Sharkey (Frank McRae) drive to the wedding, Leiter's boss, Hawkins (Grand L. Bush) intercepts them to inform Leiter that Sanchez is making a rare visit to Cray Key. The timetable to capture him before he can flee to non-extradition territory is tight, so Leiter decides to take it. Bond accompanies him aboard a Coast Guard helicopter, \"\"strictly as an observer","\"\" to ensure that he will be back on time",and alive,for the wedding
Lobster Man from Mars,1989,82,Comedy,5.3,Stanley Sheff,Bob Greenberg,Barry Hansen,Phil Proctor,Bobby Pickett,Bobby Pickett,"\"Young filmmaker Stevie Horowitz (Dean Jacobson) eagerly awaits a meeting with big shot Hollywood film producer J.P. Shelldrake (Tony Curtis). Shelldrake has been desperately searching for a way to avoid problems with the IRS and unpaid millions owed them in back taxes. His brilliant yet overpaid accountant (Phil Proctor) devises a scheme to allow the producer to write off the expenses of his next movie release, but only if the film is a box office flop. Armed with his foolproof plan, Shelldrake agrees to meet with Stevie and screen his film \"\"Lobster Man From Mars\"\" (financed by Stevie's jailed con man Uncle Joey). The plot resembles the premise of The Producers by Mel Brooks.","","",""
Rude Awakening,1989,100,Comedy,4.8,David Greenwalt,Neil Levy,Eric Roberts,Robert Carradine,Dion Anderson,Buck Henry,"\"In 1969 New York City, two hippies, Fred Wook (Eric Roberts) and Jesús Monteya (Cheech Marion), flee the USA to avoid arrest by the FBI and hide out in the jungles of Central America. Fred is an idealist, working on an underground newspaper with his friend Sammy, while Jesús is a stoner whose brain has been fried after being given huge amounts of LSD by researchers (the theory being that acid and appropriate visual stimulation can turn pacifist hippies into committed soldiers; Jesús proves their failure by wishing them 'peace' as he leaves the lab.) The two flee the inner-city commune they are living in, leaving behind Sammy (Robert Carradine) who feels it is important that he keep writing and publishing their message, and Fred's girlfriend, artist Petra (Julie Hagerty).20 years later, Fred and Jesús are still living in the jungle of Central America in an commune getting stoned from marijuana, when they find a dying man who has been shot by local soldiers that invade their isolated compound. The dying man reveals that he is a CIA agent and gives them some documents and tells them it is vital they get the papers back to the US government. The documents imply that the US is planning to invade the country, and outraged, Fred and Jesús decide to return to the US to get the action stopped.Having been living in isolation (and by implication, stoned the entire time) for the last 20 years, upon arriving back in New York City, they find the 1980s, entrenched in the yuppie ethos, to be something of a shock. Their former coffee house den mother Ronnie Sommers (Louise Lasser) has turned their hangout place into a retro jazz club to remember the 1960s hippy culture.Eric and Jesús soon find that both Sammy and Petra have both embraced the materialistic culture. Sammy is wealthy yuppie married to an uptight businesswoman named Julie (Cindy Williams) whom they have a 15-year-old activist son. Petra is a single and wealthy commercial and film producer trying to get by the best she can.It takes considerable persuasion from Fred and Jesús (including a memorable speech where Jesús makes numerous profound points, ending each one with 'That's all I got to say', before launching into another ramble) before Sammy and Petra agree to help them expose the covert CIA plan, but not after Jesús and Fred force themselves into Sammy's apartment to ruin a deal between him and his wife to charm another yuppie couple the Stools (Buck Henry and Andrea Martin) to let them settle in a new high-priced co-op.At the climax, Fred, Jesús, Sammy, and and Petra take over a building at NYU where they stage a sit-down protest for the upcoming war in Central America, until an FBI agent (Cliff De Young) who had been searching for Jesús and Fred for the last 20 years, tracks them down and arrests all of them. The results of a sit-in at the university to protest the planned invasion leave the group despondent; the student body is indifferent and the documents turn out to be a theoretical exercise and not genuine invasion plans. However, the controversy brought up by their publication implies that Americans would welcome a war 'we can win' and so the invasion actually happens.Fred is broken by the idea that he started a war, and gives up all hope. He decides to leave New York once again, with Jesús tagging along, to an unknown destination to plan his next move, while Sammy and Petra decide to stay behind in New York, not willing to abandon their new yuppie lifestyle. Fred sits on a sidewalk crying until some college students track him down to ask for his help in mobilizing action; they are concerned by the numerous ecological and social problems they see around them. Fred now stops crying and agrees to help the students. Fred finally sees that despite the fact that the \"\"establishment\"\" (U.S. government) always wins in the end",as long as there are liberal students out there that speak out,"there will always be hope for the world. The final shot shows Jesús having another acid flashback where he talks with the magical talking fish that he encountered earlier at the commune in Central America.\"",anti war
To Die For,1988,94,Horror,4.6,Deran Sarafian,Leslie King,Brendan Hughes,Scott Jacoby,Steve Bond,Duane Jones,"\"Real estate agent Kate Wooten [Sydney Walsh] and her boyfriend Marty Planting [Scott Jacoby] attend a party on a yacht, but Kate ends up in the arms of a mysterious stranger who disappears before she can find out who he is. He turns out to be Vlad Tepish [Brendan Hughes] who just happens to be in the market for a castle. Kate sells him one, and he hires Kate's roommate Celia \"\"CiCi\"\" Kett [Amanda Wyss] as a secretary (as well as a meal) and sets up housekeeping. Vlad's nemesis Tom [Steve Bond] shows up",vowing to get even with Vlad for taking his girlfriend 100 years ago. Tom intends to take Kate from Vlad.One night Kate gets a dress,a necklace,and an invitation to a 'soiree' at the Tepish castle. Many yuppies are there including Marty who makes off with a book about Vlad Tepes
Turner & Hooch,1989,97,Comedy,6.2,Roger Spottiswoode,Dennis Shryack,J.C. Quinn,Ebbe Roe Smith,John McIntire,Scott Paulin,"Scott Turner (Tom Hanks), is a police investigator within the fictional town of Cypress Beach in Northern California whilst also being obsessively neat and routine. Bored with the lack of serious crime with his current work, Scott is set to transfer to a much better position in Sacramento, leaving fellow investigator David Sutton (Reginald VelJohnson) to replace him. Scott shows David around in the three days left before his transfer, meeting with long time friend Amos Reed (John McIntire) for a final time. The two investigators are then called to the discovery of $8,000 found at the local beach - an unusual discovery for such a quiet town. That same evening, Amos is murdered by an affiliate of Walter Boyett (J. C. Quinn) when Amos reveals his suspicions of Boyett's operations. Scott is alerted to the crime the following morning, ultimately resulting in Scott hesitantly taking in Hooch, Amos' pet Dogue de Bordeaux. Scott immediately takes Hooch to the new town veterinarian Emily Carson (Mare Winningham). Scott pleads with Emily to take in Hooch as he has no experience of handling such an animal before. However, Emily insists that Hooch will be good for Scott, whom lives alone.","","",""
Weekend at Bernie's,1989,97,Comedy,6.4,Ted Kotcheff,Robert Klane,Jonathan Silverman,Ted Kotcheff,Greg Salata,Don Calfa,"\"Larry Wilson (McCarthy) and Richard Parker (Silverman) are two low-level financial employees at an insurance corporation in New York City. While going over actuarial reports, Richard discovers mismatched payments. Richard and Larry take their findings to the CEO, Bernie Lomax (Terry Kiser), who commends them for discovering insurance fraud and invites them to his Hamptons island beach house for the weekend. Unbeknownst to Larry and Richard, Bernie is behind the fraud. Nervously meeting with his mob partners, Bernie asks to have Larry and Richard killed and arrange it to look like a murder-suicide. However, after Bernie leaves the gangsters decide Bernie has been attracting too much attention with his grabbiness as well as his fooling around with a girlfriend of one of the mobsters, and order that he be killed instead.Bernie arrives at the island before Larry and Richard and speaks to the hitman Paulie (Don Calfa) on the phone, planning the murders and establishing an alibi, unaware the conversation is being recorded on Bernie's answering machine. Bernie then plants cash and a fake confession note implicating Larry and Richard in the insurance fraud. Paulie arrives, injects Bernie with a fatal overdose, then plants heroin on him. When Larry and Richard arrive at the beach house, they find their boss's body. Before they can call the police, however, guests arrive for a party that is a regular event at Bernie's house every weekend. To Larry's and Richard's amazement, the guests are all too engrossed in their partying to notice their host is deceased, with Bernie's dark sunglasses and dopey grin from the fatal injection concealing his lifeless state.Fearing implication in Bernie's death, Larry proposes he and Richard maintain the illusion that Bernie is still alive, a notion that Richard finds absurd. Only the arrival of Richard's office crush, Gwen Saunders (Catherine Mary Stewart), convinces him to go along with Larry's plan. After the party, Richard and Gwen enjoy a romantic walk on the beach, but Bernie's body, after being carried out on the tide, washes up next to them, prompting Richard to return to the house and get Larry to help him retrieve the corpse.Vito's girlfriend Tina arrives at the house, convinced Bernie has been cheating on her. She threatens Larry and Richard with a knife, so they direct her to the bedroom, but she also fails to realize Bernie is dead. At that moment, another man from Vito's gang witnesses the two of them apparently making love. Fooled into thinking Bernie's assassination failed, he notifies Vito, who orders Paulie back to finish the job.The next morning, Richard is appalled to discover that Larry is furthering the illusion Bernie is alive by manipulating his corpse's arms and legs. The two bicker about alerting the police until Richard attempts to call the police himself but instead activates the phone message detailing Bernie's plot against them. Unaware of the circumstances of Bernie's death, they mistakenly believe they are still the targets of a mob hit, and decide to use Bernie's corpse as a prop for protection. Paulie, in the meantime, has returned to the island and throttles Bernie's corpse.Richard and Larry make various attempts to leave the island, but Bernie's body becomes repeatedly misplaced and recovered in the process. They attempt to board the mainland ferry with Bernie in tow, but the ferry has already departed. Paulie, who was on board, sees what looks like Bernie running with Richard and Larry on the dock, and gets frustrated at the failure of his assassination. An ill-fated attempt to use Bernie's speedboat results in numerous mishaps: Larry pulls away from the dock without first untying the boat, Richard falls overboard, and a tied-up Bernie topples from the boat and smashes into several buoys as he is dragged through the water. Finally, the boat runs out of fuel and Larry and Richard are forced to float back to shore on Bernie's body. Paulie, unfortunately, sees them and assumes that Bernie has somehow survived. Unhinged at his apparent failure to kill Bernie and Bernie's inexplicable \"\"immortality","\"\" Paulie returns to the island to finish the deed.At the house",Gwen confronts Larry and Richard,who confess that Bernie has been dead since their arrival. At that moment
Repossessed,1990,80,Comedy,4.8,Bob Logan,Bob Logan,Ned Beatty,Leslie Nielsen,Benj Thall,Thom Sharp,"Father Jebediah Mayii (Nielsen) casts out the devil from the body of young Nancy Aglet (Blair). Seventeen years later, in 1990, Nancy's body is possessed once again, however, while watching The Ernest and Fanny Miracle Hour, a religious broadcast.","","",""
Stella,1990,109,Drama,6.1,John Erman,Olive Higgins Prouty,Ben Stiller,William McNamara,Stephen Collins,John Goodman,"Stella (Bette Midler) is a feisty, single, good time gal working in a bar when she meets and falls for the suave charms of the young Dr Steve Dallas (Stephen Collins). Although from opposite ends of the social spectrum they start an affair resulting in Stella becoming pregnant. After he proposes half heartedly she rejects him and embarks upon raising their child Jenny as a single mother, but is always helped and encouraged by her stalwart friend, a local good natured barfly, Ed Munn (John Goodman). Stella is fiercely independent and proud and is determined to do well by this child and take on whatever jobs she must to raise her daughter properly. When Jenny is 4 years old her father suddenly re appears on the scene and is determined to get to know his daughter. At first reluctant to allow this, Stella is persuaded to allow contact and a happy bond develops between the father and daughter. As Jenny (Trini Alvarado) grows up she becomes torn between her father's rich and well connected background and her loyalty and love for her mother who is poor and crass and vulgar but devoted to her daughter. She also despises the perceived relationship she sees developing between Stella and Ed Munn who is now a broken alcoholic. Jenny eventually meets and falls for a boy from her father's 'world' and Stella realizes that now the disparities in her own and and Jenny's father's backgrounds might jeopardize her daughters future happiness. So she makes a heart rending decision played out in the last 10 minutes of the film to ensure that this is not going to happen.",melodrama,train,imdb
Little Man Tate,1991,99,Drama,6.6,Jodie Foster,Scott Frank,Michael Shulman,David Hyde Pierce,Alex Lee,Adam Hann-Byrd,"\"Dede Tate (Jodie Foster) is a single mother, a working-class woman of average intelligence raising her seven-year-old son, Fred (Adam Hann-Byrd), who shows every indication of being a genius. Fred's reading and mathematics abilities are remarkable, and he plays the piano \"\"at competition level","\"\" but his intellect isolates him from his public school classmates.","",""
Other People's Money,1991,103,Comedy,6.2,Norman Jewison,Jerry Sterner,R.D. Call,Gregory Peck,Tom Aldredge,Danny DeVito,"\"Lawrence \"\"Larry the Liquidator\"\" Garfield (Danny DeVito) is a successful corporate raider who has become rich buying up companies and selling off their assets. With the help of a computerized stock analyzing program called Carmen","Garfield has identified New England Wire & Cable as his next target. The struggling company is run by the benevolent and folksy Andrew \"\"Jorgy\"\" Jorgenson (Gregory Peck) and is the primary employer in its small Rhode Island town.","",""
Soapdish,1991,97,Comedy,6.6,Michael Hoffman,Robert Harling,Robert Downey Jr.,Kevin Kline,Arne Nannestad,Tim Choate,"Celeste Talbert, the long-time star of the daytime drama The Sun Also Sets, is targeted by her ambitious co-star Montana Moorehead; Montana connives to supplant Celeste as the show's star by promising sexual favors to its producer, David Seton Barnes. To make the audience hate Celeste's character, Montana and David come up with a last-minute plot change in which she will accidentally kill a young, destitute deaf-mute, played by the newly-cast Lori Craven. Despite the strong objections of head writer Rose Schwartz and Celeste herself, the scene plays out, but is interrupted by Celeste's recognition of Lori as her real-life niece. Network honcho Edmund Edwards sees potential in the relationship and makes Lori a regular cast member.","","",""
Thelma & Louise,1991,130,Drama,7.6,Ridley Scott,Callie Khouri,Harvey Keitel,Michael Madsen,Christopher McDonald,Brad Pitt,"\"As the film opens, we meet Louise (Susan Sarandon), a waitress in a diner-style restaurant. She phones her friend Thelma (Geena Davis) and makes reference to a vacation they are about to take together where they will retreat to a friend's rural cabin for the weekend. Thelma is married to a moronic hothead named Darryl (Christopher McDonald), and she is too timid to even tell Darryl that she is going away for the weekend. Instead, she waits until Darryl leaves for work and then writes a note. Louise is unmarried, although she does have a boyfriend named Jimmy (Michael Madsen). Her relationship is not the type that she has to explain anything to Jimmy; it is clear that Louise is an independent and headstrong woman, while Thelma is passive and naive. Perhaps out of fear of being in the woods with no man around, Thelma brings along Darryl's handgun. Together, the two friends set out in Louise's 1966 Thunderbird convertible.Before they have reached their destination, Thelma wants to stop at a roadhouse and have a few drinks. Although Louise does not want to do this, she warily agrees, seeing as it is Thelma's vacation, too. While there, the two women meet a man named Harlan (Timothy Carhart), who takes an interest in Thelma and flirts with her all evening. After Thelma has had too much to drink, Harlan sneaks her away from Louise and takes her out to the dark parking lot, where he attempts to have sex with her. When Thelma protests, Harlan becomes violent and attempts to rape her. He is interrupted by Louise, who appears brandishing the gun. Harlan tries to explain that they were just having fun, Louise warns him that when a woman protests a man's sexual advances, \"\"she isn't having any fun.\"\" Although she is able to get Thelma safely away from Harlan",he claims that he wishes he had raped Thelma after all,and Louise immediately shoots him dead. Horrified,Thelma ushers Louise into the car and they drive away.Harlan's body is soon discovered
Basket Case 3,1991,90,Comedy,4.8,Frank Henenlotter,Frank Henenlotter,Dan Biggers,Jim O'Doherty,Jim Grimshaw,Kevin VanHentenryck,"\"The film begins where the second installment ended: Belial and Eve are making love. Susan () has been pregnant for six years but the baby doesn't want to be born, so that puts an end to the hopes of leading a \"\"normal\"\" life sustained by Duane Bradley (Kevin van Hentenryck). Duane sews himself to Belial again",so they are reunited forever. Granny Ruth (Annie Ross) is still taking care of all the monsters.CUT TO THE BEGINNING OF THE FILM,"",""
The Bodyguard,1992,129,Action,6.4,Mick Jackson,Lawrence Kasdan,Bill Cobbs,DeVaughn Nixon,Tomas Arana,Christopher Birt,"Rachel Marron (Whitney Houston) is an Academy Award-nominated music superstar who is being stalked and sent death threats. Things get dangerously out of hand when a bomb disguised as a doll explodes in her dressing room. Rachel's manager, Bill Devaney (Bill Cobbs), seeks the services of a professional bodyguard, Frank Farmer (Kevin Costner), to protect her. He is a highly successful private bodyguard, mostly protecting corporate VIPs. Formerly he was a Secret Service agent who served as part of the presidential protection detail during two presidencies. Frank is reluctant to accept the offer to guard Rachel as he sees her as a spoiled diva who is oblivious to the threats against her life.","","",""
Like Water for Chocolate,1992,105,Drama,7.1,Alfonso Arau,Laura Esquivel,Mario Iván Martínez,Joaquín Garrido,Marco Leonardi,Farnesio de Bernal,"Set in Mexico in 1910.Tita (Lumi Cavazos) and Rosaura (Yareli Arizmendi) live with their mother, Mamá Elena (Regina Torné). The mother has decided that Tita must stay single to take care of her when she becomes an old woman. Tita accepts her fate, although she's in love with Pedro (Marco Leonardi). Pedro and his father try to convince Elena, but she refuses. Pedro asks Elena permission to marry Rosaura instead. He intends to live as close to Tita as possible. Moreover, Tita is the main cook which prepares all the menu to be eaten at their wedding. When she is preparing the wedding cake, she cries in silence; when the guests eat that cake, they all feel nostalgic about their past lives. Eventually, Tita discovers that she can do a certain kind of magic with the dishes she prepares, and each one will be a love song for Pedro from that moment on.Tita is kept as a servant in Elena's house, where Pedro and Rosaura stay to live after the honeymoon. Rosaura and Tita don't get on too well, but Rosaura is happy because she'll be the master of the hacienda as soon as Elena dies. Rosaura gives birth to a son by Pedro. Tita ends up nursing the child and grows very fond of him. Dr. John Brown (Mario Iván Martínez) meets Tita and is obviously smitten with her. Mamá Elena soon decides that the child is bringing Tita and Pedro even closer together and decides to send Rosaura's family away. Pedro, Rosaura and the baby go to San Antonio where the baby dies because the food doesn't agree with him.Tita and Elena get into an argument and Elena hits Tita in the face with a wooden spoon. Tita flees to the dovecote where she has a breakdown. Dr. John Brown comes and takes her away to his clinic for treatment and falls deeply in love with her. He's very patient, although he knows that Tita is in love with another man. Dr. Brown tells a story of how each person has a book of matches inside them and that true love provides the oxygen for the fire but then each of us must find the thing that will ignite the first match. He also warns that we should not light all the matches at once or we will return to where we came from when we were born.María Elena is killed by rebels who one day attack the ranch. Shortly after, her ghost apparently begins to appear. It seems to pester Tita with special attention.Tita becomes engaged to John, so Rosaura doesn't feel jealous anymore. When Rosaura gives birth to her second child, she's happy because it's a girl. Rosaura talks of naming the baby after Tita and says her daughter will never marry but, in the family tradition, will stay single and take care of her, just as Mamá Elena forced Tita to do. Tita objects angrily and suggest that her sister name the baby Esperanza. An argument ensues and Tita says that eventually Rosaura will die, leaving her daughter free to do as she pleases when she becomes older.Tita talks to John and tells him she made love to Pedro and cannot marry him. John says that it doesn't matter, that he will have her if she wants him and that he'll also stand up for her if she wants Pedro. Time passes and it is now 1934 and Esperanza has grown up and is marrying Dr. Brown's son. Tita and Pedro dance together and he talks of them having a child together now that everyone is gone and his daughter is grown. A dish is served at the wedding meal that makes everyone lusty and most of the guests leave in pairs, clutching each other. The last to go is Dr. Brown.Shortly thereafter, we see Pedro and Tita at an outbuilding on the ranch. Pedro picks Tita up and carries her over the threshold like a bride. Tita and Pedro make love in a romantic atmosphere: at night, in a room full of silk-white linen and hundreds of burning candles. Pedro suddenly dies after experiencing passionate sex, presumably because he lit all the matches at once. When Tita sees what has happened, she immolates herself by swallowing matches one after the other until she too burst into flames and the two lovers are consumed by the fire.An offscreen narrator tells the audience that the whole ranch burned except for Tita's cookbook. The narrator turns out to be Esperanza's daughter and she says that Tita will always live as long as someone is cooking her recipes.","insanity, romantic, magical realism, flashback",val,imdb
Hoffa,1992,140,Drama,6.6,Danny DeVito,David Mamet,Danny DeVito,J.T. Walsh,Robert Prosky,Frank Whaley,"Jimmy Hoffa and Bobby Ciaro are impatiently waiting in the parking lot of a roadhouse diner on July 30, 1975. Others are late for a meeting. Asked if he wants to leave, Hoffa gives Ciaro a scornful glance.","","",""
